"행정구역","2025년12월_계_총인구수","2025년12월_계_연령구간인구수","2025년12월_계_0~9세","2025년12월_계_10~19세","2025년12월_계_20~29세","2025년12월_계_30~39세","2025년12월_계_40~49세","2025년12월_계_50~59세","2025년12월_계_60~69세","2025년12월_계_70~79세","2025년12월_계_80~89세","2025년12월_계_90~99세","2025년12월_계_100세 이상","2025년12월_남_총인구수","2025년12월_남_연령구간인구수","2025년12월_남_0~9세","2025년12월_남_10~19세","2025년12월_남_20~29세","2025년12월_남_30~39세","2025년12월_남_40~49세","2025년12월_남_50~59세","2025년12월_남_60~69세","2025년12월_남_70~79세","2025년12월_남_80~89세","2025년12월_남_90~99세","2025년12월_남_100세 이상","2025년12월_여_총인구수","2025년12월_여_연령구간인구수","2025년12월_여_0~9세","2025년12월_여_10~19세","2025년12월_여_20~29세","2025년12월_여_30~39세","2025년12월_여_40~49세","2025년12월_여_50~59세","2025년12월_여_60~69세","2025년12월_여_70~79세","2025년12월_여_80~89세","2025년12월_여_90~99세","2025년12월_여_100세 이상"
"충청북도 청주시 흥덕구 강내면(4311331000)","10,641","10,641","473","937","1,328","1,098","1,392","1,852","1,961","1,008","481","108","3","5,496","5,496","234","490","723","630","714","972","1,030","514","167","22","0","5,145","5,145","239","447","605","468","678","880","931","494","314","86","3"
"충청북도 청주시 흥덕구 옥산면(4311332000)","16,797","16,797","1,629","1,401","1,260","2,621","2,739","2,583","2,610","1,259","579","115","1","8,576","8,576","821","717","700","1,327","1,488","1,340","1,323","637","193","30","0","8,221","8,221","808","684","560","1,294","1,251","1,243","1,287","622","386","85","1"
"충청북도 청주시 흥덕구 운천.신봉동(4311370000)","13,587","13,587","452","1,029","1,488","1,405","1,669","2,630","2,724","1,391","658","137","4","6,667","6,667","233","542","814","767","879","1,272","1,269","640","218","31","2","6,920","6,920","219","487","674","638","790","1,358","1,455","751","440","106","2"
"충청북도 청주시 흥덕구 복대1동(4311374100)","50,428","50,428","4,530","6,438","5,819","8,121","9,573","8,418","4,685","1,910","800","131","3","26,044","26,044","2,336","3,303","3,293","4,403","4,823","4,346","2,322","883","306","29","0","24,384","24,384","2,194","3,135","2,526","3,718","4,750","4,072","2,363","1,027","494","102","3"
"충청북도 청주시 흥덕구 복대2동(4311374200)","15,064","15,064","385","832","3,056","2,024","1,604","2,392","2,593","1,459","635","82","2","7,915","7,915","182","423","1,803","1,292","888","1,171","1,265","637","237","17","0","7,149","7,149","203","409","1,253","732","716","1,221","1,328","822","398","65","2"
"충청북도 청주시 흥덕구 가경동(4311374700)","53,342","53,342","3,782","6,150","6,115","6,649","8,397","9,981","7,761","3,135","1,154","213","5","26,065","26,065","1,910","3,159","3,287","3,448","4,035","4,643","3,676","1,437","414","56","0","27,277","27,277","1,872","2,991","2,828","3,201","4,362","5,338","4,085","1,698","740","157","5"
"충청북도 청주시 흥덕구 봉명1동(4311375100)","12,811","12,811","877","685","1,878","2,929","1,711","1,855","1,645","886","301","43","1","6,824","6,824","476","366","996","1,655","980","966","821","423","127","14","0","5,987","5,987","401","319","882","1,274","731","889","824","463","174","29","1"
"충청북도 청주시 흥덕구 봉명2.송정동(4311375600)","23,102","23,102","1,053","1,919","3,408","4,212","3,432","3,942","3,163","1,333","555","83","2","12,539","12,539","561","976","1,893","2,589","1,948","2,113","1,605","637","193","23","1","10,563","10,563","492","943","1,515","1,623","1,484","1,829","1,558","696","362","60","1"
"충청북도 청주시 흥덕구 강서제1동(4311376000)","30,341","30,341","1,971","2,666","4,431","5,194","4,519","4,887","3,839","1,830","816","183","5","15,342","15,342","1,017","1,334","2,204","2,910","2,314","2,485","1,913","848","275","42","0","14,999","14,999","954","1,332","2,227","2,284","2,205","2,402","1,926","982","541","141","5"
"충청북도 청주시 흥덕구 강서제2동(4311377000)","17,590","17,590","2,840","1,860","1,761","4,284","3,306","1,632","1,130","464","244","69","0","9,270","9,270","1,424","982","1,070","2,235","1,817","829","596","229","69","19","0","8,320","8,320","1,416","878","691","2,049","1,489","803","534","235","175","50","0"
"충청북도 청주시 청원구 (4311400000)","186,861","186,861","12,829","19,923","22,014","26,838","30,991","29,154","24,565","12,839","6,527","1,158","23","96,407","96,407","6,673","10,129","12,158","15,246","16,356","15,095","12,224","5,960","2,305","256","5","90,454","90,454","6,156","9,794","9,856","11,592","14,635","14,059","12,341","6,879","4,222","902","18"
"충청북도 청주시 청원구 내수읍(4311425000)","18,756","18,756","835","1,603","2,017","1,870","2,389","3,603","3,525","1,732","987","189","6","9,722","9,722","418","853","1,217","1,073","1,273","1,896","1,821","814","318","39","0","9,034","9,034","417","750","800","797","1,116","1,707","1,704","918","669","150","6"
"충청북도 청주시 청원구 오창읍(4311425300)","67,832","67,832","6,692","8,759","6,909","12,517","13,805","9,198","5,662","2,782","1,243","262","3","36,245","36,245","3,462","4,451","3,942","7,192","7,430","5,016","2,892","1,339","468","50","3","31,587","31,587","3,230","4,308","2,967","5,325","6,375","4,182","2,770","1,443","775","212","0"
"충청북도 청주시 청원구 북이면(4311431000)","3,984","3,984","52","125","194","236","305","634","1,109","737","486","105","1","2,126","2,126","31","60","125","157","204","387","631","354","156","21","0","1,858","1,858","21","65","69","79","101","247","478","383","330","84","1"
"충청북도 청주시 청원구 우암동(4311451000)","11,999","11,999","329","702","2,258","1,429","1,267","1,759","2,009","1,345","787","113","1","6,045","6,045","165","347","1,142","824","702","986","974","596","281","27","1","5,954","5,954","164","355","1,116","605","565","773","1,035","749","506","86","0"
"충청북도 청주시 청원구 내덕1동(4311452000)","7,659","7,659","182","431","781","697","843","1,366","1,586","1,068","610","93","2","3,886","3,886","84","213","449","441","485","731","753","477","230","23","0","3,773","3,773","98","218","332","256","358","635","833","591","380","70","2"
"충청북도 청주시 청원구 내덕2동(4311453000)","12,676","12,676","599","989","1,931","1,494","1,654","2,080","2,021","1,207","626","73","2","6,507","6,507","324","504","1,022","876","907","1,062","989","552","251","20","0","6,169","6,169","275","485","909","618","747","1,018","1,032","655","375","53","2"
"충청북도 청주시 청원구 율량.사천동(4311454000)","46,484","46,484","2,659","4,719","6,286","6,481","7,236","7,969","6,646","2,973","1,278","232","5","23,284","23,284","1,411","2,417","3,387","3,655","3,655","3,721","3,170","1,376","434","57","1","23,200","23,200","1,248","2,302","2,899","2,826","3,581","4,248","3,476","1,597","844","175","4"
"충청북도 청주시 청원구 오근장동(4311455000)","17,471","17,471","1,481","2,595","1,638","2,114","3,492","2,545","2,007","995","510","91","3","8,592","8,592","778","1,284","874","1,028","1,700","1,296","994","452","167","19","0","8,879","8,879","703","1,311","764","1,086","1,792","1,249","1,013","543","343","72","3"
"충청북도 충주시 (4313000000)","206,540","206,540","10,862","17,339","20,054","22,596","27,356","35,996","37,895","20,872","11,416","2,101","53","104,733","104,733","5,623","8,905","11,395","12,792","14,132","18,292","19,199","9,726","4,180","477","12","101,807","101,807","5,239","8,434","8,659","9,804","13,224","17,704","18,696","11,146","7,236","1,624","41"
"충청북도 충주시 주덕읍(4313025000)","10,129","10,129","754","518","887","1,624","1,360","1,758","1,828","819","475","104","2","5,227","5,227","396","285","490","932","734","872","941","389","167","21","0","4,902","4,902","358","233","397","692","626","886","887","430","308","83","2"
"충청북도 충주시 살미면(4313031000)","1,864","1,864","34","35","54","72","102","283","629","394","211","44","6","952","952","16","21","31","39","60","155","332","198","91","6","3","912","912","18","14","23","33","42","128","297","196","120","38","3"
"충청북도 충주시 수안보면(4313032500)","2,716","2,716","39","76","142","132","180","392","862","531","305","56","1","1,364","1,364","21","38","86","73","110","213","442","272","102","6","1","1,352","1,352","18","38","56","59","70","179","420","259","203","50","0"
"충청북도 충주시 대소원면(4313033500)","9,602","9,602","546","487","1,492","1,493","1,240","1,421","1,647","768","409","97","2","5,528","5,528","297","269","982","951","739","813","906","399","151","21","0","4,074","4,074","249","218","510","542","501","608","741","369","258","76","2"
"충청북도 충주시 신니면(4313035000)","2,635","2,635","23","53","93","112","154","424","822","512","373","67","2","1,364","1,364","11","22","65","66","98","251","451","241","143","15","1","1,271","1,271","12","31","28","46","56","173","371","271","230","52","1"
"충청북도 충주시 노은면(4313036000)","2,128","2,128","17","60","79","65","124","293","660","492","284","53","1","1,090","1,090","12","37","50","35","85","167","338","254","97","15","0","1,038","1,038","5","23","29","30","39","126","322","238","187","38","1"
"충청북도 충주시 앙성면(4313037000)","3,742","3,742","39","87","150","166","204","656","1,183","750","405","98","4","1,942","1,942","21","58","89","113","113","356","629","379","161","22","1","1,800","1,800","18","29","61","53","91","300","554","371","244","76","3"
"충청북도 충주시 중앙탑면(4313038500)","14,417","14,417","1,758","1,550","1,113","3,054","2,642","1,751","1,440","695","335","79","0","7,446","7,446","915","746","606","1,676","1,440","860","722","343","122","16","0","6,971","6,971","843","804","507","1,378","1,202","891","718","352","213","63","0"
"충청북도 충주시 금가면(4313039000)","3,784","3,784","223","215","656","464","379","527","647","390","238","45","0","2,081","2,081","109","101","449","281","214","291","340","191","93","12","0","1,703","1,703","114","114","207","183","165","236","307","199","145","33","0"
"충청북도 충주시 동량면(4313040000)","3,350","3,350","85","109","166","172","198","566","954","597","403","96","4","1,736","1,736","32","67","90","105","119","320","520","305","149","28","1","1,614","1,614","53","42","76","67","79","246","434","292","254","68","3"
"충청북도 충주시 산척면(4313041000)","2,154","2,154","22","59","89","98","144","339","644","414","268","77","0","1,119","1,119","10","36","52","71","83","188","352","206","102","19","0","1,035","1,035","12","23","37","27","61","151","292","208","166","58","0"
"충청북도 충주시 엄정면(4313042000)","2,919","2,919","38","107","105","119","182","422","901","577","372","95","1","1,490","1,490","23","71","59","70","109","230","477","295","133","23","0","1,429","1,429","15","36","46","49","73","192","424","282","239","72","1"
"충청북도 충주시 소태면(4313043000)","1,820","1,820","32","69","60","62","115","264","574","359","238","47","0","949","949","19","37","34","37","56","155","307","189","97","18","0","871","871","13","32","26","25","59","109","267","170","141","29","0"
"충청북도 충주시 성내.충인동(4313051500)","2,392","2,392","72","133","190","163","242","416","493","386","250","47","0","1,179","1,179","31","63","110","95","130","231","255","157","93","14","0","1,213","1,213","41","70","80","68","112","185","238","229","157","33","0"
"충청북도 충주시 교현.안림동(4313053500)","21,532","21,532","1,048","2,109","2,053","1,924","3,004","4,023","3,941","2,063","1,146","213","8","10,617","10,617","522","1,098","1,156","1,049","1,472","1,991","1,956","943","387","42","1","10,915","10,915","526","1,011","897","875","1,532","2,032","1,985","1,120","759","171","7"
"충청북도 충주시 교현2동(4313054000)","5,983","5,983","159","395","580","510","661","1,021","1,201","879","487","89","1","2,959","2,959","82","193","293","309","353","534","619","378","180","18","0","3,024","3,024","77","202","287","201","308","487","582","501","307","71","1"
"충청북도 충주시 용산동(4313055000)","13,641","13,641","670","1,752","1,350","1,211","2,206","2,650","2,067","1,054","601","75","5","6,671","6,671","338","927","778","630","1,045","1,253","1,001","453","225","20","1","6,970","6,970","332","825","572","581","1,161","1,397","1,066","601","376","55","4"
"충청북도 충주시 지현동(4313056000)","4,736","4,736","139","380","442","365","567","843","940","626","388","45","1","2,358","2,358","77","199","256","193","283","438","468","276","158","10","0","2,378","2,378","62","181","186","172","284","405","472","350","230","35","1"
"충청북도 충주시 문화동(4313057100)","8,524","8,524","201","502","738","669","910","1,527","1,827","1,375","660","113","2","4,285","4,285","103","254","424","389","492","796","914","620","261","32","0","4,239","4,239","98","248","314","280","418","731","913","755","399","81","2"
"충청북도 충주시 호암.직동(4313058000)","21,939","21,939","2,031","2,710","2,308","3,397","3,911","3,463","2,481","1,107","457","74","0","10,935","10,935","1,064","1,380","1,209","1,754","1,925","1,729","1,214","487","164","9","0","11,004","11,004","967","1,330","1,099","1,643","1,986","1,734","1,267","620","293","65","0"
"충청북도 충주시 달천동(4313060500)","4,042","4,042","51","123","792","249","329","654","942","505","337","60","0","2,146","2,146","29","64","360","171","208","405","527","250","119","13","0","1,896","1,896","22","59","432","78","121","249","415","255","218","47","0"
"충청북도 충주시 봉방동(4313061000)","9,005","9,005","344","658","923","938","1,115","1,735","1,720","1,037","473","61","1","4,683","4,683","187","325","525","570","610","938","854","475","184","14","1","4,322","4,322","157","333","398","368","505","797","866","562","289","47","0"
"충청북도 충주시 칠금.금릉동(4313062500)","13,294","13,294","625","1,377","1,414","1,286","1,756","2,768","2,313","1,090","586","75","4","6,518","6,518","328","683","782","733","825","1,348","1,122","476","199","21","1","6,776","6,776","297","694","632","553","931","1,420","1,191","614","387","54","3"
"충청북도 충주시 연수동(4313063000)","34,130","34,130","1,589","3,190","3,580","3,610","4,777","6,574","6,121","2,977","1,472","232","8","16,905","16,905","813","1,625","2,066","2,081","2,373","3,116","2,948","1,319","513","50","1","17,225","17,225","776","1,565","1,514","1,529","2,404","3,458","3,173","1,658","959","182","7"
"충청북도 충주시 목행.용탄동(4313064000)","6,062","6,062","323","585","598","641","854","1,226","1,058","475","243","59","0","3,189","3,189","167","306","353","369","456","642","564","231","89","12","0","2,873","2,873","156","279","245","272","398","584","494","244","154","47","0"
"충청북도 제천시 (4315000000)","128,003","128,003","6,090","10,744","12,783","11,317","15,216","22,404","25,371","15,098","7,744","1,199","37","64,566","64,566","3,231","5,472","7,099","6,278","7,890","11,501","12,710","7,223","2,893","265","4","63,437","63,437","2,859","5,272","5,684","5,039","7,326","10,903","12,661","7,875","4,851","934","33"
"충청북도 제천시 봉양읍(4315025000)","6,416","6,416","152","257","321","366","450","1,130","1,858","1,129","630","121","2","3,264","3,264","81","135","181","203","265","596","965","574","241","23","0","3,152","3,152","71","122","140","163","185","534","893","555","389","98","2"
"충청북도 제천시 금성면(4315031000)","1,698","1,698","14","63","71","78","106","246","538","333","207","42","0","921","921","8","42","43","51","66","143","295","188","78","7","0","777","777","6","21","28","27","40","103","243","145","129","35","0"
"충청북도 제천시 청풍면(4315032000)","1,245","1,245","22","37","38","56","70","210","410","247","131","24","0","653","653","11","26","19","36","42","105","230","131","48","5","0","592","592","11","11","19","20","28","105","180","116","83","19","0"
"충청북도 제천시 수산면(4315033000)","1,952","1,952","22","47","47","60","97","301","684","417","243","33","1","1,040","1,040","15","24","28","35","61","163","391","227","90","5","1","912","912","7","23","19","25","36","138","293","190","153","28","0"
"충청북도 제천시 덕산면(4315034000)","2,042","2,042","47","141","72","60","127","285","596","450","222","42","0","1,038","1,038","22","79","35","33","62","165","319","235","78","10","0","1,004","1,004","25","62","37","27","65","120","277","215","144","32","0"
"충청북도 제천시 한수면(4315035000)","649","649","10","24","25","25","61","109","192","126","62","15","0","335","335","6","11","18","16","38","66","94","66","16","4","0","314","314","4","13","7","9","23","43","98","60","46","11","0"
"충청북도 제천시 백운면(4315036000)","3,279","3,279","51","122","116","120","173","505","1,058","690","367","73","4","1,707","1,707","28","65","73","78","98","273","557","377","141","16","1","1,572","1,572","23","57","43","42","75","232","501","313","226","57","3"
"충청북도 제천시 송학면(4315038000)","4,560","4,560","86","168","305","213","303","733","1,332","883","462","73","2","2,432","2,432","48","100","184","137","187","395","720","458","188","15","0","2,128","2,128","38","68","121","76","116","338","612","425","274","58","2"
"충청북도 제천시 교동(4315051000)","19,820","19,820","1,388","2,309","2,088","2,129","2,967","3,855","2,925","1,424","659","74","2","9,808","9,808","740","1,146","1,102","1,135","1,442","1,889","1,462","633","231","28","0","10,012","10,012","648","1,163","986","994","1,525","1,966","1,463","791","428","46","2"
"충청북도 제천시 의림지동(4315051800)","9,397","9,397","482","952","1,262","790","1,237","1,768","1,607","818","406","68","7","4,680","4,680","272","476","692","412","601","896","766","404","146","15","0","4,717","4,717","210","476","570","378","636","872","841","414","260","53","7"
"충청북도 제천시 중앙동(4315052800)","5,121","5,121","151","309","482","354","546","876","1,072","846","433","51","1","2,544","2,544","70","153","268","218","305","462","485","379","192","12","0","2,577","2,577","81","156","214","136","241","414","587","467","241","39","1"
"충청북도 제천시 남현동(4315053700)","4,451","4,451","111","268","410","327","426","729","1,024","761","359","33","3","2,201","2,201","54","148","231","198","224","388","468","345","137","8","0","2,250","2,250","57","120","179","129","202","341","556","416","222","25","3"
"충청북도 제천시 영서동(4315054700)","9,472","9,472","569","855","782","857","1,303","1,613","1,743","1,068","595","83","4","4,713","4,713","288","449","432","462","661","858","845","475","225","16","2","4,759","4,759","281","406","350","395","642","755","898","593","370","67","2"
"충청북도 제천시 용두동(4315056000)","19,393","19,393","1,100","1,968","3,099","2,342","2,401","3,224","3,022","1,395","699","142","1","9,739","9,739","569","995","1,675","1,280","1,220","1,577","1,519","649","230","25","0","9,654","9,654","531","973","1,424","1,062","1,181","1,647","1,503","746","469","117","1"
"충청북도 제천시 신백동(4315057700)","10,136","10,136","394","915","1,057","832","1,212","2,058","1,921","1,085","578","80","4","5,090","5,090","218","446","609","464","606","1,030","1,024","479","192","22","0","5,046","5,046","176","469","448","368","606","1,028","897","606","386","58","4"
"충청북도 제천시 청전동(4315059000)","14,155","14,155","389","894","1,397","1,160","1,539","2,434","3,170","2,110","921","137","4","7,146","7,146","203","466","816","694","837","1,248","1,489","993","368","32","0","7,009","7,009","186","428","581","466","702","1,186","1,681","1,117","553","105","4"
"충청북도 제천시 화산동(4315060500)","14,217","14,217","1,102","1,415","1,211","1,548","2,198","2,328","2,219","1,316","770","108","2","7,255","7,255","598","711","693","826","1,175","1,247","1,081","610","292","22","0","6,962","6,962","504","704","518","722","1,023","1,081","1,138","706","478","86","2"
"충청북도 보은군 (4372000000)","30,529","30,529","975","1,764","1,779","1,794","2,673","4,866","7,782","5,061","3,092","735","8","15,557","15,557","514","933","1,055","1,004","1,469","2,684","4,170","2,488","1,073","165","2","14,972","14,972","461","831","724","790","1,204","2,182","3,612","2,573","2,019","570","6"
"충청북도 보은군 보은읍(4372025000)","14,168","14,168","705","1,170","1,085","1,088","1,597","2,492","2,951","1,837","1,008","232","3","7,111","7,111","358","616","634","589","813","1,314","1,498","881","355","53","0","7,057","7,057","347","554","451","499","784","1,178","1,453","956","653","179","3"
"충청북도 보은군 속리산면(4372031500)","1,699","1,699","25","42","83","71","99","302","519","331","197","30","0","874","874","13","20","48","45","65","173","265","166","70","9","0","825","825","12","22","35","26","34","129","254","165","127","21","0"
"충청북도 보은군 장안면(4372032500)","1,394","1,394","50","78","91","94","158","240","289","211","156","26","1","753","753","36","32","56","58","100","147","155","107","55","7","0","641","641","14","46","35","36","58","93","134","104","101","19","1"
"충청북도 보은군 마로면(4372033000)","2,077","2,077","35","77","67","79","120","253","641","443","300","62","0","1,018","1,018","17","44","39","39","75","143","337","207","103","14","0","1,059","1,059","18","33","28","40","45","110","304","236","197","48","0"
"충청북도 보은군 탄부면(4372034000)","1,548","1,548","20","33","52","51","89","214","425","345","246","72","1","790","790","13","17","35","33","55","136","237","152","93","19","0","758","758","7","16","17","18","34","78","188","193","153","53","1"
"충청북도 보은군 삼승면(4372035000)","2,152","2,152","31","81","128","140","178","291","614","371","261","56","1","1,086","1,086","15","42","73","80","108","171","334","176","72","14","1","1,066","1,066","16","39","55","60","70","120","280","195","189","42","0"
"충청북도 보은군 수한면(4372036000)","1,806","1,806","32","73","75","67","115","238","567","376","212","50","1","922","922","20","35","45","32","70","134","315","190","76","5","0","884","884","12","38","30","35","45","104","252","186","136","45","1"
"충청북도 보은군 회남면(4372037000)","718","718","11","30","12","23","33","100","237","172","79","21","0","404","404","4","19","11","10","24","59","145","91","36","5","0","314","314","7","11","1","13","9","41","92","81","43","16","0"
"충청북도 보은군 회인면(4372038500)","1,671","1,671","25","82","41","58","87","211","522","362","212","70","1","850","850","19","43","24","38","53","114","298","183","66","11","1","821","821","6","39","17","20","34","97","224","179","146","59","0"
"충청북도 보은군 내북면(4372039000)","1,595","1,595","16","47","78","54","92","245","483","297","223","60","0","818","818","6","30","52","31","50","140","272","156","69","12","0","777","777","10","17","26","23","42","105","211","141","154","48","0"
"충청북도 보은군 산외면(4372040000)","1,701","1,701","25","51","67","69","105","280","534","316","198","56","0","931","931","13","35","38","49","56","153","314","179","78","16","0","770","770","12","16","29","20","49","127","220","137","120","40","0"
"충청북도 옥천군 (4373000000)","49,601","49,601","1,684","3,520","3,612","3,326","5,245","8,572","11,309","7,450","3,994","870","19","25,145","25,145","891","1,848","2,049","1,806","2,719","4,541","5,943","3,694","1,433","218","3","24,456","24,456","793","1,672","1,563","1,520","2,526","4,031","5,366","3,756","2,561","652","16"
"충청북도 옥천군 옥천읍(4373025000)","29,314","29,314","1,384","2,895","2,846","2,492","3,970","5,452","5,161","3,276","1,551","282","5","14,702","14,702","720","1,536","1,595","1,312","1,966","2,801","2,581","1,532","593","66","0","14,612","14,612","664","1,359","1,251","1,180","2,004","2,651","2,580","1,744","958","216","5"
"충청북도 옥천군 동이면(4373031000)","3,072","3,072","53","105","119","154","194","517","958","553","328","87","4","1,593","1,593","32","47","84","104","103","280","516","283","120","23","1","1,479","1,479","21","58","35","50","91","237","442","270","208","64","3"
"충청북도 옥천군 안남면(4373032000)","1,329","1,329","30","47","41","42","64","183","436","276","165","45","0","689","689","20","24","30","22","38","95","245","148","58","9","0","640","640","10","23","11","20","26","88","191","128","107","36","0"
"충청북도 옥천군 안내면(4373033000)","1,854","1,854","25","56","67","50","117","288","516","418","257","58","2","964","964","15","26","38","31","69","175","286","228","81","15","0","890","890","10","30","29","19","48","113","230","190","176","43","2"
"충청북도 옥천군 청성면(4373034000)","2,251","2,251","25","47","55","70","113","289","749","483","333","84","3","1,150","1,150","15","23","38","37","63","163","415","261","121","12","2","1,101","1,101","10","24","17","33","50","126","334","222","212","72","1"
"충청북도 옥천군 청산면(4373035000)","2,810","2,810","27","90","90","91","161","428","814","641","390","76","2","1,389","1,389","12","42","49","53","96","246","442","313","112","24","0","1,421","1,421","15","48","41","38","65","182","372","328","278","52","2"
"충청북도 옥천군 이원면(4373036000)","3,885","3,885","64","131","168","190","275","576","1,115","807","449","109","1","1,994","1,994","32","70","93","110","174","311","611","408","153","32","0","1,891","1,891","32","61","75","80","101","265","504","399","296","77","1"
"충청북도 옥천군 군서면(4373037000)","2,152","2,152","30","59","102","101","137","321","656","433","250","63","0","1,135","1,135","23","30","54","57","86","185","363","225","92","20","0","1,017","1,017","7","29","48","44","51","136","293","208","158","43","0"
"충청북도 옥천군 군북면(4373038000)","2,934","2,934","46","90","124","136","214","518","904","563","271","66","2","1,529","1,529","22","50","68","80","124","285","484","296","103","17","0","1,405","1,405","24","40","56","56","90","233","420","267","168","49","2"
"충청북도 영동군 (4374000000)","43,032","43,032","1,328","2,721","2,942","2,602","3,837","7,377","10,351","6,974","4,160","723","17","21,712","21,712","684","1,421","1,642","1,450","2,041","4,053","5,384","3,376","1,487","173","1","21,320","21,320","644","1,300","1,300","1,152","1,796","3,324","4,967","3,598","2,673","550","16"
"충청북도 영동군 영동읍(4374025000)","19,178","19,178","934","1,811","1,912","1,576","2,350","3,534","3,441","2,210","1,230","176","4","9,521","9,521","470","939","1,038","838","1,158","1,870","1,727","1,000","436","45","0","9,657","9,657","464","872","874","738","1,192","1,664","1,714","1,210","794","131","4"
"충청북도 영동군 용산면(4374031000)","3,157","3,157","41","117","154","187","209","558","921","577","336","57","0","1,654","1,654","21","54","80","110","135","298","494","318","132","12","0","1,503","1,503","20","63","74","77","74","260","427","259","204","45","0"
"충청북도 영동군 황간면(4374032000)","3,858","3,858","82","223","185","188","293","621","1,058","741","408","55","4","1,969","1,969","49","121","113","113","158","341","561","370","133","10","0","1,889","1,889","33","102","72","75","135","280","497","371","275","45","4"
"충청북도 영동군 추풍령면(4374033500)","2,087","2,087","43","81","90","79","136","344","597","430","233","53","1","1,042","1,042","27","42","53","47","78","189","306","210","75","15","0","1,045","1,045","16","39","37","32","58","155","291","220","158","38","1"
"충청북도 영동군 매곡면(4374034000)","1,740","1,740","35","63","84","60","104","287","493","336","226","50","2","906","906","21","30","56","39","68","169","254","174","81","14","0","834","834","14","33","28","21","36","118","239","162","145","36","2"
"충청북도 영동군 상촌면(4374035000)","2,108","2,108","27","68","69","76","89","325","617","503","281","52","1","1,049","1,049","11","38","40","43","50","193","312","254","100","8","0","1,059","1,059","16","30","29","33","39","132","305","249","181","44","1"
"충청북도 영동군 양강면(4374036000)","2,883","2,883","53","118","166","158","184","493","819","502","326","63","1","1,482","1,482","22","66","109","91","104","285","433","246","109","17","0","1,401","1,401","31","52","57","67","80","208","386","256","217","46","1"
"충청북도 영동군 용화면(4374037000)","887","887","15","40","29","23","48","144","265","152","150","20","1","457","457","7","23","17","13","32","82","152","75","50","6","0","430","430","8","17","12","10","16","62","113","77","100","14","1"
"충청북도 영동군 학산면(4374038000)","2,559","2,559","37","67","83","88","133","397","815","525","333","79","2","1,301","1,301","20","37","50","56","80","234","437","241","129","17","0","1,258","1,258","17","30","33","32","53","163","378","284","204","62","2"
"충청북도 영동군 양산면(4374039000)","1,691","1,691","17","53","65","53","103","259","483","354","253","50","1","848","848","9","27","30","33","66","152","265","160","100","5","1","843","843","8","26","35","20","37","107","218","194","153","45","0"
"충청북도 영동군 심천면(4374040000)","2,884","2,884","44","80","105","114","188","415","842","644","384","68","0","1,483","1,483","27","44","56","67","112","240","443","328","142","24","0","1,401","1,401","17","36","49","47","76","175","399","316","242","44","0"
"충청북도 증평군 (4374500000)","36,680","36,680","2,248","3,332","3,632","4,505","5,197","6,211","6,125","3,381","1,733","311","5","19,129","19,129","1,153","1,731","2,138","2,541","2,834","3,302","3,128","1,607","629","65","1","17,551","17,551","1,095","1,601","1,494","1,964","2,363","2,909","2,997","1,774","1,104","246","4"
"충청북도 증평군 증평읍(4374525000)","35,033","35,033","2,215","3,272","3,562","4,417","5,096","5,915","5,682","3,061","1,538","270","5","18,250","18,250","1,134","1,697","2,091","2,487","2,771","3,130","2,886","1,434","562","57","1","16,783","16,783","1,081","1,575","1,471","1,930","2,325","2,785","2,796","1,627","976","213","4"
"충청북도 증평군 도안면(4374531000)","1,647","1,647","33","60","70","88","101","296","443","320","195","41","0","879","879","19","34","47","54","63","172","242","173","67","8","0","768","768","14","26","23","34","38","124","201","147","128","33","0"
"충청북도 진천군 (4375000000)","86,580","86,580","5,774","8,667","7,636","10,778","13,964","14,750","13,573","6,883","3,779","762","14","45,741","45,741","3,023","4,464","4,439","6,117","7,551","8,073","7,251","3,327","1,340","156","0","40,839","40,839","2,751","4,203","3,197","4,661","6,413","6,677","6,322","3,556","2,439","606","14"
"충청북도 진천군 진천읍(4375025000)","30,043","30,043","1,389","2,882","3,323","3,123","4,268","5,880","4,970","2,609","1,355","242","2","15,608","15,608","738","1,504","1,950","1,831","2,171","3,138","2,535","1,202","491","48","0","14,435","14,435","651","1,378","1,373","1,292","2,097","2,742","2,435","1,407","864","194","2"
"충청북도 진천군 덕산읍(4375025300)","31,039","31,039","3,651","4,072","2,359","5,487","6,751","4,134","2,720","1,188","558","115","4","16,397","16,397","1,906","2,081","1,294","2,936","3,666","2,272","1,438","576","201","27","0","14,642","14,642","1,745","1,991","1,065","2,551","3,085","1,862","1,282","612","357","88","4"
"충청북도 진천군 덕산읍혁신도시출장소(4375025400)","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"충청북도 진천군 초평면(4375032000)","2,940","2,940","56","113","174","133","240","471","790","520","361","80","2","1,548","1,548","26","69","97","81","147","272","454","271","117","14","0","1,392","1,392","30","44","77","52","93","199","336","249","244","66","2"
"충청북도 진천군 문백면(4375033000)","3,487","3,487","56","182","189","236","279","620","964","534","348","79","0","1,852","1,852","24","91","109","144","175","360","548","262","126","13","0","1,635","1,635","32","91","80","92","104","260","416","272","222","66","0"
"충청북도 진천군 백곡면(4375034000)","2,064","2,064","41","66","80","90","139","311","607","428","242","59","1","1,041","1,041","22","34","45","53","88","165","318","224","82","10","0","1,023","1,023","19","32","35","37","51","146","289","204","160","49","1"
