"행정구역","2023년12월_계_총인구수","2023년12월_계_연령구간인구수","2023년12월_계_0~9세","2023년12월_계_10~19세","2023년12월_계_20~29세","2023년12월_계_30~39세","2023년12월_계_40~49세","2023년12월_계_50~59세","2023년12월_계_60~69세","2023년12월_계_70~79세","2023년12월_계_80~89세","2023년12월_계_90~99세","2023년12월_계_100세 이상","2023년12월_남_총인구수","2023년12월_남_연령구간인구수","2023년12월_남_0~9세","2023년12월_남_10~19세","2023년12월_남_20~29세","2023년12월_남_30~39세","2023년12월_남_40~49세","2023년12월_남_50~59세","2023년12월_남_60~69세","2023년12월_남_70~79세","2023년12월_남_80~89세","2023년12월_남_90~99세","2023년12월_남_100세 이상","2023년12월_여_총인구수","2023년12월_여_연령구간인구수","2023년12월_여_0~9세","2023년12월_여_10~19세","2023년12월_여_20~29세","2023년12월_여_30~39세","2023년12월_여_40~49세","2023년12월_여_50~59세","2023년12월_여_60~69세","2023년12월_여_70~79세","2023년12월_여_80~89세","2023년12월_여_90~99세","2023년12월_여_100세 이상"
"서울특별시 관악구 낙성대동(1162058500)","17,278","17,278","498","796","5,779","3,852","1,859","1,669","1,381","925","474","43","2","8,651","8,651","255","387","2,726","2,123","1,005","885","668","401","186","15","0","8,627","8,627","243","409","3,053","1,729","854","784","713","524","288","28","2"
"서울특별시 관악구 청룡동(1162059500)","35,783","35,783","1,039","1,463","11,599","7,419","3,810","3,846","3,325","2,229","952","99","2","17,185","17,185","523","687","5,162","3,909","1,962","1,957","1,552","991","410","31","1","18,598","18,598","516","776","6,437","3,510","1,848","1,889","1,773","1,238","542","68","1"
"서울특별시 관악구 은천동(1162060500)","32,395","32,395","1,578","2,500","5,102","5,059","4,732","4,767","4,428","2,861","1,231","135","2","15,856","15,856","846","1,263","2,414","2,643","2,398","2,414","2,035","1,290","520","33","0","16,539","16,539","732","1,237","2,688","2,416","2,334","2,353","2,393","1,571","711","102","2"
"서울특별시 관악구 중앙동(1162061500)","15,181","15,181","337","522","4,406","3,244","1,666","1,662","1,619","1,132","542","50","1","7,328","7,328","181","249","1,908","1,731","887","847","755","509","247","14","0","7,853","7,853","156","273","2,498","1,513","779","815","864","623","295","36","1"
"서울특별시 관악구 인헌동(1162062500)","25,454","25,454","835","1,299","5,833","4,983","3,147","3,501","2,978","1,911","890","74","3","12,316","12,316","440","673","2,702","2,579","1,631","1,667","1,397","822","382","22","1","13,138","13,138","395","626","3,131","2,404","1,516","1,834","1,581","1,089","508","52","2"
"서울특별시 관악구 남현동(1162063000)","17,687","17,687","725","695","3,794","3,667","2,117","2,398","2,267","1,396","557","71","0","8,556","8,556","372","348","1,752","1,975","1,071","1,113","1,004","628","272","21","0","9,131","9,131","353","347","2,042","1,692","1,046","1,285","1,263","768","285","50","0"
"서울특별시 관악구 서원동(1162064500)","22,924","22,924","495","754","6,442","5,020","2,654","2,700","2,535","1,561","706","57","0","12,016","12,016","252","408","3,290","3,008","1,513","1,322","1,172","732","303","16","0","10,908","10,908","243","346","3,152","2,012","1,141","1,378","1,363","829","403","41","0"
"서울특별시 관악구 신원동(1162065500)","17,568","17,568","376","703","4,197","3,340","2,067","2,341","2,200","1,518","754","67","5","8,976","8,976","184","337","2,115","2,031","1,105","1,220","1,000","656","310","17","1","8,592","8,592","192","366","2,082","1,309","962","1,121","1,200","862","444","50","4"
"서울특별시 관악구 서림동(1162066500)","23,349","23,349","593","945","5,572","4,793","3,110","3,001","2,826","1,670","741","94","4","12,992","12,992","310","474","3,147","3,021","1,882","1,641","1,398","769","329","20","1","10,357","10,357","283","471","2,425","1,772","1,228","1,360","1,428","901","412","74","3"
"서울특별시 관악구 신사동(1162068500)","22,285","22,285","528","912","5,900","4,197","2,554","2,989","2,693","1,668","757","85","2","11,201","11,201","288","487","2,783","2,390","1,352","1,485","1,309","731","355","21","0","11,084","11,084","240","425","3,117","1,807","1,202","1,504","1,384","937","402","64","2"
"서울특별시 관악구 신림동(1162069500)","22,840","22,840","256","429","8,872","6,241","2,454","1,810","1,435","895","416","31","1","12,166","12,166","140","201","4,243","3,717","1,474","1,068","726","391","197","8","1","10,674","10,674","116","228","4,629","2,524","980","742","709","504","219","23","0"
"서울특별시 관악구 난향동(1162071500)","14,730","14,730","843","1,370","1,624","1,549","2,519","2,695","2,178","1,341","545","66","0","7,200","7,200","412","702","843","759","1,245","1,391","1,007","606","223","12","0","7,530","7,530","431","668","781","790","1,274","1,304","1,171","735","322","54","0"
"서울특별시 관악구 조원동(1162072500)","19,643","19,643","687","815","4,384","4,418","2,413","2,463","2,412","1,379","593","76","3","9,811","9,811","356","408","1,925","2,361","1,304","1,301","1,195","670","266","25","0","9,832","9,832","331","407","2,459","2,057","1,109","1,162","1,217","709","327","51","3"
"서울특별시 관악구 대학동(1162073500)","24,281","24,281","525","938","6,404","5,020","3,402","3,296","2,533","1,404","685","72","2","14,831","14,831","282","473","3,827","3,447","2,293","2,155","1,362","671","296","24","1","9,450","9,450","243","465","2,577","1,573","1,109","1,141","1,171","733","389","48","1"
"서울특별시 관악구 삼성동(1162074500)","19,982","19,982","604","1,124","2,179","2,182","2,486","3,631","3,999","2,431","1,192","150","4","9,936","9,936","334","601","1,119","1,241","1,329","1,837","1,877","1,078","482","37","1","10,046","10,046","270","523","1,060","941","1,157","1,794","2,122","1,353","710","113","3"
"서울특별시 관악구 미성동(1162076500)","29,558","29,558","1,316","2,022","4,343","4,125","4,095","4,827","4,785","2,801","1,122","117","5","14,482","14,482","666","1,017","2,109","2,212","2,092","2,338","2,234","1,293","489","31","1","15,076","15,076","650","1,005","2,234","1,913","2,003","2,489","2,551","1,508","633","86","4"
"서울특별시 관악구 난곡동(1162077500)","25,334","25,334","852","1,582","3,587","3,424","3,362","4,386","4,263","2,635","1,116","123","4","12,683","12,683","412","826","1,802","1,878","1,837","2,182","2,049","1,180","484","33","0","12,651","12,651","440","756","1,785","1,546","1,525","2,204","2,214","1,455","632","90","4"
"서울특별시 서초구 (1165000000)","407,664","407,664","27,818","44,806","49,898","56,963","72,244","65,208","48,005","29,046","11,852","1,761","63","194,291","194,291","14,264","22,675","23,798","26,370","33,432","32,264","22,356","13,207","5,380","530","15","213,373","213,373","13,554","22,131","26,100","30,593","38,812","32,944","25,649","15,839","6,472","1,231","48"
"서울특별시 서초구 서초1동(1165051000)","20,165","20,165","1,121","1,861","2,660","3,272","3,565","3,171","2,409","1,458","556","89","3","9,759","9,759","611","973","1,324","1,543","1,635","1,561","1,147","674","255","33","3","10,406","10,406","510","888","1,336","1,729","1,930","1,610","1,262","784","301","56","0"
"서울특별시 서초구 서초2동(1165052000)","24,680","24,680","2,014","2,281","3,387","4,805","4,577","3,212","2,304","1,468","553","76","3","11,659","11,659","1,017","1,182","1,433","2,190","2,149","1,614","1,095","673","279","26","1","13,021","13,021","997","1,099","1,954","2,615","2,428","1,598","1,209","795","274","50","2"
"서울특별시 서초구 서초3동(1165053000)","32,016","32,016","1,518","2,719","5,247","5,357","4,793","5,180","3,742","2,308","997","145","10","15,201","15,201","763","1,525","2,328","2,476","2,176","2,559","1,785","1,082","458","47","2","16,815","16,815","755","1,194","2,919","2,881","2,617","2,621","1,957","1,226","539","98","8"
"서울특별시 서초구 서초4동(1165053100)","30,284","30,284","2,466","4,120","3,448","3,063","5,829","5,248","3,090","2,028","872","119","1","14,801","14,801","1,281","2,168","1,710","1,329","2,711","2,676","1,481","965","437","43","0","15,483","15,483","1,185","1,952","1,738","1,734","3,118","2,572","1,609","1,063","435","76","1"
"서울특별시 서초구 잠원동(1165054000)","26,812","26,812","1,730","3,392","3,298","3,333","4,909","4,882","3,002","1,502","654","104","6","12,906","12,906","898","1,750","1,651","1,504","2,236","2,439","1,449","684","265","28","2","13,906","13,906","832","1,642","1,647","1,829","2,673","2,443","1,553","818","389","76","4"
"서울특별시 서초구 반포본동(1165055000)","230","230","14","30","28","17","47","45","23","20","6","0","0","103","103","5","12","11","9","18","25","12","10","1","0","0","127","127","9","18","17","8","29","20","11","10","5","0","0"
"서울특별시 서초구 반포1동(1165056000)","33,808","33,808","2,913","4,053","3,971","5,054","7,049","4,817","3,164","1,937","739","106","5","16,502","16,502","1,465","2,061","1,870","2,404","3,425","2,590","1,459","878","326","24","0","17,306","17,306","1,448","1,992","2,101","2,650","3,624","2,227","1,705","1,059","413","82","5"
"서울특별시 서초구 반포2동(1165057000)","23,305","23,305","2,188","3,754","2,185","2,186","4,641","3,830","2,289","1,546","606","78","2","11,061","11,061","1,134","1,836","1,040","900","2,067","2,010","1,089","657","307","21","0","12,244","12,244","1,054","1,918","1,145","1,286","2,574","1,820","1,200","889","299","57","2"
"서울특별시 서초구 반포3동(1165058000)","23,772","23,772","1,849","3,309","2,583","2,531","4,502","4,270","2,428","1,516","681","99","4","11,274","11,274","968","1,666","1,260","1,127","1,973","2,178","1,114","676","282","28","2","12,498","12,498","881","1,643","1,323","1,404","2,529","2,092","1,314","840","399","71","2"
"서울특별시 서초구 반포4동(1165058100)","18,473","18,473","1,425","2,097","2,069","2,342","3,241","3,077","2,264","1,356","507","93","2","8,652","8,652","753","1,071","1,000","1,031","1,431","1,461","1,036","612","230","26","1","9,821","9,821","672","1,026","1,069","1,311","1,810","1,616","1,228","744","277","67","1"
"서울특별시 서초구 방배본동(1165059000)","20,414","20,414","1,212","2,719","2,443","2,231","3,633","3,556","2,378","1,421","714","103","4","9,410","9,410","608","1,248","1,100","998","1,602","1,742","1,131","640","297","43","1","11,004","11,004","604","1,471","1,343","1,233","2,031","1,814","1,247","781","417","60","3"
"서울특별시 서초구 방배1동(1165060000)","16,512","16,512","934","1,298","2,162","2,676","2,745","2,467","2,093","1,459","600","77","1","7,696","7,696","473","679","1,028","1,222","1,243","1,143","948","640","287","32","1","8,816","8,816","461","619","1,134","1,454","1,502","1,324","1,145","819","313","45","0"
"서울특별시 서초구 방배2동(1165061000)","18,049","18,049","934","1,508","2,285","2,683","2,753","2,839","2,654","1,655","641","90","7","8,429","8,429","489","729","1,135","1,239","1,275","1,310","1,182","751","293","25","1","9,620","9,620","445","779","1,150","1,444","1,478","1,529","1,472","904","348","65","6"
"서울특별시 서초구 방배3동(1165062000)","15,882","15,882","1,073","1,616","1,814","1,888","2,527","2,618","2,330","1,384","546","82","4","7,564","7,564","537","804","901","855","1,156","1,252","1,100","674","259","25","1","8,318","8,318","536","812","913","1,033","1,371","1,366","1,230","710","287","57","3"
"서울특별시 서초구 방배4동(1165062100)","22,782","22,782","1,279","2,606","2,827","3,129","4,039","3,761","2,566","1,647","813","113","2","10,338","10,338","622","1,160","1,248","1,411","1,762","1,808","1,196","720","382","29","0","12,444","12,444","657","1,446","1,579","1,718","2,277","1,953","1,370","927","431","84","2"
"서울특별시 서초구 양재1동(1165065100)","41,988","41,988","2,732","4,428","4,676","5,981","7,021","6,404","5,910","3,366","1,241","223","6","19,930","19,930","1,347","2,265","2,310","2,900","3,367","3,050","2,624","1,485","520","62","0","22,058","22,058","1,385","2,163","2,366","3,081","3,654","3,354","3,286","1,881","721","161","6"
"서울특별시 서초구 양재2동(1165065200)","21,296","21,296","983","1,457","3,162","4,112","3,428","3,380","2,763","1,436","510","64","1","10,678","10,678","553","751","1,602","2,157","1,744","1,662","1,322","642","230","15","0","10,618","10,618","430","706","1,560","1,955","1,684","1,718","1,441","794","280","49","1"
"서울특별시 서초구 내곡동(1165066000)","17,196","17,196","1,433","1,558","1,653","2,303","2,945","2,451","2,596","1,539","616","100","2","8,328","8,328","740","795","847","1,075","1,462","1,184","1,186","744","272","23","0","8,868","8,868","693","763","806","1,228","1,483","1,267","1,410","795","344","77","2"
"서울특별시 강남구 (1168000000)","544,873","544,873","33,005","61,808","67,585","78,771","98,977","85,767","62,810","38,828","14,912","2,321","89","260,520","260,520","17,007","32,263","31,857","36,826","45,417","42,782","29,208","17,810","6,697","637","16","284,353","284,353","15,998","29,545","35,728","41,945","53,560","42,985","33,602","21,018","8,215","1,684","73"
"서울특별시 강남구 신사동(1168051000)","15,442","15,442","832","1,515","1,900","2,022","2,506","2,569","1,806","1,440","732","118","2","7,207","7,207","436","762","879","915","1,115","1,256","823","632","345","43","1","8,235","8,235","396","753","1,021","1,107","1,391","1,313","983","808","387","75","1"
"서울특별시 강남구 논현1동(1168052100)","21,040","21,040","550","819","3,874","5,223","3,628","2,770","2,149","1,361","571","91","4","9,931","9,931","271","403","1,725","2,586","1,697","1,365","994","598","257","34","1","11,109","11,109","279","416","2,149","2,637","1,931","1,405","1,155","763","314","57","3"
"서울특별시 강남구 논현2동(1168053100)","20,407","20,407","860","1,220","3,164","4,085","3,613","3,049","2,195","1,505","619","95","2","9,456","9,456","434","616","1,390","1,864","1,719","1,440","1,014","670","282","27","0","10,951","10,951","426","604","1,774","2,221","1,894","1,609","1,181","835","337","68","2"
"서울특별시 강남구 압구정동(1168054500)","25,580","25,580","1,788","2,691","2,763","2,765","4,276","4,269","3,149","2,518","1,171","177","13","11,839","11,839","861","1,306","1,304","1,186","1,934","2,068","1,435","1,123","551","70","1","13,741","13,741","927","1,385","1,459","1,579","2,342","2,201","1,714","1,395","620","107","12"
"서울특별시 강남구 청담동(1168056500)","24,629","24,629","1,659","2,205","3,149","3,698","4,416","3,999","2,953","1,741","697","107","5","11,494","11,494","921","1,162","1,445","1,594","1,994","1,859","1,369","799","323","26","2","13,135","13,135","738","1,043","1,704","2,104","2,422","2,140","1,584","942","374","81","3"
"서울특별시 강남구 삼성1동(1168058000)","12,150","12,150","653","1,123","1,555","1,715","1,920","2,051","1,655","1,009","411","58","0","5,947","5,947","328","623","840","826","884","984","771","480","194","17","0","6,203","6,203","325","500","715","889","1,036","1,067","884","529","217","41","0"
"서울특별시 강남구 삼성2동(1168059000)","30,593","30,593","1,985","3,539","3,837","4,649","6,148","5,015","2,623","1,912","791","90","4","14,678","14,678","1,045","1,970","1,794","2,086","2,747","2,553","1,256","819","386","22","0","15,915","15,915","940","1,569","2,043","2,563","3,401","2,462","1,367","1,093","405","68","4"
"서울특별시 강남구 대치1동(1168060000)","23,889","23,889","1,530","5,343","2,275","1,337","5,332","4,126","2,128","1,309","437","70","2","11,963","11,963","809","2,983","1,172","563","2,261","2,259","1,025","638","229","24","0","11,926","11,926","721","2,360","1,103","774","3,071","1,867","1,103","671","208","46","2"
"서울특별시 강남구 대치2동(1168061000)","38,235","38,235","2,204","6,719","4,008","3,312","7,351","6,676","4,500","2,601","748","112","4","19,408","19,408","1,180","4,055","2,159","1,544","3,165","3,435","2,185","1,269","388","28","0","18,827","18,827","1,024","2,664","1,849","1,768","4,186","3,241","2,315","1,332","360","84","4"
"서울특별시 강남구 대치4동(1168063000)","18,638","18,638","590","2,217","2,975","3,075","3,413","3,348","1,581","987","408","43","1","8,883","8,883","303","1,230","1,451","1,459","1,452","1,641","714","421","200","12","0","9,755","9,755","287","987","1,524","1,616","1,961","1,707","867","566","208","31","1"
"서울특별시 강남구 역삼1동(1168064000)","34,131","34,131","817","1,326","6,659","9,624","6,085","4,202","2,969","1,644","723","79","3","16,673","16,673","411","670","2,810","4,836","3,115","2,244","1,465","742","367","13","0","17,458","17,458","406","656","3,849","4,788","2,970","1,958","1,504","902","356","66","3"
"서울특별시 강남구 역삼2동(1168065000)","36,398","36,398","2,173","5,812","4,390","4,525","8,340","5,914","2,563","1,868","729","80","4","16,973","16,973","1,037","2,698","1,879","2,059","3,683","3,236","1,212","792","354","23","0","19,425","19,425","1,136","3,114","2,511","2,466","4,657","2,678","1,351","1,076","375","57","4"
"서울특별시 강남구 도곡1동(1168065500)","20,566","20,566","1,405","2,400","2,466","2,798","3,650","3,328","2,549","1,374","519","77","0","9,759","9,759","708","1,089","1,195","1,276","1,697","1,662","1,203","670","230","29","0","10,807","10,807","697","1,311","1,271","1,522","1,953","1,666","1,346","704","289","48","0"
"서울특별시 강남구 도곡2동(1168065600)","32,649","32,649","2,412","4,793","3,519","3,005","6,126","5,568","3,661","2,451","948","161","5","15,139","15,139","1,218","2,147","1,567","1,279","2,682","2,771","1,755","1,186","481","52","1","17,510","17,510","1,194","2,646","1,952","1,726","3,444","2,797","1,906","1,265","467","109","4"
"서울특별시 강남구 개포1동(1168066000)","11,886","11,886","848","1,380","1,180","1,186","2,066","1,888","1,865","1,081","344","46","2","5,748","5,748","427","657","589","533","965","943","909","545","166","13","1","6,138","6,138","421","723","591","653","1,101","945","956","536","178","33","1"
"서울특별시 강남구 개포2동(1168067000)","41,684","41,684","3,631","5,139","4,684","6,165","7,508","6,677","4,699","2,450","621","107","3","20,160","20,160","1,883","2,580","2,294","2,839","3,479","3,294","2,251","1,216","306","16","2","21,524","21,524","1,748","2,559","2,390","3,326","4,029","3,383","2,448","1,234","315","91","1"
"서울특별시 강남구 개포3동(1168067500)","16,832","16,832","1,018","1,606","1,628","2,392","2,921","2,447","2,451","1,711","575","79","4","8,150","8,150","546","1,044","868","1,164","1,377","1,194","1,038","704","195","19","1","8,682","8,682","472","562","760","1,228","1,544","1,253","1,413","1,007","380","60","3"
"서울특별시 강남구 개포4동(1168069000)","23,203","23,203","1,555","2,134","2,888","3,600","3,767","3,946","3,141","1,559","531","79","3","11,168","11,168","810","1,015","1,449","1,735","1,798","1,882","1,490","737","233","19","0","12,035","12,035","745","1,119","1,439","1,865","1,969","2,064","1,651","822","298","60","3"
"서울특별시 강남구 세곡동(1168070000)","45,531","45,531","3,642","5,067","5,333","7,033","8,071","6,264","5,392","3,012","1,441","265","11","21,335","21,335","1,858","2,524","2,342","3,274","3,884","3,046","2,399","1,407","534","64","3","24,196","24,196","1,784","2,543","2,991","3,759","4,187","3,218","2,993","1,605","907","201","8"
"서울특별시 강남구 일원본동(1168072000)","22,805","22,805","1,754","3,271","2,258","2,547","4,259","3,666","3,036","1,429","450","129","6","11,244","11,244","975","1,921","1,173","1,176","1,913","1,778","1,380","714","183","30","1","11,561","11,561","779","1,350","1,085","1,371","2,346","1,888","1,656","715","267","99","5"
"서울특별시 강남구 일원1동(1168073000)","14,558","14,558","577","998","1,946","2,120","2,009","2,140","2,520","1,554","590","100","4","7,052","7,052","292","566","954","1,082","1,058","1,028","1,128","721","202","20","1","7,506","7,506","285","432","992","1,038","951","1,112","1,392","833","388","80","3"
"서울특별시 강남구 수서동(1168075000)","14,027","14,027","522","491","1,134","1,895","1,572","1,855","3,225","2,312","856","158","7","6,313","6,313","254","242","578","950","798","844","1,392","927","291","36","1","7,714","7,714","268","249","556","945","774","1,011","1,833","1,385","565","122","6"
"서울특별시 송파구 (1171000000)","654,166","654,166","43,314","57,453","84,619","104,789","106,463","101,034","89,738","46,676","17,246","2,743","91","314,347","314,347","22,408","29,258","39,820","50,036","51,645","48,647","42,062","22,458","7,341","654","18","339,819","339,819","20,906","28,195","44,799","54,753","54,818","52,387","47,676","24,218","9,905","2,089","73"
"서울특별시 송파구 풍납1동(1171051000)","11,788","11,788","543","688","1,276","1,636","1,590","1,991","2,306","1,196","506","53","3","5,788","5,788","305","375","655","861","803","970","1,051","551","201","14","2","6,000","6,000","238","313","621","775","787","1,021","1,255","645","305","39","1"
"서울특별시 송파구 풍납2동(1171052000)","23,708","23,708","1,560","1,880","3,334","3,713","3,760","3,575","3,304","1,809","667","103","3","11,181","11,181","797","944","1,419","1,747","1,844","1,726","1,543","861","287","12","1","12,527","12,527","763","936","1,915","1,966","1,916","1,849","1,761","948","380","91","2"
"서울특별시 송파구 거여1동(1171053100)","12,027","12,027","490","849","1,597","1,646","1,595","2,164","2,008","1,142","467","66","3","6,018","6,018","268","436","814","865","812","1,096","976","540","196","13","2","6,009","6,009","222","413","783","781","783","1,068","1,032","602","271","53","1"
"서울특별시 송파구 거여2동(1171053200)","23,561","23,561","1,771","1,751","2,475","3,474","3,639","3,990","3,584","1,966","789","118","4","11,486","11,486","908","906","1,260","1,741","1,828","1,931","1,664","915","311","22","0","12,075","12,075","863","845","1,215","1,733","1,811","2,059","1,920","1,051","478","96","4"
"서울특별시 송파구 마천1동(1171054000)","17,982","17,982","673","1,348","1,987","1,982","2,357","3,373","3,374","1,902","876","109","1","9,215","9,215","349","713","1,028","1,095","1,249","1,782","1,714","909","349","27","0","8,767","8,767","324","635","959","887","1,108","1,591","1,660","993","527","82","1"
"서울특별시 송파구 마천2동(1171055000)","17,584","17,584","572","1,061","2,036","1,982","2,304","3,268","3,572","1,858","829","99","3","8,985","8,985","294","541","1,137","1,115","1,237","1,651","1,808","848","338","16","0","8,599","8,599","278","520","899","867","1,067","1,617","1,764","1,010","491","83","3"
"서울특별시 송파구 방이1동(1171056100)","15,124","15,124","885","1,453","2,090","2,131","2,360","2,587","2,122","1,026","395","69","6","7,281","7,281","437","724","1,046","1,068","1,097","1,209","990","518","171","21","0","7,843","7,843","448","729","1,044","1,063","1,263","1,378","1,132","508","224","48","6"
"서울특별시 송파구 방이2동(1171056200)","26,240","26,240","927","1,100","5,156","6,487","3,650","3,382","3,172","1,676","610","78","2","11,956","11,956","501","597","1,998","2,964","1,831","1,551","1,430","787","273","23","1","14,284","14,284","426","503","3,158","3,523","1,819","1,831","1,742","889","337","55","1"
"서울특별시 송파구 오륜동(1171056600)","17,796","17,796","1,085","2,534","1,925","1,600","3,036","3,015","2,645","1,469","389","96","2","8,723","8,723","594","1,368","1,032","697","1,341","1,469","1,240","768","188","25","1","9,073","9,073","491","1,166","893","903","1,695","1,546","1,405","701","201","71","1"
"서울특별시 송파구 오금동(1171057000)","37,413","37,413","2,265","2,952","4,678","5,070","5,347","6,560","6,123","3,005","1,160","245","8","18,072","18,072","1,147","1,584","2,411","2,495","2,579","3,008","2,884","1,471","446","45","2","19,341","19,341","1,118","1,368","2,267","2,575","2,768","3,552","3,239","1,534","714","200","6"
"서울특별시 송파구 송파1동(1171058000)","23,366","23,366","943","1,154","4,016","5,396","3,353","3,170","3,012","1,620","614","87","1","10,830","10,830","484","543","1,767","2,650","1,566","1,389","1,370","740","296","25","0","12,536","12,536","459","611","2,249","2,746","1,787","1,781","1,642","880","318","62","1"
"서울특별시 송파구 송파2동(1171059000)","18,548","18,548","1,238","1,745","2,348","2,653","2,949","2,931","2,789","1,380","438","76","1","8,947","8,947","662","850","1,118","1,263","1,451","1,390","1,291","719","187","15","1","9,601","9,601","576","895","1,230","1,390","1,498","1,541","1,498","661","251","61","0"
"서울특별시 송파구 석촌동(1171060000)","30,766","30,766","1,226","1,587","5,043","6,771","4,618","4,377","4,091","2,131","815","105","2","14,573","14,573","611","809","2,195","3,297","2,293","2,101","1,902","966","369","30","0","16,193","16,193","615","778","2,848","3,474","2,325","2,276","2,189","1,165","446","75","2"
"서울특별시 송파구 삼전동(1171061000)","29,075","29,075","1,084","1,736","4,767","6,322","4,663","4,141","3,687","1,875","695","99","6","13,552","13,552","551","908","2,111","3,017","2,250","1,950","1,624","860","267","14","0","15,523","15,523","533","828","2,656","3,305","2,413","2,191","2,063","1,015","428","85","6"
"서울특별시 송파구 가락본동(1171062000)","25,187","25,187","1,354","1,613","3,487","4,478","3,549","4,195","4,002","1,727","673","107","2","12,471","12,471","695","818","1,737","2,282","1,803","1,987","1,977","847","288","37","0","12,716","12,716","659","795","1,750","2,196","1,746","2,208","2,025","880","385","70","2"
"서울특별시 송파구 가락1동(1171063100)","27,468","27,468","3,003","2,716","2,572","4,732","4,923","3,630","3,608","1,789","436","58","1","13,286","13,286","1,572","1,368","1,266","2,134","2,440","1,684","1,689","920","198","15","0","14,182","14,182","1,431","1,348","1,306","2,598","2,483","1,946","1,919","869","238","43","1"
"서울특별시 송파구 가락2동(1171063200)","31,211","31,211","2,039","3,216","4,010","4,621","5,072","5,114","4,352","1,916","738","127","6","15,201","15,201","1,057","1,671","1,982","2,268","2,448","2,463","2,019","950","309","33","1","16,010","16,010","982","1,545","2,028","2,353","2,624","2,651","2,333","966","429","94","5"
"서울특별시 송파구 문정1동(1171064100)","19,521","19,521","1,053","1,386","2,822","3,313","2,737","3,097","3,157","1,415","461","77","3","9,650","9,650","553","716","1,412","1,698","1,390","1,433","1,504","726","200","18","0","9,871","9,871","500","670","1,410","1,615","1,347","1,664","1,653","689","261","59","3"
"서울특별시 송파구 문정2동(1171064200)","28,789","28,789","1,447","1,455","4,674","7,313","4,457","3,474","3,160","1,882","777","146","4","13,199","13,199","727","713","1,800","3,304","2,127","1,669","1,478","959","369","51","2","15,590","15,590","720","742","2,874","4,009","2,330","1,805","1,682","923","408","95","2"
"서울특별시 송파구 장지동(1171064600)","28,501","28,501","1,964","2,368","3,526","4,387","4,392","4,643","4,227","2,061","781","147","5","13,722","13,722","980","1,211","1,800","2,175","2,197","2,142","1,948","948","297","24","0","14,779","14,779","984","1,157","1,726","2,212","2,195","2,501","2,279","1,113","484","123","5"
"서울특별시 송파구 위례동(1171064700)","44,911","44,911","6,382","6,218","4,247","6,789","9,379","5,888","3,798","1,541","544","120","5","21,902","21,902","3,327","3,163","2,094","3,081","4,606","2,931","1,787","704","192","17","0","23,009","23,009","3,055","3,055","2,153","3,708","4,773","2,957","2,011","837","352","103","5"
"서울특별시 송파구 잠실본동(1171065000)","27,750","27,750","951","1,498","4,960","6,228","4,166","3,972","3,541","1,730","626","73","5","13,221","13,221","505","742","2,186","3,105","2,049","1,923","1,627","809","251","22","2","14,529","14,529","446","756","2,774","3,123","2,117","2,049","1,914","921","375","51","3"
"서울특별시 송파구 잠실2동(1171067000)","34,904","34,904","3,289","5,822","3,339","3,218","8,043","5,660","2,945","1,852","658","76","2","16,703","16,703","1,745","2,907","1,532","1,304","3,688","3,000","1,370","852","282","23","0","18,201","18,201","1,544","2,915","1,807","1,914","4,355","2,660","1,575","1,000","376","53","2"
"서울특별시 송파구 잠실3동(1171068000)","33,812","33,812","2,545","4,035","3,530","3,523","6,060","5,457","4,678","2,977","865","142","0","15,964","15,964","1,277","1,996","1,716","1,494","2,783","2,673","2,120","1,457","413","35","0","17,848","17,848","1,268","2,039","1,814","2,029","3,277","2,784","2,558","1,520","452","107","0"
"서울특별시 송파구 잠실4동(1171069000)","21,209","21,209","2,254","2,677","1,855","2,402","4,442","3,135","2,500","1,401","468","73","2","10,219","10,219","1,151","1,413","917","1,003","2,107","1,544","1,176","685","210","13","0","10,990","10,990","1,103","1,264","938","1,399","2,335","1,591","1,324","716","258","60","2"
"서울특별시 송파구 잠실6동(1171071000)","16,506","16,506","1,237","1,710","1,766","1,979","2,778","2,604","2,503","1,297","522","106","4","7,821","7,821","626","872","847","895","1,281","1,209","1,185","633","232","40","1","8,685","8,685","611","838","919","1,084","1,497","1,395","1,318","664","290","66","3"
"서울특별시 송파구 잠실7동(1171072000)","9,419","9,419","534","901","1,103","943","1,244","1,641","1,478","1,033","447","88","7","4,381","4,381","285","370","540","418","545","766","695","515","221","24","2","5,038","5,038","249","531","563","525","699","875","783","518","226","64","5"
"서울특별시 강동구 (1174000000)","459,167","459,167","30,892","38,861","56,452","68,615","74,382","70,761","68,416","35,608","13,174","1,929","77","224,423","224,423","16,005","20,541","27,220","33,882","37,084","34,735","32,068","16,976","5,462","436","14","234,744","234,744","14,887","18,320","29,232","34,733","37,298","36,026","36,348","18,632","7,712","1,493","63"
"서울특별시 강동구 강일동(1174051500)","34,099","34,099","3,086","3,703","3,507","4,366","5,638","5,003","5,015","2,559","1,010","204","8","16,320","16,320","1,609","1,914","1,778","2,018","2,752","2,423","2,182","1,207","384","52","1","17,779","17,779","1,477","1,789","1,729","2,348","2,886","2,580","2,833","1,352","626","152","7"
"서울특별시 강동구 상일제1동(1174052500)","39,317","39,317","4,517","4,818","3,434","5,103","8,027","5,495","5,062","2,172","595","90","4","19,338","19,338","2,315","2,459","1,724","2,322","3,984","2,720","2,395","1,139","264","16","0","19,979","19,979","2,202","2,359","1,710","2,781","4,043","2,775","2,667","1,033","331","74","4"
