"행정구역","2023년12월_전체세대","2023년12월_1인세대","2023년12월_2인세대","2023년12월_3인세대","2023년12월_4인세대","2023년12월_5인세대","2023년12월_6인세대","2023년12월_7인세대","2023년12월_8인세대","2023년12월_9인세대","2023년12월_10인이상세대"
"경기도 남양주시 퇴계원읍(4136026500)","11,631","3,638","3,224","2,421","1,795","430","91","22","9","0","1"
"경기도 남양주시 별내면(4136031000)","8,265","3,061","2,206","1,447","1,172","296","66","12","3","1","1"
"경기도 남양주시 수동면(4136034000)","4,853","2,625","1,281","491","285","112","39","13","3","2","2"
"경기도 남양주시 조안면(4136036000)","1,967","930","544","246","157","59","24","5","2","0","0"
"경기도 남양주시 호평동(4136051000)","21,736","5,548","5,298","4,947","4,681","1,014","197","34","13","2","2"
"경기도 남양주시 평내동(4136052000)","14,551","3,882","3,324","3,212","3,215","720","156","33","6","2","1"
"경기도 남양주시 금곡동(4136053000)","8,873","3,888","2,516","1,401","821","200","35","10","2","0","0"
"경기도 남양주시 양정동(4136054000)","1,783","1,122","373","163","86","29","6","3","1","0","0"
"경기도 남양주시 다산1동(4136054500)","40,169","12,316","8,448","8,452","8,260","2,164","387","114","15","8","5"
"경기도 남양주시 다산2동(4136056500)","14,059","3,769","3,276","3,119","3,174","574","107","30","5","3","2"
"경기도 남양주시 별내동(4136057000)","34,307","11,712","8,526","6,743","5,720","1,258","260","58","19","7","4"
"경기도 오산시 (4137000000)","104,437","44,185","22,193","17,050","16,283","3,852","674","143","37","13","7"
"경기도 오산시 중앙동(4137051000)","14,177","4,549","3,175","2,925","2,780","622","106","16","3","0","1"
"경기도 오산시 남촌동(4137053000)","15,152","10,635","2,240","1,113","894","221","40","7","2","0","0"
"경기도 오산시 신장동(4137054000)","25,494","9,085","6,132","4,532","4,413","1,099","175","43","12","3","0"
"경기도 오산시 세마동(4137055000)","13,145","4,471","2,881","2,553","2,531","569","110","18","7","4","1"
"경기도 오산시 초평동(4137056000)","7,847","3,507","1,765","1,199","1,067","260","41","8","0","0","0"
"경기도 오산시 대원동(4137057000)","28,622","11,938","6,000","4,728","4,598","1,081","202","51","13","6","5"
"경기도 시흥시 (4139000000)","228,474","87,400","50,974","42,691","37,178","8,464","1,341","303","85","21","17"
"경기도 시흥시 대야동(4139051000)","18,333","6,262","4,664","3,702","2,967","591","101","30","9","2","5"
"경기도 시흥시 신천동(4139052000)","16,131","6,826","4,079","2,781","1,861","470","84","21","8","1","0"
"경기도 시흥시 신현동(4139053100)","4,342","1,669","1,300","697","521","124","25","1","4","0","1"
"경기도 시흥시 은행동(4139054000)","20,866","5,210","4,599","5,022","4,770","1,070","140","42","9","3","1"
"경기도 시흥시 매화동(4139055000)","5,255","2,042","1,360","936","677","189","34","15","1","1","0"
"경기도 시흥시 목감동(4139057000)","17,246","5,522","4,288","3,584","3,023","698","105","14","7","2","3"
"경기도 시흥시 군자동(4139058100)","9,821","3,744","2,580","1,816","1,275","328","59","13","3","1","2"
"경기도 시흥시 월곶동(4139058200)","8,486","3,883","2,010","1,358","933","235","55","9","3","0","0"
"경기도 시흥시 정왕본동(4139058900)","12,637","9,250","1,792","854","544","152","29","8","4","2","2"
"경기도 시흥시 정왕1동(4139059100)","13,483","8,944","2,066","1,327","905","204","27","10","0","0","0"
"경기도 시흥시 정왕2동(4139059200)","11,335","3,451","2,794","2,425","2,077","493","66","22","6","1","0"
"경기도 시흥시 정왕3동(4139059300)","11,001","5,451","2,312","1,586","1,262","319","55","15","0","0","1"
"경기도 시흥시 정왕4동(4139059400)","7,433","1,631","1,815","1,801","1,713","375","81","14","2","0","1"
"경기도 시흥시 배곧1동(4139059600)","12,214","1,971","2,665","3,295","3,461","703","99","15","4","1","0"
"경기도 시흥시 배곧2동(4139059700)","15,490","6,554","2,553","2,666","2,939","674","71","25","6","1","1"
"경기도 시흥시 과림동(4139062100)","1,156","749","252","96","39","13","5","2","0","0","0"
"경기도 시흥시 연성동(4139063000)","9,653","2,724","2,370","2,167","1,883","419","75","9","3","3","0"
"경기도 시흥시 장곡동(4139063100)","17,336","4,577","4,084","3,825","3,808","888","127","19","6","2","0"
"경기도 시흥시 능곡동(4139064000)","10,404","3,465","2,428","1,974","1,982","439","91","15","9","1","0"
"경기도 시흥시 거북섬동(4139065000)","5,852","3,475","963","779","538","80","12","4","1","0","0"
"경기도 군포시 (4141000000)","113,032","39,913","27,727","22,077","18,292","4,027","756","175","45","11","9"
"경기도 군포시 군포1동(4141051000)","15,424","6,958","3,456","2,493","1,904","502","85","17","6","1","2"
"경기도 군포시 군포2동(4141052000)","16,221","4,098","3,982","3,749","3,475","750","132","22","8","3","2"
"경기도 군포시 산본1동(4141054000)","8,448","4,586","2,104","1,020","591","118","22","3","3","1","0"
"경기도 군포시 산본2동(4141055000)","9,863","2,392","2,495","2,419","2,020","423","82","25","7","0","0"
"경기도 군포시 금정동(4141056000)","9,822","4,706","2,286","1,522","976","265","50","14","1","1","1"
"경기도 군포시 재궁동(4141057000)","8,319","3,310","2,386","1,420","905","222","57","15","4","0","0"
"경기도 군포시 오금동(4141058000)","8,650","2,632","2,346","1,901","1,472","244","38","11","5","0","1"
"경기도 군포시 수리동(4141059000)","7,033","2,670","1,866","1,253","974","218","42","9","1","0","0"
"경기도 군포시 궁내동(4141060000)","6,934","1,203","1,509","1,814","1,923","402","60","16","5","0","2"
"경기도 군포시 대야동(4141061000)","3,833","1,124","1,052","837","613","154","36","14","3","0","0"
"경기도 군포시 광정동(4141062000)","10,291","3,892","2,227","1,867","1,830","368","84","17","1","4","1"
"경기도 군포시 송부동(4141063000)","8,194","2,342","2,018","1,782","1,609","361","68","12","1","1","0"
"경기도 의왕시 (4143000000)","64,402","18,494","16,765","14,071","11,782","2,545","541","149","37","13","5"
"경기도 의왕시 고천동(4143051000)","6,206","2,354","1,747","1,100","737","194","56","12","3","2","1"
"경기도 의왕시 부곡동(4143052000)","12,509","4,130","3,433","2,561","1,809","449","96","26","3","1","1"
"경기도 의왕시 오전동(4143053000)","14,192","3,259","3,696","3,407","3,075","587","115","38","10","4","1"
"경기도 의왕시 내손1동(4143054000)","8,184","2,473","1,965","1,769","1,582","307","63","18","6","1","0"
"경기도 의왕시 내손2동(4143055000)","7,883","1,545","1,897","2,067","1,865","394","85","21","7","1","1"
"경기도 의왕시 청계동(4143056000)","15,428","4,733","4,027","3,167","2,714","614","126","34","8","4","1"
"경기도 하남시 (4145000000)","141,764","51,952","31,905","26,679","23,899","5,988","1,021","223","60","25","12"
"경기도 하남시 천현동(4145051000)","3,604","2,024","809","442","236","70","18","3","2","0","0"
"경기도 하남시 신장1동(4145052000)","3,954","2,243","899","481","254","56","12","6","2","1","0"
"경기도 하남시 신장2동(4145053000)","19,079","5,636","5,354","4,087","3,126","680","137","40","11","7","1"
"경기도 하남시 덕풍1동(4145054000)","6,445","2,282","1,788","1,226","892","202","39","12","1","2","1"
"경기도 하남시 덕풍2동(4145055000)","8,729","3,728","2,311","1,449","947","243","41","5","4","0","1"
"경기도 하남시 덕풍3동(4145056000)","10,826","3,554","3,094","2,028","1,625","413","81","19","9","2","1"
"경기도 하남시 감북동(4145058000)","1,574","879","354","193","108","29","8","3","0","0","0"
"경기도 하남시 감일동(4145058200)","14,650","3,812","2,956","3,290","3,306","1,077","168","28","9","4","0"
"경기도 하남시 위례동(4145058500)","12,248","2,358","2,417","3,199","3,284","825","130","25","6","2","2"
"경기도 하남시 춘궁동(4145059000)","1,159","773","222","81","53","21","3","4","0","0","2"
"경기도 하남시 초이동(4145060000)","1,827","1,052","412","186","124","41","10","2","0","0","0"
"경기도 하남시 미사1동(4145061000)","27,973","15,340","4,802","3,513","3,366","778","138","29","3","3","1"
"경기도 하남시 미사2동(4145062000)","18,628","5,509","4,201","3,964","3,908","869","140","23","9","3","2"
"경기도 하남시 미사3동(4145063000)","11,068","2,762","2,286","2,540","2,670","684","96","24","4","1","1"
"경기도 용인시 (4146000000)","435,340","134,957","101,342","90,698","84,296","18,711","3,964","932","288","86","66"
"경기도 용인시 처인구 (4146100000)","117,863","46,843","28,593","20,493","16,296","4,371","969","204","63","10","21"
"경기도 용인시 처인구 포곡읍(4146125000)","14,538","5,674","3,407","2,596","2,081","612","123","28","12","3","2"
"경기도 용인시 처인구 모현읍(4146125300)","12,242","5,172","2,950","2,002","1,560","422","106","20","8","1","1"
"경기도 용인시 처인구 이동읍(4146125600)","9,163","3,902","2,249","1,469","1,118","326","77","11","5","0","6"
"경기도 용인시 처인구 남사읍(4146125900)","10,011","3,141","2,765","1,947","1,619","406","105","23","4","0","1"
"경기도 용인시 처인구 원삼면(4146134000)","4,021","1,848","1,176","512","324","107","40","7","5","2","0"
"경기도 용인시 처인구 백암면(4146135000)","4,400","2,342","1,125","521","274","86","39","9","0","0","4"
"경기도 용인시 처인구 양지면(4146136000)","9,602","4,431","2,330","1,418","978","323","85","22","8","1","6"
"경기도 용인시 처인구 중앙동(4146151000)","12,433","6,171","2,644","1,740","1,350","425","85","11","6","1","0"
"경기도 용인시 처인구 역북동(4146152500)","15,702","6,221","3,301","2,886","2,628","557","83","21","5","0","0"
"경기도 용인시 처인구 삼가동(4146152600)","4,826","1,263","1,202","1,123","953","221","47","13","3","1","0"
"경기도 용인시 처인구 유림동(4146153000)","14,924","4,255","3,805","3,259","2,746","693","131","27","6","1","1"
"경기도 용인시 처인구 동부동(4146154000)","6,001","2,423","1,639","1,020","665","193","48","12","1","0","0"
"경기도 용인시 기흥구 (4146300000)","174,971","52,547","41,003","36,568","34,863","7,812","1,625","373","120","43","17"
"경기도 용인시 기흥구 신갈동(4146351000)","16,117","5,582","4,020","3,294","2,559","518","111","23","7","2","1"
"경기도 용인시 기흥구 영덕1동(4146351600)","12,515","3,686","2,947","2,613","2,590","553","90","24","8","3","1"
"경기도 용인시 기흥구 영덕2동(4146351700)","7,913","2,423","1,916","1,795","1,416","299","52","8","4","0","0"
"경기도 용인시 기흥구 구갈동(4146352000)","18,110","6,989","3,864","3,560","3,039","526","104","17","10","1","0"
"경기도 용인시 기흥구 상갈동(4146353000)","6,182","2,820","1,346","950","845","181","34","3","3","0","0"
"경기도 용인시 기흥구 보라동(4146353500)","12,456","3,210","2,979","2,553","2,781","722","161","32","9","8","1"
"경기도 용인시 기흥구 기흥동(4146354000)","9,119","3,089","2,466","1,689","1,348","411","77","25","8","3","3"
"경기도 용인시 기흥구 서농동(4146355000)","11,317","4,789","2,142","1,962","1,972","353","73","20","4","2","0"
"경기도 용인시 기흥구 구성동(4146356000)","15,375","3,997","4,114","3,324","2,921","787","171","40","12","6","3"
"경기도 용인시 기흥구 마북동(4146357000)","12,272","3,212","3,164","2,742","2,375","573","148","45","9","2","2"
"경기도 용인시 기흥구 동백1동(4146357200)","11,656","2,640","2,482","2,620","3,157","647","81","23","5","1","0"
"경기도 용인시 기흥구 동백2동(4146357500)","9,450","2,063","1,812","2,122","2,654","632","125","28","9","4","1"
"경기도 용인시 기흥구 동백3동(4146357700)","10,114","2,439","2,452","2,224","2,318","530","112","25","12","2","0"
"경기도 용인시 기흥구 상하동(4146358600)","9,205","2,488","2,276","2,029","1,781","470","126","24","8","0","3"
"경기도 용인시 기흥구 보정동(4146359000)","13,170","3,120","3,023","3,091","3,107","610","160","36","12","9","2"
"경기도 용인시 수지구 (4146500000)","142,506","35,567","31,746","33,637","33,137","6,528","1,370","355","105","33","28"
"경기도 용인시 수지구 풍덕천1동(4146551000)","15,714","5,978","3,730","2,967","2,475","469","73","13","5","4","0"
"경기도 용인시 수지구 풍덕천2동(4146552000)","15,353","3,823","2,883","3,710","4,153","644","105","23","9","0","3"
"경기도 용인시 수지구 신봉동(4146553000)","14,765","2,845","3,424","3,726","3,749","780","174","44","16","3","4"
"경기도 용인시 수지구 죽전1동(4146554000)","10,701","2,563","2,472","2,574","2,449","492","116","29","5","1","0"
"경기도 용인시 수지구 죽전2동(4146555000)","7,651","2,580","1,761","1,694","1,342","215","41","15","2","1","0"
"경기도 용인시 수지구 죽전3동(4146555500)","10,719","3,346","2,279","2,329","2,267","407","59","25","4","1","2"
"경기도 용인시 수지구 동천동(4146556000)","19,507","5,020","4,401","4,749","4,397","736","143","33","11","8","9"
"경기도 용인시 수지구 상현1동(4146557000)","6,624","914","1,406","1,708","1,966","462","129","25","11","3","0"
"경기도 용인시 수지구 상현2동(4146558000)","11,491","1,891","2,713","2,954","3,032","687","152","44","14","4","0"
"경기도 용인시 수지구 상현3동(4146558500)","11,179","3,681","2,181","2,342","2,371","478","90","23","8","3","2"
"경기도 용인시 수지구 성복동(4146559000)","18,802","2,926","4,496","4,884","4,936","1,158","288","81","20","5","8"
"경기도 파주시 (4148000000)","220,158","84,154","52,456","39,325","33,476","8,529","1,674","403","82","35","24"
"경기도 파주시 문산읍(4148025000)","21,586","8,902","5,335","3,440","2,824","863","167","48","6","0","1"
"경기도 파주시 파주읍(4148025300)","7,794","4,206","1,931","914","512","171","49","7","2","1","1"
"경기도 파주시 법원읍(4148025600)","5,474","2,907","1,464","624","336","102","30","7","3","0","1"
"경기도 파주시 조리읍(4148026200)","12,637","4,706","3,428","2,173","1,623","519","133","40","8","4","3"
"경기도 파주시 월롱면(4148031000)","6,560","5,232","789","318","142","61","10","7","0","1","0"
"경기도 파주시 탄현면(4148032000)","7,159","3,946","1,615","840","528","160","49","14","2","3","2"
"경기도 파주시 광탄면(4148035000)","5,759","3,027","1,441","705","385","136","46","9","6","1","3"
"경기도 파주시 파평면(4148036000)","2,020","1,044","583","218","115","36","17","5","1","1","0"
"경기도 파주시 적성면(4148037000)","3,596","1,717","988","477","288","93","20","9","1","0","3"
"경기도 파주시 장단면(4148039000)","315","114","95","55","21","17","10","3","0","0","0"
"경기도 파주시 금촌1동(4148051000)","12,359","7,196","2,628","1,379","871","220","45","12","5","3","0"
"경기도 파주시 금촌2동(4148052000)","12,890","4,048","3,112","2,564","2,439","599","109","17","1","0","1"
"경기도 파주시 금촌3동(4148053000)","10,815","3,556","2,803","2,128","1,674","493","128","25","4","2","2"
"경기도 파주시 교하동(4148054000)","3,894","1,949","1,005","499","294","111","29","5","1","0","1"
"경기도 파주시 운정1동(4148055000)","19,471","6,069","4,727","3,925","3,687","888","132","30","8","4","1"
"경기도 파주시 운정2동(4148056000)","24,855","6,610","5,467","5,631","5,646","1,247","192","48","10","4","0"
"경기도 파주시 운정3동(4148057000)","27,313","7,730","6,274","5,958","5,835","1,236","208","52","11","6","3"
"경기도 파주시 운정4동(4148058000)","10,173","3,556","2,760","1,976","1,357","406","82","27","6","2","1"
"경기도 파주시 운정5동(4148059000)","16,400","4,231","3,905","3,666","3,454","915","189","32","5","3","0"
"경기도 파주시 운정6동(4148060000)","9,088","3,408","2,106","1,835","1,445","256","29","6","2","0","1"
"경기도 이천시 (4150000000)","103,793","44,860","24,185","16,417","13,599","3,680","786","178","57","18","13"
"경기도 이천시 장호원읍(4150025000)","6,682","2,699","1,945","1,031","707","226","53","11","9","0","1"
"경기도 이천시 부발읍(4150025300)","16,594","7,031","3,593","2,661","2,498","646","121","34","7","1","2"
"경기도 이천시 신둔면(4150031000)","6,689","2,836","1,788","1,047","721","228","54","12","1","2","0"
"경기도 이천시 백사면(4150032000)","5,170","1,792","1,628","930","592","163","50","11","2","2","0"
"경기도 이천시 호법면(4150033000)","3,197","1,698","767","398","220","81","23","6","3","1","0"
"경기도 이천시 마장면(4150034000)","8,005","4,104","1,710","1,041","826","246","54","19","4","0","1"
"경기도 이천시 대월면(4150035000)","7,711","4,365","1,446","888","744","212","41","8","4","2","1"
"경기도 이천시 모가면(4150036000)","2,231","1,097","674","250","123","65","14","8","0","0","0"
"경기도 이천시 설성면(4150037000)","2,482","1,264","707","320","121","49","15","4","2","0","0"
"경기도 이천시 율면(4150038000)","1,467","739","494","139","58","26","7","2","0","0","2"
"경기도 이천시 창전동(4150051000)","8,382","4,256","1,980","1,156","707","217","47","15","3","0","1"
"경기도 이천시 증포동(4150051500)","21,348","5,220","4,555","4,931","5,175","1,193","216","33","14","7","4"
"경기도 이천시 중리동(4150052000)","9,003","5,442","1,725","944","632","197","47","9","5","1","1"
"경기도 이천시 관고동(4150053000)","4,832","2,317","1,173","681","475","131","44","6","3","2","0"
"경기도 안성시 (4155000000)","91,026","40,448","22,823","13,617","10,281","2,948","658","166","40","14","31"
"경기도 안성시 공도읍(4155025000)","26,978","10,215","6,504","4,669","4,209","1,105","210","44","15","3","4"
"경기도 안성시 보개면(4155031000)","2,560","1,107","848","329","166","73","17","13","2","3","2"
"경기도 안성시 금광면(4155032000)","3,700","1,709","1,044","463","349","99","24","10","1","0","1"
"경기도 안성시 서운면(4155033000)","1,611","744","507","195","103","48","12","2","0","0","0"
"경기도 안성시 미양면(4155034000)","2,973","1,504","861","340","172","72","14","5","1","0","4"
"경기도 안성시 대덕면(4155035000)","8,440","4,803","1,744","983","665","193","34","13","2","2","1"
"경기도 안성시 양성면(4155036000)","2,718","1,393","782","290","152","57","28","10","2","0","4"
"경기도 안성시 원곡면(4155038000)","3,571","1,922","912","405","221","77","25","3","3","0","3"
"경기도 안성시 일죽면(4155039000)","3,871","1,854","1,176","480","226","97","30","5","2","0","1"
"경기도 안성시 죽산면(4155040000)","3,801","2,041","1,027","407","212","77","26","3","2","0","6"
"경기도 안성시 삼죽면(4155041000)","2,261","1,371","547","201","89","39","8","2","0","2","2"
"경기도 안성시 고삼면(4155042000)","1,031","525","298","116","53","29","9","1","0","0","0"
"경기도 안성시 안성1동(4155051000)","5,710","2,446","1,546","939","548","156","57","15","1","1","1"
"경기도 안성시 안성2동(4155052000)","12,369","5,549","2,653","2,024","1,611","424","86","19","2","1","0"
"경기도 안성시 안성3동(4155053000)","9,432","3,265","2,374","1,776","1,505","402","78","21","7","2","2"
"경기도 김포시 (4157000000)","204,594","70,104","47,519","40,509","35,870","8,397","1,621","409","115","23","27"
"경기도 김포시 통진읍(4157025000)","18,031","8,838","4,630","2,457","1,569","415","94","22","5","0","1"
"경기도 김포시 고촌읍(4157025300)","18,581","4,875","4,181","4,364","4,033","898","183","34","8","4","1"
"경기도 김포시 양촌읍(4157025600)","15,537","7,445","4,041","2,144","1,409","401","73","14","7","1","2"
"경기도 김포시 대곶면(4157034000)","5,484","3,122","1,317","586","299","111","38","8","2","0","1"
"경기도 김포시 월곶면(4157035000)","3,057","1,753","807","288","142","41","17","5","1","0","3"
"경기도 김포시 하성면(4157036000)","4,123","1,966","1,178","557","278","88","35","12","7","0","2"
"경기도 김포시 김포본동(4157051500)","22,466","5,542","5,590","5,232","4,727","1,115","193","44","15","4","4"
"경기도 김포시 장기본동(4157052500)","13,810","2,678","3,037","3,342","3,602","912","186","41","6","4","2"
"경기도 김포시 사우동(4157054000)","9,569","3,550","2,402","1,890","1,363","278","61","19","6","0","0"
"경기도 김포시 풍무동(4157055000)","23,351","6,539","5,230","5,163","4,837","1,213","264","76","20","6","3"
"경기도 김포시 장기동(4157056000)","16,036","4,708","3,446","3,465","3,520","754","93","35","14","0","1"
"경기도 김포시 구래동(4157057000)","20,839","9,199","4,021","3,610","3,139","700","133","27","7","1","2"
"경기도 김포시 마산동(4157057500)","15,114","5,270","3,507","3,009","2,635","570","90","26","5","2","0"
"경기도 김포시 운양동(4157058000)","18,596","4,619","4,132","4,402","4,317","901","161","46","12","1","5"
"경기도 화성시 (4159000000)","404,623","151,962","84,149","74,917","73,794","16,332","2,648","587","151","48","35"
"경기도 화성시 봉담읍(4159025300)","39,836","13,611","9,371","7,722","7,003","1,755","288","55","20","7","4"
"경기도 화성시 우정읍(4159025600)","9,365","4,915","2,336","1,090","679","258","66","17","3","1","0"
"경기도 화성시 향남읍(4159025900)","39,760","18,236","7,752","5,995","5,855","1,543","282","75","17","2","3"
"경기도 화성시 남양읍(4159026200)","28,317","13,479","6,375","4,236","3,120","868","169","57","8","1","4"
"경기도 화성시 매송면(4159031000)","3,501","1,706","959","455","271","81","17","8","3","1","0"
"경기도 화성시 비봉면(4159032000)","4,444","2,583","1,121","417","226","75","17","3","1","0","1"
"경기도 화성시 마도면(4159033000)","4,041","2,433","919","404","181","65","17","16","2","0","4"
"경기도 화성시 송산면(4159034000)","5,677","2,793","1,604","698","351","155","57","15","3","0","1"
"경기도 화성시 서신면(4159035000)","4,055","2,194","1,155","414","187","72","19","7","4","1","2"
"경기도 화성시 팔탄면(4159036000)","6,166","3,944","1,357","498","253","71","30","9","3","0","1"
"경기도 화성시 장안면(4159037000)","5,573","3,188","1,334","570","305","124","37","10","2","1","2"
"경기도 화성시 양감면(4159040000)","2,446","1,521","580","192","93","41","12","4","2","1","0"
"경기도 화성시 정남면(4159041000)","6,190","3,451","1,519","657","394","124","36","7","1","0","1"
"경기도 화성시 새솔동(4159051500)","8,567","1,149","1,722","2,445","2,570","565","97","13","5","1","0"
"경기도 화성시 진안동(4159052000)","23,555","10,623","4,512","4,059","3,464","743","118","28","4","2","2"
"경기도 화성시 병점1동(4159053000)","15,925","6,195","3,271","2,921","2,795","605","103","29","4","2","0"
"경기도 화성시 병점2동(4159054000)","8,759","2,372","1,947","1,790","2,093","459","76","14","5","3","0"
"경기도 화성시 반월동(4159055000)","13,253","2,655","2,767","3,361","3,537","792","112","21","7","0","1"
"경기도 화성시 기배동(4159056000)","6,020","1,386","1,519","1,413","1,291","320","70","13","3","3","2"
"경기도 화성시 화산동(4159057000)","12,605","5,157","3,109","2,174","1,637","427","88","9","3","1","0"
"경기도 화성시 동탄1동(4159058500)","20,819","7,875","3,164","4,122","4,694","806","117","30","11","0","0"
"경기도 화성시 동탄2동(4159058600)","11,732","2,092","2,300","2,707","3,738","771","101","11","7","3","2"
"경기도 화성시 동탄3동(4159058700)","17,564","6,814","3,349","3,188","3,402","694","90","18","5","4","0"
"경기도 화성시 동탄4동(4159058800)","16,817","1,749","2,734","4,628","6,416","1,122","130","27","7","1","3"
"경기도 화성시 동탄5동(4159059000)","21,223","8,945","4,209","3,708","3,581","648","96","25","6","4","1"
"경기도 화성시 동탄6동(4159060000)","18,661","7,673","3,032","3,359","3,643","810","113","24","5","2","0"
"경기도 화성시 동탄7동(4159061000)","22,414","6,846","4,418","4,823","5,117","1,043","139","17","6","5","0"
"경기도 화성시 동탄8동(4159062000)","12,550","3,018","2,591","3,100","3,154","598","75","12","1","1","0"
"경기도 화성시 동탄9동(4159063000)","14,788","3,359","3,123","3,771","3,744","697","76","13","3","1","1"
"경기도 광주시 (4161000000)","170,845","60,606","44,232","32,701","24,957","6,540","1,349","334","77","33","16"
"경기도 광주시 초월읍(4161025300)","21,895","7,749","5,709","4,153","3,170","847","192","57","12","2","4"
"경기도 광주시 곤지암읍(4161025900)","11,328","5,500","2,740","1,614","1,114","278","60","13","6","2","1"
"경기도 광주시 도척면(4161033000)","5,038","2,620","1,273","616","376","124","22","5","0","1","1"
"경기도 광주시 퇴촌면(4161034000)","7,594","3,132","2,246","1,147","743","243","60","18","5","0","0"
"경기도 광주시 남종면(4161035000)","796","401","247","86","43","16","3","0","0","0","0"
"경기도 광주시 남한산성면(4161037000)","1,148","509","314","181","98","35","8","3","0","0","0"
"경기도 광주시 경안동(4161051000)","13,262","5,471","2,994","2,343","1,876","452","94","19","11","2","0"
"경기도 광주시 송정동(4161052000)","9,555","3,648","2,465","1,713","1,290","345","67","23","2","1","1"
"경기도 광주시 쌍령동(4161054000)","7,114","1,866","1,956","1,608","1,293","296","67","22","3","2","1"
"경기도 광주시 탄벌동(4161055000)","17,116","5,371","4,687","3,422","2,698","734","149","38","7","6","4"
"경기도 광주시 광남1동(4161056000)","14,274","4,812","4,001","2,843","1,950","550","88","23","4","3","0"
"경기도 광주시 광남2동(4161057000)","11,746","1,963","2,685","3,132","3,112","692","131","17","5","7","2"
"경기도 광주시 오포1동(4161058000)","9,185","3,013","2,451","1,889","1,380","359","73","12","5","3","0"
"경기도 광주시 오포2동(4161059000)","13,606","4,130","3,334","2,848","2,459","685","112","31","7","0","0"
"경기도 광주시 신현동(4161060000)","16,900","6,710","4,342","3,127","2,054","502","128","25","9","3","0"
"경기도 광주시 능평동(4161061000)","10,288","3,711","2,788","1,979","1,301","382","95","28","1","1","2"
"경기도 양주시 (4163000000)","117,518","42,558","30,279","21,442","17,390","4,674","890","202","50","21","12"
"경기도 양주시 백석읍(4163025000)","11,642","4,562","3,292","1,898","1,360","400","97","19","7","2","5"
"경기도 양주시 은현면(4163031000)","3,062","1,721","721","350","165","64","27","12","2","0","0"
"경기도 양주시 남면(4163032000)","3,697","2,118","893","368","214","75","22","5","0","1","1"
"경기도 양주시 광적면(4163033000)","5,786","2,932","1,475","728","432","147","49","16","6","0","1"
"경기도 양주시 장흥면(4163034000)","6,150","2,972","1,669","855","438","154","44","14","2","1","1"
"경기도 양주시 양주1동(4163051000)","2,483","1,240","623","332","189","68","23","4","0","4","0"
"경기도 양주시 양주2동(4163052000)","20,507","5,955","5,653","3,940","3,662","1,011","208","54","15","6","3"
"경기도 양주시 회천1동(4163053000)","4,490","2,099","1,049","712","473","129","23","4","1","0","0"
"경기도 양주시 회천2동(4163054000)","16,258","5,720","4,507","3,143","2,174","591","93","24","3","3","0"
"경기도 양주시 회천3동(4163055000)","10,847","3,658","2,831","1,999","1,754","516","72","13","3","1","0"
"경기도 양주시 옥정1동(4163057000)","12,985","4,837","3,097","2,450","2,040","465","72","21","1","1","1"
"경기도 양주시 옥정2동(4163058000)","19,611","4,744","4,469","4,667","4,489","1,054","160","16","10","2","0"
"경기도 포천시 (4165000000)","72,876","34,706","18,875","9,980","6,690","1,974","478","120","30","12","11"
"경기도 포천시 소흘읍(4165025000)","19,620","7,580","5,095","3,399","2,587","745","155","45","8","4","2"
"경기도 포천시 군내면(4165031000)","4,441","2,210","1,067","613","388","123","25","12","2","0","1"
"경기도 포천시 내촌면(4165032000)","2,546","1,467","652","237","128","45","15","1","0","1","0"
"경기도 포천시 가산면(4165033000)","4,197","2,451","984","434","233","60","24","6","3","0","2"
"경기도 포천시 신북면(4165034000)","6,309","3,263","1,638","765","442","155","35","6","3","0","2"
"경기도 포천시 창수면(4165035000)","1,178","606","370","128","49","19","3","0","3","0","0"
"경기도 포천시 영중면(4165036000)","2,663","1,492","704","245","146","50","22","3","1","0","0"
"경기도 포천시 일동면(4165037000)","4,913","2,562","1,277","557","352","112","36","8","6","2","1"
"경기도 포천시 이동면(4165038000)","3,200","1,745","810","326","247","52","17","3","0","0","0"
"경기도 포천시 영북면(4165039000)","4,286","2,298","1,097","480","294","84","27","4","1","0","1"
"경기도 포천시 관인면(4165040000)","1,451","737","466","152","57","29","6","3","0","1","0"
"경기도 포천시 화현면(4165041000)","1,393","732","356","157","100","37","6","3","0","2","0"
"경기도 포천시 포천동(4165051000)","9,233","3,958","2,434","1,431","1,032","296","66","12","2","1","1"
"경기도 포천시 선단동(4165052000)","7,446","3,605","1,925","1,056","635","167","41","14","1","1","1"
"경기도 여주시 (4167000000)","55,514","24,130","15,396","8,049","5,522","1,788","441","137","30","11","10"
"경기도 여주시 가남읍(4167025000)","7,396","3,538","1,967","964","640","217","46","19","3","1","1"
"경기도 여주시 점동면(4167031000)","2,315","960","827","306","138","55","18","8","1","0","2"
"경기도 여주시 흥천면(4167032000)","2,556","1,116","830","345","162","72","19","10","2","0","0"
"경기도 여주시 금사면(4167033000)","1,604","795","503","183","76","29","10","7","0","0","1"
"경기도 여주시 세종대왕면(4167034500)","3,032","1,430","866","406","211","75","30","8","2","3","1"
"경기도 여주시 대신면(4167035000)","3,615","1,765","1,133","399","209","70","29","7","1","2","0"
"경기도 여주시 북내면(4167036000)","2,451","1,134","762","296","158","69","22","7","2","1","0"
"경기도 여주시 강천면(4167037000)","2,344","1,217","639","284","122","48","18","9","4","1","2"
"경기도 여주시 산북면(4167038000)","1,228","537","401","154","84","35","10","3","2","0","2"
