"행정구역","2024년12월_전체세대","2024년12월_1인세대","2024년12월_2인세대","2024년12월_3인세대","2024년12월_4인세대","2024년12월_5인세대","2024년12월_6인세대","2024년12월_7인세대","2024년12월_8인세대","2024년12월_9인세대","2024년12월_10인이상세대"
"경기도 남양주시 (4136000000)","307,424","100,268","77,769","61,319","52,118","12,629","2,536","567","145","40","33"
"경기도 남양주시 와부읍(4136025000)","22,891","5,993","6,068","5,025","4,490","1,015","235","46","7","7","5"
"경기도 남양주시 진접읍(4136025300)","39,787","12,586","10,494","7,838","6,675","1,744","343","72","23","4","8"
"경기도 남양주시 화도읍(4136025600)","28,517","10,504","7,550","5,271","3,884","1,037","214","43","11","2","1"
"경기도 남양주시 화도읍동부출장소(4136025700)","5,600","1,926","1,500","1,018","809","269","54","17","4","1","2"
"경기도 남양주시 화도읍남부출장소(4136025800)","14,499","4,391","3,585","3,097","2,625","636","120","32","7","5","1"
"경기도 남양주시 진건읍(4136025900)","9,702","4,049","2,652","1,602","1,034","280","62","15","8","0","0"
"경기도 남양주시 오남읍(4136026200)","21,721","7,244","5,570","4,243","3,538","907","183","25","10","0","1"
"경기도 남양주시 퇴계원읍(4136026500)","11,536","3,616","3,306","2,400","1,699","394","93","18","8","2","0"
"경기도 남양주시 별내면(4136031000)","8,139","3,022","2,202","1,445","1,107","284","57","16","3","2","1"
"경기도 남양주시 수동면(4136034000)","4,733","2,554","1,270","480","267","107","42","7","3","1","2"
"경기도 남양주시 조안면(4136036000)","1,938","925","536","247","139","59","23","7","2","0","0"
"경기도 남양주시 호평동(4136051000)","21,767","5,628","5,501","4,890","4,543","969","184","35","12","4","1"
"경기도 남양주시 평내동(4136052000)","14,558","3,912","3,446","3,221","3,102","697","142","31","6","0","1"
"경기도 남양주시 금곡동(4136053000)","8,684","3,841","2,487","1,368","775","169","32","11","1","0","0"
"경기도 남양주시 양정동(4136054000)","1,474","915","320","141","65","26","5","1","1","0","0"
"경기도 남양주시 다산1동(4136054500)","42,059","13,028","9,000","8,993","8,393","2,143","376","101","17","4","4"
"경기도 남양주시 다산2동(4136056500)","14,244","3,823","3,370","3,163","3,163","583","98","34","6","1","3"
"경기도 남양주시 별내동(4136057000)","35,575","12,311","8,912","6,877","5,810","1,310","273","56","16","7","3"
"경기도 오산시 (4137000000)","111,036","46,980","24,243","18,440","16,690","3,846","649","133","38","13","4"
"경기도 오산시 중앙동(4137051000)","13,993","4,623","3,250","2,855","2,596","561","93","10","4","0","1"
"경기도 오산시 대원1동(4137052300)","21,511","9,643","4,518","3,444","3,024","689","143","33","13","2","2"
"경기도 오산시 대원2동(4137052600)","10,317","3,497","2,444","2,001","1,897","398","55","21","1","2","1"
"경기도 오산시 남촌동(4137053000)","16,661","10,786","2,530","1,629","1,310","338","60","6","2","0","0"
"경기도 오산시 신장1동(4137054300)","15,371","5,838","3,799","2,521","2,396","689","100","20","4","4","0"
"경기도 오산시 신장2동(4137054600)","9,852","3,569","2,272","1,808","1,764","360","55","18","4","2","0"
"경기도 오산시 세마동(4137055000)","13,341","4,709","3,026","2,532","2,416","525","103","18","9","3","0"
"경기도 오산시 초평동(4137056000)","9,990","4,315","2,404","1,650","1,287","286","40","7","1","0","0"
"경기도 시흥시 (4139000000)","229,340","87,983","52,064","43,259","36,228","8,100","1,320","274","77","21","14"
"경기도 시흥시 대야동(4139051000)","18,345","6,306","4,768","3,799","2,791","547","96","29","3","2","4"
"경기도 시흥시 신천동(4139052000)","16,098","6,960","4,137","2,692","1,772","433","79","20","5","0","0"
"경기도 시흥시 신현동(4139053100)","4,298","1,674","1,304","681","489","121","21","4","3","0","1"
"경기도 시흥시 은행동(4139054000)","20,923","5,385","4,656","5,051","4,612","1,029","137","39","12","2","0"
"경기도 시흥시 매화동(4139055000)","5,219","2,075","1,373","918","631","175","32","12","1","1","1"
"경기도 시흥시 목감동(4139057000)","17,291","5,558","4,439","3,597","2,913","654","101","14","7","5","3"
"경기도 시흥시 군자동(4139058100)","9,976","3,867","2,643","1,842","1,228","314","66","11","4","0","1"
"경기도 시흥시 월곶동(4139058200)","8,598","3,921","2,070","1,380","922","236","53","13","3","0","0"
"경기도 시흥시 정왕본동(4139058900)","12,170","8,886","1,794","807","504","139","27","6","4","2","1"
"경기도 시흥시 정왕1동(4139059100)","12,947","8,562","2,050","1,262","857","184","26","6","0","0","0"
"경기도 시흥시 정왕2동(4139059200)","11,251","3,514","2,833","2,394","1,967","448","75","11","8","1","0"
"경기도 시흥시 정왕3동(4139059300)","10,930","5,463","2,338","1,556","1,225","293","43","11","0","0","1"
"경기도 시흥시 정왕4동(4139059400)","7,431","1,690","1,889","1,770","1,643","345","71","18","3","2","0"
"경기도 시흥시 배곧1동(4139059600)","12,267","1,965","2,704","3,356","3,439","685","96","14","6","2","0"
"경기도 시흥시 배곧2동(4139059700)","15,637","6,647","2,576","2,785","2,889","636","77","19","5","1","2"
"경기도 시흥시 과림동(4139062100)","1,154","761","244","90","41","11","6","1","0","0","0"
"경기도 시흥시 연성동(4139063000)","9,724","2,797","2,498","2,162","1,786","400","71","6","2","2","0"
"경기도 시흥시 장곡동(4139063100)","18,065","4,702","4,189","4,205","3,920","885","140","19","4","1","0"
"경기도 시흥시 능곡동(4139064000)","10,902","3,580","2,608","2,105","2,026","472","88","17","6","0","0"
"경기도 시흥시 거북섬동(4139065000)","6,114","3,670","951","807","573","93","15","4","1","0","0"
"경기도 군포시 (4141000000)","112,293","40,476","28,103","21,606","17,389","3,782","696","182","42","8","9"
"경기도 군포시 군포1동(4141051000)","15,193","6,889","3,485","2,405","1,845","459","83","19","4","1","3"
"경기도 군포시 군포2동(4141052000)","16,190","4,156","4,126","3,725","3,315","709","122","25","7","4","1"
"경기도 군포시 산본1동(4141054000)","8,294","4,618","2,031","973","521","122","20","5","4","0","0"
"경기도 군포시 산본2동(4141055000)","9,824","2,463","2,544","2,398","1,923","385","80","26","5","0","0"
"경기도 군포시 금정동(4141056000)","9,713","4,713","2,335","1,451","921","239","37","14","2","0","1"
"경기도 군포시 재궁동(4141057000)","8,300","3,456","2,374","1,361","838","198","53","15","5","0","0"
"경기도 군포시 오금동(4141058000)","8,625","2,776","2,343","1,836","1,395","221","39","10","5","0","0"
"경기도 군포시 수리동(4141059000)","6,998","2,755","1,867","1,210","906","211","35","12","1","0","1"
"경기도 군포시 궁내동(4141060000)","6,908","1,231","1,573","1,777","1,880","377","53","11","4","0","2"
"경기도 군포시 대야동(4141061000)","3,808","1,105","1,099","848","567","142","35","10","2","0","0"
"경기도 군포시 광정동(4141062000)","10,210","3,927","2,249","1,855","1,733","346","78","17","2","2","1"
"경기도 군포시 송부동(4141063000)","8,230","2,387","2,077","1,767","1,545","373","61","18","1","1","0"
"경기도 의왕시 (4143000000)","62,798","17,780","16,749","14,003","11,144","2,415","502","152","36","12","5"
"경기도 의왕시 고천동(4143051000)","6,197","2,278","1,747","1,143","744","217","48","15","3","1","1"
"경기도 의왕시 부곡동(4143052000)","12,649","4,114","3,548","2,639","1,794","435","90","23","5","0","1"
"경기도 의왕시 오전동(4143053000)","12,577","2,599","3,321","3,205","2,763","533","102","42","5","6","1"
"경기도 의왕시 내손1동(4143054000)","8,159","2,492","2,016","1,776","1,480","299","72","18","5","1","0"
"경기도 의왕시 내손2동(4143055000)","7,832","1,563","1,976","2,044","1,804","357","62","17","6","2","1"
"경기도 의왕시 청계동(4143056000)","15,384","4,734","4,141","3,196","2,559","574","128","37","12","2","1"
"경기도 하남시 (4145000000)","141,377","51,159","32,322","27,112","23,715","5,764","995","213","65","17","15"
"경기도 하남시 천현동(4145051000)","3,328","1,853","771","395","218","68","19","1","3","0","0"
"경기도 하남시 신장1동(4145052000)","3,954","2,208","951","492","235","48","13","4","2","1","0"
"경기도 하남시 신장2동(4145053000)","18,872","5,494","5,441","4,087","3,037","620","136","38","13","3","3"
"경기도 하남시 덕풍1동(4145054000)","6,335","2,238","1,805","1,212","849","174","40","13","3","1","0"
"경기도 하남시 덕풍2동(4145055000)","8,490","3,601","2,329","1,433","841","233","41","10","2","0","0"
"경기도 하남시 덕풍3동(4145056000)","11,713","3,725","3,315","2,211","1,857","484","93","18","5","2","3"
"경기도 하남시 감북동(4145058000)","1,741","999","390","199","113","28","8","3","1","0","0"
"경기도 하남시 감일동(4145058200)","14,716","3,771","3,003","3,370","3,325","1,045","158","30","11","2","1"
"경기도 하남시 위례동(4145058500)","12,220","2,204","2,451","3,275","3,312","809","130","28","6","3","2"
"경기도 하남시 춘궁동(4145059000)","784","567","133","44","29","8","1","0","0","0","2"
"경기도 하남시 초이동(4145060000)","1,784","1,061","381","178","120","36","6","1","1","0","0"
"경기도 하남시 미사1동(4145061000)","27,949","15,328","4,852","3,560","3,316","744","114","27","5","2","1"
"경기도 하남시 미사2동(4145062000)","18,471","5,341","4,267","4,033","3,836","820","142","19","9","2","2"
"경기도 하남시 미사3동(4145063000)","11,020","2,769","2,233","2,623","2,627","647","94","21","4","1","1"
"경기도 용인시 (4146000000)","443,702","138,362","105,707","93,802","82,630","18,060","3,785","912","287","89","68"
"경기도 용인시 처인구 (4146100000)","125,043","49,880","31,122","22,109","16,469","4,253","900","218","59","12","21"
"경기도 용인시 처인구 포곡읍(4146125000)","14,173","5,708","3,431","2,468","1,873","537","112","30","7","4","3"
"경기도 용인시 처인구 모현읍(4146125300)","13,017","5,573","3,161","2,198","1,547","411","100","20","6","1","0"
"경기도 용인시 처인구 이동읍(4146125600)","9,018","3,877","2,279","1,448","1,017","308","71","7","4","1","6"
"경기도 용인시 처인구 남사읍(4146125900)","9,986","3,185","2,752","1,961","1,552","417","92","19","6","1","1"
"경기도 용인시 처인구 원삼면(4146134000)","3,999","1,895","1,151","502","297","102","34","13","4","1","0"
"경기도 용인시 처인구 백암면(4146135000)","4,349","2,326","1,133","500","258","85","35","8","1","0","3"
"경기도 용인시 처인구 양지면(4146136000)","9,748","4,560","2,448","1,388","940","301","75","20","8","1","7"
"경기도 용인시 처인구 중앙동(4146151000)","13,418","6,517","3,038","1,928","1,424","416","71","20","4","0","0"
"경기도 용인시 처인구 역북동(4146152500)","15,645","6,335","3,369","2,857","2,471","499","82","24","8","0","0"
"경기도 용인시 처인구 삼가동(4146152600)","4,774","1,281","1,219","1,113","883","222","43","10","2","1","0"
"경기도 용인시 처인구 유림동(4146153000)","20,942","6,077","5,498","4,793","3,592","789","148","35","7","2","1"
"경기도 용인시 처인구 동부동(4146154000)","5,974","2,546","1,643","953","615","166","37","12","2","0","0"
"경기도 용인시 기흥구 (4146300000)","176,278","53,061","42,301","37,463","33,836","7,523","1,571","353","112","41","17"
"경기도 용인시 기흥구 신갈동(4146351000)","16,006","5,540","4,129","3,321","2,399","487","95","24","7","2","2"
"경기도 용인시 기흥구 영덕1동(4146351600)","13,733","4,034","3,258","3,012","2,669","610","109","27","9","4","1"
"경기도 용인시 기흥구 영덕2동(4146351700)","7,935","2,401","1,946","1,839","1,402","283","54","6","3","1","0"
"경기도 용인시 기흥구 구갈동(4146352000)","18,049","7,103","3,944","3,483","2,883","524","87","16","7","2","0"
"경기도 용인시 기흥구 상갈동(4146353000)","6,102","2,796","1,375","928","808","158","31","2","4","0","0"
"경기도 용인시 기흥구 보라동(4146353500)","12,469","3,265","3,009","2,585","2,682","716","165","32","9","5","1"
"경기도 용인시 기흥구 기흥동(4146354000)","9,096","3,134","2,534","1,657","1,288","368","73","27","7","4","4"
"경기도 용인시 기흥구 서농동(4146355000)","11,242","4,701","2,228","1,985","1,878","355","69","19","4","3","0"
"경기도 용인시 기흥구 구성동(4146356000)","15,329","4,050","4,190","3,292","2,836","735","172","37","11","4","2"
"경기도 용인시 기흥구 마북동(4146357000)","13,114","3,299","3,481","3,083","2,479","566","158","36","8","2","2"
"경기도 용인시 기흥구 동백1동(4146357200)","11,591","2,663","2,549","2,694","2,990","604","68","18","4","1","0"
"경기도 용인시 기흥구 동백2동(4146357500)","9,433","2,080","1,888","2,178","2,543","592","117","21","9","4","1"
"경기도 용인시 기흥구 동백3동(4146357700)","10,125","2,427","2,453","2,329","2,266","511","102","27","8","1","1"
"경기도 용인시 기흥구 상하동(4146358600)","9,173","2,534","2,334","1,988","1,722","447","112","24","9","2","1"
"경기도 용인시 기흥구 보정동(4146359000)","12,881","3,034","2,983","3,089","2,991","567","159","37","13","6","2"
"경기도 용인시 수지구 (4146500000)","142,381","35,421","32,284","34,230","32,325","6,284","1,314","341","116","36","30"
"경기도 용인시 수지구 풍덕천1동(4146551000)","15,694","5,997","3,816","3,021","2,335","415","91","11","6","1","1"
"경기도 용인시 수지구 풍덕천2동(4146552000)","15,396","3,860","2,904","3,845","4,019","626","109","19","11","0","3"
"경기도 용인시 수지구 신봉동(4146553000)","14,740","2,777","3,432","3,846","3,685","775","154","47","18","3","3"
"경기도 용인시 수지구 죽전1동(4146554000)","10,709","2,564","2,581","2,583","2,380","470","107","18","5","1","0"
"경기도 용인시 수지구 죽전2동(4146555000)","7,625","2,586","1,794","1,687","1,303","195","44","10","5","1","0"
"경기도 용인시 수지구 죽전3동(4146555500)","10,801","3,447","2,354","2,314","2,217","384","53","24","5","1","2"
"경기도 용인시 수지구 동천동(4146556000)","19,515","5,002","4,477","4,845","4,293","691","139","37","8","11","12"
"경기도 용인시 수지구 상현1동(4146557000)","6,565","847","1,404","1,800","1,886","469","114","30","13","2","0"
"경기도 용인시 수지구 상현2동(4146558000)","11,443","1,831","2,760","3,032","2,968","650","137","43","16","6","0"
"경기도 용인시 수지구 상현3동(4146558500)","11,110","3,642","2,233","2,325","2,327","465","86","20","6","3","3"
"경기도 용인시 수지구 성복동(4146559000)","18,783","2,868","4,529","4,932","4,912","1,144","280","82","23","7","6"
"경기도 파주시 (4148000000)","226,094","85,195","54,870","41,345","34,002","8,545","1,643","356","89","32","17"
"경기도 파주시 문산읍(4148025000)","22,465","9,325","5,653","3,500","2,914","865","164","37","5","2","0"
"경기도 파주시 파주읍(4148025300)","7,586","4,112","1,913","875","477","149","48","9","2","0","1"
"경기도 파주시 법원읍(4148025600)","5,242","2,757","1,463","601","289","93","24","11","3","0","1"
"경기도 파주시 조리읍(4148026200)","12,451","4,673","3,379","2,217","1,528","483","120","38","10","1","2"
"경기도 파주시 월롱면(4148031000)","6,095","4,784","783","319","132","55","14","6","1","1","0"
"경기도 파주시 탄현면(4148032000)","7,001","3,839","1,643","818","474","166","45","13","0","2","1"
"경기도 파주시 광탄면(4148035000)","5,605","2,965","1,413","685","349","132","45","8","5","0","3"
"경기도 파주시 파평면(4148036000)","1,978","1,028","571","229","100","36","11","2","1","0","0"
"경기도 파주시 적성면(4148037000)","3,483","1,678","1,009","434","248","86","18","6","2","0","2"
"경기도 파주시 장단면(4148039000)","322","131","94","55","20","12","7","3","0","0","0"
"경기도 파주시 금촌1동(4148051000)","12,108","7,046","2,610","1,357","832","200","46","8","5","4","0"
"경기도 파주시 금촌2동(4148052000)","12,754","4,130","3,161","2,523","2,254","566","100","17","1","1","1"
"경기도 파주시 금촌3동(4148053000)","10,586","3,549","2,837","2,061","1,526","470","116","19","5","2","1"
"경기도 파주시 교하동(4148054000)","3,792","1,928","965","491","285","90","26","5","1","0","1"
"경기도 파주시 운정1동(4148055000)","21,359","6,622","5,288","4,463","3,927","880","137","32","7","3","0"
"경기도 파주시 운정2동(4148056000)","24,510","6,444","5,481","5,576","5,512","1,248","202","32","10","4","1"
"경기도 파주시 운정3동(4148057000)","27,065","7,737","6,327","5,867","5,657","1,205","204","48","12","7","1"
"경기도 파주시 운정4동(4148058000)","10,407","3,577","2,894","2,059","1,370","394","81","21","7","3","1"
"경기도 파주시 운정5동(4148059000)","20,337","4,945","4,803","4,889","4,371","1,081","199","37","10","2","0"
"경기도 파주시 운정6동(4148060000)","10,948","3,925","2,583","2,326","1,737","334","36","4","2","0","1"
"경기도 이천시 (4150000000)","105,615","46,357","25,126","16,580","13,086","3,492","716","167","65","18","8"
"경기도 이천시 장호원읍(4150025000)","6,955","2,904","2,061","1,024","691","207","48","10","6","2","2"
"경기도 이천시 부발읍(4150025300)","17,224","7,412","3,912","2,729","2,386","643","105","27","8","2","0"
"경기도 이천시 신둔면(4150031000)","6,795","2,997","1,833","1,034","666","205","41","13","3","3","0"
"경기도 이천시 백사면(4150032000)","5,436","1,963","1,725","935","581","162","52","11","6","1","0"
"경기도 이천시 호법면(4150033000)","3,185","1,700","782","392","215","68","21","3","3","1","0"
"경기도 이천시 마장면(4150034000)","8,309","4,242","1,816","1,118","810","242","59","17","5","0","0"
"경기도 이천시 대월면(4150035000)","7,871","4,456","1,474","973","714","195","45","9","3","1","1"
"경기도 이천시 모가면(4150036000)","2,247","1,149","670","247","100","58","12","10","1","0","0"
"경기도 이천시 설성면(4150037000)","2,454","1,266","707","300","120","41","15","3","2","0","0"
"경기도 이천시 율면(4150038000)","1,432","723","484","136","52","29","4","3","1","0","0"
"경기도 이천시 창전동(4150051000)","8,410","4,411","2,018","1,054","672","190","46","13","5","0","1"
"경기도 이천시 증포동(4150051500)","21,264","5,358","4,668","4,908","4,952","1,132","185","35","17","6","3"
"경기도 이천시 중리동(4150052000)","8,873","5,351","1,759","934","592","182","44","6","3","1","1"
"경기도 이천시 관고동(4150053000)","5,160","2,425","1,217","796","535","138","39","7","2","1","0"
"경기도 안성시 (4155000000)","94,809","42,691","24,099","14,124","10,243","2,826","621","124","43","13","25"
"경기도 안성시 공도읍(4155025000)","29,672","11,409","7,429","5,141","4,336","1,103","206","26","16","4","2"
"경기도 안성시 보개면(4155031000)","2,514","1,090","847","314","161","71","18","8","2","2","1"
"경기도 안성시 금광면(4155032000)","3,625","1,728","1,026","461","290","91","21","5","2","0","1"
"경기도 안성시 서운면(4155033000)","1,580","724","514","188","100","41","11","1","1","0","0"
"경기도 안성시 미양면(4155034000)","2,946","1,492","882","333","150","67","13","4","1","0","4"
"경기도 안성시 대덕면(4155035000)","8,226","4,808","1,725","892","589","164","34","8","3","2","1"
"경기도 안성시 양성면(4155036000)","2,659","1,352","784","274","154","56","21","12","2","0","4"
"경기도 안성시 원곡면(4155038000)","3,519","1,934","888","406","189","71","24","3","2","0","2"
"경기도 안성시 일죽면(4155039000)","3,795","1,838","1,162","473","208","79","29","4","1","1","0"
"경기도 안성시 죽산면(4155040000)","3,732","2,064","988","390","187","71","22","3","1","0","6"
"경기도 안성시 삼죽면(4155041000)","2,226","1,376","534","178","84","40","11","1","0","1","1"
"경기도 안성시 고삼면(4155042000)","1,029","541","303","100","52","24","5","4","0","0","0"
"경기도 안성시 안성1동(4155051000)","5,559","2,447","1,510","862","521","155","49","14","0","0","1"
"경기도 안성시 안성2동(4155052000)","12,614","5,754","2,708","2,076","1,579","394","82","15","5","1","0"
"경기도 안성시 안성3동(4155053000)","11,113","4,134","2,799","2,036","1,643","399","75","16","7","2","2"
"경기도 김포시 (4157000000)","206,388","70,976","49,053","40,876","35,252","8,116","1,558","381","125","28","23"
"경기도 김포시 통진읍(4157025000)","18,393","9,102","4,789","2,435","1,563","394","85","20","5","0","0"
"경기도 김포시 고촌읍(4157025300)","19,294","4,907","4,460","4,571","4,169","944","186","38","13","6","0"
"경기도 김포시 양촌읍(4157025600)","15,985","7,856","4,176","2,115","1,379","359","77","12","6","2","3"
"경기도 김포시 대곶면(4157034000)","5,330","3,026","1,299","568","289","107","30","6","3","1","1"
"경기도 김포시 월곶면(4157035000)","3,086","1,817","788","283","143","30","14","6","2","0","3"
"경기도 김포시 하성면(4157036000)","4,084","1,939","1,191","556","268","76","40","10","4","0","0"
"경기도 김포시 김포본동(4157051500)","22,386","5,484","5,796","5,264","4,536","1,053","190","47","12","2","2"
"경기도 김포시 장기본동(4157052500)","13,760","2,633","3,128","3,348","3,535","881","171","49","8","4","3"
"경기도 김포시 사우동(4157054000)","9,481","3,540","2,428","1,878","1,299","267","51","15","3","0","0"
"경기도 김포시 풍무동(4157055000)","23,413","6,572","5,406","5,215","4,713","1,161","254","55","28","7","2"
"경기도 김포시 장기동(4157056000)","16,003","4,648","3,531","3,541","3,440","697","102","29","13","0","2"
"경기도 김포시 구래동(4157057000)","21,147","9,353","4,256","3,633","3,024","722","118","31","7","2","1"
"경기도 김포시 마산동(4157057500)","15,293","5,405","3,585","3,014","2,620","547","89","24","7","1","1"
"경기도 김포시 운양동(4157058000)","18,733","4,694","4,220","4,455","4,274","878","151","39","14","3","5"
"경기도 화성시 (4159000000)","417,136","156,014","88,949","78,351","74,344","16,061","2,601","576","153","47","40"
"경기도 화성시 봉담읍(4159025300)","45,127","15,139","10,873","9,122","7,794","1,794","315","60","18","7","5"
"경기도 화성시 우정읍(4159025600)","9,328","4,966","2,310","1,089","647","240","55","17","3","1","0"
"경기도 화성시 향남읍(4159025900)","40,515","18,837","8,048","6,108","5,678","1,499","261","62","15","5","2"
"경기도 화성시 남양읍(4159026200)","29,668","14,081","6,782","4,455","3,261","838","178","59","9","3","2"
"경기도 화성시 매송면(4159031000)","3,410","1,642","978","438","259","69","17","5","2","0","0"
"경기도 화성시 비봉면(4159032000)","5,228","3,002","1,340","514","283","70","13","5","0","0","1"
"경기도 화성시 마도면(4159033000)","3,952","2,372","925","387","172","62","15","11","4","0","4"
"경기도 화성시 송산면(4159034000)","5,646","2,813","1,590","678","359","138","47","15","3","1","2"
"경기도 화성시 서신면(4159035000)","4,095","2,215","1,180","421","176","71","22","6","1","1","2"
"경기도 화성시 팔탄면(4159036000)","5,931","3,790","1,326","471","232","72","30","9","0","0","1"
"경기도 화성시 장안면(4159037000)","5,419","3,102","1,330","546","270","121","31","11","3","2","3"
"경기도 화성시 양감면(4159040000)","2,392","1,486","552","202","89","44","15","4","0","0","0"
"경기도 화성시 정남면(4159041000)","6,042","3,387","1,505","617","384","105","30","10","2","0","2"
"경기도 화성시 새솔동(4159051500)","8,975","1,119","1,906","2,605","2,657","575","97","10","5","1","0"
"경기도 화성시 진안동(4159052000)","23,267","10,401","4,489","4,092","3,443","702","103","27","7","1","2"
"경기도 화성시 병점1동(4159053000)","15,906","6,201","3,345","2,936","2,716","572","103","24","7","2","0"
"경기도 화성시 병점2동(4159054000)","8,771","2,445","2,050","1,768","1,976","445","71","11","4","0","1"
"경기도 화성시 반월동(4159055000)","13,190","2,541","2,847","3,413","3,476","769","114","20","8","1","1"
"경기도 화성시 기배동(4159056000)","6,094","1,474","1,552","1,442","1,254","300","52","14","3","1","2"
"경기도 화성시 화산동(4159057000)","12,954","5,348","3,202","2,238","1,663","402","80","15","5","0","1"
"경기도 화성시 동탄1동(4159058500)","20,751","7,744","3,301","4,216","4,559","783","108","31","9","0","0"
"경기도 화성시 동탄2동(4159058600)","11,751","2,081","2,399","2,764","3,641","739","110","8","4","2","3"
"경기도 화성시 동탄3동(4159058700)","17,540","6,855","3,457","3,212","3,234","672","83","19","5","3","0"
"경기도 화성시 동탄4동(4159058800)","16,815","1,690","2,746","4,805","6,328","1,084","126","24","6","3","3"
"경기도 화성시 동탄5동(4159059000)","21,519","8,905","4,359","3,826","3,664","638","91","27","6","2","1"
"경기도 화성시 동탄6동(4159060000)","19,246","7,972","3,278","3,440","3,627","781","120","18","7","2","1"
"경기도 화성시 동탄7동(4159061000)","22,397","6,613","4,636","4,891","5,087","1,009","128","19","9","4","1"
"경기도 화성시 동탄8동(4159062000)","13,742","3,114","2,919","3,477","3,401","711","96","16","4","4","0"
"경기도 화성시 동탄9동(4159063000)","17,465","4,679","3,724","4,178","4,014","756","90","19","4","1","0"
"경기도 광주시 (4161000000)","174,806","62,210","46,035","33,619","24,781","6,383","1,345","307","85","21","20"
"경기도 광주시 초월읍(4161025300)","22,588","7,974","5,961","4,333","3,211","849","198","45","11","1","5"
"경기도 광주시 곤지암읍(4161025900)","11,147","5,514","2,733","1,558","1,012","248","56","17","6","1","2"
"경기도 광주시 도척면(4161033000)","4,992","2,642","1,270","598","334","118","22","5","2","0","1"
"경기도 광주시 퇴촌면(4161034000)","7,564","3,134","2,296","1,130","702","215","70","12","5","0","0"
"경기도 광주시 남종면(4161035000)","784","400","237","96","34","15","2","0","0","0","0"
"경기도 광주시 남한산성면(4161037000)","1,118","511","301","162","98","33","8","3","2","0","0"
"경기도 광주시 경안동(4161051000)","13,038","5,466","3,053","2,218","1,785","401","90","16","8","1","0"
"경기도 광주시 송정동(4161052000)","10,188","3,793","2,594","1,953","1,394","362","65","20","4","2","1"
"경기도 광주시 쌍령동(4161054000)","7,034","1,912","1,934","1,630","1,182","286","59","25","5","0","1"
"경기도 광주시 탄벌동(4161055000)","18,068","5,794","5,108","3,594","2,650","723","158","27","6","4","4"
"경기도 광주시 광남1동(4161056000)","14,094","4,909","4,001","2,804","1,788","479","82","23","6","2","0"
"경기도 광주시 광남2동(4161057000)","11,709","1,974","2,787","3,179","2,997","632","110","19","6","4","1"
"경기도 광주시 오포1동(4161058000)","12,122","3,420","3,148","2,705","2,177","553","94","16","5","2","2"
"경기도 광주시 오포2동(4161059000)","13,454","4,216","3,470","2,741","2,239","624","134","26","4","0","0"
"경기도 광주시 신현동(4161060000)","16,724","6,782","4,360","2,988","1,955","479","116","27","13","3","1"
"경기도 광주시 능평동(4161061000)","10,182","3,769","2,782","1,930","1,223","366","81","26","2","1","2"
"경기도 양주시 (4163000000)","128,336","46,992","33,653","23,668","18,141","4,730","883","184","61","15","9"
"경기도 양주시 백석읍(4163025000)","11,945","4,710","3,490","1,941","1,315","367","89","20","9","1","3"
"경기도 양주시 은현면(4163031000)","2,957","1,685","710","323","145","60","22","9","3","0","0"
"경기도 양주시 남면(4163032000)","3,551","2,009","910","342","203","63","18","5","0","0","1"
"경기도 양주시 광적면(4163033000)","5,615","2,860","1,470","689","394","131","53","13","3","1","1"
"경기도 양주시 장흥면(4163034000)","6,271","3,047","1,733","855","445","130","40","18","1","1","1"
"경기도 양주시 양주1동(4163051000)","2,410","1,212","640","308","163","63","18","3","1","2","0"
"경기도 양주시 양주2동(4163052000)","20,423","6,207","5,684","3,940","3,372","965","196","39","12","6","2"
"경기도 양주시 회천1동(4163053000)","4,299","1,966","1,063","676","440","120","25","8","1","0","0"
"경기도 양주시 회천2동(4163054000)","20,117","7,033","5,590","3,965","2,717","675","112","13","11","1","0"
"경기도 양주시 회천3동(4163055000)","10,932","3,818","2,968","2,016","1,588","452","67","15","7","1","0"
"경기도 양주시 옥정1동(4163057000)","17,650","6,722","4,267","3,400","2,591","562","86","19","2","0","1"
"경기도 양주시 옥정2동(4163058000)","22,166","5,723","5,128","5,213","4,768","1,142","157","22","11","2","0"
"경기도 포천시 (4165000000)","73,071","35,322","19,211","9,803","6,335","1,804","439","99","31","18","9"
"경기도 포천시 소흘읍(4165025000)","19,621","7,818","5,226","3,272","2,423","678","144","39","13","6","2"
"경기도 포천시 군내면(4165031000)","4,993","2,403","1,221","714","472","142","29","10","2","0","0"
"경기도 포천시 내촌면(4165032000)","2,504","1,472","626","234","120","36","13","2","0","1","0"
"경기도 포천시 가산면(4165033000)","4,063","2,370","963","444","202","50","24","5","1","2","2"
"경기도 포천시 신북면(4165034000)","6,211","3,309","1,622","688","423","129","30","6","2","0","2"
"경기도 포천시 창수면(4165035000)","1,160","599","362","127","50","16","3","1","2","0","0"
"경기도 포천시 영중면(4165036000)","2,651","1,485","732","241","133","42","14","4","0","0","0"
"경기도 포천시 일동면(4165037000)","4,824","2,535","1,290","519","324","109","30","7","6","3","1"
"경기도 포천시 이동면(4165038000)","3,165","1,761","776","347","209","55","15","2","0","0","0"
"경기도 포천시 영북면(4165039000)","4,166","2,269","1,058","484","249","76","26","1","2","0","1"
"경기도 포천시 관인면(4165040000)","1,413","709","447","160","59","26","8","3","0","1","0"
"경기도 포천시 화현면(4165041000)","1,353","734","358","140","81","30","5","3","0","2","0"
