"행정구역","2022년12월_전체세대","2022년12월_1인세대","2022년12월_2인세대","2022년12월_3인세대","2022년12월_4인세대","2022년12월_5인세대","2022년12월_6인세대","2022년12월_7인세대","2022년12월_8인세대","2022년12월_9인세대","2022년12월_10인이상세대"
"경기도 의왕시 오전동(4143053000)","14,718","3,393","3,791","3,464","3,240","656","129","32","8","4","1"
"경기도 의왕시 내손1동(4143054000)","8,206","2,435","1,947","1,811","1,599","327","60","22","4","1","0"
"경기도 의왕시 내손2동(4143055000)","7,985","1,629","1,859","2,047","1,959","380","87","14","9","1","0"
"경기도 의왕시 청계동(4143056000)","15,374","4,686","3,906","3,209","2,757","650","124","29","9","3","1"
"경기도 하남시 (4145000000)","140,415","52,051","31,293","25,945","23,836","5,960","1,016","226","51","28","9"
"경기도 하남시 천현동(4145051000)","3,914","2,221","849","458","264","97","20","3","2","0","0"
"경기도 하남시 신장1동(4145052000)","3,764","2,106","829","493","259","57","12","6","1","1","0"
"경기도 하남시 신장2동(4145053000)","19,337","5,889","5,267","4,078","3,208","691","149","41","7","6","1"
"경기도 하남시 덕풍1동(4145054000)","6,709","2,458","1,810","1,265","913","208","42","11","0","2","0"
"경기도 하남시 덕풍2동(4145055000)","8,987","3,905","2,335","1,491","958","249","38","5","2","3","1"
"경기도 하남시 덕풍3동(4145056000)","10,812","3,487","3,030","2,102","1,668","410","83","20","10","1","1"
"경기도 하남시 풍산동(4145057000)","11,115","2,864","2,280","2,450","2,698","693","97","26","6","1","0"
"경기도 하남시 감북동(4145058000)","1,513","831","349","186","108","30","6","2","0","1","0"
"경기도 하남시 감일동(4145058200)","13,033","3,223","2,716","2,851","3,056","985","167","28","5","2","0"
"경기도 하남시 위례동(4145058500)","11,105","2,209","2,157","2,793","3,078","721","114","21","6","3","3"
"경기도 하남시 춘궁동(4145059000)","1,849","1,093","417","184","99","39","6","8","1","0","2"
"경기도 하남시 초이동(4145060000)","1,940","1,145","416","182","139","46","10","2","0","0","0"
"경기도 하남시 미사1동(4145061000)","27,710","15,161","4,737","3,442","3,362","838","127","32","5","5","1"
"경기도 하남시 미사2동(4145062000)","18,627","5,459","4,101","3,970","4,026","896","145","21","6","3","0"
"경기도 용인시 (4146000000)","432,151","133,536","98,630","89,125","86,276","19,149","4,011","983","287","92","62"
"경기도 용인시 처인구 (4146100000)","115,654","45,640","27,512","20,101","16,589","4,523","951","246","55","14","23"
"경기도 용인시 처인구 포곡읍(4146125000)","14,680","5,682","3,386","2,632","2,171","634","123","37","11","1","3"
"경기도 용인시 처인구 모현읍(4146125300)","12,333","5,121","2,954","2,070","1,627","426","106","22","5","1","1"
"경기도 용인시 처인구 이동읍(4146125600)","9,209","3,854","2,194","1,502","1,202","353","74","16","6","2","6"
"경기도 용인시 처인구 남사읍(4146125900)","9,844","3,050","2,623","2,003","1,631","402","106","25","3","0","1"
"경기도 용인시 처인구 원삼면(4146134000)","3,970","1,756","1,180","510","337","136","31","13","3","3","1"
"경기도 용인시 처인구 백암면(4146135000)","4,500","2,390","1,119","534","306","97","43","8","1","0","2"
"경기도 용인시 처인구 양지면(4146136000)","9,377","4,318","2,238","1,364","1,008","323","87","22","6","3","8"
"경기도 용인시 처인구 중앙동(4146151000)","12,411","6,119","2,608","1,730","1,389","458","81","20","5","1","0"
"경기도 용인시 처인구 역북동(4146152500)","14,021","5,654","2,739","2,546","2,420","557","78","21","5","1","0"
"경기도 용인시 처인구 삼가동(4146152600)","4,854","1,244","1,218","1,108","988","227","51","15","2","1","0"
"경기도 용인시 처인구 유림동(4146153000)","14,402","4,063","3,630","3,088","2,768","697","114","33","7","1","1"
"경기도 용인시 처인구 동부동(4146154000)","6,053","2,389","1,623","1,014","742","213","57","14","1","0","0"
"경기도 용인시 기흥구 (4146300000)","174,294","52,147","39,844","36,110","35,938","8,034","1,659","377","129","45","11"
"경기도 용인시 기흥구 신갈동(4146351000)","16,121","5,413","3,964","3,335","2,719","534","123","23","6","4","0"
"경기도 용인시 기흥구 영덕1동(4146351600)","11,819","3,301","2,796","2,449","2,590","560","91","21","9","2","0"
"경기도 용인시 기흥구 영덕2동(4146351700)","7,225","2,271","1,744","1,584","1,298","264","51","7","4","2","0"
"경기도 용인시 기흥구 구갈동(4146352000)","18,118","6,996","3,745","3,533","3,127","574","112","22","9","0","0"
"경기도 용인시 기흥구 상갈동(4146353000)","6,229","2,807","1,306","989","894","193","35","1","4","0","0"
"경기도 용인시 기흥구 보라동(4146353500)","12,392","3,175","2,858","2,554","2,853","741","162","28","13","7","1"
"경기도 용인시 기흥구 기흥동(4146354000)","9,093","3,039","2,391","1,721","1,391","437","77","24","6","5","2"
"경기도 용인시 기흥구 서농동(4146355000)","11,947","5,372","2,135","1,937","2,050","357","67","20","7","1","1"
"경기도 용인시 기흥구 구성동(4146356000)","15,483","3,968","4,122","3,269","3,057","823","186","39","11","6","2"
"경기도 용인시 기흥구 마북동(4146357000)","12,303","3,250","3,075","2,716","2,478","578","146","42","12","5","1"
"경기도 용인시 기흥구 동백1동(4146357200)","11,667","2,582","2,388","2,643","3,254","678","93","24","4","1","0"
"경기도 용인시 기흥구 동백2동(4146357500)","9,437","2,022","1,785","2,063","2,765","640","116","33","10","2","1"
"경기도 용인시 기흥구 동백3동(4146357700)","10,024","2,393","2,353","2,239","2,351","543","112","22","10","1","0"
"경기도 용인시 기흥구 상하동(4146358600)","9,173","2,393","2,213","1,979","1,931","495","122","29","7","2","2"
"경기도 용인시 기흥구 보정동(4146359000)","13,263","3,165","2,969","3,099","3,180","617","166","42","17","7","1"
"경기도 용인시 수지구 (4146500000)","142,203","35,749","31,274","32,914","33,749","6,592","1,401","360","103","33","28"
"경기도 용인시 수지구 풍덕천1동(4146551000)","15,745","5,910","3,671","2,974","2,598","489","75","22","2","3","1"
"경기도 용인시 수지구 풍덕천2동(4146552000)","15,285","3,843","2,808","3,574","4,239","664","121","24","9","1","2"
"경기도 용인시 수지구 신봉동(4146553000)","14,627","2,879","3,365","3,664","3,716","779","157","39","19","4","5"
"경기도 용인시 수지구 죽전1동(4146554000)","10,713","2,561","2,423","2,527","2,537","502","127","28","5","1","2"
"경기도 용인시 수지구 죽전2동(4146555000)","7,681","2,596","1,743","1,645","1,412","214","55","15","1","0","0"
"경기도 용인시 수지구 죽전3동(4146555500)","10,683","3,275","2,264","2,305","2,335","408","62","28","4","1","1"
"경기도 용인시 수지구 동천동(4146556000)","19,487","5,097","4,347","4,667","4,436","738","144","33","13","7","5"
"경기도 용인시 수지구 상현1동(4146557000)","6,633","964","1,373","1,652","1,996","478","128","31","8","3","0"
"경기도 용인시 수지구 상현2동(4146558000)","11,427","1,877","2,718","2,885","3,058","687","144","45","9","4","0"
"경기도 용인시 수지구 상현3동(4146558500)","11,139","3,690","2,093","2,356","2,416","466","88","18","9","1","2"
"경기도 용인시 수지구 성복동(4146559000)","18,783","3,057","4,469","4,665","5,006","1,167","300","77","24","8","10"
"경기도 파주시 (4148000000)","218,264","83,734","51,027","38,456","34,158","8,650","1,701","402","79","39","18"
"경기도 파주시 문산읍(4148025000)","21,835","8,951","5,307","3,507","2,938","890","184","45","8","2","3"
"경기도 파주시 파주읍(4148025300)","7,792","4,213","1,931","880","531","179","46","9","2","0","1"
"경기도 파주시 법원읍(4148025600)","5,561","2,895","1,479","661","366","109","37","9","4","0","1"
"경기도 파주시 조리읍(4148026200)","12,837","4,760","3,392","2,193","1,758","525","150","47","7","3","2"
"경기도 파주시 월롱면(4148031000)","7,179","5,845","765","332","157","60","13","6","0","1","0"
"경기도 파주시 탄현면(4148032000)","7,310","4,105","1,583","828","560","168","49","11","2","3","1"
"경기도 파주시 광탄면(4148035000)","5,856","3,087","1,447","692","429","129","53","10","5","2","2"
"경기도 파주시 파평면(4148036000)","2,084","1,076","601","222","126","38","13","6","1","1","0"
"경기도 파주시 적성면(4148037000)","3,655","1,734","979","466","338","102","25","7","1","1","2"
"경기도 파주시 장단면(4148039000)","305","108","88","56","21","17","9","6","0","0","0"
"경기도 파주시 금촌1동(4148051000)","12,639","7,309","2,667","1,427","921","237","56","16","4","2","0"
"경기도 파주시 금촌2동(4148052000)","13,020","4,066","3,087","2,538","2,597","600","112","17","2","1","0"
"경기도 파주시 금촌3동(4148053000)","11,097","3,627","2,867","2,155","1,775","512","127","24","5","3","2"
"경기도 파주시 교하동(4148054000)","26,710","8,105","6,354","5,594","5,076","1,290","234","45","10","1","1"
"경기도 파주시 운정1동(4148055000)","21,815","7,072","5,218","4,203","4,103","1,012","155","36","11","4","1"
"경기도 파주시 운정2동(4148056000)","24,025","6,563","5,232","5,333","5,464","1,202","173","43","9","6","0"
"경기도 파주시 운정3동(4148057000)","34,544","10,218","8,030","7,369","6,998","1,580","265","65","8","9","2"
"경기도 이천시 (4150000000)","102,618","43,753","23,393","16,360","14,133","3,836","861","189","54","23","16"
"경기도 이천시 장호원읍(4150025000)","6,660","2,615","1,924","1,037","777","222","60","16","5","1","3"
"경기도 이천시 부발읍(4150025300)","16,157","6,704","3,380","2,615","2,603","687","128","29","8","1","2"
"경기도 이천시 신둔면(4150031000)","6,685","2,816","1,768","1,057","736","224","69","12","0","3","0"
"경기도 이천시 백사면(4150032000)","5,147","1,825","1,508","943","637","158","54","18","2","2","0"
"경기도 이천시 호법면(4150033000)","3,207","1,700","744","402","233","89","27","6","3","2","1"
"경기도 이천시 마장면(4150034000)","7,917","4,022","1,674","1,069","810","266","55","17","3","0","1"
"경기도 이천시 대월면(4150035000)","7,702","4,390","1,383","870","758","233","49","13","3","0","3"
"경기도 이천시 모가면(4150036000)","2,273","1,108","666","274","124","69","22","9","1","0","0"
"경기도 이천시 설성면(4150037000)","2,502","1,274","699","295","158","47","20","6","2","1","0"
"경기도 이천시 율면(4150038000)","1,461","728","483","143","69","27","7","2","0","1","1"
"경기도 이천시 창전동(4150051000)","8,563","4,285","1,973","1,201","790","239","53","13","7","1","1"
"경기도 이천시 증포동(4150051500)","20,935","4,934","4,413","4,778","5,304","1,240","210","33","12","8","3"
"경기도 이천시 중리동(4150052000)","8,527","5,069","1,599","956","627","197","64","10","3","1","1"
"경기도 이천시 관고동(4150053000)","4,882","2,283","1,179","720","507","138","43","5","5","2","0"
"경기도 안성시 (4155000000)","89,951","39,517","22,433","13,387","10,590","3,053","701","175","47","16","32"
"경기도 안성시 공도읍(4155025000)","25,910","9,568","6,205","4,430","4,270","1,150","214","53","11","5","4"
"경기도 안성시 보개면(4155031000)","2,635","1,179","825","342","176","72","18","14","4","2","3"
"경기도 안성시 금광면(4155032000)","3,623","1,619","1,037","472","362","87","33","11","1","0","1"
"경기도 안성시 서운면(4155033000)","1,647","764","505","193","115","51","12","4","2","1","0"
"경기도 안성시 미양면(4155034000)","3,026","1,520","876","340","182","79","18","5","1","0","5"
"경기도 안성시 대덕면(4155035000)","8,546","4,844","1,763","992","685","202","40","13","4","2","1"
"경기도 안성시 양성면(4155036000)","2,698","1,371","763","311","147","61","30","9","2","0","4"
"경기도 안성시 원곡면(4155038000)","3,584","1,905","895","422","247","84","23","4","2","0","2"
"경기도 안성시 일죽면(4155039000)","3,888","1,863","1,168","470","248","98","31","7","2","1","0"
"경기도 안성시 죽산면(4155040000)","3,802","2,051","1,024","393","206","86","31","4","3","0","4"
"경기도 안성시 삼죽면(4155041000)","2,146","1,250","535","200","101","41","13","1","0","2","3"
"경기도 안성시 고삼면(4155042000)","1,035","531","296","114","52","31","10","1","0","0","0"
"경기도 안성시 안성1동(4155051000)","5,767","2,449","1,522","968","587","163","60","15","2","0","1"
"경기도 안성시 안성2동(4155052000)","12,265","5,460","2,630","1,955","1,659","453","87","16","4","0","1"
"경기도 안성시 안성3동(4155053000)","9,379","3,143","2,389","1,785","1,553","395","81","18","9","3","3"
"경기도 김포시 (4157000000)","202,189","68,580","46,408","39,817","36,591","8,564","1,658","398","123","26","24"
"경기도 김포시 통진읍(4157025000)","15,936","7,832","4,050","2,148","1,382","407","87","19","11","0","0"
"경기도 김포시 고촌읍(4157025300)","18,319","4,716","4,192","4,254","4,064","878","172","32","8","3","0"
"경기도 김포시 양촌읍(4157025600)","14,843","6,860","3,864","2,109","1,476","413","88","22","7","0","4"
"경기도 김포시 대곶면(4157034000)","5,658","3,231","1,331","601","311","131","37","11","3","0","2"
"경기도 김포시 월곶면(4157035000)","3,108","1,774","791","323","138","53","21","4","1","1","2"
"경기도 김포시 하성면(4157036000)","4,200","2,008","1,174","560","318","86","37","11","5","1","0"
"경기도 김포시 김포본동(4157051500)","22,606","5,517","5,481","5,270","4,911","1,152","202","51","14","3","5"
"경기도 김포시 장기본동(4157052500)","13,677","2,686","2,943","3,272","3,647","899","165","51","9","3","2"
"경기도 김포시 사우동(4157054000)","9,724","3,591","2,403","1,901","1,443","297","70","12","7","0","0"
"경기도 김포시 풍무동(4157055000)","23,503","6,730","5,089","5,099","4,975","1,254","254","72","20","7","3"
"경기도 김포시 장기동(4157056000)","16,166","4,743","3,469","3,421","3,644","730","112","31","14","0","2"
"경기도 김포시 구래동(4157057000)","20,638","8,912","4,005","3,583","3,233","726","146","23","7","2","1"
"경기도 김포시 마산동(4157057500)","15,252","5,299","3,552","2,973","2,697","591","106","26","5","3","0"
"경기도 김포시 운양동(4157058000)","18,559","4,681","4,064","4,303","4,352","947","161","33","12","3","3"
"경기도 화성시 (4159000000)","387,820","145,966","78,671","70,301","73,060","16,260","2,728","588","166","47","33"
"경기도 화성시 봉담읍(4159025300)","36,842","12,672","8,610","6,837","6,669","1,659","303","56","26","6","4"
"경기도 화성시 우정읍(4159025600)","9,360","4,847","2,322","1,110","730","265","63","20","3","0","0"
"경기도 화성시 향남읍(4159025900)","40,001","18,005","7,619","6,151","6,177","1,675","281","72","17","1","3"
"경기도 화성시 남양읍(4159026200)","24,583","11,913","5,407","3,523","2,749","775","151","51","7","2","5"
"경기도 화성시 매송면(4159031000)","3,554","1,704","980","466","284","88","20","9","2","1","0"
"경기도 화성시 비봉면(4159032000)","3,879","2,076","1,057","411","237","71","18","7","1","0","1"
"경기도 화성시 마도면(4159033000)","4,135","2,513","895","408","203","70","21","16","6","0","3"
"경기도 화성시 송산면(4159034000)","5,722","2,791","1,593","712","387","157","58","18","5","0","1"
"경기도 화성시 서신면(4159035000)","4,064","2,196","1,135","411","210","79","19","8","2","2","2"
"경기도 화성시 팔탄면(4159036000)","6,357","4,168","1,295","495","281","79","26","11","1","0","1"
"경기도 화성시 장안면(4159037000)","5,747","3,322","1,354","556","325","130","48","7","2","1","2"
"경기도 화성시 양감면(4159040000)","2,465","1,513","590","204","99","37","17","4","1","0","0"
"경기도 화성시 정남면(4159041000)","6,318","3,528","1,497","664","440","143","39","6","0","0","1"
"경기도 화성시 새솔동(4159051500)","8,432","1,191","1,649","2,343","2,595","549","77","20","7","0","1"
"경기도 화성시 진안동(4159052000)","21,169","10,413","3,828","3,154","2,915","700","125","24","7","1","2"
"경기도 화성시 병점1동(4159053000)","15,814","6,010","3,167","2,942","2,909","639","110","28","6","3","0"
"경기도 화성시 병점2동(4159054000)","8,769","2,230","1,941","1,756","2,225","516","85","9","5","2","0"
"경기도 화성시 반월동(4159055000)","11,258","2,269","2,209","2,768","3,138","736","111","17","9","1","0"
"경기도 화성시 기배동(4159056000)","6,053","1,407","1,483","1,348","1,377","345","75","11","2","3","2"
"경기도 화성시 화산동(4159057000)","10,950","4,488","2,707","1,754","1,486","404","91","14","4","2","0"
"경기도 화성시 동탄1동(4159058500)","20,940","8,037","2,986","4,008","4,888","850","126","33","10","2","0"
"경기도 화성시 동탄2동(4159058600)","11,768","2,151","2,183","2,647","3,852","780","127","17","8","2","1"
"경기도 화성시 동탄3동(4159058700)","17,556","6,667","3,152","3,239","3,627","736","106","23","3","3","0"
"경기도 화성시 동탄4동(4159058800)","16,667","1,838","2,598","4,436","6,473","1,140","143","27","6","4","2"
"경기도 화성시 동탄5동(4159059000)","20,664","8,405","4,124","3,674","3,652","683","97","19","7","2","1"
"경기도 화성시 동탄6동(4159060000)","17,917","7,467","2,861","3,130","3,528","786","114","22","6","3","0"
"경기도 화성시 동탄7동(4159061000)","34,334","9,005","6,896","8,089","8,507","1,594","204","23","11","4","1"
"경기도 화성시 동탄8동(4159062000)","12,502","3,140","2,533","3,065","3,097","574","73","16","2","2","0"
"경기도 광주시 (4161000000)","170,497","61,079","43,010","32,468","25,380","6,720","1,365","337","96","30","12"
"경기도 광주시 초월읍(4161025300)","21,026","7,694","5,263","3,900","3,067","825","189","71","10","2","5"
"경기도 광주시 곤지암읍(4161025900)","11,486","5,533","2,704","1,668","1,191","304","61","15","6","3","1"
"경기도 광주시 도척면(4161033000)","5,060","2,644","1,237","622","385","133","26","10","2","0","1"
"경기도 광주시 퇴촌면(4161034000)","7,604","3,178","2,168","1,168","736","259","78","12","5","0","0"
"경기도 광주시 남종면(4161035000)","819","424","233","93","49","16","3","1","0","0","0"
"경기도 광주시 남한산성면(4161037000)","1,198","557","325","167","100","32","14","3","0","0","0"
"경기도 광주시 경안동(4161051000)","13,388","5,492","3,026","2,353","1,906","493","89","15","12","2","0"
"경기도 광주시 송정동(4161052000)","9,648","3,662","2,443","1,738","1,348","358","70","23","5","0","1"
"경기도 광주시 쌍령동(4161054000)","7,162","1,872","1,874","1,645","1,373","308","70","14","5","1","0"
"경기도 광주시 탄벌동(4161055000)","16,343","5,289","4,367","3,258","2,529","716","129","37","10","6","2"
"경기도 광주시 광남1동(4161056000)","14,776","4,958","4,023","2,948","2,102","613","99","25","5","3","0"
"경기도 광주시 광남2동(4161057000)","11,624","2,027","2,559","3,007","3,199","679","119","22","5","7","0"
"경기도 광주시 오포1동(4161058000)","9,267","3,228","2,401","1,829","1,364","354","71","13","6","1","0"
"경기도 광주시 오포2동(4161059000)","13,725","4,080","3,335","2,855","2,572","704","141","29","8","1","0"
"경기도 광주시 신현동(4161060000)","17,019","6,707","4,337","3,211","2,096","520","113","20","11","3","1"
"경기도 광주시 능평동(4161061000)","10,352","3,734","2,715","2,006","1,363","406","93","27","6","1","1"
"경기도 양주시 (4163000000)","106,361","39,012","26,765","18,803","16,180","4,449","867","199","55","21","10"
"경기도 양주시 백석읍(4163025000)","11,769","4,506","3,263","1,933","1,493","439","102","22","7","1","3"
"경기도 양주시 은현면(4163031000)","3,109","1,717","722","372","188","67","27","13","2","1","0"
"경기도 양주시 남면(4163032000)","3,858","2,187","912","379","265","88","20","4","1","1","1"
"경기도 양주시 광적면(4163033000)","5,967","3,014","1,459","771","485","157","54","19","6","0","2"
"경기도 양주시 장흥면(4163034000)","5,916","2,890","1,539","815","461","138","58","10","3","1","1"
"경기도 양주시 양주1동(4163051000)","2,602","1,302","652","346","196","73","25","5","1","2","0"
"경기도 양주시 양주2동(4163052000)","20,237","5,627","5,429","3,882","3,921","1,100","203","46","18","8","3"
"경기도 양주시 회천1동(4163053000)","4,690","2,178","1,105","729","506","140","25","6","1","0","0"
"경기도 양주시 회천2동(4163054000)","11,910","4,158","3,226","2,221","1,702","491","78","26","5","3","0"
"경기도 양주시 회천3동(4163055000)","10,940","3,410","2,792","2,121","1,953","569","74","15","3","3","0"
"경기도 양주시 회천4동(4163056000)","25,363","8,023","5,666","5,234","5,010","1,187","201","33","8","1","0"
"경기도 포천시 (4165000000)","73,438","34,423","18,689","10,351","7,142","2,122","527","131","35","10","8"
"경기도 포천시 소흘읍(4165025000)","19,645","7,267","5,106","3,463","2,788","786","171","46","13","4","1"
"경기도 포천시 군내면(4165031000)","4,311","2,121","1,048","587","376","132","32","12","2","0","1"
"경기도 포천시 내촌면(4165032000)","2,616","1,523","642","250","129","49","21","1","1","0","0"
"경기도 포천시 가산면(4165033000)","4,272","2,487","970","463","246","65","25","11","3","1","1"
"경기도 포천시 신북면(4165034000)","6,472","3,293","1,635","835","484","169","45","8","1","0","2"
"경기도 포천시 창수면(4165035000)","1,160","590","360","131","50","20","5","1","2","1","0"
"경기도 포천시 영중면(4165036000)","2,666","1,484","695","262","144","53","22","5","1","0","0"
"경기도 포천시 일동면(4165037000)","5,014","2,630","1,245","592","365","127","37","10","6","0","2"
"경기도 포천시 이동면(4165038000)","3,290","1,774","792","359","274","70","18","3","0","0","0"
"경기도 포천시 영북면(4165039000)","4,381","2,302","1,099","511","342","91","30","4","1","0","1"
"경기도 포천시 관인면(4165040000)","1,474","746","465","155","68","29","8","3","0","0","0"
"경기도 포천시 화현면(4165041000)","1,433","727","378","169","110","38","6","3","1","1","0"
"경기도 포천시 포천동(4165051000)","9,114","3,824","2,350","1,467","1,076","311","68","13","3","2","0"
"경기도 포천시 선단동(4165052000)","7,590","3,655","1,904","1,107","690","182","39","11","1","1","0"
"경기도 여주시 (4167000000)","53,946","22,922","14,863","7,923","5,668","1,883","501","128","37","11","10"
"경기도 여주시 가남읍(4167025000)","7,455","3,492","1,967","1,000","686","229","57","19","4","0","1"
"경기도 여주시 점동면(4167031000)","2,324","968","799","311","150","66","16","8","4","0","2"
"경기도 여주시 흥천면(4167032000)","2,551","1,082","846","328","179","87","18","7","4","0","0"
"경기도 여주시 금사면(4167033000)","1,610","792","502","182","79","36","11","4","2","1","1"
"경기도 여주시 세종대왕면(4167034500)","3,081","1,434","883","409","220","85","37","7","2","3","1"
"경기도 여주시 대신면(4167035000)","3,676","1,783","1,144","411","209","82","36","7","3","1","0"
"경기도 여주시 북내면(4167036000)","2,420","1,087","751","300","167","74","28","9","2","2","0"
"경기도 여주시 강천면(4167037000)","2,330","1,191","638","284","128","57","18","8","4","0","2"
"경기도 여주시 산북면(4167038000)","1,247","541","399","166","85","38","11","4","1","0","2"
"경기도 여주시 여흥동(4167051000)","10,301","4,448","2,776","1,538","1,053","369","91","22","3","0","1"
"경기도 여주시 중앙동(4167052000)","8,952","3,263","2,096","1,551","1,503","411","103","16","5","4","0"
"경기도 여주시 오학동(4167053000)","7,999","2,841","2,062","1,443","1,209","349","75","17","3","0","0"
"경기도 연천군 (4180000000)","21,858","10,836","5,729","2,632","1,791","642","172","37","11","2","6"
"경기도 연천군 연천읍(4180025000)","3,841","1,978","899","472","354","111","19","7","1","0","0"
"경기도 연천군 전곡읍(4180025300)","8,872","3,859","2,305","1,235","1,018","351","86","12","4","0","2"
"경기도 연천군 군남면(4180031000)","1,695","869","507","178","80","40","15","4","0","0","2"
"경기도 연천군 청산면(4180032000)","2,503","1,485","588","257","106","51","10","3","2","1","0"
"경기도 연천군 백학면(4180033000)","1,366","685","403","152","74","32","17","2","1","0","0"
"경기도 연천군 미산면(4180034000)","966","514","286","97","42","12","9","3","2","0","1"
"경기도 연천군 왕징면(4180035000)","573","305","178","51","23","9","5","1","0","1","0"
"경기도 연천군 신서면(4180036000)","1,562","910","416","133","68","22","7","5","0","0","1"
"경기도 연천군 중면(4180037000)","103","62","20","12","5","4","0","0","0","0","0"
"경기도 연천군 장남면(4180038000)","377","169","127","45","21","10","4","0","1","0","0"
"경기도 가평군 (4182000000)","32,140","16,034","8,443","3,929","2,555","877","208","64","12","5","13"
"경기도 가평군 가평읍(4182025000)","9,532","4,230","2,515","1,397","985","312","69","21","0","3","0"
"경기도 가평군 설악면(4182031000)","5,297","2,854","1,343","558","348","122","49","14","6","0","3"
"경기도 가평군 청평면(4182032500)","7,396","3,767","1,893","929","573","187","28","15","2","2","0"
"경기도 가평군 상면(4182033000)","3,218","1,723","941","319","151","54","20","6","3","0","1"
"경기도 가평군 조종면(4182034500)","4,442","2,194","1,103","525","416","164","28","3","1","0","8"
"경기도 가평군 북면(4182035000)","2,255","1,266","648","201","82","38","14","5","0","0","1"
"경기도 양평군 (4183000000)","59,788","26,415","16,914","8,087","5,631","1,972","544","146","46","9","24"
"경기도 양평군 양평읍(4183025000)","14,526","5,805","3,665","2,309","1,911","606","173","41","10","3","3"
"경기도 양평군 강상면(4183031000)","4,725","1,830","1,322","781","560","187","33","6","4","0","2"
"경기도 양평군 강하면(4183032000)","2,650","1,316","829","263","143","67","21","7","3","0","1"
"경기도 양평군 양서면(4183033000)","6,741","2,788","2,038","989","638","198","66","18","3","0","3"
"경기도 양평군 옥천면(4183034000)","4,231","2,027","1,127","555","336","134","37","9","2","2","2"
"경기도 양평군 서종면(4183035000)","5,157","2,468","1,396","636","458","139","47","8","3","1","1"
"경기도 양평군 단월면(4183036000)","2,129","1,124","619","218","99","44","13","5","4","0","3"
"경기도 양평군 청운면(4183037000)","2,162","1,138","664","225","78","35","12","7","0","1","2"
"경기도 양평군 양동면(4183038000)","2,417","1,168","818","235","118","46","14","9","4","1","4"
"경기도 양평군 지평면(4183039500)","3,758","1,819","1,165","414","234","80","33","10","3","0","0"
"경기도 양평군 용문면(4183040000)","8,609","3,711","2,430","1,141","868","356","76","18","5","1","3"
"경기도 양평군 개군면(4183041000)","2,683","1,221","841","321","188","80","19","8","5","0","0"
"강원도  (4200000000)","755,481","336,973","200,478","110,982","79,437","21,501","4,606","1,077","272","76","79"
"강원도 춘천시 (4211000000)","133,668","55,337","33,755","21,797","17,180","4,393","926","207","51","9","13"
"강원도 춘천시 신북읍(4211025000)","3,630","1,547","1,145","505","300","94","32","4","1","0","2"
"강원도 춘천시 동면(4211031000)","8,041","2,618","2,041","1,474","1,423","385","88","11","1","0","0"
"강원도 춘천시 동산면(4211032000)","804","395","250","100","40","16","1","2","0","0","0"
"강원도 춘천시 신동면(4211033000)","1,232","496","375","177","123","44","9","7","1","0","0"
"강원도 춘천시 남면(4211034000)","658","382","202","47","16","4","4","1","1","0","1"
"강원도 춘천시 서면(4211035000)","1,960","925","631","219","123","35","19","4","2","1","1"
"강원도 춘천시 사북면(4211036000)","1,437","804","408","122","69","23","9","1","0","0","1"
"강원도 춘천시 북산면(4211038000)","639","386","189","43","14","6","1","0","0","0","0"
"강원도 춘천시 동내면(4211039000)","7,851","3,239","2,032","1,211","1,013","273","62","15","4","1","1"
"강원도 춘천시 남산면(4211040000)","1,968","1,062","607","178","73","33","12","3","0","0","0"
"강원도 춘천시 교동(4211052000)","2,395","1,687","429","173","74","18","7","4","2","1","0"
"강원도 춘천시 조운동(4211053000)","1,584","979","349","155","60","32","7","1","1","0","0"
"강원도 춘천시 약사명동(4211054500)","2,378","886","657","434","316","73","10","2","0","0","0"
"강원도 춘천시 근화동(4211057000)","4,274","2,100","938","595","472","139","22","6","1","0","1"
"강원도 춘천시 소양동(4211058000)","4,136","1,632","1,061","715","556","137","28","4","3","0","0"
"강원도 춘천시 후평1동(4211060000)","6,100","3,275","1,483","730","441","139","27","3","2","0","0"
"강원도 춘천시 후평2동(4211061000)","6,388","2,384","1,623","1,213","891","219","44","11","2","0","1"
"강원도 춘천시 후평3동(4211061100)","9,006","3,244","2,455","1,669","1,233","322","64","13","5","1","0"
"강원도 춘천시 효자1동(4211062000)","1,942","726","531","350","250","71","10","2","2","0","0"
"강원도 춘천시 효자2동(4211063000)","7,831","5,386","1,392","612","329","83","22","4","2","1","0"
"강원도 춘천시 효자3동(4211064000)","2,692","1,720","549","241","134","35","8","5","0","0","0"
"강원도 춘천시 석사동(4211065000)","15,061","5,833","3,634","2,549","2,282","613","118","30","2","0","0"
"강원도 춘천시 퇴계동(4211066000)","20,075","6,401","5,119","4,094","3,485","776","151","41","6","1","1"
"강원도 춘천시 강남동(4211067500)","10,912","3,481","2,945","2,290","1,742","369","65","13","5","1","1"
"강원도 춘천시 신사우동(4211070500)","10,674","3,749","2,710","1,901","1,721","454","106","20","8","2","3"
"강원도 원주시 (4213000000)","168,755","69,704","42,749","28,273","21,476","5,255","999","208","52","18","21"
"강원도 원주시 문막읍(4213025000)","9,079","4,116","2,516","1,298","845","244","42","15","3","0","0"
"강원도 원주시 소초면(4213031000)","4,485","2,117","1,392","529","315","100","24","5","2","0","1"
"강원도 원주시 호저면(4213032000)","1,894","877","608","248","101","40","13","5","1","0","1"
