"행정구역","2021년12월_전체세대","2021년12월_1인세대","2021년12월_2인세대","2021년12월_3인세대","2021년12월_4인세대","2021년12월_5인세대","2021년12월_6인세대","2021년12월_7인세대","2021년12월_8인세대","2021년12월_9인세대","2021년12월_10인이상세대"
"경기도 양주시 광적면(4163033000)","6,029","3,030","1,436","795","520","164","56","24","3","0","1"
"경기도 양주시 장흥면(4163034000)","5,584","2,727","1,423","768","441","151","57","10","5","1","1"
"경기도 양주시 양주1동(4163051000)","2,710","1,341","692","359","203","85","22","6","0","2","0"
"경기도 양주시 양주2동(4163052000)","19,408","5,190","5,047","3,775","3,958","1,145","207","61","15","6","4"
"경기도 양주시 회천1동(4163053000)","4,763","2,178","1,124","741","542","140","29","8","1","0","0"
"경기도 양주시 회천2동(4163054000)","11,749","4,050","3,077","2,206","1,773","532","79","25","2","4","1"
"경기도 양주시 회천3동(4163055000)","11,058","3,344","2,760","2,168","2,074","610","83","14","3","2","0"
"경기도 양주시 회천4동(4163056000)","22,227","7,067","4,933","4,592","4,343","1,070","179","30","8","4","1"
"경기도 포천시 (4165000000)","73,584","34,095","18,464","10,459","7,478","2,335","556","143","32","13","9"
"경기도 포천시 소흘읍(4165025000)","19,803","7,174","5,059","3,508","2,945","873","178","53","8","4","1"
"경기도 포천시 군내면(4165031000)","4,334","2,072","1,047","632","392","139","39","9","3","0","1"
"경기도 포천시 내촌면(4165032000)","2,645","1,515","664","247","144","50","22","2","0","1","0"
"경기도 포천시 가산면(4165033000)","4,281","2,470","958","473","253","79","29","14","3","1","1"
"경기도 포천시 신북면(4165034000)","6,511","3,283","1,650","808","522","194","43","6","2","1","2"
"경기도 포천시 창수면(4165035000)","1,178","595","365","134","49","26","5","1","2","1","0"
"경기도 포천시 영중면(4165036000)","2,677","1,465","694","277","153","57","26","4","1","0","0"
"경기도 포천시 일동면(4165037000)","5,022","2,608","1,237","606","386","124","44","9","6","0","2"
"경기도 포천시 이동면(4165038000)","3,416","1,859","791","373","288","86","15","4","0","0","0"
"경기도 포천시 영북면(4165039000)","4,403","2,291","1,101","516","362","99","25","7","1","0","1"
"경기도 포천시 관인면(4165040000)","1,513","758","473","158","76","36","8","4","0","0","0"
"경기도 포천시 화현면(4165041000)","1,453","743","373","173","114","36","9","3","1","1","0"
"경기도 포천시 포천동(4165051000)","8,812","3,671","2,191","1,432","1,093","340","69","13","1","2","0"
"경기도 포천시 선단동(4165052000)","7,536","3,591","1,861","1,122","701","196","44","14","4","2","1"
"경기도 여주시 (4167000000)","52,731","22,242","14,112","7,811","5,857","1,945","555","156","32","8","13"
"경기도 여주시 가남읍(4167025000)","7,537","3,501","1,908","1,033","744","265","63","16","6","0","1"
"경기도 여주시 점동면(4167031000)","2,280","947","765","308","162","64","21","10","0","1","2"
"경기도 여주시 흥천면(4167032000)","2,496","1,047","798","341","185","88","27","8","2","0","0"
"경기도 여주시 금사면(4167033000)","1,616","812","491","171","90","37","9","4","1","0","1"
"경기도 여주시 세종대왕면(4167034500)","3,107","1,430","857","415","247","99","43","14","0","1","1"
"경기도 여주시 대신면(4167035000)","3,682","1,779","1,110","423","228","86","43","10","2","0","1"
"경기도 여주시 북내면(4167036000)","2,440","1,077","752","303","185","82","24","15","1","0","1"
"경기도 여주시 강천면(4167037000)","2,293","1,187","612","263","133","60","23","8","5","0","2"
"경기도 여주시 산북면(4167038000)","1,257","547","388","172","92","35","13","8","0","0","2"
"경기도 여주시 여흥동(4167051000)","10,169","4,279","2,625","1,543","1,190","391","103","26","7","4","1"
"경기도 여주시 중앙동(4167052000)","7,984","2,982","1,801","1,403","1,315","359","100","18","3","2","1"
"경기도 여주시 오학동(4167053000)","7,870","2,654","2,005","1,436","1,286","379","86","19","5","0","0"
"경기도 연천군 (4180000000)","22,002","10,936","5,608","2,619","1,890","695","185","44","17","2","6"
"경기도 연천군 연천읍(4180025000)","4,028","2,127","889","481","381","116","24","8","1","0","1"
"경기도 연천군 전곡읍(4180025300)","8,916","3,824","2,248","1,260","1,086","380","96","16","4","0","2"
"경기도 연천군 군남면(4180031000)","1,707","884","492","179","89","40","16","4","2","0","1"
"경기도 연천군 청산면(4180032000)","2,333","1,407","540","228","96","46","8","2","6","0","0"
"경기도 연천군 백학면(4180033000)","1,374","689","396","155","74","41","14","4","1","0","0"
"경기도 연천군 미산면(4180034000)","977","521","288","90","43","19","10","3","2","0","1"
"경기도 연천군 왕징면(4180035000)","566","294","183","50","18","14","3","2","0","1","1"
"경기도 연천군 신서면(4180036000)","1,626","967","420","128","71","27","7","5","0","1","0"
"경기도 연천군 중면(4180037000)","112","70","20","11","7","4","0","0","0","0","0"
"경기도 연천군 장남면(4180038000)","363","153","132","37","25","8","7","0","1","0","0"
"경기도 가평군 (4182000000)","31,775","15,704","8,254","3,881","2,685","904","248","70","12","6","11"
"경기도 가평군 가평읍(4182025000)","9,393","4,153","2,426","1,350","1,035","325","77","23","1","3","0"
"경기도 가평군 설악면(4182031000)","5,194","2,749","1,323","556","363","115","61","19","5","1","2"
"경기도 가평군 청평면(4182032500)","7,319","3,664","1,879","918","597","198","45","14","2","2","0"
"경기도 가평군 상면(4182033000)","3,218","1,742","921","308","161","60","18","5","1","0","2"
"경기도 가평군 조종면(4182034500)","4,405","2,153","1,068","548","425","167","30","5","2","0","7"
"경기도 가평군 북면(4182035000)","2,246","1,243","637","201","104","39","17","4","1","0","0"
"경기도 양평군 (4183000000)","59,094","26,220","16,467","7,893","5,730","2,012","550","141","47","12","22"
"경기도 양평군 양평읍(4183025000)","13,938","5,595","3,477","2,162","1,874","621","155","39","12","1","2"
"경기도 양평군 강상면(4183031000)","4,771","1,827","1,344","752","595","191","43","11","6","0","2"
"경기도 양평군 강하면(4183032000)","2,654","1,340","826","243","146","64","25","5","4","0","1"
"경기도 양평군 양서면(4183033000)","6,716","2,827","1,954","985","664","208","54","18","2","1","3"
"경기도 양평군 옥천면(4183034000)","4,243","2,051","1,112","551","351","121","44","8","2","2","1"
"경기도 양평군 서종면(4183035000)","5,107","2,476","1,357","610","447","155","46","9","4","2","1"
"경기도 양평군 단월면(4183036000)","2,090","1,060","644","211","101","49","12","7","3","0","3"
"경기도 양평군 청운면(4183037000)","2,129","1,117","650","202","103","30","18","5","1","1","2"
"경기도 양평군 양동면(4183038000)","2,425","1,148","822","253","123","50","13","10","2","0","4"
"경기도 양평군 지평면(4183039500)","3,774","1,860","1,125","419","237","89","34","7","2","1","0"
"경기도 양평군 용문면(4183040000)","8,556","3,680","2,334","1,174","906","355","79","16","6","3","3"
"경기도 양평군 개군면(4183041000)","2,691","1,239","822","331","183","79","27","6","3","1","0"
"강원도  (4200000000)","746,220","327,770","195,615","111,243","82,401","22,792","4,835","1,118","289","75","82"
"강원도 춘천시 (4211000000)","130,277","52,489","32,587","21,627","17,631","4,662","984","216","54","17","10"
"강원도 춘천시 신북읍(4211025000)","3,655","1,526","1,117","532","328","105","38","7","0","0","2"
"강원도 춘천시 동면(4211031000)","7,992","2,513","1,963","1,508","1,484","410","95","16","3","0","0"
"강원도 춘천시 동산면(4211032000)","794","388","245","101","38","17","4","1","0","0","0"
"강원도 춘천시 신동면(4211033000)","1,203","465","363","189","115","52","10","8","1","0","0"
"강원도 춘천시 남면(4211034000)","658","377","205","46","17","5","4","2","1","1","0"
"강원도 춘천시 서면(4211035000)","1,977","923","621","240","121","44","18","7","1","1","1"
"강원도 춘천시 사북면(4211036000)","1,454","809","414","121","71","28","8","1","1","1","0"
"강원도 춘천시 북산면(4211038000)","624","380","174","51","11","6","2","0","0","0","0"
"강원도 춘천시 동내면(4211039000)","7,777","3,053","2,014","1,237","1,079","307","64","14","6","1","2"
"강원도 춘천시 남산면(4211040000)","1,999","1,104","560","205","80","33","15","2","0","0","0"
"강원도 춘천시 교동(4211052000)","2,285","1,522","444","200","82","27","4","3","2","1","0"
"강원도 춘천시 조운동(4211053000)","1,615","982","351","164","80","30","4","2","2","0","0"
"강원도 춘천시 약사명동(4211054500)","1,622","689","443","264","169","47","9","1","0","0","0"
"강원도 춘천시 근화동(4211057000)","4,099","1,868","943","617","491","146","26","6","0","1","1"
"강원도 춘천시 소양동(4211058000)","4,207","1,638","1,062","704","622","146","31","2","2","0","0"
"강원도 춘천시 후평1동(4211060000)","6,207","3,228","1,523","792","477","143","33","9","2","0","0"
"강원도 춘천시 후평2동(4211061000)","6,372","2,261","1,637","1,217","948","254","43","8","3","1","0"
"강원도 춘천시 후평3동(4211061100)","9,081","3,138","2,443","1,742","1,325","348","64","14","6","1","0"
"강원도 춘천시 효자1동(4211062000)","1,963","697","543","362","276","73","10","1","1","0","0"
"강원도 춘천시 효자2동(4211063000)","7,632","5,062","1,434","647","359","93","26","9","1","1","0"
"강원도 춘천시 효자3동(4211064000)","2,662","1,682","535","241","153","36","10","5","0","0","0"
"강원도 춘천시 석사동(4211065000)","15,004","5,601","3,516","2,618","2,441","668","124","30","6","0","0"
"강원도 춘천시 퇴계동(4211066000)","19,869","5,966","4,986","4,119","3,731","855","174","32","4","2","0"
"강원도 춘천시 강남동(4211067500)","9,728","3,220","2,615","1,952","1,523","331","67","13","4","1","2"
"강원도 춘천시 신사우동(4211070500)","9,798","3,397","2,436","1,758","1,610","458","101","23","8","5","2"
"강원도 원주시 (4213000000)","164,895","66,957","41,028","27,932","22,122","5,517","1,032","220","49","14","24"
"강원도 원주시 문막읍(4213025000)","8,851","3,938","2,403","1,306","877","266","44","13","4","0","0"
"강원도 원주시 소초면(4213031000)","4,405","2,040","1,346","554","329","102","26","6","0","1","1"
"강원도 원주시 호저면(4213032000)","1,904","876","619","233","113","47","8","5","2","0","1"
"강원도 원주시 지정면(4213033000)","11,693","3,229","3,041","2,675","2,196","458","73","16","4","0","1"
"강원도 원주시 부론면(4213035000)","1,277","653","419","124","53","19","7","2","0","0","0"
"강원도 원주시 귀래면(4213036000)","1,208","593","405","131","47","20","8","3","0","0","1"
"강원도 원주시 흥업면(4213037000)","5,098","2,838","1,147","546","403","119","36","9","0","0","0"
"강원도 원주시 판부면(4213038000)","3,791","1,937","837","491","381","105","32","6","0","2","0"
"강원도 원주시 신림면(4213039000)","2,000","942","712","224","86","28","5","2","1","0","0"
"강원도 원주시 중앙동(4213051500)","1,668","1,122","322","129","61","27","6","0","0","1","0"
"강원도 원주시 원인동(4213052000)","2,446","1,258","589","336","206","50","5","2","0","0","0"
"강원도 원주시 개운동(4213053000)","5,777","2,201","1,528","1,050","724","224","39","8","1","1","1"
"강원도 원주시 명륜1동(4213054100)","3,745","1,300","1,069","734","481","135","23","3","0","0","0"
"강원도 원주시 명륜2동(4213054200)","7,595","3,561","1,739","1,094","902","234","46","11","6","1","1"
"강원도 원주시 단구동(4213055000)","19,820","7,552","4,672","3,634","3,091","705","134","20","7","2","3"
"강원도 원주시 일산동(4213056000)","4,520","2,326","1,067","597","384","100","36","8","1","1","0"
"강원도 원주시 학성동(4213057500)","2,475","1,204","661","351","198","46","13","2","0","0","0"
"강원도 원주시 단계동(4213059000)","13,184","5,022","3,468","2,561","1,686","353","83","6","2","1","2"
"강원도 원주시 우산동(4213060000)","6,532","2,954","1,476","1,047","808","198","39","10","0","0","0"
"강원도 원주시 태장1동(4213061000)","4,800","2,048","1,160","725","637","192","30","5","1","1","1"
"강원도 원주시 태장2동(4213062000)","11,335","4,354","3,094","1,971","1,452","371","75","11","4","0","3"
"강원도 원주시 봉산동(4213063500)","3,832","1,637","1,073","591","383","125","18","4","0","0","1"
"강원도 원주시 행구동(4213065000)","3,179","972","867","641","470","168","36","16","4","1","4"
"강원도 원주시 무실동(4213066000)","14,926","5,450","3,597","2,601","2,562","606","83","24","3","0","0"
"강원도 원주시 반곡관설동(4213067500)","18,834","6,950","3,717","3,586","3,592","819","127","28","9","2","4"
"강원도 강릉시 (4215000000)","102,879","44,073","27,814","15,667","11,495","2,984","645","140","46","8","7"
"강원도 강릉시 주문진읍(4215025000)","9,243","4,717","2,703","1,074","541","154","37","12","4","0","1"
"강원도 강릉시 성산면(4215031000)","1,722","739","544","235","134","47","18","3","1","1","0"
"강원도 강릉시 왕산면(4215032000)","911","455","313","94","37","9","3","0","0","0","0"
"강원도 강릉시 구정면(4215033000)","2,035","831","619","309","192","60","15","5","2","1","1"
"강원도 강릉시 강동면(4215034000)","2,266","1,135","644","274","131","49","25","6","1","1","0"
"강원도 강릉시 옥계면(4215035000)","1,935","949","625","203","111","40","6","1","0","0","0"
"강원도 강릉시 사천면(4215036000)","2,417","1,117","736","312","167","59","19","6","1","0","0"
"강원도 강릉시 연곡면(4215037000)","3,282","1,519","975","406","273","87","14","7","1","0","0"
"강원도 강릉시 홍제동(4215051000)","7,089","2,990","1,697","1,181","961","194","49","8","5","2","2"
"강원도 강릉시 중앙동(4215052000)","2,814","1,649","656","288","159","46","11","5","0","0","0"
"강원도 강릉시 옥천동(4215054000)","2,023","1,195","500","190","98","32","7","1","0","0","0"
"강원도 강릉시 교1동(4215055000)","11,714","4,562","2,980","2,019","1,621","411","94","20","5","1","1"
"강원도 강릉시 교2동(4215056000)","3,860","1,701","1,106","546","378","101","21","4","3","0","0"
"강원도 강릉시 포남1동(4215057100)","5,411","2,526","1,561","709","438","146","26","5","0","0","0"
"강원도 강릉시 포남2동(4215057200)","6,557","3,083","1,761","921","580","174","34","2","2","0","0"
"강원도 강릉시 초당동(4215058000)","2,379","1,079","645","346","234","57","11","7","0","0","0"
"강원도 강릉시 송정동(4215059000)","4,174","1,153","1,243","894","706","145","28","3","2","0","0"
"강원도 강릉시 내곡동(4215060000)","7,666","3,145","1,952","1,307","983","223","46","9","1","0","0"
"강원도 강릉시 강남동(4215061500)","8,314","3,270","2,418","1,356","904","290","60","11","4","1","0"
"강원도 강릉시 성덕동(4215064500)","11,957","4,099","3,014","2,164","2,089","490","77","15","8","0","1"
"강원도 강릉시 경포동(4215066500)","5,110","2,159","1,122","839","758","170","44","10","6","1","1"
"강원도 동해시 (4217000000)","42,916","17,829","11,746","6,703","4,945","1,376","246","57","11","2","1"
"강원도 동해시 천곡동(4217051000)","13,830","5,185","3,749","2,363","1,881","530","98","17","6","1","0"
"강원도 동해시 송정동(4217052000)","2,179","1,218","566","231","116","42","5","1","0","0","0"
"강원도 동해시 북삼동(4217053000)","8,731","3,155","2,158","1,630","1,371","354","53","6","4","0","0"
"강원도 동해시 부곡동(4217054000)","2,586","1,167","822","344","177","63","6","7","0","0","0"
"강원도 동해시 동호동(4217055000)","2,612","1,214","723","356","229","75","9","5","0","0","1"
"강원도 동해시 발한동(4217057000)","1,988","1,138","551","159","100","23","10","5","1","1","0"
"강원도 동해시 묵호동(4217059000)","1,824","997","542","173","82","22","8","0","0","0","0"
"강원도 동해시 북평동(4217060000)","5,763","2,090","1,597","1,061","779","192","34","10","0","0","0"
"강원도 동해시 망상동(4217063000)","1,859","895","563","221","114","49","13","4","0","0","0"
"강원도 동해시 삼화동(4217065000)","1,544","770","475","165","96","26","10","2","0","0","0"
"강원도 태백시 (4219000000)","20,731","9,650","5,654","2,767","1,929","562","135","26","6","1","1"
"강원도 태백시 황지동(4219051500)","2,929","1,265","756","440","344","96","22","5","1","0","0"
"강원도 태백시 황연동(4219052500)","2,362","1,282","605","247","147","54","19","7","1","0","0"
"강원도 태백시 삼수동(4219053500)","2,916","1,380","780","392","252","82","21","7","2","0","0"
"강원도 태백시 상장동(4219054000)","6,004","2,405","1,530","954","857","207","46","2","2","0","1"
"강원도 태백시 문곡소도동(4219058500)","2,047","987","619","245","138","50","8","0","0","0","0"
"강원도 태백시 장성동(4219059500)","1,757","792","570","241","106","39","5","3","0","1","0"
"강원도 태백시 구문소동(4219060500)","1,482","803","453","152","48","17","8","1","0","0","0"
"강원도 태백시 철암동(4219061500)","1,234","736","341","96","37","17","6","1","0","0","0"
"강원도 속초시 (4221000000)","40,706","18,094","10,622","6,295","4,276","1,145","206","45","19","4","0"
"강원도 속초시 영랑동(4221051000)","2,481","1,334","623","330","129","52","11","1","1","0","0"
"강원도 속초시 동명동(4221052000)","1,900","938","504","249","161","38","6","3","1","0","0"
"강원도 속초시 금호동(4221054000)","3,199","1,594","848","428","227","79","16","6","0","1","0"
"강원도 속초시 교동(4221056000)","4,916","2,360","1,245","712","455","113","26","3","2","0","0"
"강원도 속초시 노학동(4221057000)","10,614","4,709","2,669","1,628","1,203","327","57","16","4","1","0"
"강원도 속초시 조양동(4221058000)","13,108","4,777","3,525","2,452","1,809","453","71","14","7","0","0"
"강원도 속초시 청호동(4221059000)","2,712","1,424","688","342","205","40","9","1","2","1","0"
"강원도 속초시 대포동(4221060000)","1,776","958","520","154","87","43","10","1","2","1","0"
"강원도 삼척시 (4223000000)","33,184","16,413","8,574","4,287","2,854","824","173","46","9","2","2"
"강원도 삼척시 도계읍(4223025000)","5,773","3,531","1,308","509","303","90","23","8","1","0","0"
"강원도 삼척시 원덕읍(4223025300)","2,066","1,308","509","143","76","23","6","1","0","0","0"
"강원도 삼척시 원덕읍임원출장소(4223025400)","999","583","250","92","52","15","4","3","0","0","0"
"강원도 삼척시 근덕면(4223031000)","3,095","1,812","828","298","104","37","12","4","0","0","0"
"강원도 삼척시 하장면(4223032000)","729","362","232","89","32","11","1","2","0","0","0"
"강원도 삼척시 노곡면(4223033000)","437","246","136","35","13","5","1","0","1","0","0"
"강원도 삼척시 미로면(4223034000)","1,049","554","324","109","38","18","6","0","0","0","0"
"강원도 삼척시 가곡면(4223035000)","413","236","128","28","12","9","0","0","0","0","0"
"강원도 삼척시 신기면(4223036000)","413","235","130","30","12","5","0","1","0","0","0"
"강원도 삼척시 남양동(4223051000)","3,992","1,954","1,125","527","267","97","17","3","1","1","0"
"강원도 삼척시 교동(4223053000)","6,004","2,024","1,381","1,209","1,066","256","53","11","2","1","1"
"강원도 삼척시 정라동(4223054000)","4,435","2,049","1,129","623","473","123","27","9","2","0","0"
"강원도 삼척시 성내동(4223057000)","3,779","1,519","1,094","595","406","135","23","4","2","0","1"
"강원도 홍천군 (4272000000)","34,237","15,484","9,860","4,478","2,996","1,035","274","81","12","6","11"
"강원도 홍천군 홍천읍(4272025000)","15,633","6,294","4,071","2,431","2,015","626","148","37","4","3","4"
"강원도 홍천군 화촌면(4272031000)","2,568","1,341","774","264","124","44","16","5","0","0","0"
"강원도 홍천군 두촌면(4272032000)","1,340","648","456","143","48","29","11","3","0","0","2"
"강원도 홍천군 내촌면(4272033000)","1,353","672","463","134","56","16","10","1","0","0","1"
"강원도 홍천군 서석면(4272034000)","1,925","860","632","247","110","52","16","6","2","0","0"
"강원도 홍천군 영귀미면(4272035200)","2,130","943","738","257","121","49","14","6","1","0","1"
"강원도 홍천군 남면(4272036000)","3,288","1,686","886","370","218","94","23","5","2","2","2"
"강원도 홍천군 서면(4272037000)","2,250","1,245","675","201","85","30","10","4","0","0","0"
"강원도 홍천군 북방면(4272038000)","2,057","973","644","222","141","50","14","10","1","1","1"
"강원도 홍천군 내면(4272039000)","1,693","822","521","209","78","45","12","4","2","0","0"
"강원도 횡성군 (4273000000)","23,593","10,740","7,195","2,933","1,823","656","176","46","15","5","4"
"강원도 횡성군 횡성읍(4273025000)","9,556","3,800","2,523","1,519","1,174","420","93","18","6","2","1"
"강원도 횡성군 우천면(4273031000)","2,451","1,186","813","255","138","37","14","6","2","0","0"
"강원도 횡성군 안흥면(4273032000)","1,557","797","531","131","58","24","10","4","0","0","2"
"강원도 횡성군 둔내면(4273033000)","3,085","1,457","980","344","189","78","24","8","3","1","1"
"강원도 횡성군 갑천면(4273034000)","1,439","750","492","131","44","12","8","1","1","0","0"
"강원도 횡성군 청일면(4273035000)","1,387","707","481","125","48","19","4","1","1","1","0"
"강원도 횡성군 공근면(4273036000)","1,948","959","650","207","87","32","9","2","1","1","0"
"강원도 횡성군 서원면(4273037000)","1,147","561","362","143","48","18","10","4","1","0","0"
"강원도 횡성군 강림면(4273038000)","1,023","523","363","78","37","16","4","2","0","0","0"
"강원도 영월군 (4275000000)","21,143","11,128","5,842","2,303","1,349","393","94","23","8","1","2"
"강원도 영월군 영월읍(4275025000)","10,798","5,274","2,771","1,453","971","253","58","17","1","0","0"
"강원도 영월군 상동읍(4275025300)","689","444","179","48","15","1","1","0","1","0","0"
"강원도 영월군 산솔면(4275031200)","857","468","277","67","29","12","2","1","1","0","0"
"강원도 영월군 김삿갓면(4275032500)","1,025","571","315","88","32","13","3","2","1","0","0"
"강원도 영월군 북면(4275033000)","1,246","695","381","107","37","22","1","0","1","0","2"
"강원도 영월군 남면(4275034000)","1,353","778","390","104","55","21","5","0","0","0","0"
"강원도 영월군 한반도면(4275035500)","719","397","213","66","30","8","4","1","0","0","0"
"강원도 영월군 한반도면쌍용출장소(4275035900)","1,028","620","264","90","36","15","1","1","1","0","0"
"강원도 영월군 주천면(4275036000)","2,193","1,196","667","181","98","39","8","1","2","1","0"
"강원도 영월군 무릉도원면(4275038000)","1,235","685","385","99","46","9","11","0","0","0","0"
"강원도 평창군 (4276000000)","21,665","10,552","6,230","2,613","1,519","560","132","37","19","0","3"
"강원도 평창군 평창읍(4276025000)","4,203","1,859","1,214","587","378","129","20","11","4","0","1"
"강원도 평창군 미탄면(4276031000)","944","493","289","94","50","13","3","2","0","0","0"
"강원도 평창군 방림면(4276032000)","500","273","155","42","14","13","1","0","2","0","0"
"강원도 평창군 방림면계촌출장소(4276032500)","1,000","532","328","86","35","16","3","0","0","0","0"
"강원도 평창군 대화면(4276033000)","2,757","1,332","837","313","178","74","15","4","4","0","0"
"강원도 평창군 봉평면(4276034000)","3,016","1,472","860","366","206","82","24","4","2","0","0"
"강원도 평창군 용평면(4276035000)","1,628","795","499","166","105","43","16","4","0","0","0"
"강원도 평창군 진부면(4276036000)","4,197","1,773","1,318","576","351","131","34","6","6","0","2"
"강원도 평창군 대관령면(4276038000)","3,420","2,023","730","383","202","59","16","6","1","0","0"
"강원도 정선군 (4277000000)","19,713","10,413","5,251","2,221","1,259","426","115","19","5","2","2"
"강원도 정선군 정선읍(4277025000)","5,152","2,321","1,387","729","506","147","49","9","3","0","1"
"강원도 정선군 고한읍(4277025300)","2,751","1,771","578","239","111","38","13","1","0","0","0"
"강원도 정선군 사북읍(4277025600)","2,553","1,346","622","318","197","59","10","1","0","0","0"
"강원도 정선군 신동읍(4277025900)","1,006","505","304","114","55","22","5","1","0","0","0"
"강원도 정선군 신동읍함백출장소(4277026000)","964","580","232","91","39","16","4","1","1","0","0"
"강원도 정선군 남면(4277032000)","1,835","1,013","493","194","92","36","6","1","0","0","0"
"강원도 정선군 북평면(4277034000)","1,342","680","396","140","74","37","10","2","1","1","1"
"강원도 정선군 임계면(4277035000)","2,016","1,063","626","196","91","33","6","1","0","0","0"
"강원도 정선군 화암면(4277036000)","939","524","256","83","45","22","8","1","0","0","0"
"강원도 정선군 여량면(4277037000)","1,155","610","357","117","49","16","4","1","0","1","0"
"강원도 철원군 (4278000000)","20,862","9,281","5,428","2,967","2,204","731","186","44","10","5","6"
"강원도 철원군 철원읍(4278025000)","2,437","971","666","399","280","91","24","5","1","0","0"
"강원도 철원군 김화읍(4278025300)","1,657","742","390","251","198","58","11","5","0","2","0"
"강원도 철원군 갈말읍(4278025600)","5,743","2,708","1,404","754","613","209","40","8","3","1","3"
"강원도 철원군 동송읍(4278025900)","7,088","3,003","1,923","1,054","746","261","77","17","4","2","1"
"강원도 철원군 서면(4278031000)","1,050","617","216","113","82","16","4","0","0","0","2"
"강원도 철원군 서면와수출장소(4278031500)","1,717","701","485","255","184","63","20","8","1","0","0"
"강원도 철원군 근남면(4278032000)","1,111","515","316","137","98","33","10","1","1","0","0"
"강원도 철원군 근북면(4278033000)","59","24","28","4","3","0","0","0","0","0","0"
"강원도 화천군 (4279000000)","12,556","6,431","2,952","1,537","1,141","370","88","24","8","1","4"
"강원도 화천군 화천읍(4279025000)","3,976","1,801","925","578","463","166","36","5","1","1","0"
"강원도 화천군 간동면(4279031000)","1,534","844","414","154","79","30","5","6","2","0","0"
"강원도 화천군 하남면(4279032000)","1,375","613","366","217","120","41","13","3","1","0","1"
"강원도 화천군 상서면(4279033000)","2,477","1,566","495","225","133","43","12","1","1","0","1"
"강원도 화천군 사내면(4279034000)","3,194","1,607","752","363","346","90","22","9","3","0","2"
"강원도 양구군 (4280000000)","10,660","5,011","2,661","1,423","1,082","365","88","18","7","2","3"
"강원도 양구군 양구읍(4280025000)","6,172","2,553","1,487","952","824","276","64","9","4","1","2"
"강원도 양구군 국토정중앙면(4280031500)","1,877","998","508","218","97","42","8","4","1","1","0"
"강원도 양구군 동면(4280032000)","1,153","628","308","118","64","27","6","2","0","0","0"
"강원도 양구군 방산면(4280033000)","791","495","180","59","40","9","5","1","2","0","0"
"강원도 양구군 해안면(4280034000)","667","337","178","76","57","11","5","2","0","0","1"
"강원도 인제군 (4281000000)","16,380","8,042","4,004","2,081","1,597","505","111","31","6","2","1"
"강원도 인제군 인제읍(4281025000)","4,730","1,976","1,130","729","650","197","41","7","0","0","0"
"강원도 인제군 인제읍귀둔출장소(4281025100)","269","119","88","35","16","8","2","0","0","1","0"
"강원도 인제군 남면(4281031000)","2,027","1,072","496","239","155","44","12","6","2","0","1"
"강원도 인제군 북면(4281032000)","4,137","2,098","974","505","387","130","28","12","3","0","0"
"강원도 인제군 기린면(4281033000)","2,599","1,294","679","299","238","65","18","5","1","0","0"
"강원도 인제군 서화면(4281034000)","1,464","836","328","173","88","31","7","1","0","0","0"
"강원도 인제군 상남면(4281035000)","1,154","647","309","101","63","30","3","0","0","1","0"
"강원도 고성군 (4282000000)","15,064","7,998","3,952","1,638","1,060","333","58","21","3","1","0"
"강원도 고성군 간성읍(4282025000)","3,508","1,656","853","429","420","125","19","6","0","0","0"
"강원도 고성군 거진읍(4282025300)","3,524","1,967","984","328","169","63","12","1","0","0","0"
"강원도 고성군 현내면(4282031000)","1,360","763","388","127","53","20","3","6","0","0","0"
"강원도 고성군 죽왕면(4282032000)","1,995","1,097","537","212","102","35","8","2","2","0","0"
"강원도 고성군 토성면(4282033000)","4,677","2,515","1,190","542","316","90","16","6","1","1","0"
"강원도 양양군 (4283000000)","14,759","7,185","4,215","1,771","1,119","348","92","24","2","2","1"
"강원도 양양군 양양읍(4283025000)","6,242","2,811","1,647","863","670","203","39","8","1","0","0"
"강원도 양양군 서면(4283031000)","1,501","753","430","177","87","36","12","6","0","0","0"
"강원도 양양군 손양면(4283032000)","1,250","613","382","154","65","22","9","4","0","0","1"
"강원도 양양군 현북면(4283033000)","1,536","828","490","132","58","16","8","2","0","2","0"
"강원도 양양군 현남면(4283034000)","1,724","921","525","168","73","25","9","3","0","0","0"
"강원도 양양군 강현면(4283035000)","2,506","1,259","741","277","166","46","15","1","1","0","0"
"충청북도  (4300000000)","760,672","329,471","192,680","114,497","92,155","25,410","4,920","1,087","271","95","86"
"충청북도 청주시 (4311000000)","387,016","159,447","89,756","63,799","56,255","14,590","2,468","517","121","40","23"
"충청북도 청주시 상당구 (4311100000)","84,548","30,506","21,603","14,997","13,125","3,516","629","121","37","13","1"
"충청북도 청주시 상당구 낭성면(4311131000)","1,229","580","424","131","69","17","5","1","1","1","0"
"충청북도 청주시 상당구 미원면(4311132000)","2,863","1,500","933","272","99","39","16","3","1","0","0"
"충청북도 청주시 상당구 가덕면(4311133000)","2,087","948","729","251","115","28","12","4","0","0","0"
"충청북도 청주시 상당구 남일면(4311134000)","3,231","1,251","1,007","511","309","111","35","4","2","1","0"
"충청북도 청주시 상당구 문의면(4311135000)","2,049","949","668","234","121","53","18","3","2","0","1"
"충청북도 청주시 상당구 중앙동(4311152500)","3,487","1,645","870","506","340","99","22","5","0","0","0"
"충청북도 청주시 상당구 성안동(4311154500)","3,953","2,324","857","418","258","76","12","6","2","0","0"
