"행정구역","2025년12월_전체세대","2025년12월_1인세대","2025년12월_2인세대","2025년12월_3인세대","2025년12월_4인세대","2025년12월_5인세대","2025년12월_6인세대","2025년12월_7인세대","2025년12월_8인세대","2025년12월_9인세대","2025년12월_10인이상세대"
"경기도 용인시 수지구 신봉동(4146553000)","14,748","2,774","3,471","3,923","3,637","723","155","42","17","3","3"
"경기도 용인시 수지구 죽전1동(4146554000)","11,066","2,624","2,705","2,786","2,347","472","105","19","6","2","0"
"경기도 용인시 수지구 죽전2동(4146555000)","7,155","2,153","1,854","1,670","1,228","190","48","7","5","0","0"
"경기도 용인시 수지구 죽전3동(4146555500)","10,920","3,601","2,425","2,310","2,133","363","61","20","5","1","1"
"경기도 용인시 수지구 동천동(4146556000)","19,711","5,035","4,675","4,957","4,130","697","153","36","7","11","10"
"경기도 용인시 수지구 상현1동(4146557000)","6,534","840","1,410","1,855","1,831","456","101","26","12","3","0"
"경기도 용인시 수지구 상현2동(4146558000)","11,413","1,804","2,794","3,097","2,890","626","151","33","13","5","0"
"경기도 용인시 수지구 상현3동(4146558500)","11,096","3,637","2,271","2,409","2,225","448","78","18","4","4","2"
"경기도 용인시 수지구 성복동(4146559000)","18,723","2,809","4,561","5,002","4,859","1,098","267","95","17","9","6"
"경기도 파주시 (4148000000)","233,305","87,361","57,608","43,289","34,511","8,459","1,611","318","87","43","18"
"경기도 파주시 문산읍(4148025000)","22,567","9,439","5,655","3,573","2,857","843","156","29","10","4","1"
"경기도 파주시 파주읍(4148025300)","7,461","4,030","1,936","836","460","148","42","5","3","0","1"
"경기도 파주시 법원읍(4148025600)","5,119","2,721","1,429","559","291","82","27","5","3","1","1"
"경기도 파주시 조리읍(4148026200)","12,468","4,758","3,478","2,173","1,432","460","121","32","10","2","2"
"경기도 파주시 월롱면(4148031000)","5,543","4,235","784","324","127","56","12","4","0","1","0"
"경기도 파주시 탄현면(4148032000)","7,713","4,040","1,916","1,008","518","170","46","10","2","2","1"
"경기도 파주시 광탄면(4148035000)","5,566","2,989","1,419","659","323","119","39","12","4","0","2"
"경기도 파주시 파평면(4148036000)","1,929","1,007","569","211","97","34","6","3","2","0","0"
"경기도 파주시 적성면(4148037000)","3,425","1,660","967","462","229","80","19","5","1","0","2"
"경기도 파주시 장단면(4148039000)","319","122","96","57","21","15","4","4","0","0","0"
"경기도 파주시 금촌1동(4148051000)","12,512","7,424","2,706","1,355","783","187","41","9","4","3","0"
"경기도 파주시 금촌2동(4148052000)","12,673","4,143","3,291","2,479","2,079","568","102","8","1","1","1"
"경기도 파주시 금촌3동(4148053000)","10,539","3,616","2,838","2,088","1,442","423","106","19","2","3","2"
"경기도 파주시 교하동(4148054000)","3,704","1,857","973","466","278","96","25","8","0","1","0"
"경기도 파주시 운정1동(4148055000)","23,519","7,181","5,943","5,014","4,286","912","141","30","7","5","0"
"경기도 파주시 운정2동(4148056000)","24,527","6,331","5,606","5,662","5,497","1,198","183","31","10","7","2"
"경기도 파주시 운정3동(4148057000)","26,862","7,695","6,440","5,834","5,491","1,155","184","42","13","8","0"
"경기도 파주시 운정4동(4148058000)","10,586","3,633","2,986","2,090","1,368","392","84","23","6","3","1"
"경기도 파주시 운정5동(4148059000)","22,078","5,348","5,347","5,405","4,618","1,096","223","31","8","1","1"
"경기도 파주시 운정6동(4148060000)","14,195","5,132","3,229","3,034","2,314","425","50","8","1","1","1"
"경기도 이천시 (4150000000)","106,808","47,098","25,923","16,783","12,702","3,390","674","166","49","13","10"
"경기도 이천시 장호원읍(4150025000)","6,978","2,978","2,127","978","646","190","43","10","5","0","1"
"경기도 이천시 부발읍(4150025300)","17,276","7,526","3,950","2,780","2,293","599","94","27","6","1","0"
"경기도 이천시 신둔면(4150031000)","6,840","3,058","1,864","1,023","651","187","42","11","1","3","0"
"경기도 이천시 백사면(4150032000)","5,908","2,125","1,953","973","634","158","49","11","5","0","0"
"경기도 이천시 호법면(4150033000)","3,078","1,628","768","385","201","71","19","3","2","0","1"
"경기도 이천시 마장면(4150034000)","8,325","4,273","1,810","1,109","819","245","48","16","2","1","2"
"경기도 이천시 대월면(4150035000)","8,197","4,561","1,649","1,006","741","189","33","12","3","2","1"
"경기도 이천시 모가면(4150036000)","2,248","1,174","663","248","92","49","15","7","0","0","0"
"경기도 이천시 설성면(4150037000)","2,409","1,269","687","289","103","40","16","4","0","1","0"
"경기도 이천시 율면(4150038000)","1,395","715","472","124","50","28","2","3","1","0","0"
"경기도 이천시 창전동(4150051000)","8,297","4,400","2,020","1,035","597","180","51","10","3","1","0"
"경기도 이천시 증포동(4150051500)","21,480","5,558","4,845","4,976","4,736","1,124","181","37","15","4","4"
"경기도 이천시 중리동(4150052000)","8,861","5,350","1,753","977","555","172","42","7","4","0","1"
"경기도 이천시 관고동(4150053000)","5,516","2,483","1,362","880","584","158","39","8","2","0","0"
"경기도 안성시 (4155000000)","97,042","43,901","25,155","14,476","10,014","2,711","584","121","44","9","27"
"경기도 안성시 공도읍(4155025000)","31,261","12,035","8,034","5,501","4,379","1,069","197","30","11","2","3"
"경기도 안성시 보개면(4155031000)","2,461","1,097","819","302","152","62","17","8","2","1","1"
"경기도 안성시 금광면(4155032000)","3,578","1,744","1,030","431","258","83","23","6","2","0","1"
"경기도 안성시 서운면(4155033000)","1,588","746","520","194","81","37","8","1","0","0","1"
"경기도 안성시 미양면(4155034000)","2,878","1,462","873","319","147","55","13","5","1","0","3"
"경기도 안성시 대덕면(4155035000)","8,155","4,792","1,740","870","554","150","34","9","3","2","1"
"경기도 안성시 양성면(4155036000)","2,598","1,320","772","301","124","46","20","8","2","1","4"
"경기도 안성시 원곡면(4155038000)","3,580","1,978","927","407","181","64","18","1","2","0","2"
"경기도 안성시 일죽면(4155039000)","3,809","1,887","1,180","437","203","76","19","3","2","1","1"
"경기도 안성시 죽산면(4155040000)","3,726","2,067","1,017","372","185","56","21","2","0","0","6"
"경기도 안성시 삼죽면(4155041000)","2,303","1,482","543","158","73","33","10","2","1","0","1"
"경기도 안성시 고삼면(4155042000)","1,001","535","293","89","53","21","7","3","0","0","0"
"경기도 안성시 안성1동(4155051000)","5,430","2,428","1,513","811","477","142","51","7","0","0","1"
"경기도 안성시 안성2동(4155052000)","12,693","5,863","2,770","2,064","1,493","403","71","22","6","1","0"
"경기도 안성시 안성3동(4155053000)","11,981","4,465","3,124","2,220","1,654","414","75","14","12","1","2"
"경기도 김포시 (4157000000)","207,222","72,133","49,742","40,992","34,462","7,815","1,546","373","113","27","19"
"경기도 김포시 통진읍(4157025000)","18,629","9,428","4,811","2,362","1,534","380","88","22","3","1","0"
"경기도 김포시 고촌읍(4157025300)","19,494","4,821","4,560","4,633","4,305","927","187","40","14","6","1"
"경기도 김포시 양촌읍(4157025600)","16,219","8,172","4,165","2,102","1,344","339","75","15","4","1","2"
"경기도 김포시 대곶면(4157034000)","5,187","2,946","1,276","543","288","97","27","7","2","0","1"
"경기도 김포시 월곶면(4157035000)","3,061","1,810","782","283","131","31","13","7","1","0","3"
"경기도 김포시 하성면(4157036000)","4,008","1,884","1,199","553","244","76","40","8","4","0","0"
"경기도 김포시 김포본동(4157051500)","22,297","5,480","5,961","5,272","4,341","995","184","45","12","4","3"
"경기도 김포시 장기본동(4157052500)","13,754","2,671","3,215","3,368","3,418","856","171","43","7","3","2"
"경기도 김포시 사우동(4157054000)","9,484","3,611","2,477","1,844","1,231","250","57","14","0","0","0"
"경기도 김포시 풍무동(4157055000)","23,597","6,728","5,559","5,315","4,525","1,127","256","55","25","7","0"
"경기도 김포시 장기동(4157056000)","16,094","4,785","3,554","3,563","3,371","677","99","31","12","0","2"
"경기도 김포시 구래동(4157057000)","21,331","9,572","4,330","3,559","3,039","675","120","24","9","2","1"
"경기도 김포시 마산동(4157057500)","15,358","5,505","3,582","3,010","2,607","543","77","26","8","0","0"
"경기도 김포시 운양동(4157058000)","18,709","4,720","4,271","4,585","4,084","842","152","36","12","3","4"
"경기도 화성시 (4159000000)","428,268","159,620","93,217","81,900","74,367","15,825","2,574","549","141","39","36"
"경기도 화성시 봉담읍(4159025300)","46,854","15,711","11,371","9,606","7,941","1,824","322","54","16","3","6"
"경기도 화성시 우정읍(4159025600)","9,286","4,994","2,369","1,051","592","208","54","16","1","1","0"
"경기도 화성시 향남읍(4159025900)","41,097","19,579","8,241","6,051","5,498","1,402","247","56","17","4","2"
"경기도 화성시 남양읍(4159026200)","30,020","14,270","6,885","4,594","3,221","807","173","54","8","4","4"
"경기도 화성시 매송면(4159031000)","3,387","1,709","943","451","210","51","16","5","2","0","0"
"경기도 화성시 비봉면(4159032000)","8,719","4,342","2,303","1,240","667","136","25","5","0","0","1"
"경기도 화성시 마도면(4159033000)","3,873","2,309","931","358","180","62","13","13","3","1","3"
"경기도 화성시 송산면(4159034000)","5,537","2,768","1,595","650","322","136","47","12","4","1","2"
"경기도 화성시 서신면(4159035000)","4,074","2,229","1,185","412","161","58","17","7","2","1","2"
"경기도 화성시 팔탄면(4159036000)","5,801","3,697","1,333","453","216","67","28","5","1","0","1"
"경기도 화성시 장안면(4159037000)","5,252","2,989","1,339","506","267","106","29","12","1","0","3"
"경기도 화성시 양감면(4159040000)","2,327","1,438","568","188","81","37","13","2","0","0","0"
"경기도 화성시 정남면(4159041000)","5,871","3,329","1,447","620","337","104","26","4","2","0","2"
"경기도 화성시 새솔동(4159051500)","9,052","1,138","1,957","2,595","2,668","577","101","12","4","0","0"
"경기도 화성시 진안동(4159052000)","23,382","10,490","4,593","4,088","3,399","681","104","20","6","0","1"
"경기도 화성시 병점1동(4159053000)","15,823","6,081","3,480","3,001","2,582","561","89","22","5","2","0"
"경기도 화성시 병점2동(4159054000)","8,751","2,487","2,097","1,790","1,878","417","64","14","3","0","1"
"경기도 화성시 반월동(4159055000)","13,338","2,540","2,945","3,580","3,357","765","117","27","5","2","0"
"경기도 화성시 기배동(4159056000)","6,078","1,514","1,584","1,452","1,164","308","41","11","3","0","1"
"경기도 화성시 화산동(4159057000)","13,034","5,446","3,249","2,224","1,631","385","78","16","3","2","0"
"경기도 화성시 동탄1동(4159058500)","20,768","7,617","3,490","4,365","4,410","751","97","29","8","1","0"
"경기도 화성시 동탄2동(4159058600)","11,830","2,221","2,438","2,805","3,524","714","111","8","5","2","2"
"경기도 화성시 동탄3동(4159058700)","17,407","6,727","3,493","3,306","3,187","574","91","21","4","4","0"
"경기도 화성시 동탄4동(4159058800)","16,783","1,663","2,910","4,853","6,219","993","107","20","13","4","1"
"경기도 화성시 동탄5동(4159059000)","21,795","8,937","4,491","3,973","3,625","641","100","24","4","0","0"
"경기도 화성시 동탄6동(4159060000)","19,899","7,946","3,537","3,667","3,699","888","135","20","5","1","1"
"경기도 화성시 동탄7동(4159061000)","22,673","6,686","4,773","5,088","5,014","966","110","24","7","3","2"
"경기도 화성시 동탄8동(4159062000)","13,854","3,110","2,979","3,560","3,401","682","100","13","7","1","1"
"경기도 화성시 동탄9동(4159063000)","21,703","5,653","4,691","5,373","4,916","924","119","23","2","2","0"
"경기도 광주시 (4161000000)","175,865","62,804","47,022","33,932","24,236","6,146","1,320","290","81","22","12"
"경기도 광주시 초월읍(4161025300)","22,795","7,999","6,145","4,363","3,210","823","197","44","12","0","2"
"경기도 광주시 곤지암읍(4161025900)","11,080","5,530","2,769","1,512","955","243","46","16","5","2","2"
"경기도 광주시 도척면(4161033000)","4,946","2,614","1,280","595","315","110","26","4","2","0","0"
"경기도 광주시 퇴촌면(4161034000)","7,597","3,184","2,311","1,150","654","213","66","13","5","1","0"
"경기도 광주시 남종면(4161035000)","780","403","234","93","34","13","2","1","0","0","0"
"경기도 광주시 남한산성면(4161037000)","1,092","486","306","164","96","30","8","2","0","0","0"
"경기도 광주시 경안동(4161051000)","13,157","5,543","3,184","2,211","1,731","390","74","16","7","1","0"
"경기도 광주시 송정동(4161052000)","10,370","3,879","2,721","1,927","1,397","358","61","21","3","3","0"
"경기도 광주시 쌍령동(4161054000)","7,027","1,921","1,978","1,610","1,157","276","64","17","3","0","1"
"경기도 광주시 탄벌동(4161055000)","18,389","5,880","5,331","3,711","2,608","665","152","27","10","1","4"
"경기도 광주시 광남1동(4161056000)","14,172","5,054","4,019","2,849","1,715","431","76","20","5","3","0"
"경기도 광주시 광남2동(4161057000)","11,742","1,935","2,818","3,273","2,977","599","108","20","8","4","0"
"경기도 광주시 오포1동(4161058000)","12,267","3,471","3,128","2,792","2,210","538","106","12","6","3","1"
"경기도 광주시 오포2동(4161059000)","13,415","4,242","3,495","2,786","2,121","615","128","25","3","0","0"
"경기도 광주시 신현동(4161060000)","16,871","6,875","4,503","2,982","1,877","472","124","26","9","3","0"
"경기도 광주시 능평동(4161061000)","10,165","3,788","2,800","1,914","1,179","370","82","26","3","1","2"
"경기도 양주시 (4163000000)","132,518","48,810","35,041","24,741","18,168","4,650","840","192","52","14","10"
"경기도 양주시 백석읍(4163025000)","12,161","4,855","3,602","1,971","1,270","348","82","22","5","2","4"
"경기도 양주시 은현면(4163031000)","2,858","1,610","704","326","128","61","19","9","1","0","0"
"경기도 양주시 남면(4163032000)","3,418","1,925","898","325","188","57","20","3","1","0","1"
"경기도 양주시 광적면(4163033000)","5,554","2,866","1,459","686","364","113","47","13","5","0","1"
"경기도 양주시 장흥면(4163034000)","7,032","3,316","1,993","1,051","480","129","44","15","1","2","1"
"경기도 양주시 양주1동(4163051000)","2,373","1,183","656","307","145","63","13","4","1","1","0"
"경기도 양주시 양주2동(4163052000)","20,741","6,588","5,781","3,990","3,223","917","178","44","13","5","2"
"경기도 양주시 회천1동(4163053000)","5,084","2,228","1,330","879","482","137","20","8","0","0","0"
"경기도 양주시 회천2동(4163054000)","20,871","7,533","5,651","4,102","2,791","658","106","23","7","0","0"
"경기도 양주시 회천3동(4163055000)","11,019","3,967","3,013","2,025","1,509","427","56","15","5","2","0"
"경기도 양주시 옥정1동(4163057000)","18,959","7,079","4,711","3,730","2,737","577","102","18","4","0","1"
"경기도 양주시 옥정2동(4163058000)","22,448","5,660","5,243","5,349","4,851","1,163","153","18","9","2","0"
"경기도 포천시 (4165000000)","73,702","36,181","19,549","9,780","5,988","1,677","390","90","27","13","7"
"경기도 포천시 소흘읍(4165025000)","20,122","8,191","5,402","3,351","2,377","635","126","24","8","6","2"
"경기도 포천시 군내면(4165031000)","5,003","2,418","1,270","697","445","134","30","7","2","0","0"
"경기도 포천시 내촌면(4165032000)","2,481","1,478","629","218","111","29","13","2","1","0","0"
"경기도 포천시 가산면(4165033000)","4,244","2,478","1,038","444","206","51","14","8","1","2","2"
"경기도 포천시 신북면(4165034000)","6,137","3,328","1,605","661","400","107","27","6","1","1","1"
"경기도 포천시 창수면(4165035000)","1,116","585","358","112","39","16","5","0","1","0","0"
"경기도 포천시 영중면(4165036000)","2,607","1,473","722","233","126","37","12","3","0","1","0"
"경기도 포천시 일동면(4165037000)","4,832","2,576","1,285","533","297","103","23","9","6","0","0"
"경기도 포천시 이동면(4165038000)","3,238","1,852","794","347","183","43","15","4","0","0","0"
"경기도 포천시 영북면(4165039000)","4,146","2,257","1,103","446","237","79","19","3","1","0","1"
"경기도 포천시 관인면(4165040000)","1,394","715","433","158","53","25","6","4","0","0","0"
"경기도 포천시 화현면(4165041000)","1,384","789","361","133","62","28","7","2","1","1","0"
"경기도 포천시 포천동(4165051000)","9,526","4,279","2,562","1,441","930","247","54","10","2","1","0"
"경기도 포천시 선단동(4165052000)","7,472","3,762","1,987","1,006","522","143","39","8","3","1","1"
"경기도 여주시 (4167000000)","56,850","25,322","16,243","8,076","5,056","1,604","372","131","27","10","9"
"경기도 여주시 가남읍(4167025000)","7,442","3,649","2,055","941","549","197","33","15","1","2","0"
"경기도 여주시 점동면(4167031000)","2,356","1,051","813","286","129","50","17","8","1","0","1"
"경기도 여주시 흥천면(4167032000)","2,498","1,091","840","320","159","53","23","9","2","0","1"
"경기도 여주시 금사면(4167033000)","1,602","814","529","162","64","20","8","3","2","0","0"
"경기도 여주시 세종대왕면(4167034500)","2,943","1,384","913","377","166","59","28","10","2","2","2"
"경기도 여주시 대신면(4167035000)","3,519","1,724","1,114","401","185","65","21","5","2","2","0"
"경기도 여주시 북내면(4167036000)","2,464","1,202","770","271","132","62","19","7","1","0","0"
"경기도 여주시 강천면(4167037000)","2,393","1,255","687","251","121","49","16","7","5","0","2"
"경기도 여주시 산북면(4167038000)","1,254","582","395","153","79","31","7","4","0","1","2"
"경기도 여주시 여흥동(4167051000)","10,623","4,998","2,964","1,413","874","280","68","21","3","1","1"
"경기도 여주시 중앙동(4167052000)","11,404","4,388","2,832","2,091","1,547","437","82","21","4","2","0"
"경기도 여주시 오학동(4167053000)","8,352","3,184","2,331","1,410","1,051","301","50","21","4","0","0"
"경기도 연천군 (4180000000)","22,487","11,198","6,212","2,656","1,666","565","135","38","9","4","4"
"경기도 연천군 연천읍(4180025000)","4,283","2,147","1,137","518","351","103","14","11","2","0","0"
"경기도 연천군 전곡읍(4180025300)","9,338","4,242","2,457","1,290","942","316","68","14","5","1","3"
"경기도 연천군 군남면(4180031000)","1,639","832","501","178","81","34","10","2","0","0","1"
"경기도 연천군 청산면(4180032000)","2,383","1,403","609","221","95","40","11","3","0","1","0"
"경기도 연천군 백학면(4180033000)","1,347","666","421","158","68","20","13","1","0","0","0"
"경기도 연천군 미산면(4180034000)","960","506","301","90","35","16","7","4","1","0","0"
"경기도 연천군 왕징면(4180035000)","585","309","195","43","25","7","3","1","0","2","0"
"경기도 연천군 신서면(4180036000)","1,459","859","420","108","44","18","8","2","0","0","0"
"경기도 연천군 중면(4180037000)","92","51","24","7","8","1","0","0","1","0","0"
"경기도 연천군 장남면(4180038000)","401","183","147","43","17","10","1","0","0","0","0"
"경기도 가평군 (4182000000)","33,116","16,787","9,097","3,915","2,313","731","192","58","12","1","10"
"경기도 가평군 가평읍(4182025000)","10,657","4,801","3,002","1,508","981","274","68","21","2","0","0"
"경기도 가평군 설악면(4182031000)","5,511","2,990","1,486","559","300","113","40","14","6","1","2"
"경기도 가평군 청평면(4182032500)","7,306","3,811","1,977","863","471","141","30","10","3","0","0"
"경기도 가평군 상면(4182033000)","3,146","1,726","932","288","121","51","24","3","1","0","0"
"경기도 가평군 조종면(4182034500)","4,377","2,231","1,107","510","367","129","18","7","0","0","8"
"경기도 가평군 북면(4182035000)","2,119","1,228","593","187","73","23","12","3","0","0","0"
"경기도 양평군 (4183000000)","63,654","28,412","18,832","8,498","5,512","1,752","475","112","30","6","25"
"경기도 양평군 양평읍(4183025000)","17,719","7,009","4,853","2,892","2,191","593","132","34","7","2","6"
"경기도 양평군 강상면(4183031000)","4,793","1,898","1,439","773","488","141","43","4","5","0","2"
"경기도 양평군 강하면(4183032000)","2,646","1,319","853","267","126","62","12","6","0","0","1"
"경기도 양평군 양서면(4183033000)","6,903","3,001","2,112","941","591","193","48","13","2","1","1"
"경기도 양평군 옥천면(4183034000)","4,187","2,005","1,222","501","291","109","49","9","0","0","1"
"경기도 양평군 서종면(4183035000)","5,099","2,452","1,409","649","411","123","44","7","2","1","1"
"경기도 양평군 단월면(4183036000)","2,123","1,112","667","199","90","28","17","3","2","0","5"
"경기도 양평군 청운면(4183037000)","2,170","1,185","681","186","76","29","10","0","0","0","3"
"경기도 양평군 양동면(4183038000)","2,447","1,240","823","217","108","35","14","3","3","2","2"
"경기도 양평군 지평면(4183039500)","3,589","1,744","1,190","369","191","64","20","9","2","0","0"
"경기도 양평군 용문면(4183040000)","9,272","4,204","2,659","1,206","803","307","68","16","7","0","2"
"경기도 양평군 개군면(4183041000)","2,706","1,243","924","298","146","68","18","8","0","0","1"
"강원특별자치도  (5100000000)","768,900","354,588","212,452","108,954","70,249","17,829","3,663","841","202","63","59"
"강원특별자치도 춘천시 (5111000000)","138,329","60,122","35,940","21,945","15,594","3,748","757","157","43","13","10"
"강원특별자치도 춘천시 신북읍(5111025000)","3,599","1,624","1,166","484","229","64","23","7","1","0","1"
"강원특별자치도 춘천시 동면(5111031000)","8,115","2,854","2,200","1,384","1,253","345","63","11","4","0","1"
"강원특별자치도 춘천시 동산면(5111032000)","774","393","249","85","31","12","3","1","0","0","0"
"강원특별자치도 춘천시 신동면(5111033000)","1,241","492","414","185","101","38","8","3","0","0","0"
"강원특별자치도 춘천시 남면(5111034000)","650","399","179","47","17","3","3","1","0","0","1"
"강원특별자치도 춘천시 서면(5111035000)","1,972","986","628","202","114","27","11","3","0","0","1"
"강원특별자치도 춘천시 사북면(5111036000)","1,347","744","414","125","39","17","5","2","0","0","1"
"강원특별자치도 춘천시 북산면(5111038000)","620","373","197","39","6","3","2","0","0","0","0"
"강원특별자치도 춘천시 동내면(5111039000)","10,389","4,090","2,785","1,779","1,312","340","61","14","7","0","1"
"강원특별자치도 춘천시 남산면(5111040000)","1,942","1,085","589","170","62","23","10","3","0","0","0"
"강원특별자치도 춘천시 교동(5111052000)","2,671","1,957","458","165","65","16","8","1","0","1","0"
"강원특별자치도 춘천시 조운동(5111053000)","1,536","977","360","118","49","21","7","3","1","0","0"
"강원특별자치도 춘천시 약사명동(5111054500)","2,389","846","629","498","343","62","10","0","1","0","0"
"강원특별자치도 춘천시 근화동(5111057000)","4,455","2,217","956","630","482","135","31","4","0","0","0"
"강원특별자치도 춘천시 소양동(5111058000)","4,797","1,886","1,299","861","588","127","32","4","0","0","0"
"강원특별자치도 춘천시 후평1동(5111060000)","6,262","3,540","1,545","684","370","92","23","7","1","0","0"
"강원특별자치도 춘천시 후평2동(5111061000)","6,275","2,490","1,635","1,147","753","195","45","9","0","0","1"
"강원특별자치도 춘천시 후평3동(5111061100)","8,856","3,435","2,510","1,573","1,038","240","42","13","3","2","0"
"강원특별자치도 춘천시 효자1동(5111062000)","1,892","767","534","328","206","44","12","0","1","0","0"
"강원특별자치도 춘천시 효자2동(5111063000)","8,494","6,264","1,301","550","285","74","12","6","1","1","0"
"강원특별자치도 춘천시 효자3동(5111064000)","2,813","1,915","541","200","113","32","10","1","1","0","0"
"강원특별자치도 춘천시 석사동(5111065000)","15,284","6,565","3,778","2,440","1,905","478","92","17","5","4","0"
"강원특별자치도 춘천시 퇴계동(5111066000)","19,947","6,791","5,516","3,906","2,954","645","105","21","6","3","0"
"강원특별자치도 춘천시 강남동(5111067500)","11,070","3,622","3,187","2,271","1,619","306","50","10","3","0","2"
"강원특별자치도 춘천시 신사우동(5111070500)","10,939","3,810","2,870","2,074","1,660","409","89","16","8","2","1"
"강원특별자치도 원주시 (5113000000)","176,165","75,511","46,662","28,923","19,460","4,549","813","165","50","18","14"
"강원특별자치도 원주시 문막읍(5113025000)","8,907","4,230","2,566","1,166","687","187","55","8","8","0","0"
"강원특별자치도 원주시 소초면(5113031000)","4,423","2,208","1,398","503","228","67","10","7","0","1","1"
"강원특별자치도 원주시 호저면(5113032000)","1,774","851","607","194","79","30","11","0","1","0","1"
"강원특별자치도 원주시 지정면(5113033000)","13,612","3,964","3,596","3,100","2,378","490","66","16","2","0","0"
"강원특별자치도 원주시 부론면(5113035000)","1,292","710","415","125","32","7","2","1","0","0","0"
"강원특별자치도 원주시 귀래면(5113036000)","1,206","622","435","98","26","15","6","2","2","0","0"
"강원특별자치도 원주시 흥업면(5113037000)","5,522","3,298","1,186","552","344","108","27","7","0","0","0"
"강원특별자치도 원주시 판부면(5113038000)","4,013","2,087","1,011","501","302","85","19","3","3","2","0"
"강원특별자치도 원주시 신림면(5113039000)","2,038","1,004","720","216","66","25","7","0","0","0","0"
"강원특별자치도 원주시 중앙동(5113051500)","1,406","953","302","99","36","9","6","0","0","1","0"
"강원특별자치도 원주시 원인동(5113052000)","2,095","1,146","547","252","107","36","6","1","0","0","0"
"강원특별자치도 원주시 개운동(5113053000)","5,788","2,440","1,715","926","537","128","31","7","3","1","0"
"강원특별자치도 원주시 명륜1동(5113054100)","3,643","1,421","1,144","613","340","100","20","4","0","1","0"
"강원특별자치도 원주시 명륜2동(5113054200)","8,956","4,187","2,155","1,381","976","191","49","13","3","1","0"
"강원특별자치도 원주시 단구동(5113055000)","19,854","8,413","5,206","3,401","2,211","519","78","15","8","1","2"
"강원특별자치도 원주시 일산동(5113056000)","4,638","2,598","1,146","521","278","69","17","5","3","1","0"
"강원특별자치도 원주시 학성동(5113057500)","2,292","1,178","659","278","130","36","9","0","2","0","0"
"강원특별자치도 원주시 단계동(5113059000)","13,033","5,350","3,741","2,302","1,312","274","35","13","2","2","2"
"강원특별자치도 원주시 우산동(5113060000)","6,715","3,350","1,570","983","626","145","34","7","0","0","0"
"강원특별자치도 원주시 태장1동(5113061000)","6,333","3,057","1,526","884","654","183","23","5","0","0","1"
"강원특별자치도 원주시 태장2동(5113062000)","11,910","4,904","3,519","1,957","1,172","297","53","5","1","0","2"
"강원특별자치도 원주시 봉산동(5113063500)","3,772","1,773","1,140","515","269","63","9","3","0","0","0"
"강원특별자치도 원주시 행구동(5113065000)","3,614","1,158","1,075","695","501","130","39","10","3","0","3"
"강원특별자치도 원주시 무실동(5113066000)","17,179","6,396","4,299","3,213","2,585","599","72","12","1","1","1"
"강원특별자치도 원주시 반곡관설동(5113067500)","22,150","8,213","4,984","4,448","3,584","756","129","21","8","6","1"
"강원특별자치도 강릉시 (5115000000)","105,025","47,502","29,818","15,329","9,561","2,255","426","100","18","10","6"
"강원특별자치도 강릉시 주문진읍(5115025000)","8,842","4,646","2,667","966","402","126","24","9","1","1","0"
"강원특별자치도 강릉시 성산면(5115031000)","1,768","787","594","237","108","31","10","1","0","0","0"
"강원특별자치도 강릉시 왕산면(5115032000)","877","455","306","82","19","12","1","1","0","1","0"
"강원특별자치도 강릉시 구정면(5115033000)","2,017","838","664","283","163","47","16","4","0","1","1"
"강원특별자치도 강릉시 강동면(5115034000)","2,111","1,097","653","231","86","26","14","4","0","0","0"
"강원특별자치도 강릉시 옥계면(5115035000)","1,870","955","630","179","76","26","4","0","0","0","0"
"강원특별자치도 강릉시 사천면(5115036000)","2,933","1,518","855","325","170","46","15","4","0","0","0"
"강원특별자치도 강릉시 연곡면(5115037000)","3,437","1,671","1,083","394","212","62","8","4","3","0","0"
"강원특별자치도 강릉시 홍제동(5115051000)","7,018","3,208","1,805","1,114","713","149","16","9","1","3","0"
"강원특별자치도 강릉시 중앙동(5115052000)","2,513","1,561","575","226","110","31","9","1","0","0","0"
"강원특별자치도 강릉시 옥천동(5115054000)","1,900","1,226","443","138","61","27","5","0","0","0","0"
"강원특별자치도 강릉시 교1동(5115055000)","12,947","5,305","3,415","2,165","1,646","327","67","16","3","2","1"
"강원특별자치도 강릉시 교2동(5115056000)","4,778","1,878","1,397","808","540","132","17","4","2","0","0"
"강원특별자치도 강릉시 포남1동(5115057100)","5,828","2,998","1,751","655","319","86","17","2","0","0","0"
"강원특별자치도 강릉시 포남2동(5115057200)","6,244","3,258","1,725","772","382","88","14","3","0","0","2"
"강원특별자치도 강릉시 초당동(5115058000)","2,130","995","620","288","180","37","6","3","1","0","0"
"강원특별자치도 강릉시 송정동(5115059000)","4,103","1,310","1,335","799","530","107","19","2","0","1","0"
"강원특별자치도 강릉시 내곡동(5115060000)","8,755","3,683","2,401","1,452","985","194","35","5","0","0","0"
"강원특별자치도 강릉시 강남동(5115061500)","7,881","3,346","2,461","1,176","652","199","38","8","1","0","0"
"강원특별자치도 강릉시 성덕동(5115064500)","11,629","4,382","3,153","2,135","1,525","352","61","16","3","0","2"
"강원특별자치도 강릉시 경포동(5115066500)","5,444","2,385","1,285","904","682","150","30","4","3","1","0"
"강원특별자치도 동해시 (5117000000)","43,489","19,244","12,576","6,327","4,060","1,044","191","38","7","1","1"
"강원특별자치도 동해시 천곡동(5117051000)","13,832","5,734","4,078","2,071","1,484","374","74","14","3","0","0"
