기준 일자,정류소 명,정류소 번호,정류소 ID,권역,행정동 명,X 좌표,위도,Y 좌표,경도
20260228,논현9단지냇마을신영지웰A,39101,165000101,남동구,논현1동,175817.795,126.7276635,433649.2071,37.40463074
20260228,논현9단지냇마을신영지웰A,39603,165000603,남동구,논현1동,176065.0971,126.7304634,433441.0711,37.40276186
20260228,논현9단지냇마을신영지웰A,39602,165000602,남동구,논현1동,176039.1294,126.7301694,433463.5764,37.40296397
20260228,논현9단지냇마을신영지웰A정문,39600,165000600,남동구,논현고잔동,176107.3883,126.7309361,433593.4327,37.40413574
20260228,논현고잔동행정복지센터,39707,165000707,남동구,논현고잔동,175717.013,126.7265473,432980.3196,37.3986014
20260228,논현단풍마을트리플에듀,39582,165000582,남동구,논현1동,176218.6142,126.7321845,433836.3796,37.40632757
20260228,논현단풍마을트리플에듀,39616,165000616,남동구,논현고잔동,176355.6838,126.7337376,433681.4461,37.40493513
20260228,논현동힐스테이트,39708,165000708,남동구,논현고잔동,175738.4151,126.7267881,433007.3539,37.39884554
20260228,논현사거리,39504,165000504,남동구,논현고잔동,175439.1445,126.7233794,433873.5533,37.40664213
20260228,논현사거리,39505,165000505,남동구,논현고잔동,175405.5564,126.7229978,433941.9112,37.40725714
20260228,논현센트럴뷰·에코메트로5단지,39693,165000693,남동구,논현고잔동,176027.62,126.7300536,433026.8693,37.39902892
20260228,논현신일해피트리아파트,39088,165000088,남동구,논현1동,175393.4422,126.7228742,433545.9118,37.40368885
20260228,논현신일해피트리아파트,39089,165000089,남동구,논현1동,175337.0365,126.7222378,433524.1057,37.40349087
20260228,논현역,32008,121000014,코드정보 없음,논현1동,202022.7924,127.0236662,444931.8069,37.50660264
20260228,논현역,32007,121000013,코드정보 없음,반포1동,201946.3341,127.0228018,445052.5305,37.50769052
20260228,논현유승한내들,39839,165000839,남동구,논현고잔동,174871.943,126.7170519,431559.2201,37.38577466
20260228,논현유승한내들,39923,165000923,남동구,논현고잔동,174867.9701,126.7170078,431534.8901,37.38555533
20260228,논현주공1단지,39112,165000112,남동구,논현2동,174562.0688,126.7134563,434361.6772,37.41101641
20260228,논현주공2단지,39106,165000106,남동구,논현2동,174490.2473,126.7126495,434234.0011,37.40986407
20260228,논현주공아파트(인천금융고),39096,165000096,남동구,논현고잔동,174330.139,126.7108426,434187.0035,37.40943619
20260228,논현주공아파트(인천금융고),39098,165000098,남동구,논현2동,174385.3878,126.7114669,434181.0938,37.40938447
20260228,논현중앙공원·남동논현도서관,39604,165000604,남동구,논현고잔동,175742.6677,126.7268258,433319.5728,37.40165876
20260228,논현중학교,39574,165000574,남동구,논현고잔동,176471.9281,126.7350313,434283.5669,37.41036322
20260228,논현중학교,39573,165000573,남동구,논현1동,176476.8671,126.7350882,434247.8964,37.41004196
20260228,논현초등학교,39601,165000601,남동구,논현고잔동,176127.9965,126.7311683,433610.7265,37.40429209
20260228,논현파크포레,39722,165000722,남동구,논현2동,174450.4195,126.7122105,433919.3677,37.40702812
20260228,논현파크포레,39649,165000649,남동구,논현2동,174404.502,126.7116932,433881.6111,37.40668666
20260228,논현포대근린공원,92056,165001056,남동구,논현동,174074.8424,126.7079749,433736.8763,37.40537341
20260228,논현푸르지오.유호엔시티,39822,165000822,남동구,논현고잔동,176783.3398,126.7385793,433315.3441,37.40164738
20260228,논현화훼단지,39830,165000830,남동구,남촌도림동,174708.0257,126.7150786,435129.7271,37.41794055
20260228,논현화훼단지,39831,165000831,남동구,남촌도림동,174748.2371,126.715533,435125.2591,37.41790139
20260228,농기계은행앞,90036,169001036,강화군,교동면,138780.7633,126.3059074,475024.5611,37.7756804
20260228,농기계은행앞,90037,169001037,강화군,교동면,138756.0799,126.3056273,475024.6045,37.77567914
20260228,농도원,43355,169000355,강화군,불은면,151217.1296,126.4475744,467388.716,37.7076363
20260228,농도원,43178,169000178,강화군,불은면,151175.8212,126.4471062,467384.9543,37.70760021
20260228,농막골,90189,169001189,강화군,삼산면,144108.6757,126.3671812,464594.0994,37.68205298
20260228,농막골,90190,169001190,강화군,삼산면,144104.2126,126.3671311,464586.8732,37.68198761
20260228,농산물시장,40688,166000688,부평구,삼산1동,177551.9384,126.7468546,446587.8127,37.52125075
20260228,농어바위캠핑장,44140,170000140,옹진군,영흥면,152033.1924,126.459918,420033.3778,37.28102723
20260228,농어바위캠핑장,44164,170000164,옹진군,영흥면,152056.0384,126.460175,420042.6811,37.28111223
20260228,농어촌공사앞,43489,169000489,강화군,내가면,146168.5579,126.3900987,470444.5703,37.73488405
20260228,농어촌공사앞,43268,169000268,강화군,내가면,146177.5144,126.3901995,470455.6718,37.73498459
20260228,농업기술센터,43573,169000573,강화군,불은면,150239.6475,126.4365342,466741.5671,37.70175339
20260228,농업기술센터,43357,169000357,강화군,불은면,150275.637,126.4369422,466742.201,37.70176106
20260228,농장주유소,39508,165000508,남동구,간석2동,175238.7342,126.7208866,440691.8746,37.46806969
20260228,농장주유소,39472,165000472,남동구,간석2동,175270.7587,126.7212482,440701.8575,37.46816049
20260228,농협로타리,40751,166000751,부평구,부평5동,175953.3744,126.7288777,443354.6454,37.49207994
20260228,농협로타리,40248,166000248,부평구,부평3동,176117.7553,126.7307387,443285.0951,37.49145757
20260228,농협로타리,40251,166000251,부평구,부평3동,176111.979,126.730673,443296.1303,37.49155685
20260228,농협로타리,40244,166000244,부평구,부평5동,175960.5333,126.72896,443312.2264,37.49169794
20260228,농협앞,44051,170000051,옹진군,백령면,,0,,0
20260228,농협재단,28084,118000084,코드정보 없음,여의동,193686.0303,126.9293624,446793.8291,37.52335943
20260228,농협하나로마트,44165,170000165,옹진군,영흥면,154991.0661,126.493411,417699.646,37.26014823
20260228,농협하나로마트,44117,170000117,옹진군,영흥면,155009.2705,126.493617,417686.5627,37.26003123
20260228,높은마을입구,35685,161000685,중구,운북동,159110.7475,126.5383033,445656.641,37.51222724
20260228,높은마을입구,35693,161000693,중구,운북동,159114.0002,126.5383408,445644.5539,37.51211848
20260228,누산사거리,35191,232000370,기타,김포시,,0,,0
20260228,누산사거리,35189,232000418,기타,김포시,,0,,0
20260228,누산삼거리,35158,232000416,기타,김포시,,0,,0
20260228,누산삼거리,35159,232000497,기타,김포시,,0,,0
20260228,누촌,43238,169000238,강화군,양도면,147166.8876,126.401695,466709.6845,37.70129407
20260228,누촌,43360,169000360,강화군,양도면,147015.5915,126.399974,466784.9697,37.70196359
20260228,뉴고려병원,35509,232000545,계양구,장기동,,0,,0
20260228,뉴고려병원.이니스더원,35493,232000546,계양구,장기동,,0,,0
20260228,뉴그린아트빌,40876,166000876,부평구,부개1동,176563.8364,126.7358108,442403.696,37.4835277
20260228,뉴그린아트빌,40875,166000875,부평구,부개1동,176583.0685,126.7360284,442398.996,37.48348584
20260228,뉴서울1차아파트,40275,166000275,부평구,산곡2동,173849.1912,126.7050479,444383.8165,37.50129534
20260228,뉴서울3차아파트,41032,167000032,계양구,효성2동,174954.4518,126.7174554,447071.3857,37.52554066
20260228,뉴서울3차아파트,41026,167000026,계양구,효성2동,174875.8379,126.7165685,447003.0636,37.52492294
20260228,뉴서울3차아파트,41029,167000029,계양구,효성2동,174939.2268,126.717284,447047.2378,37.52532267
20260228,뉴서울6차아파트,41635,167000635,계양구,효성2동,174653.6123,126.7140522,447070.6543,37.52552583
20260228,뉴서울6차아파트,41632,167000632,계양구,효성2동,174595.2944,126.7133933,447046.9891,37.52531101
20260228,뉴서울아파트,39235,165000235,남동구,만수3동,176563.9978,126.7359605,437765.9673,37.44174201
20260228,뉴서울아파트,39234,165000234,남동구,만수3동,176587.6685,126.7362284,437753.1767,37.44162736
20260228,뉴서울아파트,89071,168001071,서구,가정2동,171671.3282,126.6803174,447007.0504,37.52486585
20260228,뉴서울아파트,40514,166000514,부평구,부개3동,176628.9161,126.7364697,444819.5618,37.50529606
20260228,뉴서울아파트,40505,166000505,부평구,부개3동,176592.5553,126.7360631,444676.8406,37.50400924
20260228,뉴서울아파트,38303,164000303,연수구,선학동,173415.8475,126.70045,436008.4027,37.42582114
20260228,뉴서울아파트,41153,167000153,계양구,작전1동,176416.2214,126.7339592,448086.8991,37.53472889
20260228,뉴서울아파트,40526,166000526,부평구,부개3동,176490.9274,126.734904,444980.0874,37.50673887
20260228,느티나무,43182,169000182,강화군,양도면,148507.2074,126.4169273,466218.9841,37.69694957
20260228,느티나무,43232,169000232,강화군,양도면,148515.5263,126.4170228,466201.9084,37.6967962
20260228,늘목,35415,161000415,중구,용유동,145982.7061,126.3903404,438608.0327,37.4480472
20260228,늘목,35414,161000414,중구,용유동,146104.2717,126.3917116,438643.1489,37.44837068
20260228,늘목마을입구,35725,161000725,중구,용유동,146099.6818,126.3916239,439132.9047,37.45278289
20260228,늘목마을입구,35529,161000529,중구,용유동,146091.4972,126.3915308,439141.2892,37.45285795
20260228,늘목마을입구삼거리,35889,161000889,중구,용유동,146086.3363,126.391471,439161.9189,37.45304352
20260228,늘목마을입구삼거리,35904,161000904,중구,용유동,146068.7889,126.3912767,439107.4839,37.45255206
20260228,늘푸른벽산.서강2차,70021,224000384,코드정보 없음,대야동,181778.4895,126.7948746,438157.1175,37.44538397
20260228,능곡마을회관,43649,169000649,강화군,불은면,156431.3671,126.5069914,462573.3904,37.66451624
20260228,능곡마을회관,43553,169000553,강화군,불은면,156450.1466,126.5072,462644.3402,37.66515634
20260228,능골,90442,169001442,강화군,선원면,156371.9271,126.5060491,467058.0469,37.70491732
20260228,능골,90432,169001432,강화군,선원면,,0,,0
20260228,능미,43922,169000922,강화군,양도면,148751.8436,126.4197065,466140.871,37.69625955
20260228,능미,43921,169000921,강화군,양도면,148752.5711,126.4197156,466128.6957,37.69614991
20260228,능안,43571,169000571,강화군,양도면,149323.4683,126.4264842,461875.5451,37.65786392
20260228,능안,43276,169000276,강화군,양도면,149309.1005,126.4263149,461969.7011,37.65871141
20260228,능촌삼거리,90370,169001370,강화군,불은면,155651.9946,126.498052,464322.5862,37.68023803
20260228,능촌입구,43560,169000560,강화군,불은면,155478.1106,126.4961012,463990.7454,37.67723993
20260228,능촌입구,43854,169000854,강화군,불은면,155507.6113,126.4964371,463966.6938,37.67702467
20260228,능허대공원,38567,164000567,연수구,옥련1동,168423.7812,126.64407,435589.6315,37.42189096
20260228,능허대공원,38777,164000779,연수구,옥련동,168267.3402,126.6422999,435654.3472,37.42246869
20260228,능허대로.소암마을,38811,164000813,연수구,동춘동,169731.9144,126.658927,433661.5839,37.40456309
20260228,능허대로.소암마을,38812,164000814,연수구,동춘동,169729.0074,126.6588953,433634.2288,37.40431652
20260228,다남동소촌마을입구,41330,167000330,계양구,계양1동,175524.4778,126.7237343,452146.3959,37.57128086
20260228,다남동소촌마을입구,41329,167000329,계양구,계양1동,175522.3453,126.7237105,452136.6294,37.5711928
20260228,다남동역골입구,41334,167000334,계양구,계양1동,175827.6542,126.727166,452149.1251,37.57131347
20260228,다남동역골입구,41333,167000333,계양구,계양1동,175827.3658,126.7271624,452158.7021,37.57139975
20260228,다남성결교회,41664,167000664,계양구,계양1동,175957.3576,126.7286401,451970.7364,37.56970963
20260228,다남성결교회,41665,167000665,계양구,계양1동,175944.1332,126.7284905,451966.1739,37.56966818
20260228,다남식당,41477,167000477,계양구,계양1동,176094.9526,126.7301938,452085.5983,37.5707481
20260228,다남식당,41478,167000478,계양구,계양1동,176067.7113,126.7298861,452065.4905,37.57056622
20260228,다리목,43845,169000845,강화군,양사면,146670.222,126.3952362,477970.7499,37.80271729
20260228,다리목,43717,169000717,강화군,양사면,146636.2302,126.3948525,477940.4529,37.80244236
20260228,다사랑마을입구,35888,161000888,중구,영종동,159194.7848,126.5392627,445496.9406,37.51079211
20260228,다사랑마을입구,35887,161000887,중구,영종동,159202.2522,126.5393473,445494.3182,37.51076881
20260228,다우리농장,44166,170000166,옹진군,영흥면,158753.7847,126.5359706,415097.3035,37.23687535
20260228,다우리농장,44083,170000083,옹진군,영흥면,158763.1406,126.536075,415115.6691,37.23704124
20260228,다운,43822,169000822,강화군,하점면,145960.1127,126.3876606,471432.7969,37.74377479
20260228,다운,43605,169000605,강화군,하점면,145969.1284,126.3877629,471432.7699,37.74377508
20260228,다운1리,43821,169000821,강화군,하점면,145973.0801,126.3877952,471601.7235,37.74529743
20260228,다운1리,43582,169000582,강화군,하점면,145960.1264,126.3876456,471636.7914,37.7456126
20260228,다운마을,43398,169000398,강화군,하점면,146463.9759,126.3933134,472295.7992,37.7515793
20260228,다운마을,43824,169000824,강화군,하점면,146466.9736,126.3933484,472282.3356,37.75145818
20260228,다임메가타운,40870,166000870,부평구,일신동,177662.4856,126.7482399,442159.2282,37.48135234
20260228,다정한마을.레미안아파트,11105,210000201,코드정보 없음,상3동,178594.7625,126.7586698,445944.073,37.51547557
20260228,다정한마을.레미안아파트,11099,210000204,코드정보 없음,상3동,178498.5586,126.7575819,445933.2843,37.51537613
20260228,단봉초등학교,42380,168000380,서구,오류왕길동,167988.2689,126.6382999,455086.8424,37.5975418
20260228,단봉초등학교,42382,168000382,서구,오류왕길동,167955.3129,126.637926,455102.9229,37.59768553
20260228,달바위선착장,44081,170000081,옹진군,자월면,,0,,0
20260228,달빛축제공원,38620,164000620,연수구,송도2동,167310.1095,126.63158,433535.3762,37.40334355
20260228,달빛축제공원,38621,164000621,연수구,송도2동,167273.3507,126.6311648,433537.0859,37.40335766
20260228,달빛축제공원대공연장,38733,164000735,연수구,송도2동,167160.474,126.6298771,433824.7308,37.40594532
20260228,달빛축제공원대공연장,38734,164000736,연수구,송도2동,167151.4525,126.6297775,433773.453,37.40548299
20260228,담방로사거리,39275,165000275,남동구,만수6동,176826.878,126.7389216,438065.7561,37.44444973
20260228,담방아파트,39226,165000226,남동구,만수3동,176828.1652,126.7389521,437558.7688,37.43988182
20260228,당곡고개,80049,232000350,코드정보 없음,풍무동,175282.2136,126.7208822,455393.3908,37.60052898
20260228,당곡고개,80048,232000348,코드정보 없음,풍무동,175326.2865,126.7213799,455434.3728,37.6008994
20260228,당미마을,41552,167000552,계양구,계양3동,178583.497,126.7583958,450955.0951,37.56062386
20260228,당미마을,41553,167000553,계양구,계양1동,178567.2358,126.7582117,450957.1277,37.5606418
20260228,당산119안전센터.당산역,19996,118000501,기타,당산동,191078.2343,126.8998461,448095.3264,37.53506413
20260228,당산리,43700,169000700,강화군,송해면,151832.5348,126.4538411,478115.3097,37.80430671
20260228,당산리,43450,169000450,강화군,송해면,151838.023,126.4539026,478127.2682,37.80441473
20260228,당산리검문소,43699,169000699,강화군,송해면,152150.3535,126.4574693,477820.6771,37.80166905
20260228,당산리검문소,43752,169000752,강화군,송해면,152155.6797,126.4575293,477827.833,37.8017338
20260228,당산역,19177,118000092,기타,당산2동,191168.7407,126.9008732,447846.5439,37.53282349
20260228,당산역.삼성래미안아파트,19175,118000090,기타,여의도동,191406.0151,126.9035571,447891.1498,37.53322765
20260228,당산역.지하철2호선,19645,118900067,기타,당산동6가,191305.8972,126.9024223,448065.6364,37.53479881
20260228,당산역광역환승센터,19019,118000621,기타,당산동,191366.9995,126.9031113,448260.5513,37.53655556
20260228,당산종점,43669,169000669,강화군,송해면,151680.4822,126.4520953,478403.624,37.80689612
20260228,당산종점,43725,169000725,강화군,송해면,151672.2756,126.4520024,478399.6538,37.80685992
20260228,당산초등학교,41418,167000418,계양구,계양1동,178539.5599,126.7579033,450792.6521,37.55915925
20260228,당산초등학교,41419,167000419,계양구,계양3동,178519.1091,126.7576729,450758.4025,37.55885019
20260228,당산초등학교아래사거리,41645,167000645,계양구,계양1동,178815.344,126.7610257,450751.7548,37.55879718
20260228,당산초등학교아래사거리,41644,167000644,계양구,계양1동,178820.9539,126.7610887,450769.7064,37.55895905
20260228,당하금호어울림1차,42435,168000435,서구,원당동,173348.2718,126.6990193,454381.9922,37.59136246
20260228,당하대주파크빌,42392,168000392,서구,당하동,171436.9508,126.6773899,454086.9193,37.5886465
20260228,당하동탑스빌아파트,42639,168000639,서구,당하동,171065.0837,126.67317,454328.0386,37.59080727
20260228,당하동행정복지센터,42886,168001014,서구,당하동,171099.8917,126.6735592,454453.4706,37.59193848
20260228,당하메디칼,42402,168000402,서구,당하동,171382.6797,126.6767609,454458.5002,37.59199264
20260228,당하초등학교,42399,168000399,서구,당하동,171411.6323,126.6770934,454336.5028,37.59089438
20260228,당하초등학교,42396,168000396,서구,당하동,171398.9739,126.6769513,454307.4971,37.59063266
20260228,당하탑스빌아파트,42393,168000393,서구,당하동,171155.1629,126.6741961,454170.697,37.58939251
20260228,당하푸르지오,42502,168000502,서구,마전동,171575.3535,126.678934,454675.7017,37.59395555
20260228,당하푸르지오,42403,168000403,서구,당하동,171400.1354,126.676958,454472.354,37.59211801
20260228,당하풍림아이원2차,42662,168000662,서구,마전동,171214.9743,126.6748466,454849.4032,37.59550932
20260228,당하풍림아이원2차,42661,168000661,서구,마전동,171219.6894,126.6748961,454948.1895,37.5963995
20260228,당하풍림아파트,42405,168000405,서구,마전동,171379.1479,126.6767129,454663.156,37.59383642
20260228,대경화성,39789,165000789,남동구,논현고잔동,172522.5821,126.6905161,431772.0216,37.38762522
20260228,대경화성,39790,165000790,남동구,논현고잔동,172507.9013,126.6903513,431744.6173,37.38737787
20260228,대공원고가(미정차),66008,277103205,코드정보 없음,문원동,199968.0347,127.0004282,437374.0896,37.43850945
20260228,대공원고가(미정차),66009,277103204,코드정보 없음,부림동,199937.1309,127.000079,437351.4603,37.43830555
20260228,대곶사거리,80009,232000273,코드정보 없음,대곶면,163191.7623,126.5836896,460996.5572,37.65060608
20260228,대곶사거리,80008,232000283,코드정보 없음,대곶면,163170.3668,126.5834463,461012.8823,37.6507523
20260228,대기이에스티,39013,165000013,남동구,논현고잔동,171691.6937,126.6811104,432383.4154,37.39310884
20260228,대덕강업앞,42759,168000759,서구,오류왕길동,168971.4212,126.6494681,454248.2315,37.59001992
20260228,대동1차후문(종점),40553,166000553,부평구,갈산2동,175646.8549,126.7253393,445536.7086,37.51173202
20260228,대동도어(주),39984,165000984,연수구,송도3동,169289.5597,126.6541308,428853.8315,37.36123065
20260228,대동도어(주),39983,165000983,연수구,송도3동,169312.4488,126.6543903,428826.0376,37.36098098
20260228,대동아파트,37042,163000042,미추홀구,학익1동,170464.6802,126.6670459,437583.6381,37.4399243
20260228,대동아파트,40569,166000569,부평구,갈산2동,175701.8064,126.7259569,445655.9012,37.51280738
20260228,대동아파트,41172,167000172,계양구,작전서운동,177140.7687,126.7421609,447951.8229,37.53353016
20260228,대동아파트,37504,163000504,미추홀구,학익1동,170461.939,126.6670138,437613.6421,37.44019455
20260228,대동아파트,39474,165000474,남동구,만수3동,176677.6883,126.7371682,440193.2745,37.46361484
20260228,대동아파트,42304,168000304,서구,연희동,171810.9251,126.6818097,449267.04,37.54523217
20260228,대동아파트,39473,165000473,남동구,만수2동,176635.0602,126.7366881,440138.8787,37.46312366
20260228,대동아파트,40491,166000491,부평구,부평5동,176339.2611,126.7331978,444698.5709,37.50419855
20260228,대동아파트,42306,168000306,서구,연희동,171828.0663,126.6820027,449291.8653,37.54545636
20260228,대동아파트,39256,165000256,남동구,만수3동,176564.0414,126.735953,438015.8238,37.44399321
20260228,대동아파트정문앞,40277,210000475,부평구,부개2동,177153.0333,126.7424511,443091.5401,37.48973991
20260228,대동아파트후문,41137,167000137,계양구,작전서운동,177135.2405,126.7421075,447658.5381,37.53088757
20260228,대동월드,38116,164000116,연수구,연수2동,171707.1799,126.6812024,434545.9945,37.41259415
20260228,대동특수철강,39049,165000049,남동구,논현고잔동,172832.9497,126.6939705,433136.064,37.39992444
20260228,대룡2리마을회관앞,90026,169001026,강화군,교동면,136803.4177,126.2834625,475050.8072,37.77578223
20260228,대룡2리마을회관앞,90027,169001027,강화군,교동면,136816.4342,126.2836097,475057.904,37.77584706
20260228,대룡시장,90020,169001020,강화군,교동면,136439.621,126.27927,475775.8329,37.78228864
20260228,대룡시장,90021,169001021,강화군,교동면,136450.8672,126.2793969,475784.2707,37.78236543
20260228,대륭맨숀,40247,166000247,부평구,산곡2동,173660.7218,126.702921,444258.0358,37.5001567
20260228,대륭맨숀,40242,166000242,부평구,부평3동,173627.1077,126.7025424,444217.3723,37.49978937
20260228,대림3차아파트301동앞,38681,164000683,연수구,동춘1동,170350.3713,126.6658991,433983.6273,37.40748472
20260228,대림3차아파트301동앞,38684,164000686,연수구,동춘1동,170368.9284,126.6661084,433991.4571,37.40755586
20260228,대림아파트,37053,163000053,미추홀구,용현5동,167722.1733,126.6360073,438711.5127,37.44999458
20260228,대림아파트,37054,163000054,미추홀구,용현5동,167740.7986,126.6362177,438712.0268,37.44999986
20260228,대림아파트,40382,166000382,부평구,부평1동,174842.2792,126.7162745,444505.8443,37.50242244
20260228,대림아파트,42609,168000609,서구,오류왕길동,169418.9889,126.6544844,455472.9024,37.60106881
20260228,대림아파트,42610,168000610,서구,오류왕길동,169432.2265,126.6546356,455441.4823,37.60078617
20260228,대림아파트,38257,164000257,연수구,연수3동,172762.9025,126.693103,435205.1233,37.41856459
20260228,대림아파트후문,40397,166000397,부평구,부평3동,175068.729,126.7188345,444533.5065,37.50267783
20260228,대매도랑교(미정차),35847,161000847,중구,운서동,149904.215,126.434849,435756.6175,37.42257781
20260228,대명아파트,37537,163000537,미추홀구,주안2동,170854.7944,126.6713753,439575.0414,37.45787907
20260228,대명초교,80003,232000470,코드정보 없음,대곶면,160612.7704,126.5544934,460490.9669,37.64594385
20260228,대명초교,80002,232000451,코드정보 없음,대곶면,160468.9006,126.5528672,460418.94,37.64528874
20260228,대명휴먼아파트,37698,163000698,미추홀구,숭의2동,168636.9589,126.6463029,439707.4281,37.45899918
20260228,대문리고개입구,43546,169000546,강화군,선원면,154570.6688,126.4854755,469429.8673,37.72619814
20260228,대문리고개입구,90466,169001466,강화군,선원면,154569.1927,126.4854579,469443.5599,37.72632143
20260228,대문목재,89207,168001207,서구,신현원창동,165543.0568,126.6111123,444443.425,37.50155933
20260228,대문목재,89206,168001206,서구,신현원창동,165543.7319,126.6111185,444474.4776,37.50183913
20260228,대문촌마을,90059,169001059,강화군,선원면,154631.0346,126.4862228,468427.4257,37.71716986
20260228,대문촌마을,90058,169001058,강화군,선원면,154682.7762,126.4868097,468426.5775,37.71716478
20260228,대박주유소,36091,162000091,동구,송림4동,169123.5743,126.6516927,442331.7885,37.48266071
20260228,대부고교차로,18388,217000427,기타,대부동,162446.2626,126.577533,416059.8212,37.24570402
20260228,대부관광호텔,62040,217000546,코드정보 없음,대부동,161998.1032,126.5722553,420495.0499,37.28564766
20260228,대부도서관,18391,217000441,기타,대부동,162983.5175,126.58361,415620.8209,37.24177009
20260228,대부도서관,18389,217000429,기타,대부동,162982.8614,126.5836035,415601.2787,37.24159398
20260228,대부동행정복지센터,62012,217000396,코드정보 없음,대부동,163099.2809,126.5849088,415737.6853,37.24282765
20260228,대부동행정복지센터,62011,217000395,코드정보 없음,대부동,163084.4907,126.5847423,415734.8064,37.24280113
20260228,대부중고등학교,62027,217000392,코드정보 없음,대부동,162399.5981,126.5770006,416188.4735,37.24686131
20260228,대부중고등학교,62028,217000391,코드정보 없음,대부동,162476.0698,126.5778637,416164.2299,37.24664596
20260228,대부파출소앞,62042,217000394,코드정보 없음,대부동,162778.4625,126.581276,416080.3188,37.24590205
20260228,대부파출소앞,62036,217000393,코드정보 없음,대부동,162774.596,126.5812337,416054.6893,37.24567097
20260228,대사마을,43948,169000948,강화군,화도면,151935.3797,126.4564178,456789.9294,37.6121863
20260228,대사마을,43947,169000947,강화군,화도면,151927.1244,126.4563261,456763.4256,37.61194708
20260228,대산-기점,90259,169001259,강화군,강화읍,155508.0016,126.4957412,475405.0066,37.7800757
20260228,대산-종점,90261,169001261,강화군,강화읍,155514.6376,126.4958166,475403.3914,37.78006148
20260228,대산-회차,90260,169001260,강화군,강화읍,174508.1809,126.7120142,458340.8232,37.62706328
20260228,대산1리마을회관,90468,169001468,강화군,강화읍,155393.0303,126.4944879,474563.0369,37.77248461
20260228,대산1리마을회관,90449,169001449,강화군,강화읍,155385.957,126.4944078,474559.7509,37.77245466
20260228,대산1리삼거리,90450,169001450,강화군,강화읍,155336.9565,126.493872,474230.5588,37.76948651
20260228,대산1리삼거리,90469,169001469,강화군,강화읍,155342.2174,126.4939319,474227.0262,37.76945494
20260228,대산2리마을회관,90451,169001451,강화군,강화읍,154796.9738,126.4877735,473749.4593,37.76512562
20260228,대산2리마을회관,90470,169001470,강화군,강화읍,154803.566,126.4878488,473741.6437,37.76505553
20260228,대산리고인돌앞,90452,169001452,강화군,강화읍,154646.1786,126.4860702,473621.1381,37.76396207
20260228,대산리고인돌앞,90471,169001471,강화군,강화읍,154640.5952,126.4860082,473599.1198,37.76376343
20260228,대산침례교회앞,90465,169001465,강화군,강화읍,154797.5855,126.4878029,473389.5023,37.76188272
20260228,대상스틸,89007,168001001,서구,불로대곡동,171632.9678,126.6795133,456557.44,37.6109112
20260228,대성베르힐아파트(가정성당),89240,168001240,서구,신현원창동,170175.9469,126.6634099,446787.5472,37.52284095
20260228,대성베르힐아파트(가정성당),89241,168001241,서구,신현원창동,170278.0021,126.6645655,446759.0191,37.52258722
20260228,대성유니드아파트,40675,166000675,부평구,갈산1동,176242.0993,126.7320319,446768.8041,37.52284858
20260228,대성유니드아파트,40674,166000674,부평구,갈산1동,176243.8511,126.7320522,446752.3644,37.5227005
20260228,대신아파트,41406,167000406,계양구,효성1동,174467.9586,126.7119341,447585.0339,37.53015518
20260228,대신철강,42859,168000859,서구,오류왕길동,169670.8095,126.6573898,454174.7655,37.58938136
20260228,대야초교.ABC학습타운입구,70017,224000555,코드정보 없음,대야동,181112.8955,126.7873491,438311.0281,37.44675731
20260228,대야초교.ABC학습타운입구,70020,224000548,코드정보 없음,대야동,181143.4755,126.787693,438373.7135,37.44732274
20260228,대양자동차학원,35073,161000073,중구,연안동,165363.7258,126.6093314,439198.2788,37.45429484
20260228,대우삼환아파트,38078,164000078,연수구,동춘3동,171360.7798,126.6773119,433970.1193,37.40739486
20260228,대우삼환아파트,38591,164000591,연수구,동춘2동,171304.0887,126.6766819,433705.7648,37.40501127
20260228,대우실업,41485,167000485,계양구,계양1동,177577.3218,126.7469283,453553.7129,37.58401286
20260228,대우실업,41505,167000505,계양구,계양1동,177573.6506,126.7468866,453558.3019,37.58405411
20260228,대우아파트,38208,164000208,연수구,연수2동,172379.9623,126.6887845,435007.1385,37.41676939
20260228,대우아파트,38206,164000206,연수구,연수3동,172319.8446,126.6881056,435002.9698,37.41673003
20260228,대우아파트,40340,166000340,부평구,부평1동,175072.8133,126.7188928,444176.1088,37.49945783
20260228,대우아파트,40321,166000321,부평구,부평1동,175046.0322,126.7185918,444122.8075,37.49897687
20260228,대우자동차운전학원,42262,168000262,서구,검암경서동,168821.3226,126.6479824,449231.0751,37.5448117
20260228,대우자동차운전학원,42263,168000263,서구,검암경서동,168846.7753,126.6482704,449230.9153,37.54481113
20260228,대우재아파트,39702,165000702,남동구,구월3동,173342.8336,126.6995132,439098.6832,37.45366232
20260228,대우재아파트,39703,165000703,남동구,구월3동,173268.7786,126.6986767,439088.1906,37.45356564
20260228,대우푸르지오,42842,168000842,서구,청라2동,168150.4965,126.6404386,448151.7546,37.53506433
20260228,대우푸르지오,42407,168000407,서구,당하동,171442.042,126.677426,454636.4628,37.59359788
20260228,대우푸르지오복합상가,39605,165000605,남동구,논현고잔동,175746.531,126.7268712,433268.1039,37.40119512
20260228,대우하나아파트,89073,168001073,서구,가정2동,172030.1261,126.6843769,446990.1805,37.52472482
20260228,대우하나아파트·2차리더스뷰106동,89074,168001074,서구,가정2동,172024.1461,126.684312,446918.8285,37.52408177
20260228,대웅실업앞,92003,165001003,남동구,간석3동,174945.9201,126.7175671,440970.4297,37.47057154
