정류장명,정류장 번호,승차인원수,하차인원수,승차인원수(카드),하차인원수(카드),승차인원수(현금),일평균 승하차인원수
송도센트럴파크역,38563,2686,898,2686,898,0,119.47
송도소방서(송도스마트밸리),39801,1254,2601,1254,2601,0,128.5
송도스마트밸리,39802,4131,1384,4131,1384,0,183.83
송도스포츠센터(LNG야구장),39721,1737,1199,1737,1199,0,97.87
송도아트윈푸르지오,38549,795,668,795,668,0,48.77
송도아트윈푸르지오,38562,1,630,1,630,0,21.03
송도에듀포레푸르지오,39921,1569,5052,1569,5052,0,220.7
송도에듀포레푸르지오후문,39986,5364,928,5364,928,0,209.73
송도역,38213,3021,1985,3021,1985,0,166.87
송도역,38505,8050,16229,8050,16229,0,809.3
송도역전시장,38207,7501,8754,7501,8754,0,541.83
송도역전시장,38210,9918,8225,9918,8225,0,604.77
송도역전시장,38220,6761,2303,6761,2303,0,302.13
송도영남아파트,38224,7905,6676,7905,6676,0,486.03
송도오션파크베르디움,38642,3074,20140,3074,20140,0,773.8
송도요양원,38144,2276,3099,2276,3099,0,179.17
송도유원지(한국도로교통공단),38081,11304,12512,11304,12512,0,793.87
송도유원지(한국도로교통공단),38088,19162,7510,19162,7510,0,889.07
송도자이더스타,38783,266,1155,266,1155,0,47.37
송도자이더스타,38790,998,509,998,509,0,50.23
송도자이더스타104동,38813,165,1723,165,1723,0,62.93
송도자이더스타104동,38814,2730,278,2730,278,0,100.27
송도자이더스타109동,38815,291,1489,291,1489,0,59.33
송도자이더스타109동,38816,1356,233,1356,233,0,52.97
송도자이크리스탈오션,38779,2839,3647,2839,3647,0,216.2
송도자이크리스탈오션,38780,5649,2034,5649,2034,0,256.1
송도자이하버뷰,38521,3467,2403,3467,2403,0,195.67
송도자이하버뷰1단지,38468,15103,2423,15103,2423,0,584.2
송도자이하버뷰2단지(202동),38488,1764,3634,1764,3634,0,179.93
송도자이하버뷰2단지(205동),38455,604,471,604,471,0,35.83
송도자이하버뷰2단지(정문),38465,3819,2574,3819,2574,0,213.1
송도자이하버뷰2단지(정문),38498,2965,2370,2965,2370,0,177.83
송도제2차고지,38703,446,290,446,290,0,24.53
송도제2차고지입구,38735,231,452,231,452,0,22.77
송도중학교,35155,12099,13090,12099,13090,0,839.63
송도지웰푸르지오시티,38424,5027,8783,5027,8783,0,460.33
송도채석장,38175,635,2256,635,2256,0,96.37
송도체육센터,38699,228,822,228,822,0,35
송도체육센터,38700,1063,235,1063,235,0,43.27
송도컨벤시아,38367,1872,5836,1872,5836,0,256.93
송도컨벤시아,38369,2341,1343,2341,1343,0,122.8
송도컨벤시아남문,38660,2329,1396,2329,1396,0,124.17
송도컨벤시아남문,38661,1255,2262,1255,2262,0,117.23
송도타임스페이스,38720,4110,5689,4110,5689,0,326.63
송도테크노파크IT센터,38752,28,1086,28,1086,0,37.13
송도테크노파크IT센터,39929,8304,5013,8304,5013,0,443.9
송도파크레인동일하이빌,38625,42,340,42,340,0,12.73
송도파크레인동일하이빌,38626,873,769,873,769,0,54.73
송도파크레인입구,38538,1097,3353,1097,3353,0,148.33
송도파크레인입구,38539,1582,1676,1582,1676,0,108.6
송도파크자이,38627,871,503,871,503,0,45.8
송도파크자이,38628,13,745,13,745,0,25.27
송도파크자이아파트,38638,9749,8133,9749,8133,0,596.07
송도파크자이아파트정문,38677,1619,4960,1619,4960,0,219.3
송도푸르지오월드마크,38426,6851,6995,6851,6995,0,461.53
송도푸르지오하버뷰,38494,3348,4382,3348,4382,0,257.67
송도풍림아이원1단지,38033,3637,23881,3637,23881,0,917.27
송도풍림아이원2단지,38025,8830,13844,8830,13844,0,755.8
송도풍림아이원2단지,38026,8389,4558,8389,4558,0,431.57
송도풍림아이원2단지,38034,25706,3541,25706,3541,0,974.9
송도풍림아이원4단지,38032,4322,9435,4322,9435,0,458.57
송도힐스테이트,38479,19022,7234,19022,7234,0,875.2
송도힐스테이트5단지,38393,8627,8676,8627,8676,0,576.77
송도힐스테이트6단지,38554,54,247,54,247,0,10.03
송동마을.서초힐스아파트,22286,1664,2609,1664,2609,0,142.43
송동마을.서초힐스아파트,22962,2406,297,2406,297,0,90.1
송림119안전센터,36165,151,294,151,294,0,14.83
송림3.5동행정복지센터(재능대정문),36030,2588,7781,2588,7781,0,345.63
송림4동행정복지센터(재능대후문),36127,3068,2515,3068,2515,0,186.1
송림고가교,37491,2361,1188,2361,1188,0,118.3
송림고가교,37492,1378,2745,1378,2745,0,137.43
송림고개(도화신동아아파트),37439,10382,8571,10382,8571,0,631.77
송림고개(도화신동아아파트),37501,11191,8620,11191,8620,0,660.37
송림동진로아파트,36154,221,321,221,321,0,18.07
송림동진로아파트,36155,61,871,61,871,0,31.07
송림동트레이더스홀세일클럽,36098,6011,8143,6011,8143,0,471.8
송림동트레이더스홀세일클럽,36100,7531,4859,7531,4859,0,413
송림빌라,43316,24,0,24,0,0,0.8
송림빌라,43775,1,43,1,43,0,1.47
송림시장,36015,412,369,412,369,0,26.03
송림오거리,36131,16881,4186,16881,4186,0,702.23
송림오거리,36132,4169,11638,4169,11638,0,526.9
송림주유소,36090,610,566,610,566,0,39.2
송림체육관,36130,783,55,783,55,0,27.93
송림체육관,36148,32,509,32,509,0,18.03
송림체육관후문,36153,742,433,742,433,0,39.17
송림휴먼시아,36124,55,790,55,790,0,28.17
송림휴먼시아,36125,79,1242,79,1242,0,44.03
송마3리,80157,812,58,812,58,0,29
송마3리,80158,46,416,46,416,0,15.4
송마리입구,80159,32,716,32,716,0,24.93
송마리입구,80160,452,123,452,123,0,19.17
송명초등학교,92013,4446,382,4446,382,0,160.93
송산,43482,57,20,56,20,1,2.57
송산,43710,27,44,26,44,1,2.37
송산교회,43956,22,22,21,22,1,1.47
송산삼거리,43480,106,1,91,1,15,3.57
송산삼거리,43611,2,62,2,62,0,2.13
송악골,90464,5,0,5,0,0,0.17
송암박두성생가입구,90396,0,9,0,9,0,0.3
송암박두성생가입구,90397,11,0,11,0,0,0.37
송월동동화마을,35189,6525,2779,6525,2779,0,310.13
송월동동화마을,35190,3054,8625,3054,8625,0,389.3
송월아파트,35193,2334,497,2334,497,0,94.37
송월아파트,35194,686,2736,686,2736,0,114.07
송정역,25184,767,6981,767,6981,0,258.27
송정역,25185,3911,93,3911,93,0,133.47
송정역(중),16015,4095,572,4095,572,0,155.57
송해교회,43384,254,56,253,56,1,10.33
송해교회,43769,18,301,18,301,0,10.63
송해면사무소,43708,36,151,35,151,1,6.23
송해면사무소,43809,101,41,101,41,0,4.73
송해삼거리,43386,421,82,417,82,4,16.77
송해삼거리,43819,55,536,55,536,0,19.7
송해초등학교,43807,13,126,13,126,0,4.63
송해초등학교,43820,116,7,116,7,0,4.1
송현시장.수도국산달동네박물관,36019,8041,6026,8041,6026,0,468.9
송현시장.수도국산달동네박물관,36020,7259,22289,7259,22289,0,984.93
송현시장.수도국산달동네박물관,36025,117,790,117,790,0,30.23
송현아파트,36065,4720,3299,4720,3299,0,267.3
송현아파트,36067,1716,3477,1716,3477,0,173.1
송현주공아파트,36073,1078,3249,1078,3249,0,144.23
송현주공아파트,36080,10601,5833,10601,5833,0,547.8
송현주공아파트후문,36162,771,3087,771,3087,0,128.6
쇠골큰말,89318,43,39,43,39,0,2.73
쇠골큰말,89321,59,14,55,14,4,2.43
수곡(월곳리),43191,35,0,34,0,1,1.17
수곡(월곳리),43620,0,13,0,13,0,0.43
수광티티아이,90215,34,40,33,40,1,2.47
수도군수지원단(장애인복지관),40825,5962,1484,5962,1484,0,248.2
수도군수지원단(장애인복지관),40826,12,1734,12,1734,0,58.2
수림공원,39347,2031,844,2031,844,0,95.83
수림공원,39351,875,2092,875,2092,0,98.9
수변로삼거리,40367,1213,513,1213,513,0,57.53
수변로삼거리,40370,2523,5738,2523,5738,0,275.37
수봉공원,37289,2176,1850,2176,1850,0,134.2
수봉공원,37569,1633,4512,1633,4512,0,204.83
수봉공원.인천수봉문화회관입구,37362,13518,7428,13518,7428,0,698.2
수봉공원.인천수봉문화회관입구,37369,8635,13618,8635,13618,0,741.77
수봉마을쉼터,37570,3727,4735,3727,4735,0,282.07
수봉마을쉼터,37571,3629,2317,3629,2317,0,198.2
수부촌,43041,139,240,139,240,0,12.63
수산동,39175,318,790,318,790,0,36.93
수산동,39176,292,476,292,476,0,25.6
수양관,43245,21,101,21,101,0,4.07
수양관,43645,74,7,74,7,0,2.7
수영장앞,90460,21,67,21,67,0,2.93
수영장앞,90478,1,15,1,15,0,0.53
수인곡물시장,35134,3791,3153,3791,3153,0,231.47
수정제입구,90290,14,11,14,11,0,0.83
수촌,43111,137,7,137,7,0,4.8
수촌,43358,3,143,3,143,0,4.87
수출산업단지6공단입구,40009,3901,3999,3901,3999,0,263.33
수출산업단지6공단입구,40010,1960,2449,1960,2449,0,146.97
수행마을.홈플러스,80074,761,25,761,25,0,26.2
수행마을.홈플러스,80075,78,532,78,532,0,20.33
수현마을,39487,3175,4088,3175,4088,0,242.1
수현마을,39488,6094,4780,6094,4780,0,362.47
수협,43060,229,1195,229,1195,0,47.47
수협,43062,5082,10663,5063,10663,19,524.83
수협(인천해양센터),35080,2900,105,2900,105,0,100.17
수협(인천해양센터),35081,66,4433,66,4433,0,149.97
수협온수지점,90411,1656,594,1656,594,0,75
수협온수지점,90413,487,1580,486,1580,1,68.9
순복음교회,37253,9249,30015,9249,30015,0,1308.8
순복음교회,39181,22568,8373,22568,8373,0,1031.37
순복음교회,40661,13207,7588,13207,7588,0,693.17
순천향대학병원.부명고,55037,8842,1099,8842,1099,0,331.37
숭덕여중고입구,39461,10342,23729,10342,23729,0,1135.7
숭덕여중고입구,39463,16311,10898,16311,10898,0,906.97
숭덕여중고입구,39466,5779,891,5779,891,0,222.33
숭뢰2리,43421,83,196,81,196,2,9.3
숭뢰2리,43704,148,17,148,17,0,5.5
숭보사입구,40851,137,21,137,21,0,5.27
숭보사입구,40918,1,163,1,163,0,5.47
숭의1.3동(극동아파트),37328,631,665,631,665,0,43.2
숭의1.3동(극동아파트),37337,512,920,512,920,0,47.73
숭의2동행정복지센터,37563,2115,2436,2115,2436,0,151.7
숭의교회,37269,18274,10555,18274,10555,0,960.97
숭의교회,37271,12232,15562,12232,15562,0,926.47
숭의로터리,37265,5681,19508,5681,19508,0,839.63
숭의로터리,37266,16772,5780,16772,5780,0,751.73
숭의로터리,37273,21095,9066,21095,9066,0,1005.37
숭의로터리.도원체육관,37276,7739,12992,7739,12992,0,691.03
숭의목공예마을앞,37313,8465,8498,8465,8498,0,565.43
숭의목공예마을앞,37315,6136,7559,6136,7559,0,456.5
숭의박문아파트,37353,1609,2816,1609,2816,0,147.5
숭의박문아파트,37354,2593,1474,2593,1474,0,135.57
숭의보건지소,37532,13953,4332,13953,4332,0,609.5
숭의역(1번출구),37510,41943,23035,41943,23035,0,2165.93
숭의역(2번출구),37211,29044,36973,29044,36973,0,2200.57
숭의역(3번출구),35133,1677,5709,1677,5709,0,246.2
숭의역(4번출구),35135,5852,3253,5852,3253,0,303.5
숭의초등학교,37308,1880,4566,1880,4566,0,214.87
숭의초등학교입구,37287,2316,1435,2316,1435,0,125.03
쉐보레인천서비스,40433,1427,4328,1427,4328,0,191.83
쉐보레출고사무소,89160,1947,462,1947,462,0,80.3
쉴낙원인천장례식장,41458,1221,2264,1221,2264,0,116.17
스카이시티자이.화성파크드림,35650,3925,7905,3925,7905,0,394.33
스타파이브입구,35428,300,53,300,53,0,11.77
스타파이브입구,35429,25,283,25,283,0,10.27
스태츠칩팩코리아,35641,25,1519,25,1519,0,51.47
스태츠칩팩코리아,35642,1563,10,1563,10,0,52.43
스틸랜드,70228,217,496,217,496,0,23.77
스틸랜드,70229,298,256,298,256,0,18.47
스포월드골프연습장,42439,160,178,160,178,0,11.27
스포월드골프연습장,42440,21,246,21,246,0,8.9
승기2교,92077,254,84,254,84,0,11.27
승기사거리,37301,8106,6587,8106,6587,0,489.77
승기천,39169,1473,6337,1473,6337,0,260.33
승기천,39170,1553,8264,1553,8264,0,327.23
시대아파트,38340,14633,12579,14633,12579,0,907.07
시리미,43330,49,56,48,56,1,3.5
시리미,43631,6,0,6,0,0,0.2
시립가좌테니스장,37581,241,1492,241,1492,0,57.77
시립가좌테니스장,37582,115,2347,115,2347,0,82.07
시민공원,37359,14607,6077,14607,6077,0,689.47
시민공원(문화창작지대)역,37344,27710,29457,27710,29457,0,1905.57
시민공원(문화창작지대)역,37346,39765,28212,39765,28212,0,2265.9
시민공원.문화창작지대,37334,19953,38224,19953,38224,0,1939.23
시민공원.문화창작지대,37468,2361,1893,2361,1893,0,141.8
시민공원역.포레나미추홀,37319,6987,53878,6987,53878,0,2028.83
시민공원역.포레나미추홀,37326,104014,19048,104014,19048,0,4102.07
시장로터리(중앙철재),40261,2593,2081,2593,2081,0,155.8
시청광장입구,39217,17056,20069,17056,20069,0,1237.5
시청광장입구,39218,20910,16833,20910,16833,0,1258.1
시티오씨엘1단지.3단지,37695,4645,2012,4645,2012,0,221.9
시티오씨엘1단지.3단지,37696,1303,3405,1303,3405,0,156.93
시티오씨엘1단지아파트,37462,857,4035,857,4035,0,163.07
시티오씨엘1단지아파트,37463,2653,1840,2653,1840,0,149.77
시티오씨엘3단지,37684,8755,15512,8755,15512,0,808.9
시티오씨엘4단지,37685,15617,7196,15617,7196,0,760.43
시티오씨엘4단지.5단지,37694,1088,629,1088,629,0,57.23
시티오씨엘4단지오피스텔,37693,638,706,638,706,0,44.8
시흥대야역.영남아파트,70027,710,2221,710,2221,0,97.7
시흥대야역.영남아파트,70028,2629,784,2629,784,0,113.77
시흥보건소,70015,1917,518,1917,518,0,81.17
시흥보건소,70016,358,1823,358,1823,0,72.7
시흥영업소,25846,576,516,576,516,0,36.4
시흥영업소,25847,319,389,319,389,0,23.6
신검단중앙역1번출구,89614,1018,876,1018,876,0,63.13
신검단중앙역2번출구,89588,31918,7095,31918,7095,0,1300.43
신검단중앙역4번출구,89613,5,428,5,428,0,14.43
신검단중앙역사거리,89589,4289,22509,4289,22509,0,893.27
신검단중앙역사거리(터널앞),89582,453,4901,453,4901,0,178.47
신검단중앙역사거리(터널앞),89583,6419,11448,6419,11448,0,595.57
신검단중앙역풍경채어바니티,89571,6371,8653,6371,8653,0,500.8
신검단중앙역풍경채어바니티2차,89579,11537,3209,11537,3209,0,491.53
신검단중앙역풍경채어바니티2차,89580,2768,5501,2768,5501,0,275.63
신골입구,43998,20,43,20,43,0,2.1
신골입구,43999,48,15,48,15,0,2.1
신광초등학교,35142,495,958,495,958,0,48.43
신기.남부종합시장(진흥사거리),37217,49586,31542,49586,31542,0,2704.27
신기.남부종합시장(진흥사거리),37219,17608,29993,17608,29993,0,1586.7
신김포농협대곶지점,80147,73,41,73,41,0,3.8
신김포농협대곶지점,80148,135,177,135,177,0,10.4
신논현역,32055,14816,99,14816,99,0,497.17
신논현역.우신빌딩,31057,234,8924,234,8924,0,305.27
신당리교회앞,90455,146,10,146,10,0,5.2
신당리교회앞,90473,2,49,2,49,0,1.7
신당리동촌부락,90090,38,0,38,0,0,1.27
신당리동촌부락,90091,0,15,0,15,0,0.5
신당리마을회관,90088,1,0,1,0,0,0.03
신당리언덕,90456,27,1,27,1,0,0.93
신당리언덕,90474,2,4,2,4,0,0.2
신당리해나무,90454,82,2,81,2,1,2.8
신당리해나무,90472,1,66,1,66,0,2.23
신당촌,90114,0,2,0,2,0,0.07
신대진중앙아파트,41271,4236,2803,4236,2803,0,234.63
신대진중앙아파트,41274,1991,3831,1991,3831,0,194.07
신도실업(주),40625,681,2032,681,2032,0,90.43
신동마을,90253,2,8,2,8,0,0.33
신동마을,90254,8,0,8,0,0,0.27
신동아1.2차아파트,37507,9274,6292,9274,6292,0,518.87
신동아1단지,70038,167,193,167,193,0,12
신동아1단지.한일아파트,70037,232,332,232,332,0,18.8
신동아3차아파트,37119,11424,16789,11424,16789,0,940.43
신동아3차아파트,37120,11909,21556,11909,21556,0,1115.5
신동아3차아파트,37494,11195,5225,11195,5225,0,547.33
신동아상가,40860,5570,3661,5570,3661,0,307.7
신동아상가(백운역방면),40068,5314,8975,5314,8975,0,476.3
신동아아파트,37072,15,770,15,770,0,26.17
신동아아파트,37143,9423,14172,9423,14172,0,786.5
신동아아파트,37160,6677,8956,6677,8956,0,521.1
신동아아파트,37525,2350,7573,2350,7573,0,330.77
신동아아파트,39381,2621,6470,2621,6470,0,303.03
신동아아파트,39382,15696,5947,15696,5947,0,721.43
신동아아파트,41349,9562,2219,9562,2219,0,392.7
신동아아파트,41350,2943,9422,2943,9422,0,412.17
신동아아파트(B),37162,11835,11603,11835,11603,0,781.27
신동아아파트116동,40060,3313,11470,3313,11470,0,492.77
신동아아파트116동,40859,7882,2824,7882,2824,0,356.87
신동아아파트3차·6차,37090,9447,1924,9447,1924,0,379.03
신동아아파트3차·6차,37097,3466,8945,3466,8945,0,413.7
신동아아파트4차,37121,4329,2237,4329,2237,0,218.87
신동아아파트4차,37123,2798,3657,2798,3657,0,215.17
신동아아파트5차,37141,12313,4665,12313,4665,0,565.93
신동아아파트8차,37135,1523,2715,1523,2715,0,141.27
신동아아파트8차,37136,4559,2133,4559,2133,0,223.07
신동양아파트,41202,3966,9633,3966,9633,0,453.3
신동양아파트,41203,9697,5106,9697,5106,0,493.43
신라아파트,37277,6876,6306,6876,6306,0,439.4
신라아파트,37543,2083,3848,2083,3848,0,197.7
신명보람마을.삼부한신아파트,40511,2522,2777,2522,2777,0,176.63
신명보람마을.삼부한신아파트,40512,867,1217,867,1217,0,69.47
신명스카이뷰,35456,14084,4542,14084,4542,0,620.87
신명스카이뷰,42737,96,336,96,336,0,14.4
신명스카이뷰정문,35455,4490,14279,4490,14279,0,625.63
신명스카이뷰후문,35453,1854,5432,1854,5432,0,242.87
신명아파트,42081,8202,12277,8202,12277,0,682.63
신명아파트.대우3차아파트,70018,504,3580,504,3580,0,136.13
신명아파트앞,42799,19,980,19,980,0,33.3
신반포역.세화여중고,31033,1367,76,1367,76,0,48.1
신방화역5번출구,16394,96,222,96,222,0,10.6
신방화역7번출구,16704,349,62,349,62,0,13.7
신봉삼거리,43463,145,121,144,121,1,8.87
신봉삼거리,43814,7,14,7,14,0,0.7
신봉이발관,43458,26,5,26,5,0,1.03
신봉이발관,43786,2,49,2,49,0,1.7
신북항고가교,42104,3105,2267,3105,2267,0,179.07
신북항고가교,42109,1153,3159,1153,3159,0,143.73
신분당선.강남역4번출구,23572,10832,4294,10832,4294,0,504.2
신분당선강남역(중),22009,24,3529,24,3529,0,118.43
신분당선강남역(중),22010,4939,11,4939,11,0,165
신비마을아파트,37164,242,2233,242,2233,0,82.5
신비마을아파트,37223,4879,8903,4879,8903,0,459.4
신비마을아파트,37225,7477,4489,7477,4489,0,398.87
신비마을아파트,37555,713,3267,713,3267,0,132.67
