시군구,읍면동,자격,연령구간(5세단위),수급권자수
미추홀구,주안7동,기초교육급여,10세~14세,2
미추홀구,주안7동,기초교육급여,15세~19세,8
미추홀구,주안8동,기초생계급여,0세~4세,8
미추홀구,주안8동,기초생계급여,5세~9세,19
미추홀구,주안8동,기초생계급여,10세~14세,41
미추홀구,주안8동,기초생계급여,15세~19세,49
미추홀구,주안8동,기초생계급여,20세~24세,24
미추홀구,주안8동,기초생계급여,25세~29세,25
미추홀구,주안8동,기초생계급여,30세~34세,18
미추홀구,주안8동,기초생계급여,35세~39세,25
미추홀구,주안8동,기초생계급여,40세~44세,38
미추홀구,주안8동,기초생계급여,45세~49세,47
미추홀구,주안8동,기초생계급여,50세~54세,56
미추홀구,주안8동,기초생계급여,55세~59세,80
미추홀구,주안8동,기초생계급여,60세~64세,90
미추홀구,주안8동,기초생계급여,65세~69세,124
미추홀구,주안8동,기초생계급여,70세~74세,73
미추홀구,주안8동,기초생계급여,75세~79세,64
미추홀구,주안8동,기초생계급여,80세~84세,65
미추홀구,주안8동,기초생계급여,85세~89세,60
미추홀구,주안8동,기초생계급여,90세~94세,17
미추홀구,주안8동,기초생계급여,95세~99세,3
미추홀구,주안8동,기초의료급여,5세~9세,5
미추홀구,주안8동,기초의료급여,10세~14세,3
미추홀구,주안8동,기초의료급여,15세~19세,6
미추홀구,주안8동,기초의료급여,20세~24세,6
미추홀구,주안8동,기초의료급여,25세~29세,4
미추홀구,주안8동,기초의료급여,35세~39세,2
미추홀구,주안8동,기초의료급여,40세~44세,2
미추홀구,주안8동,기초의료급여,45세~49세,5
미추홀구,주안8동,기초의료급여,50세~54세,4
미추홀구,주안8동,기초의료급여,55세~59세,13
미추홀구,주안8동,기초의료급여,60세~64세,5
미추홀구,주안8동,기초의료급여,65세~69세,8
미추홀구,주안8동,기초의료급여,70세~74세,2
미추홀구,주안8동,기초의료급여,80세~84세,8
미추홀구,주안8동,기초의료급여,90세~94세,1
미추홀구,주안8동,기초주거급여,0세~4세,12
미추홀구,주안8동,기초주거급여,5세~9세,24
미추홀구,주안8동,기초주거급여,10세~14세,32
미추홀구,주안8동,기초주거급여,15세~19세,32
미추홀구,주안8동,기초주거급여,20세~24세,16
미추홀구,주안8동,기초주거급여,25세~29세,11
미추홀구,주안8동,기초주거급여,30세~34세,22
미추홀구,주안8동,기초주거급여,35세~39세,19
미추홀구,주안8동,기초주거급여,40세~44세,23
미추홀구,주안8동,기초주거급여,45세~49세,26
미추홀구,주안8동,기초주거급여,50세~54세,19
미추홀구,주안8동,기초주거급여,55세~59세,27
미추홀구,주안8동,기초주거급여,60세~64세,18
미추홀구,주안8동,기초주거급여,65세~69세,26
미추홀구,주안8동,기초주거급여,70세~74세,22
미추홀구,주안8동,기초주거급여,75세~79세,27
미추홀구,주안8동,기초주거급여,80세~84세,24
미추홀구,주안8동,기초주거급여,85세~89세,20
미추홀구,주안8동,기초주거급여,90세~94세,7
미추홀구,주안8동,기초교육급여,5세~9세,4
미추홀구,주안8동,기초교육급여,10세~14세,10
미추홀구,주안8동,기초교육급여,15세~19세,10
미추홀구,관교동,기초생계급여,0세~4세,2
미추홀구,관교동,기초생계급여,5세~9세,9
미추홀구,관교동,기초생계급여,10세~14세,16
미추홀구,관교동,기초생계급여,15세~19세,16
미추홀구,관교동,기초생계급여,20세~24세,6
미추홀구,관교동,기초생계급여,25세~29세,8
미추홀구,관교동,기초생계급여,30세~34세,12
미추홀구,관교동,기초생계급여,35세~39세,13
미추홀구,관교동,기초생계급여,40세~44세,13
미추홀구,관교동,기초생계급여,45세~49세,28
미추홀구,관교동,기초생계급여,50세~54세,41
미추홀구,관교동,기초생계급여,55세~59세,37
미추홀구,관교동,기초생계급여,60세~64세,54
미추홀구,관교동,기초생계급여,65세~69세,40
미추홀구,관교동,기초생계급여,70세~74세,50
미추홀구,관교동,기초생계급여,75세~79세,24
미추홀구,관교동,기초생계급여,80세~84세,23
미추홀구,관교동,기초생계급여,85세~89세,20
미추홀구,관교동,기초생계급여,90세~94세,6
미추홀구,관교동,기초생계급여,95세~99세,4
미추홀구,관교동,기초생계급여,100세이상,2
미추홀구,관교동,기초의료급여,5세~9세,1
미추홀구,관교동,기초의료급여,10세~14세,2
미추홀구,관교동,기초의료급여,15세~19세,4
미추홀구,관교동,기초의료급여,20세~24세,6
미추홀구,관교동,기초의료급여,25세~29세,3
미추홀구,관교동,기초의료급여,40세~44세,6
미추홀구,관교동,기초의료급여,45세~49세,5
미추홀구,관교동,기초의료급여,50세~54세,5
미추홀구,관교동,기초의료급여,55세~59세,4
미추홀구,관교동,기초의료급여,60세~64세,11
미추홀구,관교동,기초의료급여,65세~69세,3
미추홀구,관교동,기초의료급여,70세~74세,1
미추홀구,관교동,기초의료급여,75세~79세,3
미추홀구,관교동,기초의료급여,80세~84세,1
미추홀구,관교동,기초의료급여,90세~94세,1
미추홀구,관교동,기초주거급여,0세~4세,3
미추홀구,관교동,기초주거급여,5세~9세,9
미추홀구,관교동,기초주거급여,10세~14세,24
미추홀구,관교동,기초주거급여,15세~19세,16
미추홀구,관교동,기초주거급여,20세~24세,12
미추홀구,관교동,기초주거급여,25세~29세,4
미추홀구,관교동,기초주거급여,30세~34세,8
미추홀구,관교동,기초주거급여,35세~39세,13
미추홀구,관교동,기초주거급여,40세~44세,19
미추홀구,관교동,기초주거급여,45세~49세,17
미추홀구,관교동,기초주거급여,50세~54세,22
미추홀구,관교동,기초주거급여,55세~59세,18
미추홀구,관교동,기초주거급여,60세~64세,8
미추홀구,관교동,기초주거급여,65세~69세,15
미추홀구,관교동,기초주거급여,70세~74세,11
미추홀구,관교동,기초주거급여,75세~79세,9
미추홀구,관교동,기초주거급여,80세~84세,11
미추홀구,관교동,기초주거급여,85세~89세,11
미추홀구,관교동,기초주거급여,90세~94세,3
미추홀구,관교동,기초교육급여,5세~9세,1
미추홀구,관교동,기초교육급여,10세~14세,13
미추홀구,관교동,기초교육급여,15세~19세,11
미추홀구,문학동,기초생계급여,0세~4세,21
미추홀구,문학동,기초생계급여,5세~9세,29
미추홀구,문학동,기초생계급여,10세~14세,48
미추홀구,문학동,기초생계급여,15세~19세,44
미추홀구,문학동,기초생계급여,20세~24세,24
미추홀구,문학동,기초생계급여,25세~29세,23
미추홀구,문학동,기초생계급여,30세~34세,30
미추홀구,문학동,기초생계급여,35세~39세,33
미추홀구,문학동,기초생계급여,40세~44세,57
미추홀구,문학동,기초생계급여,45세~49세,71
미추홀구,문학동,기초생계급여,50세~54세,104
미추홀구,문학동,기초생계급여,55세~59세,82
미추홀구,문학동,기초생계급여,60세~64세,113
미추홀구,문학동,기초생계급여,65세~69세,111
미추홀구,문학동,기초생계급여,70세~74세,66
미추홀구,문학동,기초생계급여,75세~79세,41
미추홀구,문학동,기초생계급여,80세~84세,44
미추홀구,문학동,기초생계급여,85세~89세,35
미추홀구,문학동,기초생계급여,90세~94세,15
미추홀구,문학동,기초생계급여,95세~99세,2
미추홀구,문학동,기초의료급여,10세~14세,2
미추홀구,문학동,기초의료급여,15세~19세,3
미추홀구,문학동,기초의료급여,20세~24세,5
미추홀구,문학동,기초의료급여,25세~29세,2
미추홀구,문학동,기초의료급여,30세~34세,1
미추홀구,문학동,기초의료급여,40세~44세,5
미추홀구,문학동,기초의료급여,45세~49세,7
미추홀구,문학동,기초의료급여,50세~54세,7
미추홀구,문학동,기초의료급여,55세~59세,4
미추홀구,문학동,기초의료급여,60세~64세,5
미추홀구,문학동,기초의료급여,65세~69세,4
미추홀구,문학동,기초의료급여,70세~74세,2
미추홀구,문학동,기초의료급여,75세~79세,3
미추홀구,문학동,기초의료급여,80세~84세,6
미추홀구,문학동,기초의료급여,85세~89세,1
미추홀구,문학동,기초주거급여,0세~4세,7
미추홀구,문학동,기초주거급여,5세~9세,23
미추홀구,문학동,기초주거급여,10세~14세,24
미추홀구,문학동,기초주거급여,15세~19세,32
미추홀구,문학동,기초주거급여,20세~24세,19
미추홀구,문학동,기초주거급여,25세~29세,14
미추홀구,문학동,기초주거급여,30세~34세,17
미추홀구,문학동,기초주거급여,35세~39세,27
미추홀구,문학동,기초주거급여,40세~44세,39
미추홀구,문학동,기초주거급여,45세~49세,43
미추홀구,문학동,기초주거급여,50세~54세,45
미추홀구,문학동,기초주거급여,55세~59세,28
미추홀구,문학동,기초주거급여,60세~64세,25
미추홀구,문학동,기초주거급여,65세~69세,26
미추홀구,문학동,기초주거급여,70세~74세,17
미추홀구,문학동,기초주거급여,75세~79세,14
미추홀구,문학동,기초주거급여,80세~84세,16
미추홀구,문학동,기초주거급여,85세~89세,10
미추홀구,문학동,기초주거급여,90세~94세,3
미추홀구,문학동,기초교육급여,10세~14세,12
미추홀구,문학동,기초교육급여,15세~19세,11
연수구,연수구,기초생계급여,0세~4세,1
연수구,연수구,기초생계급여,5세~9세,6
연수구,연수구,기초생계급여,10세~14세,11
연수구,연수구,기초생계급여,15세~19세,9
연수구,연수구,기초생계급여,20세~24세,2
연수구,연수구,기초생계급여,25세~29세,10
연수구,연수구,기초생계급여,30세~34세,5
연수구,연수구,기초생계급여,35세~39세,7
연수구,연수구,기초생계급여,40세~44세,9
연수구,연수구,기초생계급여,45세~49세,9
연수구,연수구,기초생계급여,50세~54세,3
연수구,연수구,기초생계급여,55세~59세,8
연수구,연수구,기초생계급여,60세~64세,9
연수구,연수구,기초생계급여,65세~69세,11
연수구,연수구,기초생계급여,70세~74세,12
연수구,연수구,기초생계급여,75세~79세,27
연수구,연수구,기초생계급여,80세~84세,78
연수구,연수구,기초생계급여,85세~89세,99
연수구,연수구,기초생계급여,90세~94세,73
연수구,연수구,기초생계급여,95세~99세,25
연수구,연수구,기초생계급여,100세이상,3
연수구,연수구,기초의료급여,0세~4세,1
연수구,연수구,기초의료급여,5세~9세,3
연수구,연수구,기초의료급여,40세~44세,1
연수구,연수구,기초의료급여,50세~54세,1
연수구,연수구,기초의료급여,65세~69세,1
연수구,연수구,기초의료급여,70세~74세,4
연수구,연수구,기초의료급여,75세~79세,7
연수구,연수구,기초의료급여,80세~84세,4
연수구,연수구,기초의료급여,85세~89세,7
연수구,연수구,기초의료급여,90세~94세,7
연수구,연수구,기초의료급여,95세~99세,3
연수구,연수구,기초주거급여,80세~84세,1
연수구,연수구,기초주거급여,85세~89세,1
연수구,연수구,기초주거급여,90세~94세,1
연수구,연수구,기초주거급여,95세~99세,1
연수구,옥련1동,기초생계급여,0세~4세,12
연수구,옥련1동,기초생계급여,5세~9세,20
연수구,옥련1동,기초생계급여,10세~14세,34
연수구,옥련1동,기초생계급여,15세~19세,32
연수구,옥련1동,기초생계급여,20세~24세,15
연수구,옥련1동,기초생계급여,25세~29세,8
연수구,옥련1동,기초생계급여,30세~34세,19
연수구,옥련1동,기초생계급여,35세~39세,11
연수구,옥련1동,기초생계급여,40세~44세,27
연수구,옥련1동,기초생계급여,45세~49세,24
연수구,옥련1동,기초생계급여,50세~54세,43
연수구,옥련1동,기초생계급여,55세~59세,55
연수구,옥련1동,기초생계급여,60세~64세,67
연수구,옥련1동,기초생계급여,65세~69세,63
연수구,옥련1동,기초생계급여,70세~74세,43
연수구,옥련1동,기초생계급여,75세~79세,38
연수구,옥련1동,기초생계급여,80세~84세,44
연수구,옥련1동,기초생계급여,85세~89세,34
연수구,옥련1동,기초생계급여,90세~94세,28
연수구,옥련1동,기초생계급여,95세~99세,11
연수구,옥련1동,기초생계급여,100세이상,1
연수구,옥련1동,기초의료급여,10세~14세,2
연수구,옥련1동,기초의료급여,15세~19세,5
연수구,옥련1동,기초의료급여,20세~24세,3
연수구,옥련1동,기초의료급여,25세~29세,5
연수구,옥련1동,기초의료급여,30세~34세,2
연수구,옥련1동,기초의료급여,40세~44세,3
연수구,옥련1동,기초의료급여,45세~49세,3
연수구,옥련1동,기초의료급여,50세~54세,8
연수구,옥련1동,기초의료급여,55세~59세,11
연수구,옥련1동,기초의료급여,60세~64세,7
연수구,옥련1동,기초의료급여,65세~69세,8
연수구,옥련1동,기초의료급여,70세~74세,4
