시도,시군구,읍면동,자격,연령구간,수급자수
인천광역시,계양구,계산1동,기초생계급여,95세~99세,1
인천광역시,계양구,계산1동,기초의료급여,0세~4세,1
인천광역시,계양구,계산1동,기초의료급여,5세~9세,4
인천광역시,계양구,계산1동,기초의료급여,10세~14세,9
인천광역시,계양구,계산1동,기초의료급여,15세~19세,8
인천광역시,계양구,계산1동,기초의료급여,20세~24세,13
인천광역시,계양구,계산1동,기초의료급여,25세~29세,12
인천광역시,계양구,계산1동,기초의료급여,30세~34세,3
인천광역시,계양구,계산1동,기초의료급여,35세~39세,4
인천광역시,계양구,계산1동,기초의료급여,40세~44세,8
인천광역시,계양구,계산1동,기초의료급여,45세~49세,11
인천광역시,계양구,계산1동,기초의료급여,50세~54세,25
인천광역시,계양구,계산1동,기초의료급여,55세~59세,17
인천광역시,계양구,계산1동,기초의료급여,60세~64세,13
인천광역시,계양구,계산1동,기초의료급여,65세~69세,14
인천광역시,계양구,계산1동,기초의료급여,70세~74세,5
인천광역시,계양구,계산1동,기초의료급여,75세~79세,6
인천광역시,계양구,계산1동,기초의료급여,80세~84세,4
인천광역시,계양구,계산1동,기초의료급여,85세~89세,3
인천광역시,계양구,계산1동,기초주거급여,0세~4세,15
인천광역시,계양구,계산1동,기초주거급여,5세~9세,18
인천광역시,계양구,계산1동,기초주거급여,10세~14세,26
인천광역시,계양구,계산1동,기초주거급여,15세~19세,34
인천광역시,계양구,계산1동,기초주거급여,20세~24세,21
인천광역시,계양구,계산1동,기초주거급여,25세~29세,12
인천광역시,계양구,계산1동,기초주거급여,30세~34세,14
인천광역시,계양구,계산1동,기초주거급여,35세~39세,25
인천광역시,계양구,계산1동,기초주거급여,40세~44세,26
인천광역시,계양구,계산1동,기초주거급여,45세~49세,38
인천광역시,계양구,계산1동,기초주거급여,50세~54세,31
인천광역시,계양구,계산1동,기초주거급여,55세~59세,35
인천광역시,계양구,계산1동,기초주거급여,60세~64세,41
인천광역시,계양구,계산1동,기초주거급여,65세~69세,41
인천광역시,계양구,계산1동,기초주거급여,70세~74세,32
인천광역시,계양구,계산1동,기초주거급여,75세~79세,30
인천광역시,계양구,계산1동,기초주거급여,80세~84세,33
인천광역시,계양구,계산1동,기초주거급여,85세~89세,16
인천광역시,계양구,계산1동,기초주거급여,90세~94세,5
인천광역시,계양구,계산1동,기초주거급여,95세~99세,2
인천광역시,계양구,계산1동,기초주거급여,100세이상,2
인천광역시,계양구,계산1동,기초교육급여,5세~9세,8
인천광역시,계양구,계산1동,기초교육급여,10세~14세,18
인천광역시,계양구,계산1동,기초교육급여,15세~19세,18
인천광역시,계양구,계산2동,기초생계급여,0세~4세,3
인천광역시,계양구,계산2동,기초생계급여,5세~9세,10
인천광역시,계양구,계산2동,기초생계급여,10세~14세,9
인천광역시,계양구,계산2동,기초생계급여,15세~19세,32
인천광역시,계양구,계산2동,기초생계급여,20세~24세,14
인천광역시,계양구,계산2동,기초생계급여,25세~29세,7
인천광역시,계양구,계산2동,기초생계급여,30세~34세,8
인천광역시,계양구,계산2동,기초생계급여,35세~39세,12
인천광역시,계양구,계산2동,기초생계급여,40세~44세,19
인천광역시,계양구,계산2동,기초생계급여,45세~49세,34
인천광역시,계양구,계산2동,기초생계급여,50세~54세,54
인천광역시,계양구,계산2동,기초생계급여,55세~59세,59
인천광역시,계양구,계산2동,기초생계급여,60세~64세,62
인천광역시,계양구,계산2동,기초생계급여,65세~69세,62
인천광역시,계양구,계산2동,기초생계급여,70세~74세,43
인천광역시,계양구,계산2동,기초생계급여,75세~79세,36
인천광역시,계양구,계산2동,기초생계급여,80세~84세,44
인천광역시,계양구,계산2동,기초생계급여,85세~89세,26
인천광역시,계양구,계산2동,기초생계급여,90세~94세,7
인천광역시,계양구,계산2동,기초생계급여,95세~99세,4
인천광역시,계양구,계산2동,기초의료급여,5세~9세,3
인천광역시,계양구,계산2동,기초의료급여,10세~14세,5
인천광역시,계양구,계산2동,기초의료급여,15세~19세,5
인천광역시,계양구,계산2동,기초의료급여,20세~24세,2
인천광역시,계양구,계산2동,기초의료급여,25세~29세,5
인천광역시,계양구,계산2동,기초의료급여,35세~39세,4
인천광역시,계양구,계산2동,기초의료급여,40세~44세,7
인천광역시,계양구,계산2동,기초의료급여,45세~49세,3
인천광역시,계양구,계산2동,기초의료급여,50세~54세,11
인천광역시,계양구,계산2동,기초의료급여,55세~59세,13
인천광역시,계양구,계산2동,기초의료급여,60세~64세,15
인천광역시,계양구,계산2동,기초의료급여,65세~69세,8
인천광역시,계양구,계산2동,기초의료급여,70세~74세,4
인천광역시,계양구,계산2동,기초의료급여,75세~79세,5
인천광역시,계양구,계산2동,기초의료급여,80세~84세,1
인천광역시,계양구,계산2동,기초주거급여,0세~4세,3
인천광역시,계양구,계산2동,기초주거급여,5세~9세,18
인천광역시,계양구,계산2동,기초주거급여,10세~14세,20
인천광역시,계양구,계산2동,기초주거급여,15세~19세,25
인천광역시,계양구,계산2동,기초주거급여,20세~24세,9
인천광역시,계양구,계산2동,기초주거급여,25세~29세,18
인천광역시,계양구,계산2동,기초주거급여,30세~34세,12
인천광역시,계양구,계산2동,기초주거급여,35세~39세,13
인천광역시,계양구,계산2동,기초주거급여,40세~44세,26
인천광역시,계양구,계산2동,기초주거급여,45세~49세,27
인천광역시,계양구,계산2동,기초주거급여,50세~54세,27
인천광역시,계양구,계산2동,기초주거급여,55세~59세,24
인천광역시,계양구,계산2동,기초주거급여,60세~64세,35
인천광역시,계양구,계산2동,기초주거급여,65세~69세,30
인천광역시,계양구,계산2동,기초주거급여,70세~74세,27
인천광역시,계양구,계산2동,기초주거급여,75세~79세,34
인천광역시,계양구,계산2동,기초주거급여,80세~84세,28
인천광역시,계양구,계산2동,기초주거급여,85세~89세,18
인천광역시,계양구,계산2동,기초주거급여,90세~94세,9
인천광역시,계양구,계산2동,기초주거급여,95세~99세,1
인천광역시,계양구,계산2동,기초교육급여,5세~9세,10
인천광역시,계양구,계산2동,기초교육급여,10세~14세,14
인천광역시,계양구,계산2동,기초교육급여,15세~19세,23
인천광역시,계양구,계산3동,기초생계급여,0세~4세,8
인천광역시,계양구,계산3동,기초생계급여,5세~9세,10
인천광역시,계양구,계산3동,기초생계급여,10세~14세,17
인천광역시,계양구,계산3동,기초생계급여,15세~19세,26
인천광역시,계양구,계산3동,기초생계급여,20세~24세,29
인천광역시,계양구,계산3동,기초생계급여,25세~29세,9
인천광역시,계양구,계산3동,기초생계급여,30세~34세,10
인천광역시,계양구,계산3동,기초생계급여,35세~39세,10
인천광역시,계양구,계산3동,기초생계급여,40세~44세,15
인천광역시,계양구,계산3동,기초생계급여,45세~49세,41
인천광역시,계양구,계산3동,기초생계급여,50세~54세,36
인천광역시,계양구,계산3동,기초생계급여,55세~59세,46
인천광역시,계양구,계산3동,기초생계급여,60세~64세,41
인천광역시,계양구,계산3동,기초생계급여,65세~69세,21
인천광역시,계양구,계산3동,기초생계급여,70세~74세,26
인천광역시,계양구,계산3동,기초생계급여,75세~79세,27
인천광역시,계양구,계산3동,기초생계급여,80세~84세,11
인천광역시,계양구,계산3동,기초생계급여,85세~89세,10
인천광역시,계양구,계산3동,기초생계급여,90세~94세,5
인천광역시,계양구,계산3동,기초생계급여,95세~99세,1
인천광역시,계양구,계산3동,기초의료급여,5세~9세,2
인천광역시,계양구,계산3동,기초의료급여,10세~14세,6
인천광역시,계양구,계산3동,기초의료급여,15세~19세,9
인천광역시,계양구,계산3동,기초의료급여,20세~24세,12
인천광역시,계양구,계산3동,기초의료급여,25세~29세,5
인천광역시,계양구,계산3동,기초의료급여,30세~34세,2
인천광역시,계양구,계산3동,기초의료급여,35세~39세,7
인천광역시,계양구,계산3동,기초의료급여,40세~44세,8
인천광역시,계양구,계산3동,기초의료급여,45세~49세,4
인천광역시,계양구,계산3동,기초의료급여,50세~54세,10
인천광역시,계양구,계산3동,기초의료급여,55세~59세,18
인천광역시,계양구,계산3동,기초의료급여,60세~64세,8
인천광역시,계양구,계산3동,기초의료급여,65세~69세,3
인천광역시,계양구,계산3동,기초의료급여,70세~74세,1
인천광역시,계양구,계산3동,기초의료급여,75세~79세,4
인천광역시,계양구,계산3동,기초의료급여,80세~84세,5
인천광역시,계양구,계산3동,기초의료급여,85세~89세,3
인천광역시,계양구,계산3동,기초의료급여,90세~94세,1
인천광역시,계양구,계산3동,기초주거급여,0세~4세,8
인천광역시,계양구,계산3동,기초주거급여,5세~9세,25
인천광역시,계양구,계산3동,기초주거급여,10세~14세,29
인천광역시,계양구,계산3동,기초주거급여,15세~19세,37
인천광역시,계양구,계산3동,기초주거급여,20세~24세,26
인천광역시,계양구,계산3동,기초주거급여,25세~29세,9
인천광역시,계양구,계산3동,기초주거급여,30세~34세,11
인천광역시,계양구,계산3동,기초주거급여,35세~39세,21
인천광역시,계양구,계산3동,기초주거급여,40세~44세,20
인천광역시,계양구,계산3동,기초주거급여,45세~49세,31
인천광역시,계양구,계산3동,기초주거급여,50세~54세,31
인천광역시,계양구,계산3동,기초주거급여,55세~59세,17
인천광역시,계양구,계산3동,기초주거급여,60세~64세,9
인천광역시,계양구,계산3동,기초주거급여,65세~69세,10
인천광역시,계양구,계산3동,기초주거급여,70세~74세,14
인천광역시,계양구,계산3동,기초주거급여,75세~79세,6
인천광역시,계양구,계산3동,기초주거급여,80세~84세,17
인천광역시,계양구,계산3동,기초주거급여,85세~89세,11
인천광역시,계양구,계산3동,기초주거급여,90세~94세,8
인천광역시,계양구,계산3동,기초교육급여,5세~9세,5
인천광역시,계양구,계산3동,기초교육급여,10세~14세,31
인천광역시,계양구,계산3동,기초교육급여,15세~19세,23
인천광역시,계양구,계산4동,기초생계급여,0세~4세,4
인천광역시,계양구,계산4동,기초생계급여,5세~9세,3
인천광역시,계양구,계산4동,기초생계급여,10세~14세,5
인천광역시,계양구,계산4동,기초생계급여,15세~19세,1
인천광역시,계양구,계산4동,기초생계급여,20세~24세,5
인천광역시,계양구,계산4동,기초생계급여,25세~29세,2
인천광역시,계양구,계산4동,기초생계급여,30세~34세,9
인천광역시,계양구,계산4동,기초생계급여,35세~39세,14
인천광역시,계양구,계산4동,기초생계급여,40세~44세,18
인천광역시,계양구,계산4동,기초생계급여,45세~49세,19
인천광역시,계양구,계산4동,기초생계급여,50세~54세,31
인천광역시,계양구,계산4동,기초생계급여,55세~59세,20
인천광역시,계양구,계산4동,기초생계급여,60세~64세,32
인천광역시,계양구,계산4동,기초생계급여,65세~69세,21
인천광역시,계양구,계산4동,기초생계급여,70세~74세,16
인천광역시,계양구,계산4동,기초생계급여,75세~79세,19
인천광역시,계양구,계산4동,기초생계급여,80세~84세,26
인천광역시,계양구,계산4동,기초생계급여,85세~89세,22
인천광역시,계양구,계산4동,기초생계급여,90세~94세,19
인천광역시,계양구,계산4동,기초생계급여,95세~99세,2
인천광역시,계양구,계산4동,기초생계급여,100세이상,1
인천광역시,계양구,계산4동,기초의료급여,15세~19세,2
인천광역시,계양구,계산4동,기초의료급여,20세~24세,3
인천광역시,계양구,계산4동,기초의료급여,25세~29세,1
인천광역시,계양구,계산4동,기초의료급여,45세~49세,2
인천광역시,계양구,계산4동,기초의료급여,50세~54세,5
인천광역시,계양구,계산4동,기초의료급여,55세~59세,2
인천광역시,계양구,계산4동,기초의료급여,60세~64세,2
인천광역시,계양구,계산4동,기초의료급여,65세~69세,3
인천광역시,계양구,계산4동,기초의료급여,75세~79세,2
인천광역시,계양구,계산4동,기초주거급여,0세~4세,3
인천광역시,계양구,계산4동,기초주거급여,5세~9세,12
인천광역시,계양구,계산4동,기초주거급여,10세~14세,15
인천광역시,계양구,계산4동,기초주거급여,15세~19세,8
인천광역시,계양구,계산4동,기초주거급여,20세~24세,3
인천광역시,계양구,계산4동,기초주거급여,25세~29세,2
인천광역시,계양구,계산4동,기초주거급여,30세~34세,11
인천광역시,계양구,계산4동,기초주거급여,35세~39세,13
인천광역시,계양구,계산4동,기초주거급여,40세~44세,13
인천광역시,계양구,계산4동,기초주거급여,45세~49세,21
인천광역시,계양구,계산4동,기초주거급여,50세~54세,11
인천광역시,계양구,계산4동,기초주거급여,55세~59세,7
인천광역시,계양구,계산4동,기초주거급여,60세~64세,9
인천광역시,계양구,계산4동,기초주거급여,65세~69세,9
인천광역시,계양구,계산4동,기초주거급여,70세~74세,11
인천광역시,계양구,계산4동,기초주거급여,75세~79세,23
인천광역시,계양구,계산4동,기초주거급여,80세~84세,36
인천광역시,계양구,계산4동,기초주거급여,85세~89세,46
인천광역시,계양구,계산4동,기초주거급여,90세~94세,15
인천광역시,계양구,계산4동,기초주거급여,95세~99세,7
인천광역시,계양구,계산4동,기초주거급여,100세이상,1
인천광역시,계양구,계산4동,기초교육급여,5세~9세,1
인천광역시,계양구,계산4동,기초교육급여,10세~14세,3
인천광역시,계양구,계산4동,기초교육급여,15세~19세,4
인천광역시,계양구,작전1동,기초생계급여,0세~4세,2
인천광역시,계양구,작전1동,기초생계급여,5세~9세,7
인천광역시,계양구,작전1동,기초생계급여,10세~14세,20
인천광역시,계양구,작전1동,기초생계급여,15세~19세,30
인천광역시,계양구,작전1동,기초생계급여,20세~24세,21
인천광역시,계양구,작전1동,기초생계급여,25세~29세,3
인천광역시,계양구,작전1동,기초생계급여,30세~34세,5
인천광역시,계양구,작전1동,기초생계급여,35세~39세,11
인천광역시,계양구,작전1동,기초생계급여,40세~44세,19
인천광역시,계양구,작전1동,기초생계급여,45세~49세,35
인천광역시,계양구,작전1동,기초생계급여,50세~54세,40
인천광역시,계양구,작전1동,기초생계급여,55세~59세,40
인천광역시,계양구,작전1동,기초생계급여,60세~64세,55
인천광역시,계양구,작전1동,기초생계급여,65세~69세,35
인천광역시,계양구,작전1동,기초생계급여,70세~74세,29
인천광역시,계양구,작전1동,기초생계급여,75세~79세,38
인천광역시,계양구,작전1동,기초생계급여,80세~84세,25
인천광역시,계양구,작전1동,기초생계급여,85세~89세,17
인천광역시,계양구,작전1동,기초생계급여,90세~94세,8
인천광역시,계양구,작전1동,기초생계급여,95세~99세,1
인천광역시,계양구,작전1동,기초의료급여,0세~4세,1
인천광역시,계양구,작전1동,기초의료급여,5세~9세,4
인천광역시,계양구,작전1동,기초의료급여,10세~14세,8
인천광역시,계양구,작전1동,기초의료급여,15세~19세,14
인천광역시,계양구,작전1동,기초의료급여,20세~24세,9
인천광역시,계양구,작전1동,기초의료급여,25세~29세,4
인천광역시,계양구,작전1동,기초의료급여,35세~39세,2
인천광역시,계양구,작전1동,기초의료급여,40세~44세,7
인천광역시,계양구,작전1동,기초의료급여,45세~49세,12
인천광역시,계양구,작전1동,기초의료급여,50세~54세,10
인천광역시,계양구,작전1동,기초의료급여,55세~59세,11
인천광역시,계양구,작전1동,기초의료급여,60세~64세,9
인천광역시,계양구,작전1동,기초의료급여,65세~69세,1
인천광역시,계양구,작전1동,기초의료급여,70세~74세,1
인천광역시,계양구,작전1동,기초의료급여,75세~79세,3
인천광역시,계양구,작전1동,기초의료급여,80세~84세,2
인천광역시,계양구,작전1동,기초의료급여,85세~89세,1
인천광역시,계양구,작전1동,기초주거급여,0세~4세,14
인천광역시,계양구,작전1동,기초주거급여,5세~9세,42
인천광역시,계양구,작전1동,기초주거급여,10세~14세,46
인천광역시,계양구,작전1동,기초주거급여,15세~19세,42
인천광역시,계양구,작전1동,기초주거급여,20세~24세,20
인천광역시,계양구,작전1동,기초주거급여,25세~29세,18
인천광역시,계양구,작전1동,기초주거급여,30세~34세,19
인천광역시,계양구,작전1동,기초주거급여,35세~39세,23
인천광역시,계양구,작전1동,기초주거급여,40세~44세,32
인천광역시,계양구,작전1동,기초주거급여,45세~49세,39
인천광역시,계양구,작전1동,기초주거급여,50세~54세,30
인천광역시,계양구,작전1동,기초주거급여,55세~59세,25
인천광역시,계양구,작전1동,기초주거급여,60세~64세,24
인천광역시,계양구,작전1동,기초주거급여,65세~69세,23
인천광역시,계양구,작전1동,기초주거급여,70세~74세,17
인천광역시,계양구,작전1동,기초주거급여,75세~79세,24
인천광역시,계양구,작전1동,기초주거급여,80세~84세,41
인천광역시,계양구,작전1동,기초주거급여,85세~89세,39
인천광역시,계양구,작전1동,기초주거급여,90세~94세,14
인천광역시,계양구,작전1동,기초주거급여,95세~99세,4
인천광역시,계양구,작전1동,기초교육급여,5세~9세,12
인천광역시,계양구,작전1동,기초교육급여,10세~14세,24
인천광역시,계양구,작전1동,기초교육급여,15세~19세,34
인천광역시,계양구,작전2동,기초생계급여,0세~4세,7
인천광역시,계양구,작전2동,기초생계급여,5세~9세,19
인천광역시,계양구,작전2동,기초생계급여,10세~14세,19
인천광역시,계양구,작전2동,기초생계급여,15세~19세,25
인천광역시,계양구,작전2동,기초생계급여,20세~24세,36
인천광역시,계양구,작전2동,기초생계급여,25세~29세,15
인천광역시,계양구,작전2동,기초생계급여,30세~34세,9
인천광역시,계양구,작전2동,기초생계급여,35세~39세,21
인천광역시,계양구,작전2동,기초생계급여,40세~44세,20
인천광역시,계양구,작전2동,기초생계급여,45세~49세,47
인천광역시,계양구,작전2동,기초생계급여,50세~54세,57
인천광역시,계양구,작전2동,기초생계급여,55세~59세,75
인천광역시,계양구,작전2동,기초생계급여,60세~64세,60
인천광역시,계양구,작전2동,기초생계급여,65세~69세,59
인천광역시,계양구,작전2동,기초생계급여,70세~74세,53
인천광역시,계양구,작전2동,기초생계급여,75세~79세,48
인천광역시,계양구,작전2동,기초생계급여,80세~84세,34
인천광역시,계양구,작전2동,기초생계급여,85세~89세,25
인천광역시,계양구,작전2동,기초생계급여,90세~94세,6
인천광역시,계양구,작전2동,기초생계급여,95세~99세,2
인천광역시,계양구,작전2동,기초생계급여,100세이상,1
인천광역시,계양구,작전2동,기초의료급여,5세~9세,4
인천광역시,계양구,작전2동,기초의료급여,10세~14세,4
인천광역시,계양구,작전2동,기초의료급여,15세~19세,6
인천광역시,계양구,작전2동,기초의료급여,20세~24세,12
인천광역시,계양구,작전2동,기초의료급여,25세~29세,4
인천광역시,계양구,작전2동,기초의료급여,30세~34세,4
인천광역시,계양구,작전2동,기초의료급여,35세~39세,4
인천광역시,계양구,작전2동,기초의료급여,40세~44세,4
인천광역시,계양구,작전2동,기초의료급여,45세~49세,10
인천광역시,계양구,작전2동,기초의료급여,50세~54세,10
인천광역시,계양구,작전2동,기초의료급여,55세~59세,11
인천광역시,계양구,작전2동,기초의료급여,60세~64세,11
인천광역시,계양구,작전2동,기초의료급여,65세~69세,6
인천광역시,계양구,작전2동,기초의료급여,70세~74세,5
인천광역시,계양구,작전2동,기초의료급여,75세~79세,4
인천광역시,계양구,작전2동,기초의료급여,80세~84세,4
인천광역시,계양구,작전2동,기초의료급여,90세~94세,1
인천광역시,계양구,작전2동,기초주거급여,0세~4세,2
인천광역시,계양구,작전2동,기초주거급여,5세~9세,15
인천광역시,계양구,작전2동,기초주거급여,10세~14세,16
인천광역시,계양구,작전2동,기초주거급여,15세~19세,35
인천광역시,계양구,작전2동,기초주거급여,20세~24세,27
인천광역시,계양구,작전2동,기초주거급여,25세~29세,11
인천광역시,계양구,작전2동,기초주거급여,30세~34세,10
인천광역시,계양구,작전2동,기초주거급여,35세~39세,19
인천광역시,계양구,작전2동,기초주거급여,40세~44세,14
인천광역시,계양구,작전2동,기초주거급여,45세~49세,36
인천광역시,계양구,작전2동,기초주거급여,50세~54세,31
인천광역시,계양구,작전2동,기초주거급여,55세~59세,33
인천광역시,계양구,작전2동,기초주거급여,60세~64세,40
인천광역시,계양구,작전2동,기초주거급여,65세~69세,26
인천광역시,계양구,작전2동,기초주거급여,70세~74세,25
인천광역시,계양구,작전2동,기초주거급여,75세~79세,37
인천광역시,계양구,작전2동,기초주거급여,80세~84세,17
인천광역시,계양구,작전2동,기초주거급여,85세~89세,13
인천광역시,계양구,작전2동,기초주거급여,90세~94세,5
인천광역시,계양구,작전2동,기초교육급여,5세~9세,9
인천광역시,계양구,작전2동,기초교육급여,10세~14세,23
인천광역시,계양구,작전2동,기초교육급여,15세~19세,30
인천광역시,계양구,작전서운동,기초생계급여,0세~4세,13
인천광역시,계양구,작전서운동,기초생계급여,5세~9세,17
인천광역시,계양구,작전서운동,기초생계급여,10세~14세,28
인천광역시,계양구,작전서운동,기초생계급여,15세~19세,32
인천광역시,계양구,작전서운동,기초생계급여,20세~24세,29
인천광역시,계양구,작전서운동,기초생계급여,25세~29세,22
인천광역시,계양구,작전서운동,기초생계급여,30세~34세,13
인천광역시,계양구,작전서운동,기초생계급여,35세~39세,19
인천광역시,계양구,작전서운동,기초생계급여,40세~44세,26
인천광역시,계양구,작전서운동,기초생계급여,45세~49세,49
인천광역시,계양구,작전서운동,기초생계급여,50세~54세,58
인천광역시,계양구,작전서운동,기초생계급여,55세~59세,55
인천광역시,계양구,작전서운동,기초생계급여,60세~64세,52
인천광역시,계양구,작전서운동,기초생계급여,65세~69세,26
인천광역시,계양구,작전서운동,기초생계급여,70세~74세,33
인천광역시,계양구,작전서운동,기초생계급여,75세~79세,43
인천광역시,계양구,작전서운동,기초생계급여,80세~84세,37
인천광역시,계양구,작전서운동,기초생계급여,85세~89세,24
인천광역시,계양구,작전서운동,기초생계급여,90세~94세,16
인천광역시,계양구,작전서운동,기초생계급여,95세~99세,1
인천광역시,계양구,작전서운동,기초생계급여,100세이상,1
인천광역시,계양구,작전서운동,기초의료급여,0세~4세,2
인천광역시,계양구,작전서운동,기초의료급여,5세~9세,4
인천광역시,계양구,작전서운동,기초의료급여,10세~14세,4
인천광역시,계양구,작전서운동,기초의료급여,15세~19세,8
인천광역시,계양구,작전서운동,기초의료급여,20세~24세,10
인천광역시,계양구,작전서운동,기초의료급여,25세~29세,6
인천광역시,계양구,작전서운동,기초의료급여,30세~34세,5
인천광역시,계양구,작전서운동,기초의료급여,35세~39세,4
인천광역시,계양구,작전서운동,기초의료급여,40세~44세,4
인천광역시,계양구,작전서운동,기초의료급여,45세~49세,5
인천광역시,계양구,작전서운동,기초의료급여,50세~54세,11
인천광역시,계양구,작전서운동,기초의료급여,55세~59세,10
인천광역시,계양구,작전서운동,기초의료급여,60세~64세,6
인천광역시,계양구,작전서운동,기초의료급여,65세~69세,6
인천광역시,계양구,작전서운동,기초의료급여,70세~74세,3
인천광역시,계양구,작전서운동,기초의료급여,75세~79세,4
인천광역시,계양구,작전서운동,기초의료급여,80세~84세,2
인천광역시,계양구,작전서운동,기초의료급여,85세~89세,1
인천광역시,계양구,작전서운동,기초의료급여,90세~94세,1
인천광역시,계양구,작전서운동,기초주거급여,0세~4세,21
인천광역시,계양구,작전서운동,기초주거급여,5세~9세,33
인천광역시,계양구,작전서운동,기초주거급여,10세~14세,36
인천광역시,계양구,작전서운동,기초주거급여,15세~19세,55
인천광역시,계양구,작전서운동,기초주거급여,20세~24세,26
인천광역시,계양구,작전서운동,기초주거급여,25세~29세,13
인천광역시,계양구,작전서운동,기초주거급여,30세~34세,20
인천광역시,계양구,작전서운동,기초주거급여,35세~39세,18
인천광역시,계양구,작전서운동,기초주거급여,40세~44세,22
인천광역시,계양구,작전서운동,기초주거급여,45세~49세,33
인천광역시,계양구,작전서운동,기초주거급여,50세~54세,27
인천광역시,계양구,작전서운동,기초주거급여,55세~59세,14
인천광역시,계양구,작전서운동,기초주거급여,60세~64세,16
인천광역시,계양구,작전서운동,기초주거급여,65세~69세,15
인천광역시,계양구,작전서운동,기초주거급여,70세~74세,11
인천광역시,계양구,작전서운동,기초주거급여,75세~79세,22
인천광역시,계양구,작전서운동,기초주거급여,80세~84세,24
인천광역시,계양구,작전서운동,기초주거급여,85세~89세,16
인천광역시,계양구,작전서운동,기초주거급여,90세~94세,7
인천광역시,계양구,작전서운동,기초주거급여,95세~99세,3
인천광역시,계양구,작전서운동,기초교육급여,5세~9세,6
인천광역시,계양구,작전서운동,기초교육급여,10세~14세,35
인천광역시,계양구,작전서운동,기초교육급여,15세~19세,32
인천광역시,계양구,계양1동,기초생계급여,0세~4세,7
인천광역시,계양구,계양1동,기초생계급여,5세~9세,9
인천광역시,계양구,계양1동,기초생계급여,10세~14세,18
인천광역시,계양구,계양1동,기초생계급여,15세~19세,27
인천광역시,계양구,계양1동,기초생계급여,20세~24세,16
인천광역시,계양구,계양1동,기초생계급여,25세~29세,12
인천광역시,계양구,계양1동,기초생계급여,30세~34세,15
인천광역시,계양구,계양1동,기초생계급여,35세~39세,21
인천광역시,계양구,계양1동,기초생계급여,40세~44세,23
인천광역시,계양구,계양1동,기초생계급여,45세~49세,41
인천광역시,계양구,계양1동,기초생계급여,50세~54세,22
인천광역시,계양구,계양1동,기초생계급여,55세~59세,40
인천광역시,계양구,계양1동,기초생계급여,60세~64세,39
인천광역시,계양구,계양1동,기초생계급여,65세~69세,31
인천광역시,계양구,계양1동,기초생계급여,70세~74세,36
인천광역시,계양구,계양1동,기초생계급여,75세~79세,39
인천광역시,계양구,계양1동,기초생계급여,80세~84세,20
인천광역시,계양구,계양1동,기초생계급여,85세~89세,14
인천광역시,계양구,계양1동,기초생계급여,90세~94세,10
인천광역시,계양구,계양1동,기초생계급여,95세~99세,2
인천광역시,계양구,계양1동,기초의료급여,0세~4세,1
인천광역시,계양구,계양1동,기초의료급여,5세~9세,1
인천광역시,계양구,계양1동,기초의료급여,10세~14세,4
인천광역시,계양구,계양1동,기초의료급여,15세~19세,3
인천광역시,계양구,계양1동,기초의료급여,20세~24세,1
인천광역시,계양구,계양1동,기초의료급여,25세~29세,3
인천광역시,계양구,계양1동,기초의료급여,40세~44세,2
인천광역시,계양구,계양1동,기초의료급여,45세~49세,7
인천광역시,계양구,계양1동,기초의료급여,50세~54세,3
인천광역시,계양구,계양1동,기초의료급여,55세~59세,5
인천광역시,계양구,계양1동,기초의료급여,60세~64세,2
인천광역시,계양구,계양1동,기초의료급여,65세~69세,5
인천광역시,계양구,계양1동,기초의료급여,70세~74세,4
인천광역시,계양구,계양1동,기초의료급여,75세~79세,2
인천광역시,계양구,계양1동,기초의료급여,80세~84세,5
인천광역시,계양구,계양1동,기초의료급여,85세~89세,2
인천광역시,계양구,계양1동,기초주거급여,0세~4세,3
인천광역시,계양구,계양1동,기초주거급여,5세~9세,21
인천광역시,계양구,계양1동,기초주거급여,10세~14세,25
인천광역시,계양구,계양1동,기초주거급여,15세~19세,31
인천광역시,계양구,계양1동,기초주거급여,20세~24세,22
인천광역시,계양구,계양1동,기초주거급여,25세~29세,9
인천광역시,계양구,계양1동,기초주거급여,30세~34세,5
인천광역시,계양구,계양1동,기초주거급여,35세~39세,14
인천광역시,계양구,계양1동,기초주거급여,40세~44세,16
인천광역시,계양구,계양1동,기초주거급여,45세~49세,28
인천광역시,계양구,계양1동,기초주거급여,50세~54세,23
인천광역시,계양구,계양1동,기초주거급여,55세~59세,18
인천광역시,계양구,계양1동,기초주거급여,60세~64세,21
인천광역시,계양구,계양1동,기초주거급여,65세~69세,22
인천광역시,계양구,계양1동,기초주거급여,70세~74세,31
인천광역시,계양구,계양1동,기초주거급여,75세~79세,28
인천광역시,계양구,계양1동,기초주거급여,80세~84세,38
인천광역시,계양구,계양1동,기초주거급여,85세~89세,36
인천광역시,계양구,계양1동,기초주거급여,90세~94세,12
인천광역시,계양구,계양1동,기초주거급여,95세~99세,5
인천광역시,계양구,계양1동,기초교육급여,5세~9세,8
인천광역시,계양구,계양1동,기초교육급여,10세~14세,14
인천광역시,계양구,계양1동,기초교육급여,15세~19세,21
인천광역시,계양구,계양2동,기초생계급여,0세~4세,8
인천광역시,계양구,계양2동,기초생계급여,5세~9세,27
인천광역시,계양구,계양2동,기초생계급여,10세~14세,45
인천광역시,계양구,계양2동,기초생계급여,15세~19세,53
인천광역시,계양구,계양2동,기초생계급여,20세~24세,52
인천광역시,계양구,계양2동,기초생계급여,25세~29세,13
