geometry_zone_id,geometry_adm_cd_20250630,geometry_district_name_20250630,geometry_dong_name_20250630,geometry_base_date,current_admin_reference_date,current_district_name_20260701,current_admin_dong_codes_20260701,current_admin_dong_names_20260701,current_admin_dong_count,map_unit_status,mapping_methods,mapping_confidence,aggregation_required,metric_handling,population_reference_date,household_reference_date,total_population,population_age_65_plus,total_households,one_person_households,one_person_households_age_65_plus,population_age_65_plus_share,one_person_household_share,age_65_plus_one_person_share_of_age_65_plus_population,representative_longitude,representative_latitude,representative_point_method,bubble_metric_name,bubble_metric_label_ko,bubble_metric_value,bubble_metric_interpretation
vworld_sgis_20250630:23080640,23080640,서구,가좌3동,20250630,20260701,서해구,2827560000,가좌3동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,14773,4179,7891,3754,1339,0.282881,0.475732,0.320412,126.67760167,37.48839334,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1339,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080650,23080650,서구,가좌4동,20250630,20260701,서해구,2827561000,가좌4동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,12133,2789,5790,2250,797,0.229869,0.388601,0.285766,126.68915095,37.48595112,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),797,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080730,23080730,서구,신현원창동,20250630,20260701,서해구,2827557500,신현원창동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,28521,5850,12430,4177,1391,0.205112,0.336042,0.237778,126.63272893,37.51085523,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1391,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080740,23080740,서구,청라1동,20250630,20260701,서해구,2827553600,청라1동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,30445,2606,12099,3597,415,0.085597,0.297297,0.159248,126.65613702,37.53003936,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),415,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080780,23080780,서구,청라2동,20250630,20260701,서해구,2827553700,청라2동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,47814,4868,18334,4999,750,0.101811,0.272663,0.154067,126.64093501,37.53529634,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),750,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080790,23080790,서구,청라3동,20250630,20260701,서해구,2827553900,청라3동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,36919,2915,14736,4759,356,0.078957,0.322951,0.122127,126.61571415,37.53596109,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),356,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080800,23080800,서구,검단동,20250630,20260701,검단구,2829051000,검단동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,32218,5494,15761,6961,1723,0.170526,0.441660,0.313615,126.64902304,37.61367224,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1723,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080810,23080810,서구,불로대곡동,20250630,20260701,검단구,2829052000,불로대곡동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,48409,5404,18686,4573,1180,0.111632,0.244729,0.218357,126.67890038,37.61824805,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1180,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080840,23080840,서구,오류왕길동,20250630,20260701,검단구,2829055000,오류왕길동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,25498,4612,10867,3552,1161,0.180877,0.326861,0.251735,126.61422013,37.57995442,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1161,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080850,23080850,서구,당하동,20250630,20260701,검단구,2829054000,당하동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,43306,6045,18857,6422,1598,0.139588,0.340563,0.264351,126.67745957,37.58827573,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1598,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080860,23080860,서구,마전동,20250630,20260701,검단구,2829056000,마전동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,21012,3183,8212,2239,588,0.151485,0.272650,0.184731,126.67006971,37.59705015,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),588,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080870,23080870,서구,원당동,20250630,20260701,검단구,2829053000,원당동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,22794,3235,10331,3953,928,0.141923,0.382635,0.286862,126.69413235,37.59241228,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),928,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23080880,23080880,서구,아라동,20250630,20260701,검단구,2829057000|2829058000,아라1동|아라2동,2,aggregated_split,post_snapshot_split_aggregate,high,true,sum_additive_counts_then_recompute_rates,2026-06-30,2026-07-31,77784,5515,29568,6500,1267,0.070901,0.219832,0.229737,126.71202110,37.59152730,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1267,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090520,23090520,미추홀구,숭의2동,20250630,20260701,미추홀구,2817751000,숭의2동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,13423,3389,6756,3006,1218,0.252477,0.444938,0.359398,126.64724997,37.46103199,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1218,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090540,23090540,미추홀구,숭의4동,20250630,20260701,미추홀구,2817753000,숭의4동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,16543,4009,8325,3599,1426,0.242338,0.432312,0.355700,126.65700965,37.46224471,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1426,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090560,23090560,미추홀구,용현2동,20250630,20260701,미추홀구,2817755000,용현2동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,22597,4360,10377,4106,1282,0.192946,0.395683,0.294037,126.64302248,37.45669001,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1282,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090570,23090570,미추홀구,용현3동,20250630,20260701,미추홀구,2817756000,용현3동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,6548,2210,4103,2536,946,0.337508,0.618084,0.428054,126.65280484,37.45596507,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),946,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090590,23090590,미추홀구,용현5동,20250630,20260701,미추홀구,2817757000,용현5동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,44052,8363,19850,7583,2115,0.189844,0.382015,0.252900,126.64028309,37.44944164,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),2115,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090600,23090600,미추홀구,학익1동,20250630,20260701,미추홀구,2817758000,학익1동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,41454,6791,17208,5364,1473,0.163820,0.311715,0.216905,126.65097059,37.43997803,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1473,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090610,23090610,미추홀구,학익2동,20250630,20260701,미추홀구,2817759000,학익2동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,17396,4657,8381,3369,1367,0.267705,0.401981,0.293537,126.67149691,37.44322312,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1367,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090620,23090620,미추홀구,도화1동,20250630,20260701,미추홀구,2817760000,도화1동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,20330,4843,10285,4629,1679,0.238219,0.450073,0.346686,126.67030655,37.46173018,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1679,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090650,23090650,미추홀구,주안1동,20250630,20260701,미추홀구,2817762000,주안1동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,19885,3156,12345,7810,1152,0.158713,0.632645,0.365019,126.68176255,37.46205399,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1152,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090660,23090660,미추홀구,주안2동,20250630,20260701,미추홀구,2817763000,주안2동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,22421,5247,11395,4829,1760,0.234022,0.423782,0.335430,126.67293976,37.45632872,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1760,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090670,23090670,미추홀구,주안3동,20250630,20260701,미추홀구,2817764000,주안3동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,12081,2894,6203,2852,1014,0.239550,0.459778,0.350380,126.67095831,37.44911277,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1014,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090680,23090680,미추홀구,주안4동,20250630,20260701,미추홀구,2817765000,주안4동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,19715,4897,9578,4010,1602,0.248390,0.418668,0.327139,126.68746867,37.45507213,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1602,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090690,23090690,미추홀구,주안5동,20250630,20260701,미추홀구,2817766000,주안5동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,18956,4683,10005,4897,1624,0.247046,0.489455,0.346786,126.67955850,37.47055268,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1624,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090700,23090700,미추홀구,주안6동,20250630,20260701,미추홀구,2817767000,주안6동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,20862,4569,10321,4615,1416,0.219011,0.447147,0.309915,126.69088457,37.46046281,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1416,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090710,23090710,미추홀구,주안7동,20250630,20260701,미추홀구,2817768000,주안7동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,12067,3693,6179,2778,1255,0.306041,0.449587,0.339832,126.67772643,37.44678486,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1255,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090720,23090720,미추홀구,주안8동,20250630,20260701,미추홀구,2817769000,주안8동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,18427,4918,8862,3555,1445,0.266891,0.401151,0.293819,126.68432188,37.44626047,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1445,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090730,23090730,미추홀구,관교동,20250630,20260701,미추홀구,2817770000,관교동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,13770,3732,6235,2258,837,0.271024,0.362149,0.224277,126.69676756,37.44302698,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),837,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090740,23090740,미추홀구,문학동,20250630,20260701,미추홀구,2817771000,문학동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,13854,2516,7896,4588,952,0.181608,0.581054,0.378378,126.68588752,37.43659792,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),952,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090750,23090750,미추홀구,숭의1·3동,20250630,20260701,미추홀구,2817752000,숭의1.3동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,17508,3382,8560,3557,1070,0.193169,0.415537,0.316381,126.64419482,37.46420925,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1070,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090760,23090760,미추홀구,용현1·4동,20250630,20260701,미추홀구,2817754000,용현1.4동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,17361,4422,11697,8281,1597,0.254709,0.707959,0.361149,126.65962044,37.45230442,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1597,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23090770,23090770,미추홀구,도화2·3동,20250630,20260701,미추홀구,2817761000,도화2.3동,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,28961,5561,13101,4906,1521,0.192017,0.374475,0.273512,126.66297512,37.47482939,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),1521,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510110,23510110,강화군,강화읍,20250630,20260701,강화군,2871025000,강화읍,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,21381,6960,10633,4750,2284,0.325523,0.446722,0.328161,126.49849981,37.75882364,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),2284,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510310,23510310,강화군,선원면,20250630,20260701,강화군,2871031000,선원면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,10204,3185,4815,1832,824,0.312132,0.380478,0.258713,126.48722648,37.71383374,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),824,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510320,23510320,강화군,불은면,20250630,20260701,강화군,2871032000,불은면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,4964,2487,2791,1375,821,0.501007,0.492655,0.330117,126.48607302,37.68109880,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),821,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510330,23510330,강화군,길상면,20250630,20260701,강화군,2871033000,길상면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,7217,3092,3781,1738,874,0.428433,0.459667,0.282665,126.50131584,37.62644763,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),874,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510340,23510340,강화군,화도면,20250630,20260701,강화군,2871034000,화도면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,4484,2242,2508,1257,703,0.500000,0.501196,0.313559,126.42123480,37.61996574,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),703,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510350,23510350,강화군,양도면,20250630,20260701,강화군,2871035000,양도면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,4200,2106,2239,1024,584,0.501429,0.457347,0.277303,126.43945688,37.67377701,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),584,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510360,23510360,강화군,내가면,20250630,20260701,강화군,2871036000,내가면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,2887,1530,1622,780,473,0.529962,0.480888,0.309150,126.39568787,37.71962681,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),473,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510370,23510370,강화군,하점면,20250630,20260701,강화군,2871037000,하점면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,4012,2125,2155,1043,615,0.529661,0.483991,0.289412,126.39956033,37.76291634,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),615,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510380,23510380,강화군,양사면,20250630,20260701,강화군,2871038000,양사면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,1928,1003,1064,529,319,0.520228,0.497180,0.318046,126.40799430,37.80305903,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),319,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510390,23510390,강화군,송해면,20250630,20260701,강화군,2871039000,송해면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,3185,1554,1673,731,447,0.487912,0.436940,0.287645,126.46355386,37.77849550,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),447,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510400,23510400,강화군,교동면,20250630,20260701,강화군,2871040000,교동면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,2628,1461,1502,745,463,0.555936,0.496005,0.316906,126.27215977,37.78474408,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),463,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510410,23510410,강화군,삼산면,20250630,20260701,강화군,2871041000,삼산면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,1970,1057,1156,614,359,0.536548,0.531142,0.339640,126.31398446,37.69811237,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),359,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23510420,23510420,강화군,서도면,20250630,20260701,강화군,2871042000|2871042500,서도면|서도면볼음출장소,2,parent_with_branch_office,branch_office_parent_aggregate|unique_normalized_name,high,true,sum_additive_counts_then_recompute_rates,2026-06-30,2026-07-31,621,361,390,222,135,0.581320,0.569231,0.373961,126.18174139,37.67161265,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),135,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23520310,23520310,옹진군,북도면,20250630,20260701,옹진군,2872031000|2872031500,북도면|북도면장봉출장소,2,parent_with_branch_office,branch_office_parent_aggregate|unique_normalized_name,high,true,sum_additive_counts_then_recompute_rates,2026-06-30,2026-07-31,2083,1027,1257,739,377,0.493039,0.587908,0.367089,126.45145970,37.52795904,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),377,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23520320,23520320,옹진군,연평면,20250630,20260701,옹진군,2872038000,연평면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,1887,495,1407,1086,258,0.262321,0.771855,0.521212,125.69754797,37.66646303,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),258,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23520330,23520330,옹진군,백령면,20250630,20260701,옹진군,2872033000,백령면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,4442,1327,2778,1795,494,0.298739,0.646148,0.372268,124.67264500,37.95017327,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),494,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23520340,23520340,옹진군,대청면,20250630,20260701,옹진군,2872034000|2872034500,대청면|대청면소청출장소,2,parent_with_branch_office,branch_office_parent_aggregate|unique_normalized_name,high,true,sum_additive_counts_then_recompute_rates,2026-06-30,2026-07-31,1356,542,903,609,233,0.399705,0.674419,0.429889,124.69832486,37.82434719,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),233,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23520350,23520350,옹진군,덕적면,20250630,20260701,옹진군,2872035000,덕적면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,1836,949,1217,772,402,0.516885,0.634347,0.423604,126.11546768,37.24166004,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),402,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23520360,23520360,옹진군,자월면,20250630,20260701,옹진군,2872037000|2872037500,자월면|자월면이작출장소,2,parent_with_branch_office,branch_office_parent_aggregate|unique_normalized_name,high,true,sum_additive_counts_then_recompute_rates,2026-06-30,2026-07-31,1285,630,824,503,263,0.490272,0.610437,0.417460,126.30601204,37.25794381,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),263,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
vworld_sgis_20250630:23520370,23520370,옹진군,영흥면,20250630,20260701,옹진군,2872036000,영흥면,1,exact,unique_normalized_name,high,false,direct_geometry_join,2026-06-30,2026-07-31,6451,2295,3819,2216,881,0.355759,0.580257,0.383878,126.45919998,37.25610696,shapely_representative_point_within_polygon_wgs84,one_person_households_age_65_plus,65세 이상 1인 가구 수 (관측),881,관측된 65세 이상 1인 가구 규모이며 복지 미수급자 수 또는 고독사 위험자 수가 아님
