reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,one_person_households_age_total,one_person_households_age_male,one_person_households_age_female,one_person_age_60_plus_exact,one_person_age_70_plus_exact,one_person_age_60_plus_share_pct,one_person_age_70_plus_share_pct,one_person_age_65_plus_status,source_file
2025,2025-12,2826075000,인천광역시 서구 아라1동,인천광역시,서구,아라1동,requires_2026_07_01_reform_crosswalk,4284,2219,2065,973,465,22.7124,10.8543,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2826076000,인천광역시 서구 아라2동,인천광역시,서구,아라2동,requires_2026_07_01_reform_crosswalk,2007,1021,986,622,281,30.9915,14.0010,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871025000,인천광역시 강화군 강화읍,인천광역시,강화군,강화읍,pre_reform_code_preserved_district_not_reorganized,4639,2208,2431,2737,1555,58.9998,33.5202,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871031000,인천광역시 강화군 선원면,인천광역시,강화군,선원면,pre_reform_code_preserved_district_not_reorganized,1806,876,930,1035,534,57.3090,29.5681,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871032000,인천광역시 강화군 불은면,인천광역시,강화군,불은면,pre_reform_code_preserved_district_not_reorganized,1378,682,696,984,569,71.4078,41.2917,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871033000,인천광역시 강화군 길상면,인천광역시,강화군,길상면,pre_reform_code_preserved_district_not_reorganized,1721,892,829,1116,528,64.8460,30.6798,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871034000,인천광역시 강화군 화도면,인천광역시,강화군,화도면,pre_reform_code_preserved_district_not_reorganized,1228,622,606,834,449,67.9153,36.5635,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871035000,인천광역시 강화군 양도면,인천광역시,강화군,양도면,pre_reform_code_preserved_district_not_reorganized,988,509,479,698,407,70.6478,41.1943,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871036000,인천광역시 강화군 내가면,인천광역시,강화군,내가면,pre_reform_code_preserved_district_not_reorganized,788,385,403,564,348,71.5736,44.1624,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871037000,인천광역시 강화군 하점면,인천광역시,강화군,하점면,pre_reform_code_preserved_district_not_reorganized,1005,501,504,734,456,73.0348,45.3731,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871038000,인천광역시 강화군 양사면,인천광역시,강화군,양사면,pre_reform_code_preserved_district_not_reorganized,519,272,247,377,235,72.6397,45.2794,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871039000,인천광역시 강화군 송해면,인천광역시,강화군,송해면,pre_reform_code_preserved_district_not_reorganized,716,344,372,524,311,73.1844,43.4358,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871040000,인천광역시 강화군 교동면,인천광역시,강화군,교동면,pre_reform_code_preserved_district_not_reorganized,744,376,368,557,349,74.8656,46.9086,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871041000,인천광역시 강화군 삼산면,인천광역시,강화군,삼산면,pre_reform_code_preserved_district_not_reorganized,628,345,283,429,239,68.3121,38.0573,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871042000,인천광역시 강화군 서도면,인천광역시,강화군,서도면,pre_reform_code_preserved_district_not_reorganized,126,71,55,93,56,73.8095,44.4444,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2871042500,인천광역시 강화군 서도면볼음출장소,인천광역시,강화군,서도면볼음출장소,pre_reform_code_preserved_district_not_reorganized,115,67,48,90,50,78.2609,43.4783,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872031000,인천광역시 옹진군 북도면,인천광역시,옹진군,북도면,pre_reform_code_preserved_district_not_reorganized,389,227,162,252,137,64.7815,35.2185,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872031500,인천광역시 옹진군 북도면장봉출장소,인천광역시,옹진군,북도면장봉출장소,pre_reform_code_preserved_district_not_reorganized,313,157,156,196,93,62.6198,29.7125,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872033000,인천광역시 옹진군 백령면,인천광역시,옹진군,백령면,pre_reform_code_preserved_district_not_reorganized,1821,1277,544,599,324,32.8940,17.7924,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872034000,인천광역시 옹진군 대청면,인천광역시,옹진군,대청면,pre_reform_code_preserved_district_not_reorganized,504,333,171,212,116,42.0635,23.0159,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872034500,인천광역시 옹진군 대청면소청출장소,인천광역시,옹진군,대청면소청출장소,pre_reform_code_preserved_district_not_reorganized,141,101,40,65,39,46.0993,27.6596,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872035000,인천광역시 옹진군 덕적면,인천광역시,옹진군,덕적면,pre_reform_code_preserved_district_not_reorganized,796,462,334,530,278,66.5829,34.9246,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872036000,인천광역시 옹진군 영흥면,인천광역시,옹진군,영흥면,pre_reform_code_preserved_district_not_reorganized,2201,1412,789,1165,499,52.9305,22.6715,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872037000,인천광역시 옹진군 자월면,인천광역시,옹진군,자월면,pre_reform_code_preserved_district_not_reorganized,378,210,168,235,137,62.1693,36.2434,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872037500,인천광역시 옹진군 자월면이작출장소,인천광역시,옹진군,자월면이작출장소,pre_reform_code_preserved_district_not_reorganized,128,70,58,95,49,74.2188,38.2812,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
2025,2025-12,2872038000,인천광역시 옹진군 연평면,인천광역시,옹진군,연평면,pre_reform_code_preserved_district_not_reorganized,1080,795,285,340,134,31.4815,12.4074,not_calculated_source_aggregates_ages_60_to_69,jumin_one_person_age_202512.csv
