reference_year,reference_period,source_admin_code,source_admin_name,source_sido_name,source_sigungu_name,source_eupmyeondong_name,harmonization_status,population_total,population_male,population_female,population_age_60_plus_exact,population_age_70_plus_exact,population_age_60_plus_share_pct,population_age_70_plus_share_pct,population_age_65_plus_status,source_file
2022,2022-12,2871036000,인천광역시 강화군 내가면,인천광역시,강화군,내가면,pre_reform_code_preserved_district_not_reorganized,3058,1484,1574,1829,996,59.8103,32.5703,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2871037000,인천광역시 강화군 하점면,인천광역시,강화군,하점면,pre_reform_code_preserved_district_not_reorganized,4074,2088,1986,2416,1385,59.3029,33.9961,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2871038000,인천광역시 강화군 양사면,인천광역시,강화군,양사면,pre_reform_code_preserved_district_not_reorganized,1899,947,952,1131,657,59.5577,34.5972,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2871039000,인천광역시 강화군 송해면,인천광역시,강화군,송해면,pre_reform_code_preserved_district_not_reorganized,3287,1661,1626,1826,1036,55.5522,31.5181,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2871040000,인천광역시 강화군 교동면,인천광역시,강화군,교동면,pre_reform_code_preserved_district_not_reorganized,2818,1457,1361,1737,1028,61.6395,36.4798,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2871041000,인천광역시 강화군 삼산면,인천광역시,강화군,삼산면,pre_reform_code_preserved_district_not_reorganized,2177,1119,1058,1315,684,60.4042,31.4194,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2871042000,인천광역시 강화군 서도면,인천광역시,강화군,서도면,pre_reform_code_preserved_district_not_reorganized,374,192,182,237,133,63.3690,35.5615,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2871042500,인천광역시 강화군 서도면볼음출장소,인천광역시,강화군,서도면볼음출장소,pre_reform_code_preserved_district_not_reorganized,271,152,119,193,99,71.2177,36.5314,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872031000,인천광역시 옹진군 북도면,인천광역시,옹진군,북도면,pre_reform_code_preserved_district_not_reorganized,1145,600,545,648,291,56.5939,25.4148,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872031500,인천광역시 옹진군 북도면장봉출장소,인천광역시,옹진군,북도면장봉출장소,pre_reform_code_preserved_district_not_reorganized,986,524,462,532,260,53.9554,26.3692,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872033000,인천광역시 옹진군 백령면,인천광역시,옹진군,백령면,pre_reform_code_preserved_district_not_reorganized,4986,2940,2046,1621,755,32.5110,15.1424,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872034000,인천광역시 옹진군 대청면,인천광역시,옹진군,대청면,pre_reform_code_preserved_district_not_reorganized,1224,712,512,508,259,41.5033,21.1601,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872034500,인천광역시 옹진군 대청면소청출장소,인천광역시,옹진군,대청면소청출장소,pre_reform_code_preserved_district_not_reorganized,216,133,83,120,71,55.5556,32.8704,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872035000,인천광역시 옹진군 덕적면,인천광역시,옹진군,덕적면,pre_reform_code_preserved_district_not_reorganized,1924,1067,857,1093,585,56.8087,30.4054,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872036000,인천광역시 옹진군 영흥면,인천광역시,옹진군,영흥면,pre_reform_code_preserved_district_not_reorganized,6653,3720,2933,2735,1171,41.1093,17.6011,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872037000,인천광역시 옹진군 자월면,인천광역시,옹진군,자월면,pre_reform_code_preserved_district_not_reorganized,963,514,449,534,274,55.4517,28.4528,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872037500,인천광역시 옹진군 자월면이작출장소,인천광역시,옹진군,자월면이작출장소,pre_reform_code_preserved_district_not_reorganized,378,196,182,213,103,56.3492,27.2487,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2022,2022-12,2872038000,인천광역시 옹진군 연평면,인천광역시,옹진군,연평면,pre_reform_code_preserved_district_not_reorganized,2138,1362,776,623,237,29.1394,11.0851,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202212.csv
2023,2023-12,2811052000,인천광역시 중구 연안동,인천광역시,중구,연안동,requires_2026_07_01_reform_crosswalk,5433,2948,2485,2337,1040,43.0149,19.1423,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811053000,인천광역시 중구 신포동,인천광역시,중구,신포동,requires_2026_07_01_reform_crosswalk,4661,2356,2305,1750,976,37.5456,20.9397,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811054000,인천광역시 중구 신흥동,인천광역시,중구,신흥동,requires_2026_07_01_reform_crosswalk,14110,7154,6956,4242,1977,30.0638,14.0113,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811056000,인천광역시 중구 도원동,인천광역시,중구,도원동,requires_2026_07_01_reform_crosswalk,3669,1899,1770,1650,861,44.9714,23.4669,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811057000,인천광역시 중구 율목동,인천광역시,중구,율목동,requires_2026_07_01_reform_crosswalk,2951,1513,1438,1305,679,44.2223,23.0091,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811058500,인천광역시 중구 동인천동,인천광역시,중구,동인천동,requires_2026_07_01_reform_crosswalk,5382,2860,2522,2373,1224,44.0914,22.7425,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811061500,인천광역시 중구 개항동,인천광역시,중구,개항동,requires_2026_07_01_reform_crosswalk,6931,3520,3411,2821,1424,40.7012,20.5454,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811062000,인천광역시 중구 영종동,인천광역시,중구,영종동,requires_2026_07_01_reform_crosswalk,22924,12514,10410,5295,2005,23.0981,8.7463,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811062200,인천광역시 중구 영종1동,인천광역시,중구,영종1동,requires_2026_07_01_reform_crosswalk,52660,26259,26401,6528,2623,12.3965,4.9810,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811062800,인천광역시 중구 운서동,인천광역시,중구,운서동,requires_2026_07_01_reform_crosswalk,36620,19315,17305,5031,2250,13.7384,6.1442,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2811063000,인천광역시 중구 용유동,인천광역시,중구,용유동,requires_2026_07_01_reform_crosswalk,3617,1996,1621,1958,895,54.1333,24.7443,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814051000,인천광역시 동구 만석동,인천광역시,동구,만석동,requires_2026_07_01_reform_crosswalk,6428,3321,3107,2277,1062,35.4231,16.5215,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814052500,인천광역시 동구 화수1.화평동,인천광역시,동구,화수1.화평동,requires_2026_07_01_reform_crosswalk,5577,2842,2735,2347,1232,42.0836,22.0907,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814053000,인천광역시 동구 화수2동,인천광역시,동구,화수2동,requires_2026_07_01_reform_crosswalk,7068,3472,3596,3039,1636,42.9966,23.1466,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814055500,인천광역시 동구 송현1.2동,인천광역시,동구,송현1.2동,requires_2026_07_01_reform_crosswalk,9872,4844,5028,3134,1530,31.7464,15.4984,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814057000,인천광역시 동구 송현3동,인천광역시,동구,송현3동,requires_2026_07_01_reform_crosswalk,2893,1513,1380,1302,671,45.0052,23.1939,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814058000,인천광역시 동구 송림1동,인천광역시,동구,송림1동,requires_2026_07_01_reform_crosswalk,6493,3135,3358,1494,692,23.0094,10.6576,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814059000,인천광역시 동구 송림2동,인천광역시,동구,송림2동,requires_2026_07_01_reform_crosswalk,1427,736,691,759,425,53.1885,29.7828,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814060500,인천광역시 동구 송림3.5동,인천광역시,동구,송림3.5동,requires_2026_07_01_reform_crosswalk,5620,2826,2794,1830,915,32.5623,16.2811,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814061000,인천광역시 동구 송림4동,인천광역시,동구,송림4동,requires_2026_07_01_reform_crosswalk,6054,3100,2954,1333,541,22.0185,8.9362,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814063000,인천광역시 동구 송림6동,인천광역시,동구,송림6동,requires_2026_07_01_reform_crosswalk,5776,2876,2900,1917,973,33.1891,16.8456,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2814064000,인천광역시 동구 금창동,인천광역시,동구,금창동,requires_2026_07_01_reform_crosswalk,2274,1140,1134,1096,630,48.1970,27.7045,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817751000,인천광역시 미추홀구 숭의2동,인천광역시,미추홀구,숭의2동,pre_reform_code_preserved_district_not_reorganized,13800,6973,6827,4250,1991,30.7971,14.4275,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817752000,인천광역시 미추홀구 숭의1.3동,인천광역시,미추홀구,숭의1.3동,pre_reform_code_preserved_district_not_reorganized,15733,7799,7934,3914,1765,24.8776,11.2185,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817753000,인천광역시 미추홀구 숭의4동,인천광역시,미추홀구,숭의4동,pre_reform_code_preserved_district_not_reorganized,15035,7550,7485,4695,2250,31.2271,14.9651,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817754000,인천광역시 미추홀구 용현1.4동,인천광역시,미추홀구,용현1.4동,pre_reform_code_preserved_district_not_reorganized,17253,9423,7830,5566,2834,32.2611,16.4261,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817755000,인천광역시 미추홀구 용현2동,인천광역시,미추홀구,용현2동,pre_reform_code_preserved_district_not_reorganized,19504,9696,9808,5061,2440,25.9485,12.5103,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817756000,인천광역시 미추홀구 용현3동,인천광역시,미추홀구,용현3동,pre_reform_code_preserved_district_not_reorganized,7153,3782,3371,2886,1483,40.3467,20.7326,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817757000,인천광역시 미추홀구 용현5동,인천광역시,미추홀구,용현5동,pre_reform_code_preserved_district_not_reorganized,45898,22767,23131,10706,4493,23.3256,9.7891,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817758000,인천광역시 미추홀구 학익1동,인천광역시,미추홀구,학익1동,pre_reform_code_preserved_district_not_reorganized,29395,14675,14720,7694,3289,26.1745,11.1890,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817759000,인천광역시 미추홀구 학익2동,인천광역시,미추홀구,학익2동,pre_reform_code_preserved_district_not_reorganized,17820,8657,9163,5714,2709,32.0651,15.2020,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817760000,인천광역시 미추홀구 도화1동,인천광역시,미추홀구,도화1동,pre_reform_code_preserved_district_not_reorganized,21111,10504,10607,6051,2839,28.6628,13.4480,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
2023,2023-12,2817761000,인천광역시 미추홀구 도화2.3동,인천광역시,미추홀구,도화2.3동,pre_reform_code_preserved_district_not_reorganized,31316,15903,15413,7835,3234,25.0192,10.3270,not_calculated_source_aggregates_ages_60_to_69,jumin_population_age_202312.csv
