source_data_row,reference_date,reference_date_provenance,source_stop_name,source_stop_number,normalized_stop_name,stop_match_key,boardings,alightings,boardings_card,alightings_card,boardings_cash,total_board_alightings,daily_average_board_alightings_reported,match_status,match_candidate_count,same_number_candidate_count,candidate_place_ids,candidate_names,place_id,master_source_id,master_source_date,master_stop_name,source_district,district,dong,latitude,longitude,coordinate_status,valid_wgs84,in_incheon,point_status
3120,2026-06-30,portal_metadata_and_filename_not_record_field,서초아트자이아파트,31050,서초아트자이아파트,31050|서초아트자이아파트,4667,15326,4667,15326,0,19993,666.43,matched,1,1,bus:121000520,서초아트자이아파트,bus:121000520,121000520,20260228,서초아트자이아파트,코드정보 없음,코드정보 없음,서초3동,37.4858930,127.0108051,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3121,2026-06-30,portal_metadata_and_filename_not_record_field,서초역1번출구,31007,서초역1번출구,31007|서초역1번출구,7996,32163,7996,32163,0,40159,1338.63,matched,1,1,bus:121000060,서초역1번출구,bus:121000060,121000060,20260228,서초역1번출구,코드정보 없음,코드정보 없음,서초제3동,37.4920358,127.0087646,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3131,2026-06-30,portal_metadata_and_filename_not_record_field,서해구국민체육센터,42776,서해구국민체육센터,42776|서해구국민체육센터,734,3976,734,3976,0,4710,157,unmatched,0,1,bus:168000776,서구국민체육센터,,,,,,,,,,,false,false,unmatched
3132,2026-06-30,portal_metadata_and_filename_not_record_field,서해구문화회관,42212,서해구문화회관,42212|서해구문화회관,1492,2116,1492,2116,0,3608,120.27,unmatched,0,1,bus:168000212,서구문화회관,,,,,,,,,,,false,false,unmatched
3133,2026-06-30,portal_metadata_and_filename_not_record_field,서해구문화회관,42213,서해구문화회관,42213|서해구문화회관,3110,960,3110,960,0,4070,135.67,unmatched,0,1,bus:168000213,서구문화회관,,,,,,,,,,,false,false,unmatched
3134,2026-06-30,portal_metadata_and_filename_not_record_field,서해구보건소,42283,서해구보건소,42283|서해구보건소,4029,3275,4029,3275,0,7304,243.47,unmatched,0,1,bus:168000283,서구보건소,,,,,,,,,,,false,false,unmatched
3135,2026-06-30,portal_metadata_and_filename_not_record_field,서해구보건소,42285,서해구보건소,42285|서해구보건소,3367,3923,3367,3923,0,7290,243,unmatched,0,1,bus:168000285,서구보건소,,,,,,,,,,,false,false,unmatched
3136,2026-06-30,portal_metadata_and_filename_not_record_field,서해구청역(1번출구),42289,서해구청역1번출구,42289|서해구청역1번출구,5726,4352,5726,4352,0,10078,335.93,unmatched,0,1,bus:168000289,서구청역(1번출구),,,,,,,,,,,false,false,unmatched
3137,2026-06-30,portal_metadata_and_filename_not_record_field,서해구청역(3번출구),42284,서해구청역3번출구,42284|서해구청역3번출구,1924,1119,1924,1119,0,3043,101.43,unmatched,0,1,bus:168000284,서구청역(3번출구),,,,,,,,,,,false,false,unmatched
3138,2026-06-30,portal_metadata_and_filename_not_record_field,서해구청역(4번출구),42296,서해구청역4번출구,42296|서해구청역4번출구,1839,3512,1839,3512,0,5351,178.37,unmatched,0,1,bus:168000296,서구청역(4번출구),,,,,,,,,,,false,false,unmatched
3247,2026-06-30,portal_metadata_and_filename_not_record_field,선릉역,23218,선릉역,23218|선릉역,4092,19,4092,19,0,4111,137.03,matched,1,1,bus:122000115,선릉역,bus:122000115,122000115,20260228,선릉역,기타,기타,삼성2동,37.5051516,127.0504934,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3248,2026-06-30,portal_metadata_and_filename_not_record_field,선릉역,23259,선릉역,23259|선릉역,37,4554,37,4554,0,4591,153.03,matched,1,1,bus:122000156,선릉역,bus:122000156,122000156,20260228,선릉역,기타,기타,대치동,37.5047589,127.0503510,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3251,2026-06-30,portal_metadata_and_filename_not_record_field,선바위역1번출구,66002,선바위역1번출구,66002|선바위역1번출구,2296,41111,2296,41111,0,43407,1446.9,unmatched,0,1,bus:220000018,선바위역,,,,,,,,,,,false,false,unmatched
3252,2026-06-30,portal_metadata_and_filename_not_record_field,선바위역2번출구(광역),66001,선바위역2번출구광역,66001|선바위역2번출구광역,26550,1778,26550,1778,0,28328,944.27,matched,1,1,bus:220000137,선바위역2번출구(광역),bus:220000137,220000137,20260228,선바위역2번출구(광역),코드정보 없음,코드정보 없음,과천동,37.4517707,127.0006706,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3297,2026-06-30,portal_metadata_and_filename_not_record_field,성동검문소,35285,성동검문소,35285|성동검문소,4,286,4,286,0,290,9.67,matched,1,2,bus:232000394,성동검문소,bus:232000394,232000394,20260228,성동검문소,기타,기타,김포시,37.7301836,126.5299518,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3298,2026-06-30,portal_metadata_and_filename_not_record_field,성동검문소,35286,성동검문소,35286|성동검문소,313,12,313,12,0,325,10.83,matched,1,1,bus:232000393,성동검문소,bus:232000393,232000393,20260228,성동검문소,기타,기타,김포시,37.7295669,126.5307327,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3316,2026-06-30,portal_metadata_and_filename_not_record_field,성원아파트,70022,성원아파트,70022|성원아파트,2381,8,2381,8,0,2389,79.63,matched,1,1,bus:224000381,성원아파트,bus:224000381,224000381,20260228,성원아파트,코드정보 없음,코드정보 없음,은행동,37.4446783,126.7995111,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3378,2026-06-30,portal_metadata_and_filename_not_record_field,소래포구입구,70009,소래포구입구,70009|소래포구입구,1115,189,1115,189,0,1304,43.47,matched,1,1,bus:224000098,소래포구입구,bus:224000098,224000098,20260228,소래포구입구,코드정보 없음,코드정보 없음,군자동,37.3930999,126.7406371,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3388,2026-06-30,portal_metadata_and_filename_not_record_field,소산서원,70011,소산서원,70011|소산서원,144,815,144,815,0,959,31.97,matched,1,1,bus:224001078,소산서원,bus:224001078,224001078,20260228,소산서원,코드정보 없음,코드정보 없음,신천동,37.4433380,126.7742431,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3389,2026-06-30,portal_metadata_and_filename_not_record_field,소산서원,70012,소산서원,70012|소산서원,342,432,342,432,0,774,25.8,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
3414,2026-06-30,portal_metadata_and_filename_not_record_field,솔터마을입구,80327,솔터마을입구,80327|솔터마을입구,1194,376,1194,376,0,1570,52.33,matched,1,1,bus:232000707,솔터마을입구,bus:232000707,232000707,20260228,솔터마을입구,코드정보 없음,코드정보 없음,양촌면,37.6406882,126.6300777,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3415,2026-06-30,portal_metadata_and_filename_not_record_field,솔터마을입구,80336,솔터마을입구,80336|솔터마을입구,1153,1160,1153,1160,0,2313,77.1,matched,1,1,bus:232000706,솔터마을입구,bus:232000706,232000706,20260228,솔터마을입구,코드정보 없음,코드정보 없음,양촌면,37.6412816,126.6302486,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3419,2026-06-30,portal_metadata_and_filename_not_record_field,송내고교입구,11014,송내고교입구,11014|송내고교입구,65,350,65,350,0,415,13.83,matched,1,1,bus:210000102,송내고교입구,bus:210000102,210000102,20260228,송내고교입구,코드정보 없음,코드정보 없음,상2동,37.4889937,126.7446845,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3420,2026-06-30,portal_metadata_and_filename_not_record_field,송내고교입구,11015,송내고교입구,11015|송내고교입구,659,109,659,109,0,768,25.6,matched,1,1,bus:210000171,송내고교입구,bus:210000171,210000171,20260228,송내고교입구,코드정보 없음,코드정보 없음,상2동,37.4887508,126.7448815,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3423,2026-06-30,portal_metadata_and_filename_not_record_field,송내역,56005,송내역,56005|송내역,101927,102198,101927,102198,0,204125,6804.17,unmatched,0,1,bus:211000046,송내역남부,,,,,,,,,,,false,false,unmatched
3424,2026-06-30,portal_metadata_and_filename_not_record_field,송내역.로데오거리,55267,송내역로데오거리,55267|송내역로데오거리,5485,25211,5485,25211,0,30696,1023.2,matched,1,1,bus:210000537,송내역.로데오거리,bus:210000537,210000537,20260228,송내역.로데오거리,코드정보 없음,코드정보 없음,상1동,37.4896029,126.7538032,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3425,2026-06-30,portal_metadata_and_filename_not_record_field,송내역.영화의거리,55263,송내역영화의거리,55263|송내역영화의거리,21067,6865,21067,6865,0,27932,931.07,matched,1,1,bus:210000472,송내역.영화의거리,bus:210000472,210000472,20260228,송내역.영화의거리,코드정보 없음,코드정보 없음,상동,37.4895958,126.7541780,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3426,2026-06-30,portal_metadata_and_filename_not_record_field,송내역남부,56002,송내역남부,56002|송내역남부,144229,120629,144229,120629,0,264858,8828.6,matched,1,1,bus:211000050,송내역남부,bus:211000050,211000050,20260228,송내역남부,코드정보 없음,코드정보 없음,송내1동,37.4863772,126.7530540,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3432,2026-06-30,portal_metadata_and_filename_not_record_field,송도2동행정복지센터,38817,송도2동행정복지센터,38817|송도2동행정복지센터,12,1069,12,1069,0,1081,36.03,unmatched,0,0,,,,,,,,,,,,,false,false,unmatched
3555,2026-06-30,portal_metadata_and_filename_not_record_field,송동마을.서초힐스아파트,22286,송동마을서초힐스아파트,22286|송동마을서초힐스아파트,1664,2609,1664,2609,0,4273,142.43,unmatched,0,1,bus:121000210,서초힐스아파트,,,,,,,,,,,false,false,unmatched
3556,2026-06-30,portal_metadata_and_filename_not_record_field,송동마을.서초힐스아파트,22962,송동마을서초힐스아파트,22962|송동마을서초힐스아파트,2406,297,2406,297,0,2703,90.1,matched,1,1,bus:121900163,송동마을.서초힐스아파트,bus:121900163,121900163,20260228,송동마을.서초힐스아파트,기타,기타,우면동.양재1동,37.4591376,127.0179339,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3566,2026-06-30,portal_metadata_and_filename_not_record_field,송림동트레이더스홀세일클럽,36098,송림동트레이더스홀세일클럽,36098|송림동트레이더스홀세일클럽,6011,8143,6011,8143,0,14154,471.8,unmatched,0,1,bus:162000098,이마트송림점,,,,,,,,,,,false,false,unmatched
3567,2026-06-30,portal_metadata_and_filename_not_record_field,송림동트레이더스홀세일클럽,36100,송림동트레이더스홀세일클럽,36100|송림동트레이더스홀세일클럽,7531,4859,7531,4859,0,12390,413,unmatched,0,1,bus:162000100,이마트송림점,,,,,,,,,,,false,false,unmatched
3579,2026-06-30,portal_metadata_and_filename_not_record_field,송마3리,80157,송마3리,80157|송마3리,812,58,812,58,0,870,29,matched,1,1,bus:232000276,송마3리,bus:232000276,232000276,20260228,송마3리,코드정보 없음,코드정보 없음,대곶면,37.6478354,126.5694247,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3580,2026-06-30,portal_metadata_and_filename_not_record_field,송마3리,80158,송마3리,80158|송마3리,46,416,46,416,0,462,15.4,matched,1,1,bus:232000281,송마3리,bus:232000281,232000281,20260228,송마3리,코드정보 없음,코드정보 없음,대곶면,37.6474862,126.5679929,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3581,2026-06-30,portal_metadata_and_filename_not_record_field,송마리입구,80159,송마리입구,80159|송마리입구,32,716,32,716,0,748,24.93,matched,1,1,bus:232000282,송마리입구,bus:232000282,232000282,20260228,송마리입구,코드정보 없음,코드정보 없음,대곶면,37.6494662,126.5774196,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3582,2026-06-30,portal_metadata_and_filename_not_record_field,송마리입구,80160,송마리입구,80160|송마리입구,452,123,452,123,0,575,19.17,matched,1,1,bus:232000275,송마리입구,bus:232000275,232000275,20260228,송마리입구,코드정보 없음,코드정보 없음,대곶면,37.6490087,126.5749852,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3596,2026-06-30,portal_metadata_and_filename_not_record_field,송정역,25184,송정역,25184|송정역,767,6981,767,6981,0,7748,258.27,matched,1,1,bus:115000634,송정역,bus:115000634,115000634,20260228,송정역,코드정보 없음,코드정보 없음,공항동,37.5614554,126.8096141,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3597,2026-06-30,portal_metadata_and_filename_not_record_field,송정역,25185,송정역,25185|송정역,3911,93,3911,93,0,4004,133.47,matched,1,1,bus:115000608,송정역,bus:115000608,115000608,20260228,송정역,코드정보 없음,코드정보 없음,공항동,37.5614930,126.8112216,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3598,2026-06-30,portal_metadata_and_filename_not_record_field,송정역(중),16015,송정역중,16015|송정역중,4095,572,4095,572,0,4667,155.57,matched,1,1,bus:115000633,송정역(중),bus:115000633,115000633,20260228,송정역(중),기타,기타,서울시,37.5613960,126.8109660,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3645,2026-06-30,portal_metadata_and_filename_not_record_field,수행마을.홈플러스,80074,수행마을홈플러스,80074|수행마을홈플러스,761,25,761,25,0,786,26.2,matched,1,1,bus:232000352,수행마을.홈플러스,bus:232000352,232000352,20260228,수행마을.홈플러스,코드정보 없음,코드정보 없음,풍무동,37.6078933,126.7232163,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3646,2026-06-30,portal_metadata_and_filename_not_record_field,수행마을.홈플러스,80075,수행마을홈플러스,80075|수행마을홈플러스,78,532,78,532,0,610,20.33,matched,1,1,bus:232000346,수행마을.홈플러스,bus:232000346,232000346,20260228,수행마을.홈플러스,코드정보 없음,코드정보 없음,풍무동,37.6078939,126.7235755,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3658,2026-06-30,portal_metadata_and_filename_not_record_field,순천향대학병원.부명고,55037,순천향대학병원부명고,55037|순천향대학병원부명고,8842,1099,8842,1099,0,9941,331.37,matched,1,1,bus:210000045,순천향대학병원.부명고,bus:210000045,210000045,20260228,순천향대학병원.부명고,코드정보 없음,코드정보 없음,중1동,37.4977031,126.7618863,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3694,2026-06-30,portal_metadata_and_filename_not_record_field,스틸랜드,70228,스틸랜드,70228|스틸랜드,217,496,217,496,0,713,23.77,matched,1,1,bus:224000943,스틸랜드,bus:224000943,224000943,20260228,스틸랜드,코드정보 없음,코드정보 없음,정왕3동,37.3451938,126.7021208,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3695,2026-06-30,portal_metadata_and_filename_not_record_field,스틸랜드,70229,스틸랜드,70229|스틸랜드,298,256,298,256,0,554,18.47,matched,1,1,bus:224000944,스틸랜드,bus:224000944,224000944,20260228,스틸랜드,코드정보 없음,코드정보 없음,정왕3동,37.3455772,126.7029153,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3725,2026-06-30,portal_metadata_and_filename_not_record_field,시흥대야역.영남아파트,70027,시흥대야역영남아파트,70027|시흥대야역영남아파트,710,2221,710,2221,0,2931,97.7,matched,1,1,bus:224000374,시흥대야역.영남아파트,bus:224000374,224000374,20260228,시흥대야역.영남아파트,코드정보 없음,코드정보 없음,대야동,37.4490033,126.7923113,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3726,2026-06-30,portal_metadata_and_filename_not_record_field,시흥대야역.영남아파트,70028,시흥대야역영남아파트,70028|시흥대야역영남아파트,2629,784,2629,784,0,3413,113.77,matched,1,1,bus:224000377,시흥대야역.영남아파트,bus:224000377,224000377,20260228,시흥대야역.영남아파트,코드정보 없음,코드정보 없음,대야동,37.4489659,126.7926958,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3727,2026-06-30,portal_metadata_and_filename_not_record_field,시흥보건소,70015,시흥보건소,70015|시흥보건소,1917,518,1917,518,0,2435,81.17,matched,1,1,bus:224000547,시흥보건소,bus:224000547,224000547,20260228,시흥보건소,코드정보 없음,코드정보 없음,대야동,37.4437791,126.7851522,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3728,2026-06-30,portal_metadata_and_filename_not_record_field,시흥보건소,70016,시흥보건소,70016|시흥보건소,358,1823,358,1823,0,2181,72.7,matched,1,1,bus:224000556,시흥보건소,bus:224000556,224000556,20260228,시흥보건소,코드정보 없음,코드정보 없음,대야동,37.4444576,126.7852296,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3729,2026-06-30,portal_metadata_and_filename_not_record_field,시흥영업소,25846,시흥영업소,25846|시흥영업소,576,516,576,516,0,1092,36.4,matched,1,1,bus:224000849,시흥영업소,bus:224000849,224000849,20260228,시흥영업소,기타,기타,계수동,37.4496009,126.8045700,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3730,2026-06-30,portal_metadata_and_filename_not_record_field,시흥영업소,25847,시흥영업소,25847|시흥영업소,319,389,319,389,0,708,23.6,matched,1,1,bus:224000848,시흥영업소,bus:224000848,224000848,20260228,시흥영업소,기타,기타,계수동,37.4523398,126.8028306,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3745,2026-06-30,portal_metadata_and_filename_not_record_field,신김포농협대곶지점,80147,신김포농협대곶지점,80147|신김포농협대곶지점,73,41,73,41,0,114,3.8,matched,1,1,bus:232000645,신김포농협대곶지점,bus:232000645,232000645,20260228,신김포농협대곶지점,코드정보 없음,코드정보 없음,대곶면,37.6502118,126.5801393,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3746,2026-06-30,portal_metadata_and_filename_not_record_field,신김포농협대곶지점,80148,신김포농협대곶지점,80148|신김포농협대곶지점,135,177,135,177,0,312,10.4,matched,1,1,bus:232000644,신김포농협대곶지점,bus:232000644,232000644,20260228,신김포농협대곶지점,코드정보 없음,코드정보 없음,대곶면,37.6503352,126.5802443,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3747,2026-06-30,portal_metadata_and_filename_not_record_field,신논현역,32055,신논현역,32055|신논현역,14816,99,14816,99,0,14915,497.17,matched,1,1,bus:122000654,신논현역,bus:122000654,122000654,20260228,신논현역,코드정보 없음,코드정보 없음,역삼1동,37.5021047,127.0258693,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3748,2026-06-30,portal_metadata_and_filename_not_record_field,신논현역.우신빌딩,31057,신논현역우신빌딩,31057|신논현역우신빌딩,234,8924,234,8924,0,9158,305.27,matched,1,1,bus:121000943,신논현역.우신빌딩,bus:121000943,121000943,20260228,신논현역.우신빌딩,코드정보 없음,코드정보 없음,서초4동,37.5018142,127.0254706,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3765,2026-06-30,portal_metadata_and_filename_not_record_field,신동아1단지,70038,신동아1단지,70038|신동아1단지,167,193,167,193,0,360,12,matched,1,1,bus:224000505,신동아1단지,bus:224000505,224000505,20260228,신동아1단지,코드정보 없음,코드정보 없음,정왕4동,37.3587403,126.7227762,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3766,2026-06-30,portal_metadata_and_filename_not_record_field,신동아1단지.한일아파트,70037,신동아1단지한일아파트,70037|신동아1단지한일아파트,232,332,232,332,0,564,18.8,matched,1,1,bus:224000575,신동아1단지.한일아파트,bus:224000575,224000575,20260228,신동아1단지.한일아파트,코드정보 없음,코드정보 없음,정왕4동,37.3586364,126.7229268,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3801,2026-06-30,portal_metadata_and_filename_not_record_field,신명아파트.대우3차아파트,70018,신명아파트대우3차아파트,70018|신명아파트대우3차아파트,504,3580,504,3580,0,4084,136.13,matched,1,1,bus:224000383,신명아파트.대우3차아파트,bus:224000383,224000383,20260228,신명아파트.대우3차아파트,코드정보 없음,코드정보 없음,은행동,37.4436432,126.7972803,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3803,2026-06-30,portal_metadata_and_filename_not_record_field,신반포역.세화여중고,31033,신반포역세화여중고,31033|신반포역세화여중고,1367,76,1367,76,0,1443,48.1,matched,1,1,bus:121000021,신반포역.세화여중고,bus:121000021,121000021,20260228,신반포역.세화여중고,코드정보 없음,코드정보 없음,반포2동,37.5034349,126.9954718,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3804,2026-06-30,portal_metadata_and_filename_not_record_field,신방화역5번출구,16394,신방화역5번출구,16394|신방화역5번출구,96,222,96,222,0,318,10.6,matched,1,1,bus:115000897,신방화역5번출구,bus:115000897,115000897,20260228,신방화역5번출구,기타,기타,마곡동,37.5673624,126.8174016,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3805,2026-06-30,portal_metadata_and_filename_not_record_field,신방화역7번출구,16704,신방화역7번출구,16704|신방화역7번출구,349,62,349,62,0,411,13.7,matched,1,1,bus:115000642,신방화역7번출구,bus:115000642,115000642,20260228,신방화역7번출구,기타,기타,방화동,37.5666302,126.8163992,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3812,2026-06-30,portal_metadata_and_filename_not_record_field,신분당선.강남역4번출구,23572,신분당선강남역4번출구,23572|신분당선강남역4번출구,10832,4294,10832,4294,0,15126,504.2,matched,1,1,bus:122900101,신분당선.강남역4번출구,bus:122900101,122900101,20260228,신분당선.강남역4번출구,기타,기타,역삼1동,37.4943220,127.0297320,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3813,2026-06-30,portal_metadata_and_filename_not_record_field,신분당선강남역(중),22009,신분당선강남역중,22009|신분당선강남역중,24,3529,24,3529,0,3553,118.43,matched,1,1,bus:121000009,신분당선강남역(중),bus:121000009,121000009,20260228,신분당선강남역(중),기타,기타,서울시,37.4959134,127.0285565,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3814,2026-06-30,portal_metadata_and_filename_not_record_field,신분당선강남역(중),22010,신분당선강남역중,22010|신분당선강남역중,4939,11,4939,11,0,4950,165,matched,1,1,bus:121000010,신분당선강남역(중),bus:121000010,121000010,20260228,신분당선강남역(중),기타,기타,서울시,37.4950716,127.0290821,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3846,2026-06-30,portal_metadata_and_filename_not_record_field,신안실크밸리,35220,신안실크밸리,35220|신안실크밸리,794,418,794,418,0,1212,40.4,matched,1,2,bus:232000020,신안실크밸리,bus:232000020,232000020,20260228,신안실크밸리,기타,기타,감정동,37.6220684,126.6975594,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3855,2026-06-30,portal_metadata_and_filename_not_record_field,신일아파트,35097,신일아파트,35097|신일아파트,43,22,43,22,0,65,2.17,matched,1,2,bus:232000375,신일아파트,bus:232000375,232000375,20260228,신일아파트,기타,기타,통진읍,37.6806440,126.6224810,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3862,2026-06-30,portal_metadata_and_filename_not_record_field,신중동역4번출구.롯데백화점,55226,신중동역4번출구롯데백화점,55226|신중동역4번출구롯데백화점,2556,4968,2556,4968,0,7524,250.8,matched,1,1,bus:210000163,신중동역4번출구.롯데백화점,bus:210000163,210000163,20260228,신중동역4번출구.롯데백화점,코드정보 없음,코드정보 없음,중3동,37.5037670,126.7728723,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3863,2026-06-30,portal_metadata_and_filename_not_record_field,신중동역5번출구.중흥중학교,55071,신중동역5번출구중흥중학교,55071|신중동역5번출구중흥중학교,1456,5230,1456,5230,0,6686,222.87,matched,1,1,bus:210000105,신중동역5번출구.중흥중학교,bus:210000105,210000105,20260228,신중동역5번출구.중흥중학교,코드정보 없음,코드정보 없음,중1동,37.5052110,126.7754470,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3864,2026-06-30,portal_metadata_and_filename_not_record_field,신중동역6번출구.중흥중학교,55072,신중동역6번출구중흥중학교,55072|신중동역6번출구중흥중학교,4161,1217,4161,1217,0,5378,179.27,matched,1,1,bus:210000168,신중동역6번출구.중흥중학교,bus:210000168,210000168,20260228,신중동역6번출구.중흥중학교,코드정보 없음,코드정보 없음,중1동,37.5055071,126.7758061,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3870,2026-06-30,portal_metadata_and_filename_not_record_field,신천동,70048,신천동,70048|신천동,6642,466,6642,466,0,7108,236.93,matched,1,1,bus:224000440,신천동,bus:224000440,224000440,20260228,신천동,코드정보 없음,코드정보 없음,신천동,37.4421044,126.7807828,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3871,2026-06-30,portal_metadata_and_filename_not_record_field,신천동,70049,신천동,70049|신천동,295,6990,295,6990,0,7285,242.83,matched,1,1,bus:224000446,신천동,bus:224000446,224000446,20260228,신천동,코드정보 없음,코드정보 없음,신천동,37.4422044,126.7788845,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3872,2026-06-30,portal_metadata_and_filename_not_record_field,신천삼거리,70013,신천삼거리,70013|신천삼거리,7640,412,7640,412,0,8052,268.4,matched,1,1,bus:224000546,신천삼거리,bus:224000546,224000546,20260228,신천삼거리,코드정보 없음,코드정보 없음,신천동,37.4418662,126.7833034,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3873,2026-06-30,portal_metadata_and_filename_not_record_field,신천삼거리,70014,신천삼거리,70014|신천삼거리,436,8003,436,8003,0,8439,281.3,matched,1,1,bus:224000557,신천삼거리,bus:224000557,224000557,20260228,신천삼거리,코드정보 없음,코드정보 없음,신천동,37.4418561,126.7841566,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3874,2026-06-30,portal_metadata_and_filename_not_record_field,신천역.문화의거리,25364,신천역문화의거리,25364|신천역문화의거리,2588,362,2588,362,0,2950,98.33,matched,1,1,bus:224000299,신천역.문화의거리,bus:224000299,224000299,20260228,신천역.문화의거리,기타,기타,신천동,37.4405652,126.7872360,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3875,2026-06-30,portal_metadata_and_filename_not_record_field,신천역.문화의거리,70174,신천역문화의거리,70174|신천역문화의거리,242,2216,242,2216,0,2458,81.93,matched,1,1,bus:224000445,신천역.문화의거리,bus:224000445,224000445,20260228,신천역.문화의거리,코드정보 없음,코드정보 없음,대야동,37.4406942,126.7875921,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3876,2026-06-30,portal_metadata_and_filename_not_record_field,신천연합병원,70175,신천연합병원,70175|신천연합병원,59,752,59,752,0,811,27.03,matched,1,1,bus:224000315,신천연합병원,bus:224000315,224000315,20260228,신천연합병원,코드정보 없음,코드정보 없음,대야동,37.4434189,126.7892308,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3877,2026-06-30,portal_metadata_and_filename_not_record_field,신천연합병원,70231,신천연합병원,70231|신천연합병원,802,212,802,212,0,1014,33.8,matched,1,1,bus:224000300,신천연합병원,bus:224000300,224000300,20260228,신천연합병원,코드정보 없음,코드정보 없음,대야동,37.4440840,126.7892968,valid_header_swapped,true,false,valid_wgs84_outside_incheon_scope
3886,2026-06-30,portal_metadata_and_filename_not_record_field,신촌역2호선,13142,신촌역2호선,13142|신촌역2호선,1153,10,1153,10,0,1163,38.77,matched,1,1,bus:112000059,신촌역2호선,bus:112000059,112000059,20260228,신촌역2호선,기타,기타,서울시,37.5564453,126.9404490,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
3887,2026-06-30,portal_metadata_and_filename_not_record_field,신촌오거리.2호선신촌역,22014,신촌오거리2호선신촌역,22014|신촌오거리2호선신촌역,279,2,279,2,0,281,9.37,matched,1,1,bus:113000417,신촌오거리.2호선신촌역,bus:113000417,113000417,20260228,신촌오거리.2호선신촌역,코드정보 없음,코드정보 없음,창천동,37.5556769,126.9385624,outside_incheon_bounds,true,false,valid_wgs84_outside_incheon_scope
