facility_id,facility_name,district,legal_dong,address,category_major,category_detail,facility_form,road_name_normalized,road_building_main,road_building_sub,matched_pnu,juso_current_district,juso_legal_dong,juso_admin_dong_code,juso_admin_dong_name,geocode_status,geocode_method,match_confidence,matched_juso_building_count,matched_vworld_polygon_count,source_latitude,source_longitude,geocoded_latitude,geocoded_longitude,best_latitude,best_longitude,coordinate_source,privacy_scope,requires_public_export_policy_review
fac_47ed1fa0b14b3491,햇살재가복지센터,연수구,동춘동,"인천광역시 연수구 앵고개로206번길 10, 202호 (동춘동)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,앵고개로206번길,10,0,2818510500109390000,연수구,동춘동,2818578000,동춘1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,8,16,,,37.41145369,126.66616159,37.41145369,126.66616159,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_47edf89c9228b124,옹진재가노인지원서비스센터,옹진군,,인천광역시 옹진군 영흥로 335,노인복지,재가노인복지시설,이용,영흥로,335,0,2872036022102190067,옹진군,영흥면,2872036000,영흥면,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_481b70baef1a6f1f,인천부평사랑회,부평구,부개동,"인천광역시 부평구 항동로 27, 3층 (부개동)",아동·돌봄,지역아동센터,이용,항동로,27,0,2823710700104210003,부평구,부개동,2823765000,부개1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.48278894,126.73663753,37.48278894,126.73663753,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_483eb04c9e67ffc1,효으뜸요양복지센터,서구,대곡동,인천광역시 서구 대곡로368번길 10 (대곡동),노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,대곡로368번길,10,0,2829010600101310000,검단구,대곡동,2829052000,불로대곡동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_483f247ccc40347c,벧엘요양원,계양구,효성동,"인천광역시 계양구 효서로111번길 5, 107호 (효성동)",노인복지,노인요양공동생활가정,의료복지 | 장기요양기관,효서로111번길,5,0,2824510100101920001,계양구,효성동,2824560100,효성1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.52835811,126.70766949,37.52835811,126.70766949,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_485137c22377f507,참사랑요양센터,계양구,계산동,"인천광역시 계양구 주부토로496번길 31, 4층 (계산동)",노인복지,방문요양,재가복지,주부토로496번길,31,0,2824510200103370025,계양구,계산동,2824561300,계산3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.54051488,126.73046176,37.54051488,126.73046176,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_488f320049d87df3,큰사랑실버라이프,남동구,,인천광역시 남동구 백범로124번길 162,노인복지,노인대학(노인교실),이용,백범로124번길,162,0,2820010300100120000,남동구,만수동,2820058100,만수4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45998784,126.74000016,37.45998784,126.74000016,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_48922cc6a61428cc,푸르뫼Mom&Kids,연수구,,인천광역시 연수구 청솔로 51,가족·여성복지,한부모가족복지시설,생활,청솔로,51,0,2818510400104430019,연수구,청학동,2818576600,청학동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,2,1,,,37.42965247,126.66057583,37.42965247,126.66057583,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_48baa8d3e1271608,북도 공립 요양원(주야간보호),옹진군,북도면,인천광역시 옹진군 북도면 시도로 64 (북도면),노인복지,재가노인복지시설 주야간보호,장기요양기관,시도로,64,0,2872031021102770044,옹진군,북도면,2872031000,북도면,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_48fb5d70cd9fb071,소나무요양원,연수구,,인천광역시 연수구 연수구비류대로 184,노인복지,노인요양시설,의료복지,비류대로,184,0,2818510100102840003,연수구,옥련동,2818563000,옥련1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.42791626,126.65513045,37.42791626,126.65513045,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_49085b0a7a4e1ff7,안뜰의봄방문요양센터,연수구,송도동,"인천광역시 연수구 송도미래로11번길 27 제A동11층제A1112호 (송도동, 송도스마트스퀘어)",노인복지,재가노인복지시설 방문요양,장기요양기관,송도미래로11번길,27,0,2818510600102030005,연수구,송도동,2818584000,송도3동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,2,0,,,,,,,none,private_analysis_only,true
fac_4936e767ff24866a,검단힘찬요양원,서구,원당동,인천광역시 서구 원당대로 853 8층 (원당동),노인복지,노인요양시설(개정법),장기요양기관,원당대로,853,0,2829010500108240006,검단구,원당동,2829053000,원당동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.59397757,126.69642106,37.59397757,126.69642106,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_493f43574f7edf1f,구월,남동구,구월동,"인천광역시 남동구 용천로 20, 3층 (구월동)",아동·돌봄,지역아동센터,이용,용천로,20,0,2820010100112250033,남동구,구월동,2820051000,구월1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45132526,126.71443494,37.45132526,126.71443494,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_497854463d3576a7,우리재가복지센터,미추홀구,주안동,인천광역시 미추홀구 구월로19번길 36 (주안동),노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,구월로19번길,36,0,2817710500115900012,미추홀구,주안동,2817767000,주안6동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,3,2,,,37.45877875,126.69452031,37.45877875,126.69452031,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_498d53d0fc63cc3e,예꿈마을,남동구,만수동,"인천광역시 남동구 담방서로17번길 21, 201호 (만수동, 이삭아파트 상가)",아동·돌봄,지역아동센터,이용,담방서로17번길,21,0,2820010300110860001,남동구,만수동,2820058300,만수6동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,5,7,,,37.44665417,126.73691585,37.44665417,126.73691585,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_49977b2aa500f756,다솔노인복지센터,계양구,작전동,"인천광역시 계양구 아나지로418번길 14, 2층 (작전동)",노인복지,방문목욕 | 방문요양,재가복지,아나지로418번길,14,0,2824510300106810008,계양구,작전동,2824564000,작전서운동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,5,3,,,37.5242811,126.73807749,37.5242811,126.73807749,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_49992d8fb771a5cb,온누리방문요양재가센터,남동구,남촌동,"인천광역시 남동구 호구포로535번길 30, 201호 (남촌동)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,호구포로535번길,30,0,2820010700102790025,남동구,남촌동,2820066000,남촌도림동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_499c7145beaaae66,섬나공동생활가정1,계양구,오류동,"인천광역시 계양구 황어로115번길 12, 11동 105호 (오류동, 신동아아파트)",장애인복지,공동생활가정 | 장애인공동생활가정,공동생활가정 | 생활,황어로115번길,12,0,2824511800101800000,계양구,오류동,2824571000,계양1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,18,20,,,37.58106005,126.73348421,37.58106005,126.73348421,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_49b41c663902ba0b,시몬재가노인복지센터,연수구,연수동,"인천광역시 연수구 먼우금로 302 유천상가동214호 (연수동, 연수유천아파트)",노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,먼우금로,302,0,2818510300105340000,연수구,연수동,2818576100,연수1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,13,76,,,37.42198891,126.68277123,37.42198891,126.68277123,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_49b9c5d564581533,미담노인복지센터,부평구,십정동,"인천광역시 부평구 마장로 41, 1층 2호 (십정동)",노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,마장로,41,0,2823710200101820220,부평구,십정동,2823753000,부평3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.48246421,126.70867245,37.48246421,126.70867245,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_49c794d585df9321,참사리재가방문센터,서구,석남동,"인천광역시 서구 새오개로 32, 1층 (석남동)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,새오개로,32,0,2827510800101810005,서해구,석남동,2827555000,석남1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,2,1,,,37.51298526,126.66533505,37.51298526,126.66533505,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_49d437829e59eb60,강화노인복지센터부설 한울요양원,강화군,선원면,인천광역시 강화군 선원면 시리미로225번길 3-27 (선원면),노인복지,노인요양시설(개정법),장기요양기관,시리미로225번길,3,27,2871031026104370002,강화군,선원면,2871031000,선원면,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.72477065,126.45463546,37.72477065,126.45463546,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_49e32918ad317662,바른방문요양센터,미추홀구,관교동,"인천광역시 미추홀구 주승로 216-14, 102호 (관교동)",노인복지,방문요양 | 재가노인복지시설 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,주승로,216,14,2817710600104870003,미추홀구,관교동,2817770000,관교동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,37.44348982,126.6931266,37.44353372,126.69313135,37.44348982,126.6931266,source_dataset_coordinate,private_analysis_only,true
fac_49e9832add9f40e8,행복한요양원,미추홀구,주안동,"인천광역시 미추홀구 경원대로 858 (주안동,씨티프라자 7층)",노인복지,노인요양시설 | 노인요양시설(개정법) | 노인의료복지시설,의료복지 | 장기요양기관,경원대로,858,0,2817710500109390030,미추홀구,주안동,2817767000,주안6동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,37.4593647,126.6898433,37.45934175,126.68986973,37.4593647,126.6898433,source_dataset_coordinate,private_analysis_only,true
fac_4a177f98941ad3d1,늘품의료기,남동구,구월동,"인천광역시 남동구 남동대로 723, 201호(구월동)",노인복지,복지용구,재가복지,남동대로,723,0,2820010100111560000,남동구,구월동,2820052100,구월3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.44697977,126.70695155,37.44697977,126.70695155,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4a2d7d5a98217129,천사의집주간보호센터,남동구,구월동,"인천광역시 남동구 남동대로 774번길 47, 4층 (구월동)",노인복지,재가장기요양기관 주야간보호 | 주야간보호,장기요양기관 | 재가복지,남동대로774번길,47,0,2820010100112020005,남동구,구월동,2820051000,구월1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45136368,126.71070649,37.45136368,126.71070649,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4a43a44059d6b628,예림방문요양센터,연수구,청학동,인천광역시 연수구 청학동 함박뫼로 12번길 13-1,노인복지,방문요양,재가복지,함박뫼로12번길,13,1,2818510400104730006,연수구,청학동,2818576600,청학동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.41849017,126.67208321,37.41849017,126.67208321,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4a61d2c19b2fe5a4,우리한마음재가노인복지센터,서구,,"인천광역시 서구 율도로25,601",노인복지,방문요양,재가복지,율도로,25,0,2827510700101520046,서해구,신현동,2827557500,신현원창동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.51405528,126.66504621,37.51405528,126.66504621,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4a6c2296aee15d28,예향재가복지센터,계양구,,"인천광역시 계양구 주부토로 538, 한국아파트 상가203호",노인복지,방문요양,재가복지,주부토로,538,0,2824510200103550001,계양구,계산동,2824561300,계산3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,7,6,,,37.54203819,126.72867333,37.54203819,126.72867333,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4a731c4eead3df44,처음간호요양원,계양구,,"인천광역시 계양구 계산새로71, A동 3층",노인복지,노인요양시설,의료복지,계산새로,71,0,2824510200110620000,계양구,계산동,2824561400,계산4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,4,4,,,37.53885276,126.73583336,37.53885276,126.73583336,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4a73e8919fd458ea,부광노인대학,부평구,,인천광역시 부평구 부평대로 63번길 5,노인복지,노인대학(노인교실),이용,부평대로63번길,5,0,2823710100105430001,부평구,부평동,2823751000,부평1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.496948,126.72184299,37.496948,126.72184299,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4a836ad56d703bac,인천중앙재가노인복지센터,연수구,옥련동,"인천광역시 연수구 인권로9번길 63-9 2동B01호 (옥련동, 성신빌라)",노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,인권로9번길,63,9,2818510100105140004,연수구,옥련동,2818563000,옥련1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.42082223,126.64940246,37.42082223,126.64940246,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4aaa0c83150dcfb1,다섬요양원,계양구,효성동,인천광역시 계양구 아나지로 75 4층 (효성동),노인복지,노인요양시설(개정법),장기요양기관,아나지로,75,0,2824510100105490002,계양구,효성동,2824560200,효성2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.52569185,126.69967986,37.52569185,126.69967986,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4ad4a98b9bca998f,사랑나눔재가복지센터,남동구,간석동,"인천광역시 남동구 백범로 376 (간석동, 도시타워 601-2호)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,백범로,376,0,2820010200101110005,남동구,간석동,2820055000,간석3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46668491,126.70949196,37.46668491,126.70949196,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4ad9c8dfbd7f368f,길벗그룹홈,미추홀구,주안동,인천광역시 미추홀구 남주길 125번길 64-14(주안동),장애인복지,공동생활가정,공동생활가정,남주길125번길,64,14,2817710500105420024,미추홀구,주안동,2817763000,주안2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45672324,126.67686895,37.45672324,126.67686895,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4ada3eb040746afa,함께하는노인복지센터,계양구,작전동,"인천광역시 계양구 계양대로 85, B01호 (작전동)",노인복지,방문목욕 | 방문요양,재가복지,계양대로,85,0,2824510300108640030,계양구,작전동,2824562200,작전2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.53145299,126.72221302,37.53145299,126.72221302,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4af87947dd70000e,미추홀구 다함께돌봄센터 6호점(사미골 돌봄놀이터),미추홀구,,인천광역시 미추홀구 인하로209번길 27(사미골 주민공동이용시설) 2층,아동·돌봄,다함께돌봄센터,이용,인하로209번길,27,0,2817710500107310003,미추홀구,주안동,2817764000,주안3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.44995434,126.67141244,37.44995434,126.67141244,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4afdfa75cbc3a8cb,제일의료복지용구,미추홀구,주안동,"인천광역시 미추홀구 경원대로 869, 1409호 (주안동)",노인복지,복지용구 | 재가장기요양기관 복지용구,장기요양기관 | 재가복지,경원대로,869,0,2817710500109890001,미추홀구,주안동,2817767000,주안6동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46045339,126.68921653,37.46045339,126.68921653,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4aff0955476f3df7,한우리노인복지센터,미추홀구,도화동,인천광역시 미추홀구 석정로 250 (도화동),노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,석정로,250,0,2817710400100950011,미추홀구,도화동,2817761000,도화2.3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.46826152,126.66314115,37.46826152,126.66314115,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4b3fc5027b77b177,미소인방문요양센터,남동구,,"인천광역시 남동구 하촌로 40-17, 1층 103호",노인복지,방문목욕 | 방문요양,재가복지,하촌로,40,17,2820010300109690008,남동구,만수동,2820056000,만수1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.45096677,126.73296747,37.45096677,126.73296747,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4b40fb9b95085990,효랑방문요양간호센터,서구,당하동,"인천광역시 서구 청마로167번길 16, 502-1호 (당하동)",노인복지,방문간호 | 방문요양 | 재가노인복지시설 방문간호 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,청마로167번길,16,0,2829010400110950004,검단구,당하동,2829054000,당하동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.59258571,126.67496193,37.59258571,126.67496193,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4b729962227380d4,꿈돌이보호작업장,서구,,인천광역시 서구 청라에메랄드로 102번길 26,장애인복지,장애인직업재활시설,이용,청라에메랄드로102번길,26,0,2827511100101670013,서해구,청라동,2827553600,청라1동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_4b7cb4967feed2df,피오니 노인복지센터,계양구,효성동,"인천광역시 계양구 아나지로197번길 7,205호(효성동)",노인복지,방문간호 | 방문목욕 | 방문요양,재가복지,아나지로197번길,7,0,2824510100102730000,계양구,효성동,2824560200,효성2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,4,,,37.52620567,126.71291738,37.52620567,126.71291738,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4b7e9cdcf8ce2c3d,중부주야간보호센터,중구,답동,"인천광역시 중구 우현로 34 (답동, 3층)",노인복지,주야간보호,재가복지,우현로,34,0,2812513200100240001,제물포구,답동,2812551000,신포동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.47034628,126.62805161,37.47034628,126.62805161,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4b7f6c27476445c5,연재가복지센터,계양구,작전동,"인천광역시 계양구 작전시장로 6, 307호 (작전동)",노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관 | 재가복지,작전시장로,6,0,2824510300108630001,계양구,작전동,2824562200,작전2동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.532537,126.72324122,37.532537,126.72324122,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4b81f20f756e024d,미추홀노인복지센터,미추홀구,학익동,"인천광역시 미추홀구 한나루로 349, 2층 (학익동)",노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양 | 재가장기요양기관 주야간보호 | 주야간보호,장기요양기관 | 재가복지,한나루로,349,0,2817710300106950001,미추홀구,학익동,2817758000,학익1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,2,,,37.4392126,126.66177251,37.4392126,126.66177251,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4b8933a24dc57d75,기쁨노인복지센터,계양구,박촌동,"인천광역시 계양구 장제로1009번길 13 (박촌동, 덕양빌딩 2층)",노인복지,재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관,장제로1009번길,13,0,2824510900100470001,계양구,박촌동,2824571000,계양1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.55613941,126.74400268,37.55613941,126.74400268,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4ba89b7e7fd5e05d,부평구다함께돌봄센터 부평꿈자람터,부평구,,"인천광역시 부평구 부영로 161, 3층",아동·돌봄,다함께돌봄센터,이용,부영로,161,0,2823710300102940134,부평구,산곡동,2823758200,산곡4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.49948663,126.7158626,37.49948663,126.7158626,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4ba8a6df74644020,부평구 구립 치매전담형 주간보호센터 행복의집,부평구,부평동,"인천광역시 부평구 주부토로 65, 5층 (부평동)",노인복지,재가노인복지시설 주야간보호 | 주야간보호 | 주야간보호내치매전담1실 | 주야간보호내치매전담2실,장기요양기관 | 재가복지,주부토로,65,0,2823710100104340003,부평구,부평동,2823754000,부평4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.50083747,126.72499585,37.50083747,126.72499585,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4be8179e89295d6c,기쁨의집단기보호센터,미추홀구,숭의동,인천광역시 미추홀구 독정안길 42번길 13-12(숭의동),장애인복지,장애인단기거주시설,생활,독정안길42번길,13,12,2817710100100330151,미추홀구,숭의동,2817753000,숭의4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,3,,,37.45981749,126.65632321,37.45981749,126.65632321,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4beeced56e8f19b8,삼성노인주야간보호센터,서구,가좌동,인천광역시 서구 신진말로 37-1 2층 (가좌동),노인복지,방문목욕 | 방문요양 | 재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양 | 재가노인복지시설 주야간보호 | 주야간보호,장기요양기관 | 재가복지,신진말로,37,1,2827511000101970012,서해구,가좌동,2827560000,가좌3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.4933365,126.67996033,37.4933365,126.67996033,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c04c468fd3f8052,단비노인복지센터,남동구,,"인천광역시 남동구 인주대로 770-1,2층",노인복지,방문목욕 | 방문요양 | 복지용구,재가복지,인주대로,770,1,2820010100112940009,남동구,구월동,2820052200,구월4동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.44865374,126.72273036,37.44865374,126.72273036,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c04d300b00cff90,송림장애인공동생활가정,동구,송림동,"인천광역시 동구 송림로 50, 2-406(송림동, 삼익A)",장애인복지,공동생활가정,공동생활가정,송림로,50,0,2812510700102280001,제물포구,송림동,2812563000,송림1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,3,3,,,37.47442469,126.64122674,37.47442469,126.64122674,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c074441f4bff513,온누리노인요양원,서구,원당동,인천광역시 서구 고산로45번길 18 (원당동),노인복지,노인요양시설 | 노인요양시설(개정법),의료복지 | 장기요양기관,고산로45번길,18,0,2829010500108410001,검단구,원당동,2829053000,원당동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.59737567,126.69971946,37.59737567,126.69971946,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c0763d5d4854248,복지콜주야간보호센터,서구,마전동,"인천광역시 서구 완정로64번길 12 (마전동, 영남빌딩 2층,3층,5층)",노인복지,재가노인복지시설 주야간보호 | 주야간보호 | 주야간보호내치매전담1실,장기요양기관 | 재가복지,완정로64번길,12,0,2829010300110000003,검단구,마전동,2829056000,마전동,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_4c1b167e64501fac,채움재가복지센터,부평구,산곡동,"인천광역시 부평구 화랑남로 9번길 35, 1층(산곡동)",노인복지,방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,화랑남로9번길,35,0,2823710300103140029,부평구,산곡동,2823758100,산곡3동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.49409499,126.70585377,37.49409499,126.70585377,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c1e2b7bdfdb6c15,우리노인복지센터,서구,가정동,인천광역시 서구 가정로394번길 8 (가정동),노인복지,방문목욕 | 방문요양 | 재가장기요양기관 방문목욕 | 재가장기요양기관 방문요양,장기요양기관 | 재가복지,가정로394번길,8,0,2827510600105030001,서해구,가정동,2827554200,가정1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.51986166,126.67403975,37.51986166,126.67403975,juso_pnu_vworld_representative_point,private_analysis_only,true
fac_4c20db096efa74b7,따스함 방문요양센터,강화군,불은면,인천광역시 강화군 불은면 불은남로 427 (불은면),노인복지,재가노인복지시설 방문목욕 | 재가노인복지시설 방문요양,장기요양기관,불은남로,427,0,2871032023105510001,강화군,불은면,2871032000,불은면,matched_juso_pnu_no_vworld_geometry,exact_road_name_building_number_unique_pnu,high_address_match,1,0,,,,,,,none,private_analysis_only,true
fac_4c2f6c1233633487,사랑마을요양원,계양구,계산동,"인천광역시 계양구 주부토로 541, 3층(계산동)",노인복지,노인요양시설,의료복지,주부토로,541,0,2824510200109470000,계양구,계산동,2824561100,계산1동,matched_vworld_pnu,exact_road_name_building_number_unique_pnu_then_vworld_building_union_representative_point,high,1,1,,,37.54261916,126.72806597,37.54261916,126.72806597,juso_pnu_vworld_representative_point,private_analysis_only,true
